,best
adjunct_island,0.506
adv_order,0.37
anaphor_gender_agreement,0.499
anaphor_number_agreement,0.475
center_embedding_double_1,0.669
center_embedding_double_2,0.924
center_embedding_single_1,0.585
center_embedding_single_2,0.752
complex_np_island,0.417
coordinate_structure_constrain_object_extraction,0.462
determiner_noun_agreement_1,0.521
determiner_noun_agreement_2,0.497
determiner_noun_agreement_adj_1,0.494
determiner_noun_agreement_adj_2,0.501
ellipsis,0.25
green_ideas,0.511
intransitive,0.419
left_branch_island_simple_question,0.447
matrix_question_npi_licensor_present,0.476
npi_present,0.92
only_npi_licensor_present,1.0
only_npi_scope,0.825
pp_order,0.394
principle_A_c_command,0.482
principle_A_domain_1,0.489
principle_A_domain_2,0.511
principle_A_domain_3,0.498
recursion_intensifier_adj_long,0.84
recursion_intensifier_adj_medium,0.846
recursion_intensifier_adj_short,0.814
recursion_intensifier_adv_long,0.171
recursion_intensifier_adv_medium,0.143
recursion_intensifier_adv_short,0.178
recursion_poss_ditransitive_long,0.479
recursion_poss_ditransitive_medium,0.506
recursion_poss_ditransitive_short,0.604
recursion_poss_transitive_long,0.538
recursion_poss_transitive_medium,0.483
recursion_poss_transitive_short,0.248
recursion_pp_is_long,0.896
recursion_pp_is_medium,0.627
recursion_pp_is_short,0.431
recursion_pp_verb_long,0.775
recursion_pp_verb_medium,0.924
recursion_pp_verb_short,0.948
sentential_negation_npi_licensor_present,0.879
sentential_negation_npi_scope,0.187
subj_aux_agreement_question_vary_aux,0.519
subj_aux_agreement_question_vary_subj,0.465
subj_aux_vary_subj,0.529
subj_aux_vary_verb,0.556
subj_aux_vary_verb_pp,0.467
subj_aux_vary_verb_rc,0.492
subj_verb_vary_verb,0.464
svo_vos,0.567
swapped_ditransitive_1,0.599
swapped_ditransitive_2,0.413
transitive,0.603
wh_island,0.793
wh_questions_object_gap,0.535
wh_questions_object_gap_long_distance,0.506
wh_questions_subject_gap,0.66
wh_questions_subject_gap_long_distance,0.645
wh_vs_that_no_gap,0.869
wh_vs_that_no_gap_long_distance,0.905
wh_vs_that_with_gap,0.55
wh_vs_that_with_gap_long_distance,0.571
