,best
adjunct_island,0.862
adv_order,0.435
wh_vs_that_with_gap,0.603
anaphor_gender_agreement,0.509
anaphor_number_agreement,0.503
recursion_pp_verb_long,0.728
center_embedding_double_1,0.407
recursion_pp_verb_medium,0.965
center_embedding_double_2,0.941
recursion_pp_verb_short,1.0
center_embedding_single_1,0.426
subj_aux_vary_verb_rc,0.351
center_embedding_single_2,0.881
complex_np_island,0.45
recursion_poss_transitive_medium,0.676
coordinate_structure_constrain_object_extraction,0.487
subj_aux_vary_verb_pp,0.213
determiner_noun_agreement_1,0.644
subj_verb_vary_verb,0.566
determiner_noun_agreement_2,0.688
svo_vos,0.622
determiner_noun_agreement_adj_1,0.562
swapped_ditransitive_1,0.931
determiner_noun_agreement_adj_2,0.579
ellipsis,0.579
green_ideas,0.532
intransitive,0.706
recursion_poss_transitive_short,0.845
left_branch_island_simple_question,0.078
recursion_pp_is_long,0.008
matrix_question_npi_licensor_present,0.067
npi_present,0.399
swapped_ditransitive_2,0.862
only_npi_licensor_present,0.997
only_npi_scope,0.103
pp_order,0.346
principle_A_c_command,0.504
principle_A_domain_1,1.0
principle_A_domain_2,0.535
principle_A_domain_3,0.482
transitive,0.857
recursion_intensifier_adj_long,1.0
wh_island,0.94
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.15
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.609
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.178
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.809
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.809
recursion_poss_ditransitive_long,0.652
recursion_pp_is_medium,0.002
recursion_poss_ditransitive_medium,0.567
recursion_pp_is_short,0.159
recursion_poss_ditransitive_short,0.531
wh_vs_that_no_gap,0.834
recursion_poss_transitive_long,0.564
subj_aux_agreement_question_vary_subj,0.507
sentential_negation_npi_licensor_present,0.037
wh_vs_that_no_gap_long_distance,0.697
sentential_negation_npi_scope,0.488
subj_aux_vary_subj,0.632
subj_aux_agreement_question_vary_aux,0.546
subj_aux_vary_verb,0.88
