,epoch_4
adjunct_island,0.657
adv_order,0.9
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.511
center_embedding_double_1,0.329
center_embedding_double_2,0.925
center_embedding_single_1,0.117
center_embedding_single_2,0.992
complex_np_island,0.53
coordinate_structure_constrain_object_extraction,0.612
determiner_noun_agreement_1,0.475
determiner_noun_agreement_2,0.582
determiner_noun_agreement_adj_1,0.522
determiner_noun_agreement_adj_2,0.603
ellipsis,0.674
green_ideas,0.437
intransitive,0.582
left_branch_island_simple_question,0.479
matrix_question_npi_licensor_present,0.57
npi_present,0.411
only_npi_licensor_present,0.955
only_npi_scope,0.952
pp_order,0.803
principle_A_c_command,0.506
principle_A_domain_1,1.0
principle_A_domain_2,0.5
principle_A_domain_3,0.482
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.593
recursion_poss_ditransitive_medium,0.624
recursion_poss_ditransitive_short,0.718
recursion_poss_transitive_long,0.959
recursion_poss_transitive_medium,0.939
recursion_poss_transitive_short,0.966
recursion_pp_is_long,0.149
recursion_pp_is_medium,0.386
recursion_pp_is_short,0.629
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.986
sentential_negation_npi_licensor_present,0.355
sentential_negation_npi_scope,0.345
subj_aux_agreement_question_vary_aux,0.734
subj_aux_agreement_question_vary_subj,0.49
subj_aux_vary_subj,0.551
subj_aux_vary_verb,0.662
subj_aux_vary_verb_pp,0.477
subj_aux_vary_verb_rc,0.475
subj_verb_vary_verb,0.422
svo_vos,0.485
swapped_ditransitive_1,0.868
swapped_ditransitive_2,0.915
transitive,0.803
wh_island,0.952
wh_questions_object_gap,0.188
wh_questions_object_gap_long_distance,0.191
wh_questions_subject_gap,0.85
wh_questions_subject_gap_long_distance,0.888
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.209
wh_vs_that_with_gap_long_distance,0.258
