,best
adjunct_island,0.657
adv_order,0.612
anaphor_gender_agreement,0.486
anaphor_number_agreement,0.527
center_embedding_double_1,0.495
center_embedding_double_2,0.911
center_embedding_single_1,0.412
center_embedding_single_2,0.926
complex_np_island,0.492
coordinate_structure_constrain_object_extraction,0.196
determiner_noun_agreement_1,0.465
determiner_noun_agreement_2,0.578
determiner_noun_agreement_adj_1,0.503
determiner_noun_agreement_adj_2,0.603
ellipsis,0.417
green_ideas,0.497
intransitive,0.568
left_branch_island_simple_question,0.519
matrix_question_npi_licensor_present,0.411
npi_present,0.475
only_npi_licensor_present,0.0
only_npi_scope,0.0
pp_order,0.649
principle_A_c_command,0.534
principle_A_domain_1,0.999
principle_A_domain_2,0.487
principle_A_domain_3,0.507
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.772
recursion_poss_ditransitive_medium,0.769
recursion_poss_ditransitive_short,0.703
recursion_poss_transitive_long,0.581
recursion_poss_transitive_medium,0.76
recursion_poss_transitive_short,0.876
recursion_pp_is_long,0.561
recursion_pp_is_medium,0.679
recursion_pp_is_short,0.095
recursion_pp_verb_long,0.988
recursion_pp_verb_medium,0.977
recursion_pp_verb_short,0.983
sentential_negation_npi_licensor_present,0.825
sentential_negation_npi_scope,0.405
subj_aux_agreement_question_vary_aux,0.428
subj_aux_agreement_question_vary_subj,0.484
subj_aux_vary_subj,0.521
subj_aux_vary_verb,0.487
subj_aux_vary_verb_pp,0.501
subj_aux_vary_verb_rc,0.537
subj_verb_vary_verb,0.399
svo_vos,0.634
swapped_ditransitive_1,0.813
swapped_ditransitive_2,0.728
transitive,0.717
wh_island,0.969
wh_questions_object_gap,0.678
wh_questions_object_gap_long_distance,0.616
wh_questions_subject_gap,0.587
wh_questions_subject_gap_long_distance,0.484
wh_vs_that_no_gap,0.995
wh_vs_that_no_gap_long_distance,0.995
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.001
