,best
adjunct_island,0.958
adv_order,0.729
wh_vs_that_with_gap,0.309
anaphor_gender_agreement,0.539
anaphor_number_agreement,0.771
recursion_pp_verb_long,0.39
center_embedding_double_1,0.415
recursion_pp_verb_medium,0.501
center_embedding_double_2,0.965
recursion_pp_verb_short,0.7
center_embedding_single_1,0.387
subj_aux_vary_verb_rc,0.401
center_embedding_single_2,0.975
complex_np_island,0.632
recursion_poss_transitive_medium,0.663
coordinate_structure_constrain_object_extraction,0.45
subj_aux_vary_verb_pp,0.384
determiner_noun_agreement_1,0.797
subj_verb_vary_verb,0.769
determiner_noun_agreement_2,0.885
svo_vos,0.899
determiner_noun_agreement_adj_1,0.636
swapped_ditransitive_1,0.715
determiner_noun_agreement_adj_2,0.732
ellipsis,0.558
green_ideas,0.299
intransitive,0.644
recursion_poss_transitive_short,0.933
left_branch_island_simple_question,0.479
recursion_pp_is_long,0.296
matrix_question_npi_licensor_present,0.022
npi_present,0.354
swapped_ditransitive_2,0.759
only_npi_licensor_present,1.0
only_npi_scope,0.983
pp_order,0.812
principle_A_c_command,0.539
principle_A_domain_1,1.0
principle_A_domain_2,0.489
principle_A_domain_3,0.466
transitive,0.894
recursion_intensifier_adj_long,1.0
wh_island,0.756
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.226
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.241
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.275
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.837
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.777
recursion_poss_ditransitive_long,0.843
recursion_pp_is_medium,0.108
recursion_poss_ditransitive_medium,0.83
recursion_pp_is_short,0.345
recursion_poss_ditransitive_short,0.818
wh_vs_that_no_gap,0.934
recursion_poss_transitive_long,0.52
subj_aux_agreement_question_vary_subj,0.53
sentential_negation_npi_licensor_present,0.484
wh_vs_that_no_gap_long_distance,0.897
sentential_negation_npi_scope,0.461
subj_aux_vary_subj,0.795
subj_aux_agreement_question_vary_aux,0.664
subj_aux_vary_verb,0.973
