,best
adjunct_island,0.687
adv_order,0.756
wh_vs_that_with_gap,0.373
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.501
recursion_pp_verb_long,1.0
center_embedding_double_1,0.495
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.973
recursion_pp_verb_short,1.0
center_embedding_single_1,0.301
subj_aux_vary_verb_rc,0.478
center_embedding_single_2,0.864
complex_np_island,0.603
recursion_poss_transitive_medium,0.944
coordinate_structure_constrain_object_extraction,0.446
subj_aux_vary_verb_pp,0.468
determiner_noun_agreement_1,0.496
subj_verb_vary_verb,0.428
determiner_noun_agreement_2,0.594
svo_vos,0.734
determiner_noun_agreement_adj_1,0.519
swapped_ditransitive_1,0.771
determiner_noun_agreement_adj_2,0.601
ellipsis,0.461
green_ideas,0.417
intransitive,0.66
recursion_poss_transitive_short,0.967
left_branch_island_simple_question,0.523
recursion_pp_is_long,0.486
matrix_question_npi_licensor_present,0.102
npi_present,0.412
swapped_ditransitive_2,0.777
only_npi_licensor_present,0.997
only_npi_scope,0.724
pp_order,0.88
principle_A_c_command,0.5
principle_A_domain_1,1.0
principle_A_domain_2,0.506
principle_A_domain_3,0.466
transitive,0.821
recursion_intensifier_adj_long,1.0
wh_island,0.873
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.187
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.346
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.178
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.809
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.678
recursion_poss_ditransitive_long,0.747
recursion_pp_is_medium,0.126
recursion_poss_ditransitive_medium,0.706
recursion_pp_is_short,0.369
recursion_poss_ditransitive_short,0.636
wh_vs_that_no_gap,1.0
recursion_poss_transitive_long,0.965
subj_aux_agreement_question_vary_subj,0.491
sentential_negation_npi_licensor_present,0.516
wh_vs_that_no_gap_long_distance,1.0
sentential_negation_npi_scope,0.599
subj_aux_vary_subj,0.55
subj_aux_agreement_question_vary_aux,0.502
subj_aux_vary_verb,0.756
