,best
adjunct_island,0.622
adv_order,0.794
wh_vs_that_with_gap,0.116
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.493
recursion_pp_verb_long,1.0
center_embedding_double_1,0.581
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.924
recursion_pp_verb_short,1.0
center_embedding_single_1,0.422
subj_aux_vary_verb_rc,0.489
center_embedding_single_2,0.887
complex_np_island,0.534
recursion_poss_transitive_medium,0.855
coordinate_structure_constrain_object_extraction,0.586
subj_aux_vary_verb_pp,0.496
determiner_noun_agreement_1,0.485
subj_verb_vary_verb,0.401
determiner_noun_agreement_2,0.581
svo_vos,0.651
determiner_noun_agreement_adj_1,0.519
swapped_ditransitive_1,0.818
determiner_noun_agreement_adj_2,0.602
ellipsis,0.266
green_ideas,0.457
intransitive,0.477
recursion_poss_transitive_short,0.878
left_branch_island_simple_question,0.359
recursion_pp_is_long,0.906
matrix_question_npi_licensor_present,0.334
npi_present,0.481
swapped_ditransitive_2,0.848
only_npi_licensor_present,0.999
only_npi_scope,0.507
pp_order,0.852
principle_A_c_command,0.492
principle_A_domain_1,1.0
principle_A_domain_2,0.52
principle_A_domain_3,0.46
transitive,0.826
recursion_intensifier_adj_long,1.0
wh_island,0.971
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.381
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.107
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.288
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.88
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.72
recursion_poss_ditransitive_long,0.727
recursion_pp_is_medium,0.329
recursion_poss_ditransitive_medium,0.749
recursion_pp_is_short,0.299
recursion_poss_ditransitive_short,0.726
wh_vs_that_no_gap,1.0
recursion_poss_transitive_long,0.829
subj_aux_agreement_question_vary_subj,0.493
sentential_negation_npi_licensor_present,0.542
wh_vs_that_no_gap_long_distance,1.0
sentential_negation_npi_scope,0.729
subj_aux_vary_subj,0.557
subj_aux_agreement_question_vary_aux,0.514
subj_aux_vary_verb,0.649
