,adjunct_island,adv_order,wh_vs_that_with_gap,anaphor_gender_agreement,anaphor_number_agreement,recursion_pp_verb_long,center_embedding_double_1,recursion_pp_verb_medium,center_embedding_double_2,recursion_pp_verb_short,center_embedding_single_1,subj_aux_vary_verb_rc,center_embedding_single_2,complex_np_island,recursion_poss_transitive_medium,coordinate_structure_constrain_object_extraction,subj_aux_vary_verb_pp,determiner_noun_agreement_1,subj_verb_vary_verb,determiner_noun_agreement_2,svo_vos,determiner_noun_agreement_adj_1,swapped_ditransitive_1,determiner_noun_agreement_adj_2,ellipsis,green_ideas,intransitive,recursion_poss_transitive_short,left_branch_island_simple_question,recursion_pp_is_long,matrix_question_npi_licensor_present,npi_present,swapped_ditransitive_2,only_npi_licensor_present,only_npi_scope,pp_order,principle_A_c_command,principle_A_domain_1,principle_A_domain_2,principle_A_domain_3,transitive,recursion_intensifier_adj_long,wh_island,recursion_intensifier_adj_medium,wh_questions_object_gap,recursion_intensifier_adj_short,wh_vs_that_with_gap_long_distance,recursion_intensifier_adv_long,wh_questions_object_gap_long_distance,recursion_intensifier_adv_medium,wh_questions_subject_gap,recursion_intensifier_adv_short,wh_questions_subject_gap_long_distance,recursion_poss_ditransitive_long,recursion_pp_is_medium,recursion_poss_ditransitive_medium,recursion_pp_is_short,recursion_poss_ditransitive_short,wh_vs_that_no_gap,recursion_poss_transitive_long,subj_aux_agreement_question_vary_subj,sentential_negation_npi_licensor_present,wh_vs_that_no_gap_long_distance,sentential_negation_npi_scope,subj_aux_vary_subj,subj_aux_agreement_question_vary_aux,subj_aux_vary_verb
0,"[(0, 1135.4608154296875), (1, 968.9656982421875)]","[(0, 2284.71337890625), (1, 1296.990478515625)]","[(0, 1693.4249267578125), (1, 1399.9130859375)]","[(0, 1182.3353271484375), (1, 869.9556274414062)]","[(0, 2147.13916015625), (1, 1948.8709716796875)]","[(0, 169.47885131835938), (1, 165.85208129882812)]","[(0, 2582.955322265625), (1, 3361.09423828125)]","[(0, 126.90383911132812), (1, 121.72425079345703)]","[(0, 3264.3486328125), (1, 3364.506591796875)]","[(0, 2020.290771484375), (1, 1146.6298828125)]","[(0, 1587.5806884765625), (1, 1939.737060546875)]","[(0, 349.3961486816406), (1, 490.33782958984375)]","[(0, 7525.55419921875), (1, 5469.0185546875)]","[(0, 846.1829223632812), (1, 678.2752685546875)]","[(0, 1392.9573974609375), (1, 1169.03662109375)]","[(0, 2105.96240234375), (1, 2905.025390625)]","[(0, 535.1739501953125), (1, 476.0053405761719)]","[(0, 713.7118530273438), (1, 811.0285034179688)]","[(0, 1142.756591796875), (1, 1242.2447509765625)]","[(0, 1098.6644287109375), (1, 1009.5791015625)]","[(0, 1003.642578125), (1, 879.7614135742188)]","[(0, 1249.8494873046875), (1, 1155.4169921875)]","[(0, 947.4973754882812), (1, 580.9457397460938)]","[(0, 801.9196166992188), (1, 908.1412353515625)]","[(0, 316.27386474609375), (1, 318.8532409667969)]","[(0, 5729.60205078125), (1, 6998.1171875)]","[(0, 4977.5234375), (1, 5522.90478515625)]","[(0, 1113.3424072265625), (1, 731.9185791015625)]","[(0, 1540.9283447265625), (1, 1282.5570068359375)]","[(0, 81.7342300415039), (1, 80.67305755615234)]","[(0, 737.2111206054688), (1, 909.3164672851562)]","[(0, 1101.9031982421875), (1, 979.4017333984375)]","[(0, 2136.848876953125), (1, 2501.611328125)]","[(0, 840.5235595703125), (1, 568.585693359375)]","[(0, 916.7498168945312), (1, 756.3734741210938)]","[(0, 616.349853515625), (1, 483.7878112792969)]","[(0, 2568.20166015625), (1, 2844.443115234375)]","[(0, 1764.851806640625), (1, 1409.2252197265625)]","[(0, 1175.5545654296875), (1, 1124.034912109375)]","[(0, 893.9557495117188), (1, 909.3497924804688)]","[(0, 1195.33544921875), (1, 639.44482421875)]","[(0, 167.33958435058594), (1, 69.95784759521484)]","[(0, 1397.3988037109375), (1, 1258.0355224609375)]","[(0, 293.938232421875), (1, 122.51293182373047)]","[(0, 472.38800048828125), (1, 683.7443237304688)]","[(0, 6129.0712890625), (1, 1454.6627197265625)]","[(0, 1228.45556640625), (1, 1167.5531005859375)]","[(0, 303.9479675292969), (1, 554.1137084960938)]","[(0, 483.72161865234375), (1, 664.6632080078125)]","[(0, 550.9235229492188), (1, 1352.719482421875)]","[(0, 709.5970458984375), (1, 738.2745971679688)]","[(0, 319.8644104003906), (1, 1092.8443603515625)]","[(0, 2583.26806640625), (1, 1978.233642578125)]","[(0, 1023.5328369140625), (1, 876.1346435546875)]","[(0, 108.82339477539062), (1, 106.41123962402344)]","[(0, 1153.6068115234375), (1, 921.5613403320312)]","[(0, 908.0477294921875), (1, 682.2800903320312)]","[(0, 1282.207763671875), (1, 1381.994140625)]","[(0, 1151.5496826171875), (1, 820.6031494140625)]","[(0, 1051.987548828125), (1, 909.9696655273438)]","[(0, 1854.578125), (1, 3838.438720703125)]","[(0, 1806.85302734375), (1, 1698.5010986328125)]","[(0, 355.449462890625), (1, 341.9421081542969)]","[(0, 1365.517578125), (1, 1268.7122802734375)]","[(0, 2309.754150390625), (1, 1351.03759765625)]","[(0, 537.25390625), (1, 514.7586669921875)]","[(0, 609.9940795898438), (1, 414.3966064453125)]"
1,"[(0, 744.98583984375), (1, 757.2316284179688)]","[(0, 970.4176635742188), (1, 827.112548828125)]","[(0, 2740.319091796875), (1, 2546.970703125)]","[(0, 1697.5982666015625), (1, 1784.8397216796875)]","[(0, 682.0403442382812), (1, 728.196533203125)]","[(0, 133.35635375976562), (1, 136.7963409423828)]","[(0, 3831.394775390625), (1, 3778.27685546875)]","[(0, 271.4429931640625), (1, 244.0447540283203)]","[(0, 1352.3099365234375), (1, 1398.2132568359375)]","[(0, 590.8258056640625), (1, 489.1834716796875)]","[(0, 3786.5302734375), (1, 4783.90283203125)]","[(0, 2518.713134765625), (1, 2123.40771484375)]","[(0, 4462.21435546875), (1, 2231.184814453125)]","[(0, 368.948486328125), (1, 332.75006103515625)]","[(0, 1033.949951171875), (1, 898.6231079101562)]","[(0, 560.1791381835938), (1, 546.3927612304688)]","[(0, 1135.9329833984375), (1, 1424.201171875)]","[(0, 1161.0889892578125), (1, 947.2344360351562)]","[(0, 2817.101318359375), (1, 2408.629638671875)]","[(0, 870.2600708007812), (1, 729.5286254882812)]","[(0, 2712.80078125), (1, 2247.125732421875)]","[(0, 704.4732055664062), (1, 697.4960327148438)]","[(0, 657.2661743164062), (1, 545.0895385742188)]","[(0, 1153.5634765625), (1, 933.690673828125)]","[(0, 749.8645629882812), (1, 701.515625)]","[(0, 11820.6640625), (1, 6403.8037109375)]","[(0, 4168.57275390625), (1, 2720.656494140625)]","[(0, 1264.20654296875), (1, 718.2573852539062)]","[(0, 276.0152893066406), (1, 430.8915710449219)]","[(0, 157.3695831298828), (1, 167.92083740234375)]","[(0, 600.3898315429688), (1, 892.1331176757812)]","[(0, 750.457275390625), (1, 935.9212036132812)]","[(0, 911.4652709960938), (1, 690.7549438476562)]","[(0, 544.1343994140625), (1, 359.742431640625)]","[(0, 414.43731689453125), (1, 392.7510681152344)]","[(0, 508.2808837890625), (1, 346.52294921875)]","[(0, 1350.2744140625), (1, 1284.035400390625)]","[(0, 1106.4827880859375), (1, 810.1137084960938)]","[(0, 1720.573974609375), (1, 1536.5091552734375)]","[(0, 1347.7381591796875), (1, 1400.56005859375)]","[(0, 3460.403076171875), (1, 1319.90576171875)]","[(0, 479.9052734375), (1, 263.4217224121094)]","[(0, 750.4647827148438), (1, 545.2114868164062)]","[(0, 450.6240234375), (1, 292.87506103515625)]","[(0, 961.7383422851562), (1, 1468.4947509765625)]","[(0, 859.8494262695312), (1, 262.4269104003906)]","[(0, 1573.0184326171875), (1, 1442.08349609375)]","[(0, 273.77069091796875), (1, 446.13720703125)]","[(0, 1086.339599609375), (1, 1228.6939697265625)]","[(0, 119.06956481933594), (1, 365.85443115234375)]","[(0, 1224.9295654296875), (1, 1203.864013671875)]","[(0, 1261.9552001953125), (1, 3338.931640625)]","[(0, 895.0936889648438), (1, 518.7771606445312)]","[(0, 971.3120727539062), (1, 993.1424560546875)]","[(0, 174.71966552734375), (1, 161.3527374267578)]","[(0, 1209.23876953125), (1, 1064.99462890625)]","[(0, 847.5130004882812), (1, 816.344482421875)]","[(0, 1385.4593505859375), (1, 1275.6683349609375)]","[(0, 1315.5181884765625), (1, 1224.275634765625)]","[(0, 1065.84716796875), (1, 913.5033569335938)]","[(0, 1319.4312744140625), (1, 1475.7939453125)]","[(0, 392.1432800292969), (1, 623.8013916015625)]","[(0, 922.9034423828125), (1, 890.7147216796875)]","[(0, 870.5340576171875), (1, 888.4118041992188)]","[(0, 718.5938110351562), (1, 391.881591796875)]","[(0, 1741.428466796875), (1, 1667.8896484375)]","[(0, 3331.056884765625), (1, 1919.85009765625)]"
2,"[(0, 1580.6839599609375), (1, 1367.5389404296875)]","[(0, 1630.1971435546875), (1, 1183.8511962890625)]","[(0, 2640.284912109375), (1, 4566.19873046875)]","[(0, 5734.56005859375), (1, 5056.91064453125)]","[(0, 4305.9375), (1, 4365.80712890625)]","[(0, 134.27481079101562), (1, 128.10789489746094)]","[(0, 2397.984619140625), (1, 2915.0078125)]","[(0, 178.90379333496094), (1, 173.18629455566406)]","[(0, 2494.981689453125), (1, 1843.6807861328125)]","[(0, 500.40716552734375), (1, 335.56365966796875)]","[(0, 1396.558837890625), (1, 1715.70263671875)]","[(0, 1594.530029296875), (1, 1571.3616943359375)]","[(0, 2163.386474609375), (1, 1266.3743896484375)]","[(0, 584.8924560546875), (1, 501.2545166015625)]","[(0, 1227.319091796875), (1, 1105.802978515625)]","[(0, 2228.60107421875), (1, 2619.147216796875)]","[(0, 1126.0687255859375), (1, 1224.6304931640625)]","[(0, 700.0166015625), (1, 868.2605590820312)]","[(0, 6215.6298828125), (1, 2887.06201171875)]","[(0, 1456.1402587890625), (1, 1524.4312744140625)]","[(0, 1357.3839111328125), (1, 912.4297485351562)]","[(0, 1704.5634765625), (1, 1543.4337158203125)]","[(0, 588.5499267578125), (1, 554.8019409179688)]","[(0, 1620.896484375), (1, 1578.1015625)]","[(0, 513.7150268554688), (1, 661.8197631835938)]","[(0, 4680.93408203125), (1, 2416.06982421875)]","[(0, 1698.7943115234375), (1, 1728.247314453125)]","[(0, 2391.446044921875), (1, 967.5875854492188)]","[(0, 1216.419921875), (1, 2045.1778564453125)]","[(0, 146.04493713378906), (1, 150.8243865966797)]","[(0, 502.08935546875), (1, 723.8648681640625)]","[(0, 2071.01025390625), (1, 1994.9093017578125)]","[(0, 1002.5233154296875), (1, 507.092041015625)]","[(0, 742.6555786132812), (1, 574.96435546875)]","[(0, 851.9205322265625), (1, 786.0083618164062)]","[(0, 1114.31494140625), (1, 1003.8397216796875)]","[(0, 932.861572265625), (1, 930.9530639648438)]","[(0, 510.6236877441406), (1, 353.0457458496094)]","[(0, 1829.958740234375), (1, 1759.8885498046875)]","[(0, 553.2277221679688), (1, 755.2263793945312)]","[(0, 1512.2802734375), (1, 992.3216552734375)]","[(0, 230.33267211914062), (1, 114.06492614746094)]","[(0, 572.056884765625), (1, 674.4502563476562)]","[(0, 424.04962158203125), (1, 141.48492431640625)]","[(0, 752.7197875976562), (1, 981.2294921875)]","[(0, 791.247802734375), (1, 169.4510498046875)]","[(0, 1122.833984375), (1, 1047.82373046875)]","[(0, 105.6102294921875), (1, 359.2987976074219)]","[(0, 1479.171875), (1, 1481.8355712890625)]","[(0, 201.97166442871094), (1, 392.7908020019531)]","[(0, 1977.1690673828125), (1, 1443.3101806640625)]","[(0, 404.3241271972656), (1, 1574.3345947265625)]","[(0, 472.5707092285156), (1, 528.1201782226562)]","[(0, 1383.062744140625), (1, 1304.078125)]","[(0, 126.4375991821289), (1, 119.47855377197266)]","[(0, 922.2260131835938), (1, 912.844482421875)]","[(0, 1443.829833984375), (1, 962.9365234375)]","[(0, 2045.050048828125), (1, 1377.569580078125)]","[(0, 655.5609741210938), (1, 536.6512451171875)]","[(0, 1113.23193359375), (1, 945.2748413085938)]","[(0, 1419.3726806640625), (1, 1581.88671875)]","[(0, 2147.108642578125), (1, 4552.48486328125)]","[(0, 3273.1240234375), (1, 2688.58154296875)]","[(0, 1219.363525390625), (1, 1287.0433349609375)]","[(0, 1419.164306640625), (1, 828.3598022460938)]","[(0, 831.7105712890625), (1, 826.6607055664062)]","[(0, 451.3756408691406), (1, 281.40484619140625)]"
3,"[(0, 987.0739135742188), (1, 889.3485107421875)]","[(0, 2037.8154296875), (1, 1490.6865234375)]","[(0, 1322.973876953125), (1, 1458.2442626953125)]","[(0, 1541.736083984375), (1, 1773.0345458984375)]","[(0, 4701.8232421875), (1, 4393.5537109375)]","[(0, 130.5543975830078), (1, 126.98130798339844)]","[(0, 4187.49560546875), (1, 5496.62646484375)]","[(0, 256.4213562011719), (1, 247.03842163085938)]","[(0, 2676.478515625), (1, 2365.58642578125)]","[(0, 524.27197265625), (1, 364.8499450683594)]","[(0, 3648.074951171875), (1, 4728.3671875)]","[(0, 823.1493530273438), (1, 892.90087890625)]","[(0, 2739.62255859375), (1, 1895.2286376953125)]","[(0, 690.2830810546875), (1, 556.2996826171875)]","[(0, 1208.1368408203125), (1, 1014.0641479492188)]","[(0, 1719.6331787109375), (1, 1285.7098388671875)]","[(0, 441.9056701660156), (1, 637.9126586914062)]","[(0, 908.3656005859375), (1, 1001.3566284179688)]","[(0, 3835.76025390625), (1, 4021.751708984375)]","[(0, 2566.430419921875), (1, 3251.479736328125)]","[(0, 1264.0426025390625), (1, 1238.40869140625)]","[(0, 1016.5094604492188), (1, 625.1839599609375)]","[(0, 3538.81103515625), (1, 2458.603271484375)]","[(0, 1065.3948974609375), (1, 1217.39990234375)]","[(0, 689.4613647460938), (1, 675.34521484375)]","[(0, 14114.3974609375), (1, 7507.912109375)]","[(0, 7523.14306640625), (1, 4820.7841796875)]","[(0, 1241.911865234375), (1, 764.0817260742188)]","[(0, 1540.2010498046875), (1, 1287.12548828125)]","[(0, 171.35816955566406), (1, 182.45932006835938)]","[(0, 1459.21240234375), (1, 1198.601806640625)]","[(0, 1034.143310546875), (1, 865.124267578125)]","[(0, 737.0059204101562), (1, 566.9255981445312)]","[(0, 875.37548828125), (1, 470.5014343261719)]","[(0, 650.0977172851562), (1, 565.1145629882812)]","[(0, 764.0347290039062), (1, 730.62841796875)]","[(0, 649.5855712890625), (1, 594.5282592773438)]","[(0, 704.4735107421875), (1, 550.8170776367188)]","[(0, 1101.1578369140625), (1, 1006.4063110351562)]","[(0, 2191.60400390625), (1, 2175.70849609375)]","[(0, 1426.511962890625), (1, 890.4386596679688)]","[(0, 132.1865234375), (1, 75.0412826538086)]","[(0, 726.3858642578125), (1, 538.8981323242188)]","[(0, 458.0364685058594), (1, 231.8421630859375)]","[(0, 754.5935668945312), (1, 996.0833740234375)]","[(0, 1538.98388671875), (1, 362.2271728515625)]","[(0, 1720.312255859375), (1, 1529.42822265625)]","[(0, 222.5283660888672), (1, 342.4417419433594)]","[(0, 831.0394287109375), (1, 894.7481079101562)]","[(0, 249.75755310058594), (1, 532.446533203125)]","[(0, 1308.9617919921875), (1, 1047.2418212890625)]","[(0, 983.5167846679688), (1, 4585.32568359375)]","[(0, 1210.580810546875), (1, 964.3899536132812)]","[(0, 1060.2120361328125), (1, 956.3038330078125)]","[(0, 115.89522552490234), (1, 130.18798828125)]","[(0, 1368.5096435546875), (1, 1250.871337890625)]","[(0, 384.3396301269531), (1, 360.07281494140625)]","[(0, 1477.6654052734375), (1, 895.4732055664062)]","[(0, 2330.51318359375), (1, 1611.34375)]","[(0, 1450.8299560546875), (1, 1330.8048095703125)]","[(0, 1123.506103515625), (1, 1068.450927734375)]","[(0, 1637.7423095703125), (1, 2486.644287109375)]","[(0, 1863.2152099609375), (1, 1539.32958984375)]","[(0, 1426.1937255859375), (1, 1442.6826171875)]","[(0, 395.5393981933594), (1, 335.2103576660156)]","[(0, 2089.856689453125), (1, 1562.7379150390625)]","[(0, 1173.4368896484375), (1, 726.7811889648438)]"
4,"[(0, 929.5748291015625), (1, 672.81591796875)]","[(0, 3906.902587890625), (1, 3783.602783203125)]","[(0, 2027.7559814453125), (1, 1999.712158203125)]","[(0, 1042.5155029296875), (1, 839.2156372070312)]","[(0, 228.17010498046875), (1, 285.5601806640625)]","[(0, 169.4859619140625), (1, 171.2904510498047)]","[(0, 2597.947265625), (1, 2567.594482421875)]","[(0, 486.6834716796875), (1, 454.6205139160156)]","[(0, 1297.3419189453125), (1, 1200.0240478515625)]","[(0, 329.4073486328125), (1, 240.4971923828125)]","[(0, 2666.397216796875), (1, 3407.693603515625)]","[(0, 1077.0697021484375), (1, 1141.2564697265625)]","[(0, 2820.57080078125), (1, 2312.382568359375)]","[(0, 1095.9749755859375), (1, 1386.0269775390625)]","[(0, 1088.5299072265625), (1, 896.7008666992188)]","[(0, 4203.34326171875), (1, 5544.150390625)]","[(0, 895.95166015625), (1, 938.91064453125)]","[(0, 1467.281005859375), (1, 1509.94140625)]","[(0, 4712.74560546875), (1, 3058.945556640625)]","[(0, 382.50274658203125), (1, 331.4273681640625)]","[(0, 2683.865234375), (1, 1719.1339111328125)]","[(0, 1198.7916259765625), (1, 1313.2042236328125)]","[(0, 1129.891357421875), (1, 943.4326171875)]","[(0, 1159.6842041015625), (1, 1285.17041015625)]","[(0, 893.0639038085938), (1, 1084.37451171875)]","[(0, 6153.658203125), (1, 8855.498046875)]","[(0, 13034.4287109375), (1, 6821.84130859375)]","[(0, 1178.388671875), (1, 896.6533813476562)]","[(0, 717.4328002929688), (1, 705.4961547851562)]","[(0, 110.823486328125), (1, 125.41267395019531)]","[(0, 1035.87890625), (1, 1541.4500732421875)]","[(0, 1678.5623779296875), (1, 2226.353515625)]","[(0, 1497.688720703125), (1, 1795.8079833984375)]","[(0, 890.06640625), (1, 586.6952514648438)]","[(0, 944.2418212890625), (1, 890.106689453125)]","[(0, 705.2701416015625), (1, 771.8743896484375)]","[(0, 1265.2113037109375), (1, 1304.1427001953125)]","[(0, 487.1905517578125), (1, 372.10113525390625)]","[(0, 857.0560913085938), (1, 834.9180297851562)]","[(0, 1296.899658203125), (1, 2094.946044921875)]","[(0, 4382.2177734375), (1, 2895.858642578125)]","[(0, 409.7709655761719), (1, 260.62689208984375)]","[(0, 1852.0233154296875), (1, 1835.7760009765625)]","[(0, 251.64657592773438), (1, 101.48211669921875)]","[(0, 606.984375), (1, 685.780517578125)]","[(0, 1514.978271484375), (1, 412.14910888671875)]","[(0, 1476.6533203125), (1, 1928.2135009765625)]","[(0, 315.0439758300781), (1, 452.54046630859375)]","[(0, 602.402099609375), (1, 1134.4774169921875)]","[(0, 156.9865264892578), (1, 504.35406494140625)]","[(0, 1883.8580322265625), (1, 1591.6905517578125)]","[(0, 505.880615234375), (1, 1532.169189453125)]","[(0, 622.7597045898438), (1, 475.6935729980469)]","[(0, 1700.0965576171875), (1, 1410.3109130859375)]","[(0, 149.2791290283203), (1, 123.27278900146484)]","[(0, 999.6038818359375), (1, 1030.99853515625)]","[(0, 1250.1158447265625), (1, 766.8418579101562)]","[(0, 957.9788208007812), (1, 864.0593872070312)]","[(0, 1403.63623046875), (1, 1052.6578369140625)]","[(0, 1243.9815673828125), (1, 1059.274658203125)]","[(0, 1601.7496337890625), (1, 945.1909790039062)]","[(0, 915.8991088867188), (1, 1629.852783203125)]","[(0, 1122.3135986328125), (1, 907.4231567382812)]","[(0, 1018.00537109375), (1, 911.9407958984375)]","[(0, 2821.989990234375), (1, 2521.522705078125)]","[(0, 1566.69384765625), (1, 1333.675537109375)]","[(0, 1342.7333984375), (1, 1161.7408447265625)]"
5,"[(0, 882.00439453125), (1, 855.0713500976562)]","[(0, 2015.40673828125), (1, 1605.968994140625)]","[(0, 610.5091552734375), (1, 920.331787109375)]","[(0, 1352.0623779296875), (1, 1345.4765625)]","[(0, 1151.9874267578125), (1, 1416.447265625)]","[(0, 125.63420104980469), (1, 124.32947540283203)]","[(0, 1500.2354736328125), (1, 1784.77587890625)]","[(0, 259.9000244140625), (1, 245.8078155517578)]","[(0, 3072.930419921875), (1, 2622.37255859375)]","[(0, 308.5760803222656), (1, 249.73648071289062)]","[(0, 5070.25830078125), (1, 5175.34130859375)]","[(0, 909.9327392578125), (1, 942.6461181640625)]","[(0, 2028.71826171875), (1, 2095.19384765625)]","[(0, 526.3289184570312), (1, 513.7797241210938)]","[(0, 1250.05615234375), (1, 920.9415283203125)]","[(0, 635.161865234375), (1, 647.718017578125)]","[(0, 202.10731506347656), (1, 240.1446075439453)]","[(0, 1835.4739990234375), (1, 1741.0374755859375)]","[(0, 860.4863891601562), (1, 973.094970703125)]","[(0, 1156.728271484375), (1, 1417.187744140625)]","[(0, 525.6349487304688), (1, 398.2483825683594)]","[(0, 2613.346435546875), (1, 1892.0648193359375)]","[(0, 3964.621826171875), (1, 1604.715087890625)]","[(0, 1200.0699462890625), (1, 1155.2186279296875)]","[(0, 670.61767578125), (1, 763.568115234375)]","[(0, 8565.3564453125), (1, 6873.1298828125)]","[(0, 1388.5361328125), (1, 987.1068725585938)]","[(0, 701.6895141601562), (1, 592.68701171875)]","[(0, 918.138427734375), (1, 795.2276611328125)]","[(0, 104.62076568603516), (1, 104.07984161376953)]","[(0, 1127.3468017578125), (1, 2480.637451171875)]","[(0, 423.778564453125), (1, 356.286865234375)]","[(0, 964.1485595703125), (1, 741.5737915039062)]","[(0, 1028.430419921875), (1, 688.0993041992188)]","[(0, 741.3295288085938), (1, 677.20361328125)]","[(0, 754.9282836914062), (1, 554.59619140625)]","[(0, 2799.349609375), (1, 3070.70703125)]","[(0, 802.3219604492188), (1, 560.8294067382812)]","[(0, 1168.8203125), (1, 1335.9580078125)]","[(0, 3240.703369140625), (1, 3978.37451171875)]","[(0, 3381.390869140625), (1, 3619.72314453125)]","[(0, 216.6346893310547), (1, 106.61679077148438)]","[(0, 1140.8309326171875), (1, 763.99755859375)]","[(0, 277.1072082519531), (1, 86.4417495727539)]","[(0, 876.7364501953125), (1, 1147.8935546875)]","[(0, 3540.00244140625), (1, 904.7965698242188)]","[(0, 1196.8062744140625), (1, 1149.2042236328125)]","[(0, 219.62814331054688), (1, 405.9631042480469)]","[(0, 1068.6165771484375), (1, 1171.4248046875)]","[(0, 210.40711975097656), (1, 423.7908935546875)]","[(0, 1360.0487060546875), (1, 1103.278564453125)]","[(0, 738.536865234375), (1, 2183.416015625)]","[(0, 711.4482421875), (1, 588.04833984375)]","[(0, 922.5184936523438), (1, 949.896240234375)]","[(0, 87.23424530029297), (1, 94.23280334472656)]","[(0, 1856.790283203125), (1, 1685.8466796875)]","[(0, 369.15716552734375), (1, 338.949462890625)]","[(0, 799.7658081054688), (1, 817.18994140625)]","[(0, 1253.7161865234375), (1, 787.412109375)]","[(0, 1096.1109619140625), (1, 986.5614013671875)]","[(0, 1659.7637939453125), (1, 1099.67236328125)]","[(0, 834.9076538085938), (1, 1474.7659912109375)]","[(0, 1680.6856689453125), (1, 1407.6597900390625)]","[(0, 572.4620361328125), (1, 660.6055908203125)]","[(0, 2933.9912109375), (1, 1283.340576171875)]","[(0, 554.213623046875), (1, 597.4850463867188)]","[(0, 1035.809326171875), (1, 857.1386108398438)]"
6,"[(0, 1216.5845947265625), (1, 901.3224487304688)]","[(0, 2879.99609375), (1, 2151.631591796875)]","[(0, 2194.683837890625), (1, 2751.69140625)]","[(0, 1638.610107421875), (1, 2050.619873046875)]","[(0, 1429.81005859375), (1, 1638.59765625)]","[(0, 134.45875549316406), (1, 127.23514556884766)]","[(0, 3075.874267578125), (1, 3809.664794921875)]","[(0, 148.5452117919922), (1, 144.21804809570312)]","[(0, 4336.0107421875), (1, 3567.528564453125)]","[(0, 202.91566467285156), (1, 159.97276306152344)]","[(0, 2046.5904541015625), (1, 2060.791015625)]","[(0, 1108.6180419921875), (1, 1009.8463134765625)]","[(0, 4778.77294921875), (1, 4492.5263671875)]","[(0, 1515.892333984375), (1, 1482.496337890625)]","[(0, 806.4852905273438), (1, 701.3988647460938)]","[(0, 625.3041381835938), (1, 610.656494140625)]","[(0, 1314.91796875), (1, 1229.2049560546875)]","[(0, 353.1255798339844), (1, 222.99095153808594)]","[(0, 1364.619384765625), (1, 2340.89111328125)]","[(0, 2389.264404296875), (1, 2123.888916015625)]","[(0, 1051.987548828125), (1, 674.74072265625)]","[(0, 2089.345458984375), (1, 2043.54296875)]","[(0, 1927.1021728515625), (1, 1384.31298828125)]","[(0, 910.5243530273438), (1, 628.7071533203125)]","[(0, 474.145751953125), (1, 555.1134033203125)]","[(0, 5771.423828125), (1, 19416.333984375)]","[(0, 1816.0885009765625), (1, 1663.5560302734375)]","[(0, 974.9202270507812), (1, 740.4522705078125)]","[(0, 614.8076171875), (1, 920.2572021484375)]","[(0, 135.9949493408203), (1, 129.3842010498047)]","[(0, 1424.8043212890625), (1, 1468.801513671875)]","[(0, 1669.268310546875), (1, 2614.19384765625)]","[(0, 3466.76171875), (1, 2635.2109375)]","[(0, 757.6075439453125), (1, 507.0357360839844)]","[(0, 796.549560546875), (1, 811.141845703125)]","[(0, 886.2708740234375), (1, 853.486328125)]","[(0, 906.4107055664062), (1, 753.0490112304688)]","[(0, 1959.03515625), (1, 1572.1905517578125)]","[(0, 748.3242797851562), (1, 723.1282958984375)]","[(0, 829.1489868164062), (1, 786.0589599609375)]","[(0, 1694.9185791015625), (1, 1336.3734130859375)]","[(0, 361.3028869628906), (1, 195.2431640625)]","[(0, 2071.19189453125), (1, 1968.104248046875)]","[(0, 469.166015625), (1, 219.3267364501953)]","[(0, 605.2101440429688), (1, 843.432373046875)]","[(0, 2207.468505859375), (1, 478.44659423828125)]","[(0, 1390.4117431640625), (1, 1841.310546875)]","[(0, 380.879638671875), (1, 646.8870849609375)]","[(0, 1151.6151123046875), (1, 1478.6488037109375)]","[(0, 195.41891479492188), (1, 542.2410278320312)]","[(0, 1076.46484375), (1, 1069.2847900390625)]","[(0, 1155.4609375), (1, 5491.7958984375)]","[(0, 1139.21044921875), (1, 923.4100952148438)]","[(0, 1084.8973388671875), (1, 828.1350708007812)]","[(0, 112.54610443115234), (1, 102.55901336669922)]","[(0, 1236.9915771484375), (1, 1093.927734375)]","[(0, 1320.2431640625), (1, 1608.0816650390625)]","[(0, 1568.0166015625), (1, 1350.6536865234375)]","[(0, 1109.5535888671875), (1, 818.1693725585938)]","[(0, 1203.0291748046875), (1, 1045.85498046875)]","[(0, 480.095703125), (1, 741.5751953125)]","[(0, 1183.153564453125), (1, 1797.0843505859375)]","[(0, 524.0315551757812), (1, 434.07379150390625)]","[(0, 862.7838745117188), (1, 737.2466430664062)]","[(0, 2524.2919921875), (1, 2898.09228515625)]","[(0, 4286.53759765625), (1, 3913.682373046875)]","[(0, 2958.774169921875), (1, 2055.300048828125)]"
