,epoch_5
adjunct_island,0.707
adv_order,0.874
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.509
center_embedding_double_1,0.322
center_embedding_double_2,0.941
center_embedding_single_1,0.097
center_embedding_single_2,0.989
complex_np_island,0.512
coordinate_structure_constrain_object_extraction,0.613
determiner_noun_agreement_1,0.483
determiner_noun_agreement_2,0.594
determiner_noun_agreement_adj_1,0.521
determiner_noun_agreement_adj_2,0.6
ellipsis,0.7
green_ideas,0.446
intransitive,0.614
left_branch_island_simple_question,0.432
matrix_question_npi_licensor_present,0.593
npi_present,0.374
only_npi_licensor_present,0.89
only_npi_scope,0.954
pp_order,0.803
principle_A_c_command,0.507
principle_A_domain_1,1.0
principle_A_domain_2,0.504
principle_A_domain_3,0.486
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.531
recursion_poss_ditransitive_medium,0.557
recursion_poss_ditransitive_short,0.659
recursion_poss_transitive_long,0.926
recursion_poss_transitive_medium,0.926
recursion_poss_transitive_short,0.975
recursion_pp_is_long,0.2
recursion_pp_is_medium,0.407
recursion_pp_is_short,0.629
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.945
sentential_negation_npi_licensor_present,0.346
sentential_negation_npi_scope,0.359
subj_aux_agreement_question_vary_aux,0.771
subj_aux_agreement_question_vary_subj,0.487
subj_aux_vary_subj,0.557
subj_aux_vary_verb,0.679
subj_aux_vary_verb_pp,0.479
subj_aux_vary_verb_rc,0.481
subj_verb_vary_verb,0.432
svo_vos,0.476
swapped_ditransitive_1,0.873
swapped_ditransitive_2,0.912
transitive,0.803
wh_island,0.944
wh_questions_object_gap,0.175
wh_questions_object_gap_long_distance,0.163
wh_questions_subject_gap,0.844
wh_questions_subject_gap_long_distance,0.872
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.277
wh_vs_that_with_gap_long_distance,0.318
