,epoch_2
adjunct_island,0.627
adv_order,0.918
anaphor_gender_agreement,0.497
anaphor_number_agreement,0.506
center_embedding_double_1,0.373
center_embedding_double_2,0.831
center_embedding_single_1,0.13
center_embedding_single_2,0.965
complex_np_island,0.522
coordinate_structure_constrain_object_extraction,0.334
determiner_noun_agreement_1,0.483
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.516
determiner_noun_agreement_adj_2,0.601
ellipsis,0.323
green_ideas,0.42
intransitive,0.424
left_branch_island_simple_question,0.246
matrix_question_npi_licensor_present,0.58
npi_present,0.473
only_npi_licensor_present,0.969
only_npi_scope,0.718
pp_order,0.648
principle_A_c_command,0.484
principle_A_domain_1,1.0
principle_A_domain_2,0.478
principle_A_domain_3,0.503
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.771
recursion_poss_ditransitive_medium,0.784
recursion_poss_ditransitive_short,0.774
recursion_poss_transitive_long,0.925
recursion_poss_transitive_medium,0.943
recursion_poss_transitive_short,0.973
recursion_pp_is_long,0.0
recursion_pp_is_medium,0.104
recursion_pp_is_short,0.486
recursion_pp_verb_long,0.804
recursion_pp_verb_medium,0.876
recursion_pp_verb_short,0.858
sentential_negation_npi_licensor_present,0.182
sentential_negation_npi_scope,0.489
subj_aux_agreement_question_vary_aux,0.565
subj_aux_agreement_question_vary_subj,0.495
subj_aux_vary_subj,0.549
subj_aux_vary_verb,0.626
subj_aux_vary_verb_pp,0.537
subj_aux_vary_verb_rc,0.508
subj_verb_vary_verb,0.409
svo_vos,0.57
swapped_ditransitive_1,0.85
swapped_ditransitive_2,0.944
transitive,0.786
wh_island,0.993
wh_questions_object_gap,0.194
wh_questions_object_gap_long_distance,0.2
wh_questions_subject_gap,0.89
wh_questions_subject_gap_long_distance,0.889
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.153
wh_vs_that_with_gap_long_distance,0.18
