,best
adjunct_island,0.624
adv_order,0.728
wh_vs_that_with_gap,0.074
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.514
recursion_pp_verb_long,0.949
center_embedding_double_1,0.428
recursion_pp_verb_medium,1.0
center_embedding_double_2,0.895
recursion_pp_verb_short,1.0
center_embedding_single_1,0.313
subj_aux_vary_verb_rc,0.533
center_embedding_single_2,0.893
complex_np_island,0.596
recursion_poss_transitive_medium,0.928
coordinate_structure_constrain_object_extraction,0.332
subj_aux_vary_verb_pp,0.52
determiner_noun_agreement_1,0.479
subj_verb_vary_verb,0.457
determiner_noun_agreement_2,0.581
svo_vos,0.75
determiner_noun_agreement_adj_1,0.511
swapped_ditransitive_1,0.915
determiner_noun_agreement_adj_2,0.602
ellipsis,0.125
green_ideas,0.481
intransitive,0.595
recursion_poss_transitive_short,0.927
left_branch_island_simple_question,0.106
recursion_pp_is_long,0.539
matrix_question_npi_licensor_present,0.619
npi_present,0.48
swapped_ditransitive_2,0.931
only_npi_licensor_present,0.717
only_npi_scope,0.432
pp_order,0.938
principle_A_c_command,0.505
principle_A_domain_1,1.0
principle_A_domain_2,0.517
principle_A_domain_3,0.503
transitive,0.866
recursion_intensifier_adj_long,1.0
wh_island,0.964
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.145
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.069
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.209
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.897
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.932
recursion_poss_ditransitive_long,0.87
recursion_pp_is_medium,0.635
recursion_poss_ditransitive_medium,0.856
recursion_pp_is_short,0.726
recursion_poss_ditransitive_short,0.817
wh_vs_that_no_gap,1.0
recursion_poss_transitive_long,0.95
subj_aux_agreement_question_vary_subj,0.491
sentential_negation_npi_licensor_present,0.168
wh_vs_that_no_gap_long_distance,1.0
sentential_negation_npi_scope,0.368
subj_aux_vary_subj,0.522
subj_aux_agreement_question_vary_aux,0.499
subj_aux_vary_verb,0.57
