,best
adjunct_island,0.61
adv_order,0.648
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.506
center_embedding_double_1,0.531
center_embedding_double_2,0.857
center_embedding_single_1,0.299
center_embedding_single_2,0.855
complex_np_island,0.688
coordinate_structure_constrain_object_extraction,0.407
determiner_noun_agreement_1,0.493
determiner_noun_agreement_2,0.602
determiner_noun_agreement_adj_1,0.51
determiner_noun_agreement_adj_2,0.546
ellipsis,0.229
green_ideas,0.473
intransitive,0.643
left_branch_island_simple_question,0.085
matrix_question_npi_licensor_present,0.051
npi_present,0.48
only_npi_licensor_present,0.969
only_npi_scope,0.239
pp_order,0.832
principle_A_c_command,0.48
principle_A_domain_1,0.999
principle_A_domain_2,0.515
principle_A_domain_3,0.506
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.682
recursion_poss_ditransitive_medium,0.688
recursion_poss_ditransitive_short,0.749
recursion_poss_transitive_long,0.977
recursion_poss_transitive_medium,0.955
recursion_poss_transitive_short,0.99
recursion_pp_is_long,0.068
recursion_pp_is_medium,0.165
recursion_pp_is_short,0.513
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.236
sentential_negation_npi_scope,0.294
subj_aux_agreement_question_vary_aux,0.598
subj_aux_agreement_question_vary_subj,0.482
subj_aux_vary_subj,0.561
subj_aux_vary_verb,0.649
subj_aux_vary_verb_pp,0.496
subj_aux_vary_verb_rc,0.466
subj_verb_vary_verb,0.491
svo_vos,0.739
swapped_ditransitive_1,0.828
swapped_ditransitive_2,0.812
transitive,0.85
wh_island,0.831
wh_questions_object_gap,0.07
wh_questions_object_gap_long_distance,0.069
wh_questions_subject_gap,0.706
wh_questions_subject_gap_long_distance,0.673
wh_vs_that_no_gap,0.986
wh_vs_that_no_gap_long_distance,0.979
wh_vs_that_with_gap,0.277
wh_vs_that_with_gap_long_distance,0.385
