,best
adjunct_island,0.771
adv_order,0.773
wh_vs_that_with_gap,0.384
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.489
recursion_pp_verb_long,0.995
center_embedding_double_1,0.434
recursion_pp_verb_medium,0.98
center_embedding_double_2,0.988
recursion_pp_verb_short,0.984
center_embedding_single_1,0.278
subj_aux_vary_verb_rc,0.46
center_embedding_single_2,0.947
complex_np_island,0.557
recursion_poss_transitive_medium,0.812
coordinate_structure_constrain_object_extraction,0.366
subj_aux_vary_verb_pp,0.448
determiner_noun_agreement_1,0.539
subj_verb_vary_verb,0.465
determiner_noun_agreement_2,0.634
svo_vos,0.725
determiner_noun_agreement_adj_1,0.527
swapped_ditransitive_1,0.677
determiner_noun_agreement_adj_2,0.605
ellipsis,0.472
green_ideas,0.369
intransitive,0.684
recursion_poss_transitive_short,0.927
left_branch_island_simple_question,0.496
recursion_pp_is_long,0.427
matrix_question_npi_licensor_present,0.088
npi_present,0.318
swapped_ditransitive_2,0.64
only_npi_licensor_present,1.0
only_npi_scope,0.846
pp_order,0.8
principle_A_c_command,0.502
principle_A_domain_1,1.0
principle_A_domain_2,0.512
principle_A_domain_3,0.479
transitive,0.839
recursion_intensifier_adj_long,1.0
wh_island,0.827
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.231
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.323
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.244
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.796
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.695
recursion_poss_ditransitive_long,0.877
recursion_pp_is_medium,0.14
recursion_poss_ditransitive_medium,0.802
recursion_pp_is_short,0.297
recursion_poss_ditransitive_short,0.644
wh_vs_that_no_gap,0.997
recursion_poss_transitive_long,0.862
subj_aux_agreement_question_vary_subj,0.495
sentential_negation_npi_licensor_present,0.47
wh_vs_that_no_gap_long_distance,0.993
sentential_negation_npi_scope,0.64
subj_aux_vary_subj,0.569
subj_aux_agreement_question_vary_aux,0.507
subj_aux_vary_verb,0.796
