,epoch_6
adjunct_island,0.72
adv_order,0.853
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.507
center_embedding_double_1,0.318
center_embedding_double_2,0.936
center_embedding_single_1,0.1
center_embedding_single_2,0.987
complex_np_island,0.523
coordinate_structure_constrain_object_extraction,0.6
determiner_noun_agreement_1,0.497
determiner_noun_agreement_2,0.599
determiner_noun_agreement_adj_1,0.521
determiner_noun_agreement_adj_2,0.601
ellipsis,0.738
green_ideas,0.451
intransitive,0.62
left_branch_island_simple_question,0.404
matrix_question_npi_licensor_present,0.585
npi_present,0.39
only_npi_licensor_present,0.862
only_npi_scope,0.923
pp_order,0.771
principle_A_c_command,0.505
principle_A_domain_1,1.0
principle_A_domain_2,0.51
principle_A_domain_3,0.484
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.471
recursion_poss_ditransitive_medium,0.505
recursion_poss_ditransitive_short,0.606
recursion_poss_transitive_long,0.921
recursion_poss_transitive_medium,0.916
recursion_poss_transitive_short,0.971
recursion_pp_is_long,0.278
recursion_pp_is_medium,0.46
recursion_pp_is_short,0.626
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.96
sentential_negation_npi_licensor_present,0.373
sentential_negation_npi_scope,0.347
subj_aux_agreement_question_vary_aux,0.78
subj_aux_agreement_question_vary_subj,0.489
subj_aux_vary_subj,0.553
subj_aux_vary_verb,0.706
subj_aux_vary_verb_pp,0.472
subj_aux_vary_verb_rc,0.479
subj_verb_vary_verb,0.437
svo_vos,0.473
swapped_ditransitive_1,0.863
swapped_ditransitive_2,0.909
transitive,0.799
wh_island,0.934
wh_questions_object_gap,0.177
wh_questions_object_gap_long_distance,0.16
wh_questions_subject_gap,0.833
wh_questions_subject_gap_long_distance,0.871
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.309
wh_vs_that_with_gap_long_distance,0.319
