,best
adjunct_island,0.465
adv_order,0.66
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.492
center_embedding_double_1,0.403
center_embedding_double_2,0.817
center_embedding_single_1,0.305
center_embedding_single_2,0.864
complex_np_island,0.463
coordinate_structure_constrain_object_extraction,0.224
determiner_noun_agreement_1,0.466
determiner_noun_agreement_2,0.585
determiner_noun_agreement_adj_1,0.522
determiner_noun_agreement_adj_2,0.602
ellipsis,0.289
green_ideas,0.507
intransitive,0.581
left_branch_island_simple_question,0.239
matrix_question_npi_licensor_present,0.18
npi_present,0.302
only_npi_licensor_present,0.918
only_npi_scope,0.306
pp_order,0.839
principle_A_c_command,0.499
principle_A_domain_1,1.0
principle_A_domain_2,0.496
principle_A_domain_3,0.508
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.673
recursion_poss_ditransitive_medium,0.64
recursion_poss_ditransitive_short,0.614
recursion_poss_transitive_long,0.942
recursion_poss_transitive_medium,0.917
recursion_poss_transitive_short,0.911
recursion_pp_is_long,0.665
recursion_pp_is_medium,0.697
recursion_pp_is_short,0.179
recursion_pp_verb_long,0.007
recursion_pp_verb_medium,0.193
recursion_pp_verb_short,0.848
sentential_negation_npi_licensor_present,0.21
sentential_negation_npi_scope,0.623
subj_aux_agreement_question_vary_aux,0.414
subj_aux_agreement_question_vary_subj,0.484
subj_aux_vary_subj,0.518
subj_aux_vary_verb,0.543
subj_aux_vary_verb_pp,0.501
subj_aux_vary_verb_rc,0.515
subj_verb_vary_verb,0.397
svo_vos,0.651
swapped_ditransitive_1,0.742
swapped_ditransitive_2,0.575
transitive,0.711
wh_island,0.958
wh_questions_object_gap,0.484
wh_questions_object_gap_long_distance,0.439
wh_questions_subject_gap,0.751
wh_questions_subject_gap_long_distance,0.618
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.998
wh_vs_that_with_gap,0.008
wh_vs_that_with_gap_long_distance,0.05
