,best
adjunct_island,0.86
adv_order,0.744
wh_vs_that_with_gap,0.351
anaphor_gender_agreement,0.518
anaphor_number_agreement,0.552
recursion_pp_verb_long,0.895
center_embedding_double_1,0.457
recursion_pp_verb_medium,0.965
center_embedding_double_2,0.966
recursion_pp_verb_short,0.999
center_embedding_single_1,0.452
subj_aux_vary_verb_rc,0.446
center_embedding_single_2,0.968
complex_np_island,0.581
recursion_poss_transitive_medium,0.988
coordinate_structure_constrain_object_extraction,0.202
subj_aux_vary_verb_pp,0.443
determiner_noun_agreement_1,0.615
subj_verb_vary_verb,0.521
determiner_noun_agreement_2,0.653
svo_vos,0.679
determiner_noun_agreement_adj_1,0.547
swapped_ditransitive_1,0.849
determiner_noun_agreement_adj_2,0.62
ellipsis,0.351
green_ideas,0.47
intransitive,0.584
recursion_poss_transitive_short,1.0
left_branch_island_simple_question,0.225
recursion_pp_is_long,0.411
matrix_question_npi_licensor_present,0.163
npi_present,0.445
swapped_ditransitive_2,0.741
only_npi_licensor_present,1.0
only_npi_scope,0.438
pp_order,0.784
principle_A_c_command,0.509
principle_A_domain_1,1.0
principle_A_domain_2,0.517
principle_A_domain_3,0.492
transitive,0.869
recursion_intensifier_adj_long,1.0
wh_island,0.935
recursion_intensifier_adj_medium,1.0
wh_questions_object_gap,0.099
recursion_intensifier_adj_short,1.0
wh_vs_that_with_gap_long_distance,0.395
recursion_intensifier_adv_long,0.0
wh_questions_object_gap_long_distance,0.112
recursion_intensifier_adv_medium,0.0
wh_questions_subject_gap,0.783
recursion_intensifier_adv_short,0.0
wh_questions_subject_gap_long_distance,0.792
recursion_poss_ditransitive_long,0.895
recursion_pp_is_medium,0.485
recursion_poss_ditransitive_medium,0.909
recursion_pp_is_short,0.635
recursion_poss_ditransitive_short,0.9
wh_vs_that_no_gap,0.988
recursion_poss_transitive_long,0.993
subj_aux_agreement_question_vary_subj,0.515
sentential_negation_npi_licensor_present,0.015
wh_vs_that_no_gap_long_distance,0.963
sentential_negation_npi_scope,0.379
subj_aux_vary_subj,0.727
subj_aux_agreement_question_vary_aux,0.64
subj_aux_vary_verb,0.784
