,adjunct_island,adv_order,anaphor_gender_agreement,anaphor_number_agreement,center_embedding_double_1,center_embedding_double_2,center_embedding_single_1,center_embedding_single_2,complex_np_island,coordinate_structure_constrain_object_extraction,determiner_noun_agreement_1,determiner_noun_agreement_2,determiner_noun_agreement_adj_1,determiner_noun_agreement_adj_2,ellipsis,green_ideas,intransitive,left_branch_island_simple_question,matrix_question_npi_licensor_present,npi_present,only_npi_licensor_present,only_npi_scope,pp_order,principle_A_c_command,principle_A_domain_1,principle_A_domain_2,principle_A_domain_3,recursion_intensifier_adj_long,recursion_intensifier_adj_medium,recursion_intensifier_adj_short,recursion_intensifier_adv_long,recursion_intensifier_adv_medium,recursion_intensifier_adv_short,recursion_poss_ditransitive_long,recursion_poss_ditransitive_medium,recursion_poss_ditransitive_short,recursion_poss_transitive_long,recursion_poss_transitive_medium,recursion_poss_transitive_short,recursion_pp_is_long,recursion_pp_is_medium,recursion_pp_is_short,recursion_pp_verb_long,recursion_pp_verb_medium,recursion_pp_verb_short,sentential_negation_npi_licensor_present,sentential_negation_npi_scope,subj_aux_agreement_question_vary_aux,subj_aux_agreement_question_vary_subj,subj_aux_vary_subj,subj_aux_vary_verb,subj_aux_vary_verb_pp,subj_aux_vary_verb_rc,subj_verb_vary_verb,svo_vos,swapped_ditransitive_1,swapped_ditransitive_2,transitive,wh_island,wh_questions_object_gap,wh_questions_object_gap_long_distance,wh_questions_subject_gap,wh_questions_subject_gap_long_distance,wh_vs_that_no_gap,wh_vs_that_no_gap_long_distance,wh_vs_that_with_gap,wh_vs_that_with_gap_long_distance
0,"[(0, 4257.6796875), (1, 4235.123046875)]","[(0, 3116.5927734375), (1, 4379.138671875)]","[(0, 2175.678466796875), (1, 1774.6043701171875)]","[(0, 11633.0517578125), (1, 15175.6591796875)]","[(0, 8564.939453125), (1, 9407.984375)]","[(0, 6112.8720703125), (1, 6715.25244140625)]","[(0, 5031.189453125), (1, 7547.92919921875)]","[(0, 18990.75390625), (1, 14154.7431640625)]","[(0, 1987.49755859375), (1, 1603.01806640625)]","[(0, 9999.181640625), (1, 9979.1181640625)]","[(0, 3555.833984375), (1, 3564.24365234375)]","[(0, 4445.5048828125), (1, 4495.37255859375)]","[(0, 2789.494384765625), (1, 2346.361328125)]","[(0, 1886.6898193359375), (1, 2170.970458984375)]","[(0, 956.4904174804688), (1, 1026.83349609375)]","[(0, 20077.12109375), (1, 26391.330078125)]","[(0, 40010.87890625), (1, 61190.51953125)]","[(0, 6340.66455078125), (1, 9464.3896484375)]","[(0, 3191.349609375), (1, 3989.91748046875)]","[(0, 4505.66015625), (1, 4046.52392578125)]","[(0, 2258.303466796875), (1, 2382.7783203125)]","[(0, 3719.13623046875), (1, 3263.349853515625)]","[(0, 2333.070556640625), (1, 1978.43359375)]","[(0, 6657.24560546875), (1, 7178.3662109375)]","[(0, 3345.803955078125), (1, 2232.4267578125)]","[(0, 2497.034912109375), (1, 2049.505615234375)]","[(0, 1527.5673828125), (1, 1440.4423828125)]","[(0, 571.1519775390625), (1, 283.6495056152344)]","[(0, 1264.9898681640625), (1, 623.2828369140625)]","[(0, 38304.54296875), (1, 8165.91259765625)]","[(0, 520.1273193359375), (1, 1115.23388671875)]","[(0, 1272.6663818359375), (1, 3833.215087890625)]","[(0, 1753.4837646484375), (1, 5526.951171875)]","[(0, 1801.2166748046875), (1, 1788.1978759765625)]","[(0, 2516.3134765625), (1, 2162.416748046875)]","[(0, 3598.50048828125), (1, 3589.315185546875)]","[(0, 1558.2071533203125), (1, 1629.2078857421875)]","[(0, 2039.3133544921875), (1, 2261.737060546875)]","[(0, 3182.33544921875), (1, 3587.320068359375)]","[(0, 195.81292724609375), (1, 206.03318786621094)]","[(0, 326.4364318847656), (1, 400.4620666503906)]","[(0, 3705.926513671875), (1, 4587.14501953125)]","[(0, 430.69110107421875), (1, 412.6314697265625)]","[(0, 392.5020751953125), (1, 368.7122802734375)]","[(0, 8446.0595703125), (1, 8063.14501953125)]","[(0, 3247.423095703125), (1, 3283.929931640625)]","[(0, 3205.597412109375), (1, 2950.267822265625)]","[(0, 2875.832763671875), (1, 2971.081298828125)]","[(0, 8228.6171875), (1, 15122.421875)]","[(0, 6741.4453125), (1, 4628.6279296875)]","[(0, 2399.847900390625), (1, 1675.0810546875)]","[(0, 3137.279541015625), (1, 2977.1240234375)]","[(0, 922.7103271484375), (1, 1248.0966796875)]","[(0, 9372.38671875), (1, 10796.0009765625)]","[(0, 6699.1904296875), (1, 3453.390869140625)]","[(0, 5143.06982421875), (1, 2957.99267578125)]","[(0, 3689.152099609375), (1, 7775.6962890625)]","[(0, 4528.92822265625), (1, 3758.10986328125)]","[(0, 3793.122802734375), (1, 2972.47412109375)]","[(0, 651.9190673828125), (1, 1032.229248046875)]","[(0, 930.5824584960938), (1, 1185.713134765625)]","[(0, 1586.371337890625), (1, 1459.9969482421875)]","[(0, 3710.007080078125), (1, 3080.77978515625)]","[(0, 4019.512451171875), (1, 3657.697021484375)]","[(0, 811.5964965820312), (1, 717.61376953125)]","[(0, 7334.49560546875), (1, 6725.115234375)]","[(0, 2598.966796875), (1, 2485.586669921875)]"
1,"[(0, 2774.528076171875), (1, 2620.65869140625)]","[(0, 3704.944091796875), (1, 4007.684814453125)]","[(0, 4452.8623046875), (1, 5414.3623046875)]","[(0, 3314.246826171875), (1, 3679.56689453125)]","[(0, 11777.6689453125), (1, 11955.658203125)]","[(0, 2670.634765625), (1, 3193.56298828125)]","[(0, 8577.224609375), (1, 11241.8125)]","[(0, 7701.2919921875), (1, 6287.3564453125)]","[(0, 938.8538208007812), (1, 869.6557006835938)]","[(0, 2664.4501953125), (1, 1893.3544921875)]","[(0, 7502.57275390625), (1, 5469.0029296875)]","[(0, 6345.2255859375), (1, 5495.232421875)]","[(0, 5292.13232421875), (1, 4570.5078125)]","[(0, 5899.99560546875), (1, 4921.10009765625)]","[(0, 1278.7440185546875), (1, 1270.48974609375)]","[(0, 23338.451171875), (1, 22221.865234375)]","[(0, 36689.6875), (1, 36829.1796875)]","[(0, 1376.5399169921875), (1, 2208.514892578125)]","[(0, 1915.568603515625), (1, 3327.5390625)]","[(0, 2295.85498046875), (1, 2787.26611328125)]","[(0, 1511.4642333984375), (1, 1577.4373779296875)]","[(0, 833.9539184570312), (1, 1026.4051513671875)]","[(0, 1884.765625), (1, 1544.7708740234375)]","[(0, 3070.77734375), (1, 2799.9638671875)]","[(0, 4369.4521484375), (1, 2834.919921875)]","[(0, 7871.52001953125), (1, 7443.70458984375)]","[(0, 1745.131591796875), (1, 1959.9779052734375)]","[(0, 897.6646728515625), (1, 497.435302734375)]","[(0, 1191.849365234375), (1, 627.3610229492188)]","[(0, 4214.896484375), (1, 1492.89453125)]","[(0, 402.67523193359375), (1, 617.921875)]","[(0, 549.857421875), (1, 1412.0361328125)]","[(0, 3216.8154296875), (1, 9499.6748046875)]","[(0, 1710.1834716796875), (1, 1773.9892578125)]","[(0, 2560.41748046875), (1, 2370.08349609375)]","[(0, 4711.4248046875), (1, 4481.84130859375)]","[(0, 1394.1728515625), (1, 1380.76904296875)]","[(0, 1675.5333251953125), (1, 1838.299560546875)]","[(0, 3393.06201171875), (1, 2686.769287109375)]","[(0, 382.5487365722656), (1, 446.6288757324219)]","[(0, 441.561279296875), (1, 615.3232421875)]","[(0, 2494.12646484375), (1, 5374.50244140625)]","[(0, 268.0093994140625), (1, 258.631591796875)]","[(0, 790.0842895507812), (1, 738.3023681640625)]","[(0, 1813.926513671875), (1, 1562.296875)]","[(0, 1210.584228515625), (1, 1165.8751220703125)]","[(0, 2594.353515625), (1, 2403.260498046875)]","[(0, 4374.38427734375), (1, 4360.33203125)]","[(0, 2976.056640625), (1, 3269.73583984375)]","[(0, 4016.806884765625), (1, 2932.656982421875)]","[(0, 17570.494140625), (1, 14100.7021484375)]","[(0, 4222.4033203125), (1, 4722.2158203125)]","[(0, 6602.7744140625), (1, 6077.21728515625)]","[(0, 37949.19140625), (1, 53550.8359375)]","[(0, 17933.31640625), (1, 9774.25)]","[(0, 3788.740966796875), (1, 1984.8165283203125)]","[(0, 5283.1162109375), (1, 3126.926513671875)]","[(0, 5736.20654296875), (1, 3006.129150390625)]","[(0, 1584.7451171875), (1, 1349.446044921875)]","[(0, 1820.6849365234375), (1, 2507.524169921875)]","[(0, 1585.8336181640625), (1, 1938.48974609375)]","[(0, 2509.9765625), (1, 2073.4775390625)]","[(0, 1606.3035888671875), (1, 1221.0806884765625)]","[(0, 1805.5146484375), (1, 1589.80322265625)]","[(0, 1285.445556640625), (1, 1184.9061279296875)]","[(0, 3310.547607421875), (1, 3189.794921875)]","[(0, 2411.269287109375), (1, 2331.18017578125)]"
2,"[(0, 3643.533935546875), (1, 3027.041015625)]","[(0, 3280.076904296875), (1, 5130.60693359375)]","[(0, 9952.3271484375), (1, 7880.00732421875)]","[(0, 12781.1728515625), (1, 14480.5771484375)]","[(0, 7126.79833984375), (1, 7894.6669921875)]","[(0, 4735.83154296875), (1, 3413.9814453125)]","[(0, 4157.4521484375), (1, 6131.39208984375)]","[(0, 5185.62255859375), (1, 4458.9306640625)]","[(0, 1926.4635009765625), (1, 1618.6048583984375)]","[(0, 6394.69873046875), (1, 6702.3984375)]","[(0, 2384.31494140625), (1, 2769.590087890625)]","[(0, 8132.24609375), (1, 7839.0595703125)]","[(0, 4073.73291015625), (1, 3393.72216796875)]","[(0, 3800.168701171875), (1, 3325.8671875)]","[(0, 1424.2669677734375), (1, 1821.0999755859375)]","[(0, 8260.94140625), (1, 6540.12939453125)]","[(0, 10857.71484375), (1, 11155.796875)]","[(0, 4686.1240234375), (1, 10705.2548828125)]","[(0, 1462.678955078125), (1, 1801.6385498046875)]","[(0, 5402.98876953125), (1, 4898.625)]","[(0, 3044.698974609375), (1, 3215.686279296875)]","[(0, 1549.1953125), (1, 2557.059814453125)]","[(0, 2336.074951171875), (1, 2424.146728515625)]","[(0, 3759.4326171875), (1, 3326.85986328125)]","[(0, 1537.6341552734375), (1, 933.3043212890625)]","[(0, 3766.34033203125), (1, 3941.185546875)]","[(0, 1533.0496826171875), (1, 2078.5537109375)]","[(0, 697.9654541015625), (1, 387.8926696777344)]","[(0, 3041.114990234375), (1, 963.4890747070312)]","[(0, 4239.73388671875), (1, 1030.8077392578125)]","[(0, 390.7247314453125), (1, 931.1123657226562)]","[(0, 822.1181030273438), (1, 1580.15576171875)]","[(0, 1555.777099609375), (1, 6185.572265625)]","[(0, 1732.4189453125), (1, 1827.4683837890625)]","[(0, 1344.4632568359375), (1, 1380.670166015625)]","[(0, 5043.9111328125), (1, 3815.704345703125)]","[(0, 1577.520751953125), (1, 1518.075439453125)]","[(0, 1750.539794921875), (1, 1774.92333984375)]","[(0, 4224.99755859375), (1, 2503.545654296875)]","[(0, 303.59814453125), (1, 350.3638000488281)]","[(0, 327.2423400878906), (1, 409.97576904296875)]","[(0, 4600.1650390625), (1, 5526.55615234375)]","[(0, 337.43890380859375), (1, 324.2140808105469)]","[(0, 547.8411865234375), (1, 516.7046508789062)]","[(0, 2054.6708984375), (1, 1706.761962890625)]","[(0, 6384.14501953125), (1, 7995.84423828125)]","[(0, 2990.3515625), (1, 3007.359619140625)]","[(0, 2983.773681640625), (1, 4188.57763671875)]","[(0, 3605.009521484375), (1, 4452.0087890625)]","[(0, 5490.1884765625), (1, 3381.535888671875)]","[(0, 1677.7230224609375), (1, 1495.4971923828125)]","[(0, 2987.9140625), (1, 2916.690185546875)]","[(0, 5427.81396484375), (1, 5664.45458984375)]","[(0, 51178.40234375), (1, 49717.375)]","[(0, 7292.14599609375), (1, 5610.1181640625)]","[(0, 4415.5810546875), (1, 3463.298583984375)]","[(0, 7439.16259765625), (1, 3895.5810546875)]","[(0, 5304.1630859375), (1, 3389.11669921875)]","[(0, 2644.96875), (1, 2406.486328125)]","[(0, 1204.13916015625), (1, 1401.2447509765625)]","[(0, 2083.629638671875), (1, 2276.811279296875)]","[(0, 3045.744384765625), (1, 2524.427978515625)]","[(0, 811.8929443359375), (1, 996.6022338867188)]","[(0, 1550.1153564453125), (1, 1426.561767578125)]","[(0, 6351.21875), (1, 5427.15673828125)]","[(0, 3435.83251953125), (1, 3781.860107421875)]","[(0, 1853.8885498046875), (1, 1788.7470703125)]"
3,"[(0, 2008.5250244140625), (1, 1590.0648193359375)]","[(0, 4881.267578125), (1, 8231.3408203125)]","[(0, 2720.791259765625), (1, 3432.459228515625)]","[(0, 27663.07421875), (1, 27487.041015625)]","[(0, 14581.9072265625), (1, 16848.171875)]","[(0, 4554.34765625), (1, 3907.4765625)]","[(0, 11604.763671875), (1, 14790.0)]","[(0, 7846.97265625), (1, 6102.33544921875)]","[(0, 1956.90087890625), (1, 1872.3333740234375)]","[(0, 5273.50634765625), (1, 5778.666015625)]","[(0, 1883.0694580078125), (1, 2243.24365234375)]","[(0, 21037.572265625), (1, 19458.00390625)]","[(0, 7766.91455078125), (1, 4357.3095703125)]","[(0, 10635.4072265625), (1, 10274.771484375)]","[(0, 1483.833740234375), (1, 1568.943359375)]","[(0, 26951.921875), (1, 20727.974609375)]","[(0, 80791.984375), (1, 50984.1796875)]","[(0, 7218.10595703125), (1, 11779.94921875)]","[(0, 3399.325927734375), (1, 4452.03857421875)]","[(0, 2493.140869140625), (1, 2137.46142578125)]","[(0, 2066.1455078125), (1, 2055.31787109375)]","[(0, 2318.542236328125), (1, 2225.358154296875)]","[(0, 2243.515625), (1, 2260.109130859375)]","[(0, 1940.978759765625), (1, 1775.0308837890625)]","[(0, 3141.22509765625), (1, 2147.257080078125)]","[(0, 2542.87890625), (1, 2364.401123046875)]","[(0, 3738.62744140625), (1, 4223.06787109375)]","[(0, 461.2823486328125), (1, 268.53411865234375)]","[(0, 998.001220703125), (1, 573.6646728515625)]","[(0, 5921.466796875), (1, 1550.0924072265625)]","[(0, 486.3846435546875), (1, 831.7486572265625)]","[(0, 630.7715454101562), (1, 1388.567138671875)]","[(0, 6573.51513671875), (1, 27269.439453125)]","[(0, 1615.3927001953125), (1, 1594.841064453125)]","[(0, 3087.63916015625), (1, 3335.23681640625)]","[(0, 5198.1689453125), (1, 4452.365234375)]","[(0, 1611.29541015625), (1, 1670.1513671875)]","[(0, 2156.765380859375), (1, 1952.8160400390625)]","[(0, 2979.2060546875), (1, 2045.7132568359375)]","[(0, 436.4608459472656), (1, 495.94818115234375)]","[(0, 338.3656921386719), (1, 459.7217712402344)]","[(0, 1368.7889404296875), (1, 2746.195068359375)]","[(0, 271.4015808105469), (1, 261.1898498535156)]","[(0, 750.4719848632812), (1, 692.6881103515625)]","[(0, 3114.694091796875), (1, 2642.3681640625)]","[(0, 5658.98486328125), (1, 4944.41455078125)]","[(0, 4586.57666015625), (1, 4316.12548828125)]","[(0, 4740.7705078125), (1, 5395.07470703125)]","[(0, 2982.46240234375), (1, 3656.786376953125)]","[(0, 1446.39794921875), (1, 1111.9990234375)]","[(0, 4490.36376953125), (1, 4203.34326171875)]","[(0, 1402.55224609375), (1, 1589.4659423828125)]","[(0, 4678.64892578125), (1, 4264.27880859375)]","[(0, 79622.453125), (1, 107749.515625)]","[(0, 6767.087890625), (1, 7641.31689453125)]","[(0, 13803.6865234375), (1, 14891.974609375)]","[(0, 3813.888916015625), (1, 2103.950927734375)]","[(0, 7139.59423828125), (1, 7071.53955078125)]","[(0, 1896.6300048828125), (1, 1458.149658203125)]","[(0, 1286.330322265625), (1, 1998.42626953125)]","[(0, 1054.888427734375), (1, 1338.3802490234375)]","[(0, 1884.35400390625), (1, 1706.6390380859375)]","[(0, 2150.52783203125), (1, 1947.1219482421875)]","[(0, 5203.1484375), (1, 4765.15625)]","[(0, 3085.869873046875), (1, 2943.22705078125)]","[(0, 1880.5113525390625), (1, 1863.5137939453125)]","[(0, 4089.53271484375), (1, 3749.128173828125)]"
4,"[(0, 2912.1708984375), (1, 2608.71728515625)]","[(0, 10706.9609375), (1, 17237.931640625)]","[(0, 3656.186767578125), (1, 2950.0302734375)]","[(0, 1593.5274658203125), (1, 1841.224365234375)]","[(0, 7544.9208984375), (1, 5256.9814453125)]","[(0, 2009.911376953125), (1, 1931.1478271484375)]","[(0, 9375.3818359375), (1, 10739.275390625)]","[(0, 12627.2822265625), (1, 12932.314453125)]","[(0, 2663.412353515625), (1, 4022.035400390625)]","[(0, 10262.4814453125), (1, 10398.9912109375)]","[(0, 3172.4326171875), (1, 3800.049072265625)]","[(0, 2345.190185546875), (1, 2102.05078125)]","[(0, 3412.94287109375), (1, 3806.087890625)]","[(0, 5773.18017578125), (1, 6077.2119140625)]","[(0, 2345.636474609375), (1, 2671.1337890625)]","[(0, 32102.64453125), (1, 39000.7734375)]","[(0, 86131.6484375), (1, 76260.828125)]","[(0, 2389.201904296875), (1, 2567.3544921875)]","[(0, 4067.98681640625), (1, 5008.626953125)]","[(0, 9426.03515625), (1, 13108.6376953125)]","[(0, 5609.470703125), (1, 5713.9140625)]","[(0, 2901.7841796875), (1, 3328.932373046875)]","[(0, 3036.689453125), (1, 2451.4296875)]","[(0, 3610.86572265625), (1, 3748.23779296875)]","[(0, 854.8287963867188), (1, 580.9815063476562)]","[(0, 2277.601806640625), (1, 2270.831787109375)]","[(0, 4734.44482421875), (1, 13887.8642578125)]","[(0, 953.2899169921875), (1, 545.2260131835938)]","[(0, 1125.0897216796875), (1, 504.49139404296875)]","[(0, 11923.900390625), (1, 2814.304931640625)]","[(0, 736.559326171875), (1, 1160.654541015625)]","[(0, 663.6048583984375), (1, 1709.557373046875)]","[(0, 2663.8125), (1, 10216.2626953125)]","[(0, 1841.6871337890625), (1, 1823.6434326171875)]","[(0, 2003.2396240234375), (1, 2142.045654296875)]","[(0, 3183.60400390625), (1, 3252.468994140625)]","[(0, 1597.3106689453125), (1, 1452.810546875)]","[(0, 2040.330810546875), (1, 2241.673095703125)]","[(0, 3006.493408203125), (1, 3512.09521484375)]","[(0, 263.4095458984375), (1, 306.93719482421875)]","[(0, 344.4812316894531), (1, 449.41912841796875)]","[(0, 4716.279296875), (1, 9762.2138671875)]","[(0, 341.9339599609375), (1, 332.8694152832031)]","[(0, 1154.4554443359375), (1, 1075.854736328125)]","[(0, 1541.917724609375), (1, 1343.89404296875)]","[(0, 2627.481689453125), (1, 3387.184326171875)]","[(0, 2039.5235595703125), (1, 1933.89111328125)]","[(0, 11761.11328125), (1, 7912.83251953125)]","[(0, 15249.693359375), (1, 9183.5732421875)]","[(0, 6470.40478515625), (1, 8591.7158203125)]","[(0, 4746.583984375), (1, 5541.5654296875)]","[(0, 2490.300048828125), (1, 2371.773681640625)]","[(0, 4989.54736328125), (1, 5412.97314453125)]","[(0, 37989.640625), (1, 38974.265625)]","[(0, 5773.64794921875), (1, 3196.265380859375)]","[(0, 9226.1220703125), (1, 4257.4970703125)]","[(0, 8404.486328125), (1, 6603.7880859375)]","[(0, 7713.47900390625), (1, 6072.31640625)]","[(0, 4357.49267578125), (1, 3729.97705078125)]","[(0, 1287.4410400390625), (1, 1734.1298828125)]","[(0, 1479.7335205078125), (1, 2221.189453125)]","[(0, 3348.51416015625), (1, 2671.366943359375)]","[(0, 647.8956298828125), (1, 579.9874877929688)]","[(0, 4724.75634765625), (1, 4884.90966796875)]","[(0, 1691.4638671875), (1, 1713.26220703125)]","[(0, 9933.6943359375), (1, 9540.78515625)]","[(0, 3402.530517578125), (1, 3455.206298828125)]"
5,"[(0, 2108.526611328125), (1, 1717.7745361328125)]","[(0, 8569.4326171875), (1, 7160.00244140625)]","[(0, 6256.11669921875), (1, 5103.3818359375)]","[(0, 6979.14892578125), (1, 9132.0185546875)]","[(0, 3824.87451171875), (1, 3767.321044921875)]","[(0, 5121.40673828125), (1, 5374.23046875)]","[(0, 15669.7705078125), (1, 18909.392578125)]","[(0, 11261.998046875), (1, 12530.3779296875)]","[(0, 1893.24169921875), (1, 1724.9598388671875)]","[(0, 1850.4141845703125), (1, 2374.63330078125)]","[(0, 5893.140625), (1, 6193.4755859375)]","[(0, 9580.2275390625), (1, 8997.919921875)]","[(0, 6959.80078125), (1, 4827.197265625)]","[(0, 7465.2880859375), (1, 6412.5068359375)]","[(0, 1694.126708984375), (1, 1889.824951171875)]","[(0, 22770.501953125), (1, 12599.54296875)]","[(0, 13446.5048828125), (1, 9329.1455078125)]","[(0, 4344.73681640625), (1, 5112.81787109375)]","[(0, 5108.05126953125), (1, 7878.11328125)]","[(0, 1420.90380859375), (1, 1280.6453857421875)]","[(0, 2506.07666015625), (1, 2670.9873046875)]","[(0, 1972.205810546875), (1, 2452.33349609375)]","[(0, 2460.74853515625), (1, 2222.520263671875)]","[(0, 9902.9052734375), (1, 13142.9990234375)]","[(0, 4070.334716796875), (1, 2409.77294921875)]","[(0, 4126.4091796875), (1, 4733.31201171875)]","[(0, 10640.90625), (1, 6212.41748046875)]","[(0, 828.5371704101562), (1, 393.68896484375)]","[(0, 1044.529296875), (1, 433.5184020996094)]","[(0, 26516.2890625), (1, 8018.85205078125)]","[(0, 403.0628967285156), (1, 711.6806640625)]","[(0, 490.5480651855469), (1, 1006.134765625)]","[(0, 3128.755126953125), (1, 9870.357421875)]","[(0, 1391.01513671875), (1, 1467.4124755859375)]","[(0, 2711.056396484375), (1, 2670.96435546875)]","[(0, 2949.4619140625), (1, 3096.79541015625)]","[(0, 1730.59912109375), (1, 1913.72900390625)]","[(0, 2160.0888671875), (1, 1590.7967529296875)]","[(0, 2443.609130859375), (1, 2293.86572265625)]","[(0, 251.92897033691406), (1, 293.78436279296875)]","[(0, 287.7619934082031), (1, 343.4718322753906)]","[(0, 1016.6204833984375), (1, 2176.83544921875)]","[(0, 285.4815979003906), (1, 282.1556701660156)]","[(0, 736.752197265625), (1, 712.812255859375)]","[(0, 1476.0352783203125), (1, 1369.53515625)]","[(0, 3267.298095703125), (1, 4425.01123046875)]","[(0, 1346.0181884765625), (1, 1345.2564697265625)]","[(0, 2337.869140625), (1, 3436.396240234375)]","[(0, 6139.91748046875), (1, 4817.02978515625)]","[(0, 9611.8916015625), (1, 6294.59814453125)]","[(0, 2815.38525390625), (1, 2534.568115234375)]","[(0, 1009.1622314453125), (1, 968.5218505859375)]","[(0, 1527.0445556640625), (1, 1513.483642578125)]","[(0, 5726.75048828125), (1, 6379.2763671875)]","[(0, 2309.60107421875), (1, 1397.9539794921875)]","[(0, 10685.396484375), (1, 13119.880859375)]","[(0, 3218.0947265625), (1, 2253.87353515625)]","[(0, 7140.54052734375), (1, 6691.01123046875)]","[(0, 2270.135498046875), (1, 1529.9146728515625)]","[(0, 1074.7052001953125), (1, 1552.5867919921875)]","[(0, 2052.265380859375), (1, 2181.231689453125)]","[(0, 2354.3701171875), (1, 1931.052978515625)]","[(0, 1553.61767578125), (1, 1296.78515625)]","[(0, 2919.484375), (1, 2763.940673828125)]","[(0, 2074.642578125), (1, 1806.1724853515625)]","[(0, 2041.5269775390625), (1, 2194.855712890625)]","[(0, 1992.1695556640625), (1, 1925.516845703125)]"
6,"[(0, 2768.03076171875), (1, 1760.9554443359375)]","[(0, 9588.7744140625), (1, 6890.4033203125)]","[(0, 2909.747314453125), (1, 3598.610107421875)]","[(0, 3978.47705078125), (1, 4980.14892578125)]","[(0, 8400.5517578125), (1, 9414.6708984375)]","[(0, 15171.4921875), (1, 13063.921875)]","[(0, 7608.01318359375), (1, 6421.25146484375)]","[(0, 13739.5947265625), (1, 12499.6435546875)]","[(0, 3000.03759765625), (1, 3685.66748046875)]","[(0, 2165.880126953125), (1, 2374.47021484375)]","[(0, 2282.2841796875), (1, 1855.6741943359375)]","[(0, 5492.4921875), (1, 4274.44970703125)]","[(0, 4184.345703125), (1, 4076.029541015625)]","[(0, 4954.79931640625), (1, 4666.92431640625)]","[(0, 1212.3553466796875), (1, 1217.998046875)]","[(0, 16606.005859375), (1, 35994.49609375)]","[(0, 15418.7431640625), (1, 11143.9931640625)]","[(0, 2229.99560546875), (1, 5163.84912109375)]","[(0, 8036.82861328125), (1, 8905.822265625)]","[(0, 9204.2138671875), (1, 12287.443359375)]","[(0, 4374.146484375), (1, 4510.87109375)]","[(0, 2127.8857421875), (1, 2519.6943359375)]","[(0, 2040.626708984375), (1, 2383.613525390625)]","[(0, 2424.146728515625), (1, 2298.853271484375)]","[(0, 3416.821533203125), (1, 2466.861083984375)]","[(0, 1324.7552490234375), (1, 1427.5986328125)]","[(0, 1575.1328125), (1, 1653.4625244140625)]","[(0, 619.7874145507812), (1, 335.9469299316406)]","[(0, 918.447509765625), (1, 520.3148193359375)]","[(0, 14273.462890625), (1, 3174.451171875)]","[(0, 587.4589233398438), (1, 983.66455078125)]","[(0, 660.5416259765625), (1, 1766.837158203125)]","[(0, 7946.6142578125), (1, 20188.173828125)]","[(0, 1747.3216552734375), (1, 1606.288330078125)]","[(0, 1762.868408203125), (1, 1829.55126953125)]","[(0, 4623.8984375), (1, 3439.46826171875)]","[(0, 1471.361572265625), (1, 1547.3857421875)]","[(0, 1390.0159912109375), (1, 1411.7581787109375)]","[(0, 2686.920654296875), (1, 2075.83984375)]","[(0, 301.4017639160156), (1, 338.523193359375)]","[(0, 265.40673828125), (1, 333.960205078125)]","[(0, 3116.76513671875), (1, 6934.88232421875)]","[(0, 335.5633239746094), (1, 327.08538818359375)]","[(0, 376.06298828125), (1, 350.8615417480469)]","[(0, 783.8438720703125), (1, 707.9473876953125)]","[(0, 6557.4794921875), (1, 6573.1826171875)]","[(0, 2098.18017578125), (1, 1900.814697265625)]","[(0, 7811.65625), (1, 5969.10986328125)]","[(0, 3215.683349609375), (1, 4112.9375)]","[(0, 10560.6962890625), (1, 17539.23828125)]","[(0, 6725.3974609375), (1, 5745.28369140625)]","[(0, 3343.2109375), (1, 3107.330322265625)]","[(0, 2516.44775390625), (1, 2531.91796875)]","[(0, 15886.7783203125), (1, 23007.71484375)]","[(0, 5968.0341796875), (1, 4276.72119140625)]","[(0, 3208.334716796875), (1, 10053.6845703125)]","[(0, 9108.1015625), (1, 6991.3134765625)]","[(0, 7713.28759765625), (1, 8332.3564453125)]","[(0, 4443.953125), (1, 4190.6796875)]","[(0, 786.3843994140625), (1, 1092.7735595703125)]","[(0, 1478.240478515625), (1, 2022.4102783203125)]","[(0, 2601.486083984375), (1, 2707.6201171875)]","[(0, 1717.5443115234375), (1, 1395.4085693359375)]","[(0, 3131.160888671875), (1, 2873.933837890625)]","[(0, 1467.7183837890625), (1, 1441.0469970703125)]","[(0, 3104.160888671875), (1, 3942.83203125)]","[(0, 4488.470703125), (1, 4532.31103515625)]"
