,best
adjunct_island,0.446
adv_order,0.431
anaphor_gender_agreement,0.505
anaphor_number_agreement,0.499
center_embedding_double_1,0.408
center_embedding_double_2,0.913
center_embedding_single_1,0.284
center_embedding_single_2,0.904
complex_np_island,0.457
coordinate_structure_constrain_object_extraction,0.391
determiner_noun_agreement_1,0.534
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.521
determiner_noun_agreement_adj_2,0.602
ellipsis,0.103
green_ideas,0.494
intransitive,0.473
left_branch_island_simple_question,0.291
matrix_question_npi_licensor_present,0.401
npi_present,0.242
only_npi_licensor_present,1.0
only_npi_scope,0.953
pp_order,0.329
principle_A_c_command,0.493
principle_A_domain_1,0.818
principle_A_domain_2,0.498
principle_A_domain_3,0.477
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.461
recursion_poss_ditransitive_medium,0.482
recursion_poss_ditransitive_short,0.512
recursion_poss_transitive_long,0.387
recursion_poss_transitive_medium,0.574
recursion_poss_transitive_short,0.893
recursion_pp_is_long,0.013
recursion_pp_is_medium,0.043
recursion_pp_is_short,0.026
recursion_pp_verb_long,0.002
recursion_pp_verb_medium,0.221
recursion_pp_verb_short,0.84
sentential_negation_npi_licensor_present,0.854
sentential_negation_npi_scope,0.621
subj_aux_agreement_question_vary_aux,0.383
subj_aux_agreement_question_vary_subj,0.49
subj_aux_vary_subj,0.495
subj_aux_vary_verb,0.475
subj_aux_vary_verb_pp,0.485
subj_aux_vary_verb_rc,0.48
subj_verb_vary_verb,0.391
svo_vos,0.393
swapped_ditransitive_1,0.905
swapped_ditransitive_2,0.739
transitive,0.727
wh_island,0.669
wh_questions_object_gap,0.306
wh_questions_object_gap_long_distance,0.247
wh_questions_subject_gap,0.536
wh_questions_subject_gap_long_distance,0.501
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.978
wh_vs_that_with_gap,0.314
wh_vs_that_with_gap_long_distance,0.58
