,best
adjunct_island,0.807
adv_order,0.444
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.447
center_embedding_double_1,0.432
center_embedding_double_2,0.887
center_embedding_single_1,0.36
center_embedding_single_2,0.82
complex_np_island,0.356
coordinate_structure_constrain_object_extraction,0.468
determiner_noun_agreement_1,0.484
determiner_noun_agreement_2,0.602
determiner_noun_agreement_adj_1,0.519
determiner_noun_agreement_adj_2,0.573
ellipsis,0.229
green_ideas,0.499
intransitive,0.645
left_branch_island_simple_question,0.041
matrix_question_npi_licensor_present,0.014
npi_present,0.467
only_npi_licensor_present,0.073
only_npi_scope,0.139
pp_order,0.435
principle_A_c_command,0.492
principle_A_domain_1,1.0
principle_A_domain_2,0.505
principle_A_domain_3,0.476
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.61
recursion_poss_ditransitive_medium,0.645
recursion_poss_ditransitive_short,0.7
recursion_poss_transitive_long,0.737
recursion_poss_transitive_medium,0.758
recursion_poss_transitive_short,0.811
recursion_pp_is_long,0.0
recursion_pp_is_medium,0.0
recursion_pp_is_short,0.0
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.999
sentential_negation_npi_licensor_present,0.353
sentential_negation_npi_scope,0.519
subj_aux_agreement_question_vary_aux,0.426
subj_aux_agreement_question_vary_subj,0.498
subj_aux_vary_subj,0.558
subj_aux_vary_verb,0.809
subj_aux_vary_verb_pp,0.427
subj_aux_vary_verb_rc,0.453
subj_verb_vary_verb,0.474
svo_vos,0.599
swapped_ditransitive_1,0.849
swapped_ditransitive_2,0.789
transitive,0.821
wh_island,0.982
wh_questions_object_gap,0.041
wh_questions_object_gap_long_distance,0.034
wh_questions_subject_gap,0.764
wh_questions_subject_gap_long_distance,0.857
wh_vs_that_no_gap,0.876
wh_vs_that_no_gap_long_distance,0.752
wh_vs_that_with_gap,0.571
wh_vs_that_with_gap_long_distance,0.622
