,adjunct_island,adv_order,wh_vs_that_with_gap,anaphor_gender_agreement,anaphor_number_agreement,recursion_pp_verb_long,center_embedding_double_1,recursion_pp_verb_medium,center_embedding_double_2,recursion_pp_verb_short,center_embedding_single_1,subj_aux_vary_verb_rc,center_embedding_single_2,complex_np_island,recursion_poss_transitive_medium,coordinate_structure_constrain_object_extraction,subj_aux_vary_verb_pp,determiner_noun_agreement_1,subj_verb_vary_verb,determiner_noun_agreement_2,svo_vos,determiner_noun_agreement_adj_1,swapped_ditransitive_1,determiner_noun_agreement_adj_2,ellipsis,green_ideas,intransitive,recursion_poss_transitive_short,left_branch_island_simple_question,recursion_pp_is_long,matrix_question_npi_licensor_present,npi_present,swapped_ditransitive_2,only_npi_licensor_present,only_npi_scope,pp_order,principle_A_c_command,principle_A_domain_1,principle_A_domain_2,principle_A_domain_3,transitive,recursion_intensifier_adj_long,wh_island,recursion_intensifier_adj_medium,wh_questions_object_gap,recursion_intensifier_adj_short,wh_vs_that_with_gap_long_distance,recursion_intensifier_adv_long,wh_questions_object_gap_long_distance,recursion_intensifier_adv_medium,wh_questions_subject_gap,recursion_intensifier_adv_short,wh_questions_subject_gap_long_distance,recursion_poss_ditransitive_long,recursion_pp_is_medium,recursion_poss_ditransitive_medium,recursion_pp_is_short,recursion_poss_ditransitive_short,wh_vs_that_no_gap,recursion_poss_transitive_long,subj_aux_agreement_question_vary_subj,sentential_negation_npi_licensor_present,wh_vs_that_no_gap_long_distance,sentential_negation_npi_scope,subj_aux_vary_subj,subj_aux_agreement_question_vary_aux,subj_aux_vary_verb
0,"[(0, 13317.5322265625), (1, 14566.076171875)]","[(0, 9471.748046875), (1, 12524.4404296875)]","[(0, 6645.39013671875), (1, 7071.626953125)]","[(0, 7356.66015625), (1, 6965.53125)]","[(0, 10783.3857421875), (1, 13470.8662109375)]","[(0, 4631.55517578125), (1, 4168.63232421875)]","[(0, 10052.552734375), (1, 10917.19921875)]","[(0, 5737.04931640625), (1, 4957.57373046875)]","[(0, 9887.9287109375), (1, 9230.734375)]","[(0, 11037.1591796875), (1, 9561.2060546875)]","[(0, 17803.466796875), (1, 16996.564453125)]","[(0, 6727.0400390625), (1, 7392.521484375)]","[(0, 17768.982421875), (1, 16615.2890625)]","[(0, 6299.0234375), (1, 4801.29833984375)]","[(0, 9134.771484375), (1, 10532.955078125)]","[(0, 9091.6376953125), (1, 11625.865234375)]","[(0, 9383.4052734375), (1, 8652.6865234375)]","[(0, 9329.6083984375), (1, 9296.08984375)]","[(0, 11724.134765625), (1, 7670.77001953125)]","[(0, 10570.833984375), (1, 9799.431640625)]","[(0, 9754.3134765625), (1, 5686.3154296875)]","[(0, 6955.66015625), (1, 6372.52685546875)]","[(0, 12016.251953125), (1, 5220.02734375)]","[(0, 7558.95751953125), (1, 7356.029296875)]","[(0, 5836.009765625), (1, 6428.97802734375)]","[(0, 17485.494140625), (1, 23910.666015625)]","[(0, 14917.3896484375), (1, 20518.552734375)]","[(0, 6739.2080078125), (1, 9130.6171875)]","[(0, 7484.9638671875), (1, 10057.4912109375)]","[(0, 7237.5029296875), (1, 7368.04150390625)]","[(0, 7574.03173828125), (1, 9616.76953125)]","[(0, 8859.6201171875), (1, 9473.7724609375)]","[(0, 4971.583984375), (1, 8561.8857421875)]","[(0, 9512.2841796875), (1, 9087.0791015625)]","[(0, 9995.8828125), (1, 12309.623046875)]","[(0, 6074.34912109375), (1, 5980.58056640625)]","[(0, 11029.6142578125), (1, 9938.88671875)]","[(0, 7704.59814453125), (1, 7570.66650390625)]","[(0, 7678.56494140625), (1, 7297.03662109375)]","[(0, 5239.2685546875), (1, 4781.2939453125)]","[(0, 7419.7705078125), (1, 5933.6201171875)]","[(0, 6485.18798828125), (1, 5315.3994140625)]","[(0, 7059.2890625), (1, 6431.400390625)]","[(0, 7243.28955078125), (1, 5580.69970703125)]","[(0, 4974.01171875), (1, 4876.52197265625)]","[(0, 14398.806640625), (1, 9933.6943359375)]","[(0, 7655.2333984375), (1, 7564.5029296875)]","[(0, 7888.45068359375), (1, 10359.0029296875)]","[(0, 5465.55615234375), (1, 6123.298828125)]","[(0, 12983.859375), (1, 14021.53125)]","[(0, 6209.72265625), (1, 6644.33837890625)]","[(0, 14077.8056640625), (1, 14102.9609375)]","[(0, 9175.66796875), (1, 9660.4228515625)]","[(0, 12842.521484375), (1, 12308.953125)]","[(0, 8449.8701171875), (1, 8473.853515625)]","[(0, 10096.431640625), (1, 10925.365234375)]","[(0, 8773.697265625), (1, 10335.625)]","[(0, 9079.8623046875), (1, 8688.615234375)]","[(0, 10312.025390625), (1, 9325.7119140625)]","[(0, 19906.333984375), (1, 17798.306640625)]","[(0, 15911.0234375), (1, 17314.908203125)]","[(0, 9888.8623046875), (1, 6104.919921875)]","[(0, 9153.05859375), (1, 7654.97802734375)]","[(0, 5652.62548828125), (1, 5898.93798828125)]","[(0, 6760.93408203125), (1, 7515.0185546875)]","[(0, 11009.994140625), (1, 12789.9521484375)]","[(0, 8648.537109375), (1, 7551.59423828125)]"
1,"[(0, 7450.1318359375), (1, 7139.47802734375)]","[(0, 11266.6171875), (1, 12507.5498046875)]","[(0, 4745.1533203125), (1, 5080.6552734375)]","[(0, 7182.82470703125), (1, 7747.783203125)]","[(0, 9558.470703125), (1, 9228.4814453125)]","[(0, 9634.642578125), (1, 8513.8857421875)]","[(0, 10086.8076171875), (1, 10568.65625)]","[(0, 6080.1796875), (1, 5236.99560546875)]","[(0, 11624.8447265625), (1, 10631.208984375)]","[(0, 8897.4013671875), (1, 7190.6787109375)]","[(0, 10227.9716796875), (1, 13005.025390625)]","[(0, 8402.2587890625), (1, 7442.64697265625)]","[(0, 8182.97802734375), (1, 5970.63623046875)]","[(0, 7586.14013671875), (1, 6461.24755859375)]","[(0, 10865.15234375), (1, 12933.9794921875)]","[(0, 5006.94580078125), (1, 5223.6279296875)]","[(0, 7326.74951171875), (1, 7936.50341796875)]","[(0, 8068.9609375), (1, 7245.34130859375)]","[(0, 14851.65234375), (1, 16032.6806640625)]","[(0, 11108.267578125), (1, 11244.8154296875)]","[(0, 9506.4267578125), (1, 9199.24609375)]","[(0, 11509.77734375), (1, 12433.9326171875)]","[(0, 9214.8583984375), (1, 5054.1337890625)]","[(0, 7797.953125), (1, 6721.80029296875)]","[(0, 6707.88525390625), (1, 7178.099609375)]","[(0, 14831.8369140625), (1, 16294.37109375)]","[(0, 17455.453125), (1, 25515.255859375)]","[(0, 10842.318359375), (1, 11754.3076171875)]","[(0, 8360.064453125), (1, 6317.0107421875)]","[(0, 5990.4609375), (1, 6656.71240234375)]","[(0, 8632.197265625), (1, 10817.283203125)]","[(0, 7799.49267578125), (1, 7881.62255859375)]","[(0, 9072.314453125), (1, 6357.93359375)]","[(0, 9878.5595703125), (1, 10072.6669921875)]","[(0, 4524.21826171875), (1, 5963.08984375)]","[(0, 12066.0205078125), (1, 12173.708984375)]","[(0, 6937.79931640625), (1, 7593.37841796875)]","[(0, 8821.1162109375), (1, 7967.20068359375)]","[(0, 11116.1943359375), (1, 12527.8681640625)]","[(0, 5608.82373046875), (1, 4168.45361328125)]","[(0, 6579.61083984375), (1, 5072.662109375)]","[(0, 8630.970703125), (1, 7034.75244140625)]","[(0, 5415.45703125), (1, 4643.638671875)]","[(0, 8124.2001953125), (1, 6704.71875)]","[(0, 7196.55810546875), (1, 7891.708984375)]","[(0, 11317.73828125), (1, 11009.2900390625)]","[(0, 6155.3017578125), (1, 6432.84814453125)]","[(0, 7079.36669921875), (1, 7525.5615234375)]","[(0, 9509.2822265625), (1, 10272.2041015625)]","[(0, 7623.80322265625), (1, 7139.87353515625)]","[(0, 8102.2724609375), (1, 8056.181640625)]","[(0, 10884.556640625), (1, 14965.423828125)]","[(0, 7867.099609375), (1, 8496.0654296875)]","[(0, 19444.2578125), (1, 18183.1640625)]","[(0, 4002.63525390625), (1, 4037.080322265625)]","[(0, 14997.642578125), (1, 15330.7392578125)]","[(0, 10155.87109375), (1, 10992.8291015625)]","[(0, 8424.78125), (1, 6591.49951171875)]","[(0, 5388.29248046875), (1, 4474.7177734375)]","[(0, 20281.498046875), (1, 17719.603515625)]","[(0, 7961.04833984375), (1, 8217.3486328125)]","[(0, 6583.6591796875), (1, 4881.8544921875)]","[(0, 11669.2646484375), (1, 9775.947265625)]","[(0, 7302.89208984375), (1, 8076.3212890625)]","[(0, 9946.8798828125), (1, 10413.51953125)]","[(0, 7629.8330078125), (1, 6574.7685546875)]","[(0, 14366.95703125), (1, 10251.4375)]"
2,"[(0, 9780.65625), (1, 9965.3193359375)]","[(0, 9909.34765625), (1, 13136.26953125)]","[(0, 4830.7666015625), (1, 5078.99365234375)]","[(0, 10817.3447265625), (1, 10378.224609375)]","[(0, 24219.36328125), (1, 18299.998046875)]","[(0, 4960.09423828125), (1, 4311.54248046875)]","[(0, 8224.1767578125), (1, 8263.1787109375)]","[(0, 5090.31103515625), (1, 4080.01953125)]","[(0, 10362.9453125), (1, 9255.8837890625)]","[(0, 6970.64111328125), (1, 5357.318359375)]","[(0, 10598.501953125), (1, 12040.77734375)]","[(0, 8261.83984375), (1, 7268.74072265625)]","[(0, 10517.3974609375), (1, 9745.052734375)]","[(0, 5668.853515625), (1, 6135.31689453125)]","[(0, 18172.294921875), (1, 17376.59375)]","[(0, 7968.986328125), (1, 7629.95654296875)]","[(0, 7045.0712890625), (1, 8586.1533203125)]","[(0, 7322.73291015625), (1, 8222.7255859375)]","[(0, 33267.6328125), (1, 31832.474609375)]","[(0, 13828.41796875), (1, 12754.3134765625)]","[(0, 10282.986328125), (1, 7675.62890625)]","[(0, 7428.61328125), (1, 6928.9921875)]","[(0, 8762.1748046875), (1, 4392.388671875)]","[(0, 7242.087890625), (1, 7218.533203125)]","[(0, 6215.42236328125), (1, 6752.8212890625)]","[(0, 11273.65625), (1, 11344.1142578125)]","[(0, 10764.7978515625), (1, 10066.6650390625)]","[(0, 12178.19140625), (1, 11731.5400390625)]","[(0, 13391.5400390625), (1, 12744.90234375)]","[(0, 4901.15283203125), (1, 4955.44677734375)]","[(0, 7356.1689453125), (1, 9937.654296875)]","[(0, 8798.8681640625), (1, 8822.083984375)]","[(0, 7298.56787109375), (1, 4264.49462890625)]","[(0, 8586.5302734375), (1, 8037.10400390625)]","[(0, 6751.5849609375), (1, 10168.32421875)]","[(0, 8460.6025390625), (1, 9024.1474609375)]","[(0, 9798.96484375), (1, 8884.021484375)]","[(0, 5595.70751953125), (1, 5802.744140625)]","[(0, 9145.5537109375), (1, 10295.5556640625)]","[(0, 6151.93310546875), (1, 8691.83203125)]","[(0, 10401.619140625), (1, 9898.9580078125)]","[(0, 5026.4609375), (1, 5136.7021484375)]","[(0, 8663.7841796875), (1, 8617.490234375)]","[(0, 12849.2841796875), (1, 11162.2138671875)]","[(0, 6520.15771484375), (1, 7188.0390625)]","[(0, 8206.4306640625), (1, 6501.1767578125)]","[(0, 8882.19140625), (1, 8436.1337890625)]","[(0, 6326.31298828125), (1, 8177.6962890625)]","[(0, 8296.333984375), (1, 8689.3779296875)]","[(0, 5671.96826171875), (1, 7188.09375)]","[(0, 6234.341796875), (1, 5960.74755859375)]","[(0, 8800.83203125), (1, 14325.337890625)]","[(0, 10082.9697265625), (1, 11275.41015625)]","[(0, 12564.0615234375), (1, 11672.26953125)]","[(0, 5011.2978515625), (1, 5087.224609375)]","[(0, 12305.7021484375), (1, 11840.4091796875)]","[(0, 7464.83251953125), (1, 10207.6630859375)]","[(0, 8139.43115234375), (1, 6307.005859375)]","[(0, 9230.3203125), (1, 7847.9306640625)]","[(0, 16099.46875), (1, 13824.8056640625)]","[(0, 10008.94140625), (1, 11500.1103515625)]","[(0, 8701.021484375), (1, 6183.3193359375)]","[(0, 9185.53515625), (1, 8199.421875)]","[(0, 6384.80859375), (1, 6249.998046875)]","[(0, 8566.1484375), (1, 8434.0498046875)]","[(0, 9272.669921875), (1, 11658.408203125)]","[(0, 5140.33837890625), (1, 6123.52685546875)]"
3,"[(0, 9125.5166015625), (1, 9541.9228515625)]","[(0, 10634.0380859375), (1, 18889.27734375)]","[(0, 5044.92138671875), (1, 5265.1298828125)]","[(0, 6475.05322265625), (1, 6821.60693359375)]","[(0, 11834.73046875), (1, 13288.33984375)]","[(0, 13684.44921875), (1, 12012.4130859375)]","[(0, 12522.43359375), (1, 12036.44921875)]","[(0, 5396.41796875), (1, 4697.36376953125)]","[(0, 10190.3212890625), (1, 10261.5029296875)]","[(0, 6828.76025390625), (1, 5591.0078125)]","[(0, 14840.8076171875), (1, 14901.0234375)]","[(0, 10843.20703125), (1, 10572.798828125)]","[(0, 9924.79296875), (1, 8901.126953125)]","[(0, 5522.8359375), (1, 5383.4697265625)]","[(0, 11103.62890625), (1, 12678.7109375)]","[(0, 6612.4091796875), (1, 7198.1640625)]","[(0, 10412.0498046875), (1, 12587.8681640625)]","[(0, 6561.4521484375), (1, 6006.52490234375)]","[(0, 18518.34375), (1, 24846.541015625)]","[(0, 10829.658203125), (1, 9791.388671875)]","[(0, 8429.5234375), (1, 11569.998046875)]","[(0, 11160.021484375), (1, 10553.890625)]","[(0, 13455.5361328125), (1, 9352.056640625)]","[(0, 11892.7265625), (1, 12094.015625)]","[(0, 8633.3740234375), (1, 9770.1865234375)]","[(0, 15538.962890625), (1, 10678.3876953125)]","[(0, 30689.6640625), (1, 22733.248046875)]","[(0, 10381.1162109375), (1, 11049.02734375)]","[(0, 13811.57421875), (1, 14234.490234375)]","[(0, 5324.15576171875), (1, 5273.53173828125)]","[(0, 6496.26220703125), (1, 6016.9130859375)]","[(0, 6686.22119140625), (1, 6179.26904296875)]","[(0, 7467.18212890625), (1, 6024.12451171875)]","[(0, 11682.9501953125), (1, 10853.2216796875)]","[(0, 7855.8984375), (1, 11538.505859375)]","[(0, 9003.45703125), (1, 8657.00390625)]","[(0, 5067.865234375), (1, 5438.908203125)]","[(0, 12125.4384765625), (1, 13417.5029296875)]","[(0, 9705.7177734375), (1, 10721.6640625)]","[(0, 5972.4521484375), (1, 7107.8740234375)]","[(0, 8658.3662109375), (1, 7435.474609375)]","[(0, 5424.69873046875), (1, 5158.08056640625)]","[(0, 6992.47314453125), (1, 5454.90234375)]","[(0, 7429.740234375), (1, 6441.3017578125)]","[(0, 6487.8662109375), (1, 6134.8076171875)]","[(0, 16100.359375), (1, 10765.49609375)]","[(0, 10577.388671875), (1, 10119.595703125)]","[(0, 6917.9853515625), (1, 6947.3408203125)]","[(0, 4541.58349609375), (1, 4670.6376953125)]","[(0, 7906.46630859375), (1, 10218.9423828125)]","[(0, 7523.6376953125), (1, 7529.64599609375)]","[(0, 12197.6845703125), (1, 14328.712890625)]","[(0, 13433.021484375), (1, 13773.126953125)]","[(0, 15903.9541015625), (1, 17141.015625)]","[(0, 4384.46240234375), (1, 4160.216796875)]","[(0, 7994.50146484375), (1, 7761.96044921875)]","[(0, 5181.46484375), (1, 5945.033203125)]","[(0, 7259.26416015625), (1, 6557.25439453125)]","[(0, 10912.91015625), (1, 10091.7724609375)]","[(0, 14421.482421875), (1, 17285.45703125)]","[(0, 8498.26171875), (1, 8424.708984375)]","[(0, 12956.498046875), (1, 8374.8271484375)]","[(0, 8479.8603515625), (1, 7930.73779296875)]","[(0, 5775.94482421875), (1, 5974.3271484375)]","[(0, 4959.9951171875), (1, 5385.61572265625)]","[(0, 7153.3134765625), (1, 6272.59326171875)]","[(0, 7829.123046875), (1, 9275.1904296875)]"
4,"[(0, 8813.658203125), (1, 8614.5078125)]","[(0, 14459.9599609375), (1, 17054.189453125)]","[(0, 17432.595703125), (1, 16972.154296875)]","[(0, 9395.6279296875), (1, 8640.1123046875)]","[(0, 8630.279296875), (1, 9918.2451171875)]","[(0, 11754.576171875), (1, 10370.46875)]","[(0, 13133.8017578125), (1, 10682.2890625)]","[(0, 5634.15478515625), (1, 5202.955078125)]","[(0, 5613.90234375), (1, 5032.7734375)]","[(0, 7183.99560546875), (1, 5367.490234375)]","[(0, 11631.0556640625), (1, 14854.060546875)]","[(0, 7363.57421875), (1, 5980.654296875)]","[(0, 11576.1123046875), (1, 10352.0009765625)]","[(0, 9080.9794921875), (1, 8468.0849609375)]","[(0, 7815.24755859375), (1, 9679.9375)]","[(0, 10023.8330078125), (1, 10107.3662109375)]","[(0, 5367.2802734375), (1, 6712.9599609375)]","[(0, 7234.14208984375), (1, 7572.32763671875)]","[(0, 18500.41015625), (1, 30077.3671875)]","[(0, 6647.50732421875), (1, 5906.115234375)]","[(0, 8853.150390625), (1, 7986.99560546875)]","[(0, 7939.22802734375), (1, 9166.9921875)]","[(0, 10019.5517578125), (1, 8586.072265625)]","[(0, 11595.0615234375), (1, 11560.7333984375)]","[(0, 6904.0126953125), (1, 7156.1728515625)]","[(0, 15626.4931640625), (1, 11565.287109375)]","[(0, 16555.185546875), (1, 20094.74609375)]","[(0, 9536.037109375), (1, 11158.83984375)]","[(0, 8360.6708984375), (1, 7249.5849609375)]","[(0, 5153.56689453125), (1, 4989.0859375)]","[(0, 6573.40185546875), (1, 7434.7021484375)]","[(0, 10289.009765625), (1, 11548.0615234375)]","[(0, 9250.46484375), (1, 7657.8037109375)]","[(0, 11308.955078125), (1, 10489.7900390625)]","[(0, 9860.4130859375), (1, 13735.4814453125)]","[(0, 9283.5537109375), (1, 9100.11328125)]","[(0, 11435.7158203125), (1, 13323.515625)]","[(0, 5132.69677734375), (1, 4586.5107421875)]","[(0, 5816.64501953125), (1, 5184.138671875)]","[(0, 8314.4970703125), (1, 14207.17578125)]","[(0, 6753.72314453125), (1, 6792.8095703125)]","[(0, 8619.775390625), (1, 7105.1904296875)]","[(0, 8065.82177734375), (1, 7515.42041015625)]","[(0, 6027.42919921875), (1, 4674.71533203125)]","[(0, 5465.76513671875), (1, 6106.16015625)]","[(0, 14348.3349609375), (1, 10265.193359375)]","[(0, 11796.6884765625), (1, 11983.978515625)]","[(0, 7932.0537109375), (1, 8540.8603515625)]","[(0, 15987.060546875), (1, 14911.8564453125)]","[(0, 6215.4931640625), (1, 7042.982421875)]","[(0, 6887.486328125), (1, 7113.0478515625)]","[(0, 9371.3046875), (1, 13558.2373046875)]","[(0, 7938.70556640625), (1, 8555.6572265625)]","[(0, 13745.322265625), (1, 13975.287109375)]","[(0, 4679.4208984375), (1, 5014.52490234375)]","[(0, 14278.4326171875), (1, 11052.400390625)]","[(0, 9307.728515625), (1, 11573.8388671875)]","[(0, 10881.857421875), (1, 13026.611328125)]","[(0, 8157.35888671875), (1, 7459.08251953125)]","[(0, 17811.822265625), (1, 15091.0146484375)]","[(0, 16714.62109375), (1, 16037.0244140625)]","[(0, 11732.3779296875), (1, 7949.22119140625)]","[(0, 8795.142578125), (1, 8910.7578125)]","[(0, 6061.82080078125), (1, 6288.3876953125)]","[(0, 5331.8896484375), (1, 5020.89404296875)]","[(0, 12703.740234375), (1, 13684.072265625)]","[(0, 12683.7177734375), (1, 9941.3046875)]"
5,"[(0, 8515.3642578125), (1, 8288.1103515625)]","[(0, 10503.5546875), (1, 11095.3408203125)]","[(0, 5561.68408203125), (1, 6436.49951171875)]","[(0, 10819.5009765625), (1, 9495.9697265625)]","[(0, 6066.26220703125), (1, 7182.7763671875)]","[(0, 8209.005859375), (1, 6777.72509765625)]","[(0, 6332.1494140625), (1, 6981.71875)]","[(0, 5630.80810546875), (1, 4994.6748046875)]","[(0, 10899.826171875), (1, 11302.94921875)]","[(0, 6170.43603515625), (1, 5083.87841796875)]","[(0, 15010.87890625), (1, 14380.52734375)]","[(0, 5224.33056640625), (1, 5147.9765625)]","[(0, 11218.60546875), (1, 12205.783203125)]","[(0, 10231.9609375), (1, 10246.94140625)]","[(0, 13676.42578125), (1, 13977.7392578125)]","[(0, 6082.52294921875), (1, 6737.447265625)]","[(0, 6239.224609375), (1, 5920.07177734375)]","[(0, 8945.224609375), (1, 9270.6708984375)]","[(0, 12931.7470703125), (1, 9896.240234375)]","[(0, 9233.5341796875), (1, 8942.392578125)]","[(0, 10147.8837890625), (1, 5233.955078125)]","[(0, 7655.919921875), (1, 7444.982421875)]","[(0, 12452.7412109375), (1, 8356.62890625)]","[(0, 7584.62158203125), (1, 7420.56298828125)]","[(0, 5822.83349609375), (1, 5814.416015625)]","[(0, 17122.734375), (1, 14181.646484375)]","[(0, 9961.185546875), (1, 9523.6669921875)]","[(0, 13589.6669921875), (1, 12749.7158203125)]","[(0, 8106.4462890625), (1, 9778.828125)]","[(0, 4459.8193359375), (1, 5508.82275390625)]","[(0, 9068.171875), (1, 13474.0146484375)]","[(0, 6715.94384765625), (1, 6462.78173828125)]","[(0, 11199.1494140625), (1, 8160.74365234375)]","[(0, 7772.70166015625), (1, 7551.81689453125)]","[(0, 10712.802734375), (1, 13566.630859375)]","[(0, 5626.58349609375), (1, 5504.00732421875)]","[(0, 11169.072265625), (1, 11803.3623046875)]","[(0, 8750.6416015625), (1, 9484.611328125)]","[(0, 7700.61669921875), (1, 7072.341796875)]","[(0, 12557.9521484375), (1, 9471.7578125)]","[(0, 7502.6943359375), (1, 7126.5126953125)]","[(0, 6660.48388671875), (1, 5645.90185546875)]","[(0, 10467.5751953125), (1, 8847.958984375)]","[(0, 6823.59130859375), (1, 4718.9609375)]","[(0, 4429.1787109375), (1, 4243.3583984375)]","[(0, 17672.85546875), (1, 12401.6494140625)]","[(0, 6181.86865234375), (1, 6086.27685546875)]","[(0, 6905.7177734375), (1, 7826.353515625)]","[(0, 9769.5908203125), (1, 9925.1708984375)]","[(0, 10226.986328125), (1, 10942.7578125)]","[(0, 9075.197265625), (1, 8857.35546875)]","[(0, 9517.5302734375), (1, 16044.2294921875)]","[(0, 8997.087890625), (1, 9969.7587890625)]","[(0, 11628.25), (1, 11165.70703125)]","[(0, 4917.876953125), (1, 5331.7978515625)]","[(0, 11950.2998046875), (1, 11404.197265625)]","[(0, 6083.66552734375), (1, 8095.70751953125)]","[(0, 7157.61962890625), (1, 7203.0263671875)]","[(0, 12744.90234375), (1, 12853.2177734375)]","[(0, 16425.9140625), (1, 19430.26171875)]","[(0, 9380.79296875), (1, 8016.16845703125)]","[(0, 9036.23046875), (1, 6933.962890625)]","[(0, 6659.74755859375), (1, 5839.5224609375)]","[(0, 5312.80419921875), (1, 5758.970703125)]","[(0, 6835.70654296875), (1, 7761.08740234375)]","[(0, 11745.3310546875), (1, 19504.990234375)]","[(0, 5767.05517578125), (1, 5231.71435546875)]"
6,"[(0, 7289.205078125), (1, 7253.28466796875)]","[(0, 11684.41015625), (1, 12783.7216796875)]","[(0, 5947.33056640625), (1, 7216.984375)]","[(0, 9655.03515625), (1, 10087.9619140625)]","[(0, 9271.4052734375), (1, 12428.8935546875)]","[(0, 5383.833984375), (1, 4833.65576171875)]","[(0, 8869.8076171875), (1, 9257.189453125)]","[(0, 9292.951171875), (1, 8082.970703125)]","[(0, 13560.1259765625), (1, 13024.2265625)]","[(0, 5447.5615234375), (1, 4724.841796875)]","[(0, 10585.591796875), (1, 8614.1962890625)]","[(0, 7131.57080078125), (1, 6346.44775390625)]","[(0, 14272.7421875), (1, 14082.533203125)]","[(0, 10036.451171875), (1, 9817.8125)]","[(0, 14774.23828125), (1, 12865.7880859375)]","[(0, 5606.40087890625), (1, 5266.6259765625)]","[(0, 5460.93994140625), (1, 6129.56787109375)]","[(0, 6907.45703125), (1, 7840.39794921875)]","[(0, 14977.7744140625), (1, 14086.576171875)]","[(0, 7216.8193359375), (1, 5973.1357421875)]","[(0, 10056.9931640625), (1, 11573.3642578125)]","[(0, 7855.81591796875), (1, 7632.8095703125)]","[(0, 8841.6669921875), (1, 10345.486328125)]","[(0, 6765.90087890625), (1, 6254.61328125)]","[(0, 4690.59521484375), (1, 5050.9580078125)]","[(0, 19111.4453125), (1, 13691.904296875)]","[(0, 14595.5419921875), (1, 16300.9765625)]","[(0, 9611.4423828125), (1, 13694.685546875)]","[(0, 13490.419921875), (1, 10150.5458984375)]","[(0, 6048.87890625), (1, 6766.55859375)]","[(0, 10322.701171875), (1, 15064.88671875)]","[(0, 9546.701171875), (1, 10420.0966796875)]","[(0, 6133.6845703125), (1, 6533.49658203125)]","[(0, 12720.6279296875), (1, 11546.8828125)]","[(0, 7848.2900390625), (1, 9232.3359375)]","[(0, 4338.27783203125), (1, 6364.09130859375)]","[(0, 7083.796875), (1, 7372.7294921875)]","[(0, 5228.4677734375), (1, 5505.78173828125)]","[(0, 6167.25927734375), (1, 7218.03759765625)]","[(0, 5431.40234375), (1, 4866.47314453125)]","[(0, 9320.021484375), (1, 9248.1015625)]","[(0, 7121.28857421875), (1, 7407.6025390625)]","[(0, 8072.4169921875), (1, 7644.75)]","[(0, 9220.3349609375), (1, 9179.51953125)]","[(0, 3734.857177734375), (1, 3971.3388671875)]","[(0, 18225.59375), (1, 15868.3212890625)]","[(0, 8329.330078125), (1, 8820.51953125)]","[(0, 8280.826171875), (1, 8110.466796875)]","[(0, 9315.2412109375), (1, 9377.322265625)]","[(0, 5975.26708984375), (1, 8334.8603515625)]","[(0, 7611.068359375), (1, 7974.01953125)]","[(0, 11062.5966796875), (1, 14783.08984375)]","[(0, 5509.1904296875), (1, 5731.87548828125)]","[(0, 12020.1494140625), (1, 13738.048828125)]","[(0, 6998.34375), (1, 6749.337890625)]","[(0, 14950.759765625), (1, 14163.0205078125)]","[(0, 7329.3564453125), (1, 7317.70654296875)]","[(0, 7986.25634765625), (1, 8426.59765625)]","[(0, 10440.0205078125), (1, 9472.83203125)]","[(0, 16476.384765625), (1, 14593.330078125)]","[(0, 8586.5546875), (1, 10394.1123046875)]","[(0, 15179.3935546875), (1, 8383.9609375)]","[(0, 8482.302734375), (1, 8547.0615234375)]","[(0, 7112.796875), (1, 7701.373046875)]","[(0, 9478.5439453125), (1, 9656.609375)]","[(0, 15797.98828125), (1, 11562.2880859375)]","[(0, 6905.0263671875), (1, 6981.0927734375)]"
