,adjunct_island,adv_order,wh_vs_that_with_gap,anaphor_gender_agreement,anaphor_number_agreement,recursion_pp_verb_long,center_embedding_double_1,recursion_pp_verb_medium,center_embedding_double_2,recursion_pp_verb_short,center_embedding_single_1,subj_aux_vary_verb_rc,center_embedding_single_2,complex_np_island,recursion_poss_transitive_medium,coordinate_structure_constrain_object_extraction,subj_aux_vary_verb_pp,determiner_noun_agreement_1,subj_verb_vary_verb,determiner_noun_agreement_2,svo_vos,determiner_noun_agreement_adj_1,swapped_ditransitive_1,determiner_noun_agreement_adj_2,ellipsis,green_ideas,intransitive,recursion_poss_transitive_short,left_branch_island_simple_question,recursion_pp_is_long,matrix_question_npi_licensor_present,npi_present,swapped_ditransitive_2,only_npi_licensor_present,only_npi_scope,pp_order,principle_A_c_command,principle_A_domain_1,principle_A_domain_2,principle_A_domain_3,transitive,recursion_intensifier_adj_long,wh_island,recursion_intensifier_adj_medium,wh_questions_object_gap,recursion_intensifier_adj_short,wh_vs_that_with_gap_long_distance,recursion_intensifier_adv_long,wh_questions_object_gap_long_distance,recursion_intensifier_adv_medium,wh_questions_subject_gap,recursion_intensifier_adv_short,wh_questions_subject_gap_long_distance,recursion_poss_ditransitive_long,recursion_pp_is_medium,recursion_poss_ditransitive_medium,recursion_pp_is_short,recursion_poss_ditransitive_short,wh_vs_that_no_gap,recursion_poss_transitive_long,subj_aux_agreement_question_vary_subj,sentential_negation_npi_licensor_present,wh_vs_that_no_gap_long_distance,sentential_negation_npi_scope,subj_aux_vary_subj,subj_aux_agreement_question_vary_aux,subj_aux_vary_verb
0,"[(0, 1430.1741943359375), (1, 1426.02978515625)]","[(0, 1827.7628173828125), (1, 1196.133056640625)]","[(0, 1498.472412109375), (1, 1297.6326904296875)]","[(0, 791.95703125), (1, 647.1484375)]","[(0, 1760.680908203125), (1, 2215.38134765625)]","[(0, 218.3438720703125), (1, 207.84666442871094)]","[(0, 3309.098876953125), (1, 4609.36474609375)]","[(0, 166.9981689453125), (1, 149.5921630859375)]","[(0, 3440.862548828125), (1, 3269.950927734375)]","[(0, 1313.7227783203125), (1, 1061.84716796875)]","[(0, 1037.036376953125), (1, 2029.98779296875)]","[(0, 429.20001220703125), (1, 622.4188842773438)]","[(0, 9527.7724609375), (1, 5259.9150390625)]","[(0, 721.1951293945312), (1, 665.7219848632812)]","[(0, 1334.549560546875), (1, 1297.604248046875)]","[(0, 3512.313232421875), (1, 3576.51171875)]","[(0, 709.2442626953125), (1, 661.4392700195312)]","[(0, 689.5057373046875), (1, 638.4373168945312)]","[(0, 970.1974487304688), (1, 1499.20068359375)]","[(0, 1335.23193359375), (1, 1102.736328125)]","[(0, 1822.787109375), (1, 1384.3896484375)]","[(0, 1024.623779296875), (1, 910.1566772460938)]","[(0, 743.8651733398438), (1, 657.60791015625)]","[(0, 594.9539794921875), (1, 748.2169189453125)]","[(0, 540.6591186523438), (1, 598.2105712890625)]","[(0, 6231.15576171875), (1, 14487.51171875)]","[(0, 2036.075927734375), (1, 2286.129150390625)]","[(0, 1093.6488037109375), (1, 679.7017822265625)]","[(0, 2059.90673828125), (1, 1936.2947998046875)]","[(0, 98.77960968017578), (1, 93.4670181274414)]","[(0, 430.2076721191406), (1, 543.4298706054688)]","[(0, 1277.7095947265625), (1, 1159.9744873046875)]","[(0, 2016.75927734375), (1, 2326.18212890625)]","[(0, 1042.3017578125), (1, 856.2999267578125)]","[(0, 1095.958251953125), (1, 774.6759643554688)]","[(0, 619.0767822265625), (1, 406.89453125)]","[(0, 2610.744140625), (1, 2585.254638671875)]","[(0, 1608.3125), (1, 1151.009521484375)]","[(0, 767.0009155273438), (1, 629.5302734375)]","[(0, 947.8756103515625), (1, 923.89111328125)]","[(0, 2097.5087890625), (1, 1433.01123046875)]","[(0, 251.61802673339844), (1, 97.47612762451172)]","[(0, 1621.8768310546875), (1, 1385.335205078125)]","[(0, 436.3709411621094), (1, 164.1323699951172)]","[(0, 341.29345703125), (1, 418.9310607910156)]","[(0, 5660.41015625), (1, 521.438232421875)]","[(0, 1126.5091552734375), (1, 1166.8824462890625)]","[(0, 200.9670867919922), (1, 411.62884521484375)]","[(0, 487.68658447265625), (1, 680.5939331054688)]","[(0, 274.3787841796875), (1, 906.6238403320312)]","[(0, 831.8839111328125), (1, 803.390869140625)]","[(0, 313.23675537109375), (1, 1054.739013671875)]","[(0, 1760.1915283203125), (1, 1609.0810546875)]","[(0, 1017.8350830078125), (1, 1027.32177734375)]","[(0, 123.30947875976562), (1, 134.14662170410156)]","[(0, 1096.2342529296875), (1, 1008.4791870117188)]","[(0, 647.8660278320312), (1, 475.2966003417969)]","[(0, 883.872802734375), (1, 1137.5228271484375)]","[(0, 1169.20166015625), (1, 639.3658447265625)]","[(0, 1099.8553466796875), (1, 1140.977294921875)]","[(0, 911.2853393554688), (1, 2052.112548828125)]","[(0, 1839.5113525390625), (1, 1374.858642578125)]","[(0, 387.6548767089844), (1, 343.636474609375)]","[(0, 1348.3951416015625), (1, 1173.9534912109375)]","[(0, 1526.7933349609375), (1, 731.8990478515625)]","[(0, 756.2234497070312), (1, 656.0618896484375)]","[(0, 1070.842041015625), (1, 666.1617431640625)]"
1,"[(0, 1450.8394775390625), (1, 1449.764892578125)]","[(0, 1133.5361328125), (1, 1029.2747802734375)]","[(0, 1962.951171875), (1, 1665.074951171875)]","[(0, 1349.1165771484375), (1, 1783.5584716796875)]","[(0, 883.94580078125), (1, 974.0099487304688)]","[(0, 154.025390625), (1, 150.64979553222656)]","[(0, 4175.1416015625), (1, 4433.46826171875)]","[(0, 285.325927734375), (1, 271.8057861328125)]","[(0, 1196.92724609375), (1, 1100.28759765625)]","[(0, 613.1672973632812), (1, 538.9818725585938)]","[(0, 3192.935546875), (1, 5280.154296875)]","[(0, 2324.52001953125), (1, 2103.97705078125)]","[(0, 3738.69873046875), (1, 2198.85498046875)]","[(0, 321.58197021484375), (1, 474.7912292480469)]","[(0, 925.35400390625), (1, 930.6973876953125)]","[(0, 806.1442260742188), (1, 756.711181640625)]","[(0, 1057.0545654296875), (1, 1287.8892822265625)]","[(0, 1990.578125), (1, 1501.6820068359375)]","[(0, 1817.0830078125), (1, 1186.20458984375)]","[(0, 964.021240234375), (1, 759.1538696289062)]","[(0, 2991.47802734375), (1, 2411.99951171875)]","[(0, 655.2930908203125), (1, 523.5255737304688)]","[(0, 512.0380859375), (1, 411.7432861328125)]","[(0, 1744.787109375), (1, 1763.7908935546875)]","[(0, 758.8773803710938), (1, 614.1480712890625)]","[(0, 14326.185546875), (1, 12032.443359375)]","[(0, 1834.2596435546875), (1, 2255.37646484375)]","[(0, 1379.4014892578125), (1, 878.5711669921875)]","[(0, 276.4764404296875), (1, 504.4630126953125)]","[(0, 214.24093627929688), (1, 202.92282104492188)]","[(0, 883.0054321289062), (1, 1141.17041015625)]","[(0, 539.119384765625), (1, 751.7011108398438)]","[(0, 851.8080444335938), (1, 783.67529296875)]","[(0, 581.0886840820312), (1, 477.6943359375)]","[(0, 408.7074279785156), (1, 412.7462158203125)]","[(0, 547.4134521484375), (1, 357.45184326171875)]","[(0, 1584.1466064453125), (1, 1448.393310546875)]","[(0, 1064.29150390625), (1, 723.6702270507812)]","[(0, 1871.6531982421875), (1, 1815.5716552734375)]","[(0, 941.3668823242188), (1, 1050.8719482421875)]","[(0, 2149.649169921875), (1, 1188.9124755859375)]","[(0, 395.50579833984375), (1, 212.79771423339844)]","[(0, 1202.7864990234375), (1, 1032.2799072265625)]","[(0, 356.9029235839844), (1, 200.4149169921875)]","[(0, 883.3798828125), (1, 1115.944091796875)]","[(0, 767.2694091796875), (1, 182.70692443847656)]","[(0, 1234.153076171875), (1, 1159.5518798828125)]","[(0, 193.79693603515625), (1, 295.2291259765625)]","[(0, 839.7604370117188), (1, 972.0264892578125)]","[(0, 113.2840576171875), (1, 380.7403564453125)]","[(0, 1012.5222778320312), (1, 903.3231201171875)]","[(0, 812.0164794921875), (1, 2667.65380859375)]","[(0, 700.21826171875), (1, 568.0477294921875)]","[(0, 1091.00341796875), (1, 1100.39306640625)]","[(0, 201.64901733398438), (1, 239.78713989257812)]","[(0, 1323.250244140625), (1, 1154.1702880859375)]","[(0, 644.2603149414062), (1, 743.8368530273438)]","[(0, 995.399169921875), (1, 953.2593994140625)]","[(0, 1061.7672119140625), (1, 984.7533569335938)]","[(0, 889.322265625), (1, 845.8045654296875)]","[(0, 1010.3062744140625), (1, 1077.972412109375)]","[(0, 448.87921142578125), (1, 436.7462463378906)]","[(0, 648.0701904296875), (1, 603.0087890625)]","[(0, 1175.713134765625), (1, 1270.735107421875)]","[(0, 365.8047180175781), (1, 207.77857971191406)]","[(0, 974.805419921875), (1, 850.4691162109375)]","[(0, 2414.832763671875), (1, 1866.5587158203125)]"
2,"[(0, 1856.10595703125), (1, 1594.5369873046875)]","[(0, 1082.87451171875), (1, 714.203857421875)]","[(0, 1577.7366943359375), (1, 2561.603515625)]","[(0, 4196.2021484375), (1, 3577.0029296875)]","[(0, 3174.166748046875), (1, 3160.4892578125)]","[(0, 158.55441284179688), (1, 142.5849609375)]","[(0, 2731.976806640625), (1, 3814.300048828125)]","[(0, 187.72044372558594), (1, 186.5152130126953)]","[(0, 2618.373046875), (1, 2106.00146484375)]","[(0, 409.8936767578125), (1, 337.1371765136719)]","[(0, 2207.091552734375), (1, 3346.93359375)]","[(0, 2328.016357421875), (1, 2275.910400390625)]","[(0, 2375.11669921875), (1, 1302.1239013671875)]","[(0, 491.3125915527344), (1, 435.7279968261719)]","[(0, 1202.3438720703125), (1, 1142.8765869140625)]","[(0, 3579.56591796875), (1, 3929.584716796875)]","[(0, 900.97607421875), (1, 975.664794921875)]","[(0, 531.4864501953125), (1, 654.6934204101562)]","[(0, 2786.91796875), (1, 2101.716796875)]","[(0, 725.8744506835938), (1, 1032.20166015625)]","[(0, 2340.1220703125), (1, 916.934326171875)]","[(0, 1134.5628662109375), (1, 1055.4412841796875)]","[(0, 347.15850830078125), (1, 487.4122619628906)]","[(0, 1101.4598388671875), (1, 893.8883666992188)]","[(0, 689.5675659179688), (1, 745.1986083984375)]","[(0, 3583.510986328125), (1, 3063.1171875)]","[(0, 1617.5333251953125), (1, 1105.8118896484375)]","[(0, 1734.502685546875), (1, 779.4888916015625)]","[(0, 1433.5662841796875), (1, 2015.6873779296875)]","[(0, 167.01800537109375), (1, 178.76419067382812)]","[(0, 564.5847778320312), (1, 580.9465942382812)]","[(0, 1531.3043212890625), (1, 1664.406494140625)]","[(0, 843.8781127929688), (1, 663.3125610351562)]","[(0, 788.5193481445312), (1, 674.3116455078125)]","[(0, 995.4813232421875), (1, 1010.8170776367188)]","[(0, 1212.159912109375), (1, 862.590576171875)]","[(0, 1128.228271484375), (1, 1045.36083984375)]","[(0, 302.2895202636719), (1, 208.95675659179688)]","[(0, 1059.4766845703125), (1, 1066.91552734375)]","[(0, 639.77880859375), (1, 721.614501953125)]","[(0, 1686.475341796875), (1, 927.244873046875)]","[(0, 235.67063903808594), (1, 109.30789184570312)]","[(0, 878.267578125), (1, 785.674072265625)]","[(0, 544.3165893554688), (1, 112.28617858886719)]","[(0, 497.8401184082031), (1, 558.1356811523438)]","[(0, 510.9834289550781), (1, 105.2364273071289)]","[(0, 953.7864379882812), (1, 884.5634765625)]","[(0, 119.22216033935547), (1, 385.8836364746094)]","[(0, 1371.9600830078125), (1, 1397.8585205078125)]","[(0, 222.91961669921875), (1, 500.0110168457031)]","[(0, 1497.73095703125), (1, 1303.4327392578125)]","[(0, 326.3965759277344), (1, 1571.1143798828125)]","[(0, 386.59234619140625), (1, 423.91375732421875)]","[(0, 1255.6240234375), (1, 1186.8038330078125)]","[(0, 131.8418731689453), (1, 149.3575897216797)]","[(0, 855.0208129882812), (1, 842.35595703125)]","[(0, 983.3320922851562), (1, 625.6710205078125)]","[(0, 1104.0921630859375), (1, 827.4502563476562)]","[(0, 808.993408203125), (1, 667.2239379882812)]","[(0, 922.0408935546875), (1, 917.1105346679688)]","[(0, 1148.6114501953125), (1, 1378.1510009765625)]","[(0, 2590.358154296875), (1, 3056.682373046875)]","[(0, 2511.321044921875), (1, 2309.783935546875)]","[(0, 1258.2275390625), (1, 1158.1666259765625)]","[(0, 1865.730224609375), (1, 1106.539306640625)]","[(0, 777.157470703125), (1, 940.3995971679688)]","[(0, 512.850830078125), (1, 366.7394714355469)]"
3,"[(0, 612.0198364257812), (1, 638.0845947265625)]","[(0, 1976.060546875), (1, 1867.893310546875)]","[(0, 1151.253173828125), (1, 1234.3671875)]","[(0, 918.0425415039062), (1, 1098.4151611328125)]","[(0, 5389.865234375), (1, 4975.67724609375)]","[(0, 147.87261962890625), (1, 140.24974060058594)]","[(0, 3940.392333984375), (1, 4410.05126953125)]","[(0, 331.2764587402344), (1, 305.93682861328125)]","[(0, 1951.2431640625), (1, 1583.67236328125)]","[(0, 597.6215209960938), (1, 448.8353271484375)]","[(0, 2636.46923828125), (1, 4294.66796875)]","[(0, 665.9150390625), (1, 588.7362670898438)]","[(0, 2644.73291015625), (1, 1873.63720703125)]","[(0, 699.1599731445312), (1, 855.431884765625)]","[(0, 1202.262939453125), (1, 994.9094848632812)]","[(0, 2447.514404296875), (1, 1896.580322265625)]","[(0, 373.9586486816406), (1, 488.0899963378906)]","[(0, 664.1815795898438), (1, 771.9082641601562)]","[(0, 3289.741455078125), (1, 4499.798828125)]","[(0, 2223.022705078125), (1, 2698.181884765625)]","[(0, 1358.8577880859375), (1, 1599.569091796875)]","[(0, 971.5473022460938), (1, 587.4505615234375)]","[(0, 2428.229248046875), (1, 3381.54248046875)]","[(0, 2002.5682373046875), (1, 1671.662109375)]","[(0, 777.505126953125), (1, 741.8977661132812)]","[(0, 12704.1650390625), (1, 9221.5830078125)]","[(0, 2989.036865234375), (1, 1990.9493408203125)]","[(0, 1230.0704345703125), (1, 806.7244873046875)]","[(0, 1658.465576171875), (1, 1202.9241943359375)]","[(0, 202.79464721679688), (1, 230.29566955566406)]","[(0, 642.380859375), (1, 717.2238159179688)]","[(0, 976.4215698242188), (1, 845.360595703125)]","[(0, 980.7073974609375), (1, 692.7518310546875)]","[(0, 536.62158203125), (1, 405.72528076171875)]","[(0, 1145.240234375), (1, 754.2891845703125)]","[(0, 695.906982421875), (1, 861.4597778320312)]","[(0, 954.279052734375), (1, 924.0752563476562)]","[(0, 479.45147705078125), (1, 397.21722412109375)]","[(0, 692.6497802734375), (1, 670.9384765625)]","[(0, 1888.1280517578125), (1, 2164.94775390625)]","[(0, 1612.4730224609375), (1, 1327.2647705078125)]","[(0, 146.33026123046875), (1, 76.7047348022461)]","[(0, 771.7091674804688), (1, 636.1975708007812)]","[(0, 301.4136962890625), (1, 167.5128173828125)]","[(0, 518.3826904296875), (1, 745.8648681640625)]","[(0, 1219.6351318359375), (1, 262.4656677246094)]","[(0, 1396.3084716796875), (1, 1530.5758056640625)]","[(0, 224.15939331054688), (1, 352.21038818359375)]","[(0, 536.0029296875), (1, 572.3056640625)]","[(0, 215.6982421875), (1, 556.6539306640625)]","[(0, 1212.350830078125), (1, 1048.595458984375)]","[(0, 581.7371826171875), (1, 3280.511474609375)]","[(0, 828.52294921875), (1, 770.8474731445312)]","[(0, 1074.0242919921875), (1, 1000.4036254882812)]","[(0, 109.33238983154297), (1, 163.4656524658203)]","[(0, 1161.031982421875), (1, 1214.767822265625)]","[(0, 357.2632141113281), (1, 500.2452087402344)]","[(0, 1029.8118896484375), (1, 843.12109375)]","[(0, 2466.6025390625), (1, 1596.443359375)]","[(0, 1109.767822265625), (1, 1019.9188232421875)]","[(0, 812.4083862304688), (1, 771.7426147460938)]","[(0, 1559.8709716796875), (1, 1402.2159423828125)]","[(0, 2056.558837890625), (1, 1532.8414306640625)]","[(0, 1991.9473876953125), (1, 1919.5068359375)]","[(0, 474.59521484375), (1, 329.47552490234375)]","[(0, 1426.312744140625), (1, 1539.8956298828125)]","[(0, 1330.6417236328125), (1, 961.0819091796875)]"
4,"[(0, 942.1585693359375), (1, 860.9891357421875)]","[(0, 5916.68505859375), (1, 5010.10791015625)]","[(0, 1449.8243408203125), (1, 1599.875732421875)]","[(0, 959.7836303710938), (1, 805.7145385742188)]","[(0, 228.477783203125), (1, 265.9125671386719)]","[(0, 184.95989990234375), (1, 175.7946014404297)]","[(0, 2446.116943359375), (1, 1687.7513427734375)]","[(0, 531.6273193359375), (1, 474.3460998535156)]","[(0, 1166.991455078125), (1, 1071.875)]","[(0, 285.49114990234375), (1, 234.54696655273438)]","[(0, 2544.742919921875), (1, 3722.471923828125)]","[(0, 1642.56396484375), (1, 1749.3631591796875)]","[(0, 4036.710693359375), (1, 3800.574462890625)]","[(0, 1015.306640625), (1, 1227.433837890625)]","[(0, 973.668212890625), (1, 881.4564819335938)]","[(0, 6755.751953125), (1, 6220.85986328125)]","[(0, 1062.3885498046875), (1, 1069.5025634765625)]","[(0, 1133.2625732421875), (1, 1225.02001953125)]","[(0, 1064.4337158203125), (1, 1143.8895263671875)]","[(0, 323.2566833496094), (1, 282.3805847167969)]","[(0, 2254.71630859375), (1, 1452.164306640625)]","[(0, 965.162353515625), (1, 1078.4100341796875)]","[(0, 1235.2615966796875), (1, 1196.827880859375)]","[(0, 1766.0294189453125), (1, 1751.8016357421875)]","[(0, 1328.8568115234375), (1, 1400.5633544921875)]","[(0, 6222.68115234375), (1, 7894.46435546875)]","[(0, 5971.3701171875), (1, 3416.82470703125)]","[(0, 1144.1802978515625), (1, 1040.258056640625)]","[(0, 923.76513671875), (1, 705.5987548828125)]","[(0, 138.60205078125), (1, 134.81686401367188)]","[(0, 1264.9029541015625), (1, 1205.7099609375)]","[(0, 1260.306884765625), (1, 2442.289306640625)]","[(0, 1770.3909912109375), (1, 1051.6810302734375)]","[(0, 1446.639404296875), (1, 1003.2291870117188)]","[(0, 1182.196044921875), (1, 942.718505859375)]","[(0, 911.1836547851562), (1, 699.5921630859375)]","[(0, 1759.2777099609375), (1, 1891.5172119140625)]","[(0, 484.47943115234375), (1, 333.36419677734375)]","[(0, 552.7304077148438), (1, 574.1912231445312)]","[(0, 1339.1776123046875), (1, 1815.5941162109375)]","[(0, 3786.570068359375), (1, 2927.31298828125)]","[(0, 311.27874755859375), (1, 187.2364501953125)]","[(0, 1644.4971923828125), (1, 1533.3399658203125)]","[(0, 259.134765625), (1, 105.52400207519531)]","[(0, 758.187255859375), (1, 693.5162963867188)]","[(0, 1429.6771240234375), (1, 297.03729248046875)]","[(0, 1039.9053955078125), (1, 1368.2257080078125)]","[(0, 308.9980773925781), (1, 428.4044494628906)]","[(0, 661.6124877929688), (1, 1170.3016357421875)]","[(0, 115.51260375976562), (1, 402.31402587890625)]","[(0, 1568.3712158203125), (1, 1206.5599365234375)]","[(0, 334.77667236328125), (1, 1490.0042724609375)]","[(0, 385.7353820800781), (1, 347.183837890625)]","[(0, 1287.0579833984375), (1, 1108.3843994140625)]","[(0, 194.2959442138672), (1, 184.7068634033203)]","[(0, 1009.2782592773438), (1, 959.6668701171875)]","[(0, 924.799560546875), (1, 826.1575317382812)]","[(0, 1210.6961669921875), (1, 1376.4742431640625)]","[(0, 1117.3428955078125), (1, 869.554931640625)]","[(0, 932.792236328125), (1, 846.9874877929688)]","[(0, 2659.4970703125), (1, 1650.1016845703125)]","[(0, 1046.3009033203125), (1, 1322.52978515625)]","[(0, 949.5045776367188), (1, 788.7442016601562)]","[(0, 820.8258666992188), (1, 815.0670776367188)]","[(0, 1319.78173828125), (1, 1488.6514892578125)]","[(0, 1600.037353515625), (1, 1089.0677490234375)]","[(0, 1110.470947265625), (1, 1141.93408203125)]"
5,"[(0, 1074.9168701171875), (1, 901.2885131835938)]","[(0, 2247.677734375), (1, 1817.90966796875)]","[(0, 328.7340087890625), (1, 523.706298828125)]","[(0, 1765.1142578125), (1, 1527.4801025390625)]","[(0, 1127.0614013671875), (1, 1343.4954833984375)]","[(0, 146.2394256591797), (1, 137.77731323242188)]","[(0, 1115.7620849609375), (1, 1211.1593017578125)]","[(0, 310.6229553222656), (1, 274.1865234375)]","[(0, 1776.1070556640625), (1, 1536.4219970703125)]","[(0, 447.3672180175781), (1, 438.5047912597656)]","[(0, 3708.185546875), (1, 5653.54736328125)]","[(0, 1087.9180908203125), (1, 1001.119873046875)]","[(0, 2370.978759765625), (1, 2012.4344482421875)]","[(0, 555.8232421875), (1, 597.9998168945312)]","[(0, 1080.676025390625), (1, 976.0942993164062)]","[(0, 708.606689453125), (1, 698.3216552734375)]","[(0, 286.46929931640625), (1, 286.13946533203125)]","[(0, 1974.5018310546875), (1, 2014.0338134765625)]","[(0, 757.5577392578125), (1, 1050.1531982421875)]","[(0, 1241.5791015625), (1, 1619.761474609375)]","[(0, 367.9442443847656), (1, 356.1632080078125)]","[(0, 2733.6240234375), (1, 1951.7781982421875)]","[(0, 3105.60595703125), (1, 2075.380615234375)]","[(0, 1265.6832275390625), (1, 1253.8070068359375)]","[(0, 1152.3406982421875), (1, 1102.4261474609375)]","[(0, 9454.5654296875), (1, 5934.12939453125)]","[(0, 1652.8634033203125), (1, 798.1676635742188)]","[(0, 649.7673950195312), (1, 685.2957763671875)]","[(0, 895.2939453125), (1, 639.7711791992188)]","[(0, 132.3389434814453), (1, 129.91815185546875)]","[(0, 1437.0848388671875), (1, 2206.321533203125)]","[(0, 451.74578857421875), (1, 442.05718994140625)]","[(0, 987.7113647460938), (1, 1184.9954833984375)]","[(0, 926.69189453125), (1, 768.4154052734375)]","[(0, 948.8636474609375), (1, 875.5320434570312)]","[(0, 651.3488159179688), (1, 561.069091796875)]","[(0, 2988.5751953125), (1, 3672.73046875)]","[(0, 1085.9444580078125), (1, 724.0775146484375)]","[(0, 1023.4464721679688), (1, 1101.5916748046875)]","[(0, 1682.213134765625), (1, 1631.23828125)]","[(0, 3401.9140625), (1, 3197.146728515625)]","[(0, 219.0215606689453), (1, 92.08281707763672)]","[(0, 730.52880859375), (1, 572.7203369140625)]","[(0, 349.9827880859375), (1, 89.8754653930664)]","[(0, 724.4290771484375), (1, 884.6461791992188)]","[(0, 3548.1748046875), (1, 635.9404296875)]","[(0, 742.6222534179688), (1, 723.2634887695312)]","[(0, 201.13668823242188), (1, 323.8871154785156)]","[(0, 1278.272705078125), (1, 1042.7745361328125)]","[(0, 150.31504821777344), (1, 315.51031494140625)]","[(0, 896.093017578125), (1, 808.54833984375)]","[(0, 805.5943603515625), (1, 2786.051513671875)]","[(0, 832.1449584960938), (1, 615.9332885742188)]","[(0, 810.61328125), (1, 772.2591552734375)]","[(0, 114.07357025146484), (1, 118.41667175292969)]","[(0, 1666.546875), (1, 1470.003173828125)]","[(0, 267.8017883300781), (1, 333.3554382324219)]","[(0, 751.217041015625), (1, 834.1575317382812)]","[(0, 1088.09033203125), (1, 690.2422485351562)]","[(0, 1063.4779052734375), (1, 1139.32177734375)]","[(0, 1684.4486083984375), (1, 1189.96240234375)]","[(0, 1259.205322265625), (1, 2087.81689453125)]","[(0, 1016.9937744140625), (1, 903.6613159179688)]","[(0, 722.0078735351562), (1, 678.8117065429688)]","[(0, 2037.6259765625), (1, 948.013427734375)]","[(0, 473.5998229980469), (1, 513.2884521484375)]","[(0, 1171.50146484375), (1, 951.3812866210938)]"
6,"[(0, 1006.308837890625), (1, 769.1577758789062)]","[(0, 4847.98583984375), (1, 3122.7958984375)]","[(0, 1629.9033203125), (1, 1952.4241943359375)]","[(0, 1194.7330322265625), (1, 1464.020751953125)]","[(0, 1436.9285888671875), (1, 1770.841064453125)]","[(0, 181.50167846679688), (1, 170.9981231689453)]","[(0, 2223.44970703125), (1, 2959.81298828125)]","[(0, 166.4298553466797), (1, 154.9268341064453)]","[(0, 3757.142333984375), (1, 2744.60205078125)]","[(0, 294.86376953125), (1, 248.16073608398438)]","[(0, 1499.0806884765625), (1, 1531.4234619140625)]","[(0, 1390.27783203125), (1, 1308.2728271484375)]","[(0, 5691.3115234375), (1, 4653.64892578125)]","[(0, 1507.5213623046875), (1, 1367.1307373046875)]","[(0, 867.9136962890625), (1, 797.2977294921875)]","[(0, 924.9754638671875), (1, 877.0421752929688)]","[(0, 1341.7855224609375), (1, 1282.09716796875)]","[(0, 430.635009765625), (1, 279.8843688964844)]","[(0, 2205.717529296875), (1, 3705.456298828125)]","[(0, 1406.8009033203125), (1, 960.5829467773438)]","[(0, 1288.041015625), (1, 481.90008544921875)]","[(0, 1563.508544921875), (1, 1415.2919921875)]","[(0, 1304.542724609375), (1, 1846.29638671875)]","[(0, 927.104248046875), (1, 610.4218139648438)]","[(0, 538.8040161132812), (1, 692.4962158203125)]","[(0, 4920.03076171875), (1, 14824.6953125)]","[(0, 3113.52978515625), (1, 1538.218017578125)]","[(0, 931.2088012695312), (1, 629.346923828125)]","[(0, 600.2083740234375), (1, 941.6456909179688)]","[(0, 178.69915771484375), (1, 168.14151000976562)]","[(0, 1833.65185546875), (1, 1665.4140625)]","[(0, 2019.341064453125), (1, 3154.1240234375)]","[(0, 2093.1298828125), (1, 1921.5699462890625)]","[(0, 1199.0174560546875), (1, 921.4708251953125)]","[(0, 1033.6348876953125), (1, 1045.8560791015625)]","[(0, 1055.023681640625), (1, 948.9536743164062)]","[(0, 968.01904296875), (1, 941.50830078125)]","[(0, 1541.25537109375), (1, 1254.595703125)]","[(0, 637.3772583007812), (1, 678.75732421875)]","[(0, 742.95947265625), (1, 628.0967407226562)]","[(0, 1774.465576171875), (1, 1678.3719482421875)]","[(0, 203.69586181640625), (1, 114.58297729492188)]","[(0, 1340.8919677734375), (1, 1433.3441162109375)]","[(0, 281.6738586425781), (1, 149.54551696777344)]","[(0, 420.8330993652344), (1, 516.860107421875)]","[(0, 1836.3468017578125), (1, 171.05162048339844)]","[(0, 1056.3511962890625), (1, 1387.9403076171875)]","[(0, 258.7796325683594), (1, 427.4253845214844)]","[(0, 668.5130615234375), (1, 933.7459106445312)]","[(0, 135.74176025390625), (1, 476.193359375)]","[(0, 1050.68359375), (1, 1175.137451171875)]","[(0, 958.1611328125), (1, 3286.47998046875)]","[(0, 1348.1173095703125), (1, 959.056640625)]","[(0, 1075.580322265625), (1, 892.0433349609375)]","[(0, 114.65538787841797), (1, 141.5941925048828)]","[(0, 1028.3912353515625), (1, 1090.9716796875)]","[(0, 731.8487548828125), (1, 871.7254028320312)]","[(0, 1065.92138671875), (1, 807.7933959960938)]","[(0, 1129.818603515625), (1, 743.5048828125)]","[(0, 1111.5203857421875), (1, 1166.2149658203125)]","[(0, 816.7384643554688), (1, 1302.7294921875)]","[(0, 2097.947021484375), (1, 1755.69677734375)]","[(0, 680.9130859375), (1, 549.1133422851562)]","[(0, 1072.382080078125), (1, 1033.4461669921875)]","[(0, 1978.5325927734375), (1, 4098.05126953125)]","[(0, 1936.1055908203125), (1, 1905.2474365234375)]","[(0, 2539.237548828125), (1, 1597.5750732421875)]"
