,adjunct_island,adv_order,anaphor_gender_agreement,anaphor_number_agreement,center_embedding_double_1,center_embedding_double_2,center_embedding_single_1,center_embedding_single_2,complex_np_island,coordinate_structure_constrain_object_extraction,determiner_noun_agreement_1,determiner_noun_agreement_2,determiner_noun_agreement_adj_1,determiner_noun_agreement_adj_2,ellipsis,green_ideas,intransitive,left_branch_island_simple_question,matrix_question_npi_licensor_present,npi_present,only_npi_licensor_present,only_npi_scope,pp_order,principle_A_c_command,principle_A_domain_1,principle_A_domain_2,principle_A_domain_3,recursion_intensifier_adj_long,recursion_intensifier_adj_medium,recursion_intensifier_adj_short,recursion_intensifier_adv_long,recursion_intensifier_adv_medium,recursion_intensifier_adv_short,recursion_poss_ditransitive_long,recursion_poss_ditransitive_medium,recursion_poss_ditransitive_short,recursion_poss_transitive_long,recursion_poss_transitive_medium,recursion_poss_transitive_short,recursion_pp_is_long,recursion_pp_is_medium,recursion_pp_is_short,recursion_pp_verb_long,recursion_pp_verb_medium,recursion_pp_verb_short,sentential_negation_npi_licensor_present,sentential_negation_npi_scope,subj_aux_agreement_question_vary_aux,subj_aux_agreement_question_vary_subj,subj_aux_vary_subj,subj_aux_vary_verb,subj_aux_vary_verb_pp,subj_aux_vary_verb_rc,subj_verb_vary_verb,svo_vos,swapped_ditransitive_1,swapped_ditransitive_2,transitive,wh_island,wh_questions_object_gap,wh_questions_object_gap_long_distance,wh_questions_subject_gap,wh_questions_subject_gap_long_distance,wh_vs_that_no_gap,wh_vs_that_no_gap_long_distance,wh_vs_that_with_gap,wh_vs_that_with_gap_long_distance
0,"[(0, 1309.362548828125), (1, 1422.843505859375)]","[(0, 3542.788818359375), (1, 2554.27392578125)]","[(0, 2852.441650390625), (1, 2207.05908203125)]","[(0, 4069.0888671875), (1, 3667.20068359375)]","[(0, 4999.54052734375), (1, 5946.626953125)]","[(0, 4972.61279296875), (1, 5422.3662109375)]","[(0, 3290.99951171875), (1, 4042.60107421875)]","[(0, 10761.9443359375), (1, 8230.4921875)]","[(0, 1428.87158203125), (1, 1146.627197265625)]","[(0, 4979.365234375), (1, 6285.94140625)]","[(0, 1224.2276611328125), (1, 1439.0611572265625)]","[(0, 1852.83251953125), (1, 1717.357666015625)]","[(0, 1771.5869140625), (1, 1529.951171875)]","[(0, 1418.792236328125), (1, 1532.7178955078125)]","[(0, 504.3586120605469), (1, 542.537109375)]","[(0, 8545.7578125), (1, 10476.82421875)]","[(0, 18969.9375), (1, 12263.421875)]","[(0, 3679.2333984375), (1, 3637.929931640625)]","[(0, 1696.8116455078125), (1, 1717.51318359375)]","[(0, 2895.054931640625), (1, 2573.33056640625)]","[(0, 1837.673828125), (1, 1498.8297119140625)]","[(0, 1247.8323974609375), (1, 1267.973876953125)]","[(0, 1490.37744140625), (1, 1088.3985595703125)]","[(0, 6221.8330078125), (1, 6875.84375)]","[(0, 2606.143310546875), (1, 2288.73486328125)]","[(0, 1197.9293212890625), (1, 1064.412353515625)]","[(0, 1790.06201171875), (1, 1759.23828125)]","[(0, 466.056640625), (1, 202.06336975097656)]","[(0, 722.8948974609375), (1, 266.8739013671875)]","[(0, 14282.61328125), (1, 2317.970703125)]","[(0, 740.5363159179688), (1, 1622.005126953125)]","[(0, 1112.638671875), (1, 3289.609619140625)]","[(0, 793.6143188476562), (1, 3137.447021484375)]","[(0, 1204.1419677734375), (1, 1081.9505615234375)]","[(0, 1489.07666015625), (1, 1340.0809326171875)]","[(0, 2936.733154296875), (1, 2855.65087890625)]","[(0, 1667.2542724609375), (1, 1342.4932861328125)]","[(0, 1720.6763916015625), (1, 1542.4007568359375)]","[(0, 2794.545654296875), (1, 1934.6077880859375)]","[(0, 163.58004760742188), (1, 165.98373413085938)]","[(0, 230.13636779785156), (1, 241.34375)]","[(0, 1622.187744140625), (1, 1134.4822998046875)]","[(0, 311.2981872558594), (1, 290.92462158203125)]","[(0, 251.96763610839844), (1, 223.02296447753906)]","[(0, 3448.5498046875), (1, 2820.434814453125)]","[(0, 3847.80322265625), (1, 3028.81103515625)]","[(0, 1782.383544921875), (1, 1598.9459228515625)]","[(0, 1560.65283203125), (1, 1497.8480224609375)]","[(0, 3783.3828125), (1, 8088.46142578125)]","[(0, 4587.34619140625), (1, 2290.267578125)]","[(0, 1596.8819580078125), (1, 1077.2716064453125)]","[(0, 1524.71923828125), (1, 1258.3553466796875)]","[(0, 664.4033813476562), (1, 858.2493896484375)]","[(0, 2632.64501953125), (1, 2822.462158203125)]","[(0, 2433.73193359375), (1, 1795.4732666015625)]","[(0, 1589.5205078125), (1, 1157.83251953125)]","[(0, 2927.328125), (1, 4682.86279296875)]","[(0, 1997.0260009765625), (1, 1213.3675537109375)]","[(0, 2464.993896484375), (1, 2081.243408203125)]","[(0, 814.900390625), (1, 1093.7911376953125)]","[(0, 861.426513671875), (1, 1130.923583984375)]","[(0, 1115.199951171875), (1, 1164.047119140625)]","[(0, 4058.609375), (1, 3201.13720703125)]","[(0, 2148.830322265625), (1, 1818.94677734375)]","[(0, 675.176513671875), (1, 599.0115356445312)]","[(0, 2795.583740234375), (1, 2877.916259765625)]","[(0, 2191.19140625), (1, 2262.638916015625)]"
1,"[(0, 1804.3734130859375), (1, 1572.740234375)]","[(0, 2630.2119140625), (1, 2117.275634765625)]","[(0, 4362.8857421875), (1, 5156.44287109375)]","[(0, 1459.5408935546875), (1, 1624.30712890625)]","[(0, 6957.6376953125), (1, 6909.83544921875)]","[(0, 2110.73486328125), (1, 2326.55029296875)]","[(0, 6175.9169921875), (1, 8472.3916015625)]","[(0, 6845.30908203125), (1, 3580.39208984375)]","[(0, 670.7501220703125), (1, 546.1630249023438)]","[(0, 1179.36572265625), (1, 955.3458251953125)]","[(0, 2850.974609375), (1, 2089.739990234375)]","[(0, 2414.5068359375), (1, 2110.64013671875)]","[(0, 2042.91748046875), (1, 1915.420654296875)]","[(0, 2314.141845703125), (1, 1886.15087890625)]","[(0, 1014.833251953125), (1, 1012.2877197265625)]","[(0, 20738.216796875), (1, 13038.9404296875)]","[(0, 10366.068359375), (1, 6248.74658203125)]","[(0, 480.9095458984375), (1, 1024.22216796875)]","[(0, 1597.0426025390625), (1, 2692.870849609375)]","[(0, 1566.22314453125), (1, 1842.4637451171875)]","[(0, 1123.9732666015625), (1, 902.777099609375)]","[(0, 864.7609252929688), (1, 785.0745239257812)]","[(0, 1260.938720703125), (1, 891.8783569335938)]","[(0, 2670.365966796875), (1, 2555.792236328125)]","[(0, 2265.406982421875), (1, 1734.171142578125)]","[(0, 3434.322265625), (1, 2912.941650390625)]","[(0, 2316.83251953125), (1, 2327.512451171875)]","[(0, 1721.2049560546875), (1, 826.0960083007812)]","[(0, 1590.89990234375), (1, 768.2999877929688)]","[(0, 2275.1357421875), (1, 511.3817443847656)]","[(0, 772.568115234375), (1, 1598.1396484375)]","[(0, 224.72671508789062), (1, 846.6353759765625)]","[(0, 2264.898193359375), (1, 8276.365234375)]","[(0, 1221.2064208984375), (1, 1200.234130859375)]","[(0, 1813.6014404296875), (1, 1563.0538330078125)]","[(0, 2283.205078125), (1, 2343.1591796875)]","[(0, 1426.779296875), (1, 1244.1143798828125)]","[(0, 1439.2415771484375), (1, 1309.731689453125)]","[(0, 1918.0565185546875), (1, 1348.4798583984375)]","[(0, 263.2327575683594), (1, 287.9358825683594)]","[(0, 361.6900329589844), (1, 357.6155090332031)]","[(0, 1386.393798828125), (1, 1350.6221923828125)]","[(0, 205.9529571533203), (1, 198.2086944580078)]","[(0, 549.2049560546875), (1, 465.10333251953125)]","[(0, 997.0518798828125), (1, 809.923583984375)]","[(0, 1081.0703125), (1, 1344.361328125)]","[(0, 1626.550048828125), (1, 1780.56396484375)]","[(0, 3064.367431640625), (1, 2246.322265625)]","[(0, 3064.268310546875), (1, 2989.410400390625)]","[(0, 1593.314697265625), (1, 751.4295043945312)]","[(0, 7069.4892578125), (1, 5551.107421875)]","[(0, 2404.40673828125), (1, 3000.58984375)]","[(0, 4909.97607421875), (1, 4151.94873046875)]","[(0, 6518.37939453125), (1, 6869.11279296875)]","[(0, 5060.19091796875), (1, 3948.06982421875)]","[(0, 1444.1644287109375), (1, 1039.5306396484375)]","[(0, 2157.208740234375), (1, 1571.3953857421875)]","[(0, 8332.380859375), (1, 2702.31494140625)]","[(0, 1667.98583984375), (1, 1191.60546875)]","[(0, 1692.2762451171875), (1, 2720.677001953125)]","[(0, 1571.34228515625), (1, 1892.78125)]","[(0, 2122.193115234375), (1, 2145.896728515625)]","[(0, 1198.5623779296875), (1, 940.8638305664062)]","[(0, 1846.324462890625), (1, 1778.1051025390625)]","[(0, 1199.1466064453125), (1, 1104.4376220703125)]","[(0, 4736.80712890625), (1, 4531.3642578125)]","[(0, 2749.379150390625), (1, 2470.8154296875)]"
2,"[(0, 2624.591796875), (1, 2295.204833984375)]","[(0, 2517.017822265625), (1, 2132.18115234375)]","[(0, 6922.7431640625), (1, 5983.7177734375)]","[(0, 6997.78369140625), (1, 8154.88525390625)]","[(0, 3992.699951171875), (1, 4799.99365234375)]","[(0, 4547.19140625), (1, 3836.985595703125)]","[(0, 2744.664794921875), (1, 3477.1220703125)]","[(0, 3099.557861328125), (1, 2071.692626953125)]","[(0, 897.9818725585938), (1, 825.0775756835938)]","[(0, 4405.150390625), (1, 4142.9228515625)]","[(0, 1397.8212890625), (1, 1832.7147216796875)]","[(0, 3470.248046875), (1, 3692.087646484375)]","[(0, 3145.7490234375), (1, 2753.110107421875)]","[(0, 2295.812255859375), (1, 2255.872314453125)]","[(0, 968.87890625), (1, 1202.407958984375)]","[(0, 6914.23876953125), (1, 4714.732421875)]","[(0, 3649.9609375), (1, 3326.057373046875)]","[(0, 2337.54931640625), (1, 5197.38623046875)]","[(0, 1251.5377197265625), (1, 1646.490966796875)]","[(0, 4667.85009765625), (1, 4189.50439453125)]","[(0, 1814.1409912109375), (1, 1646.739013671875)]","[(0, 1477.3590087890625), (1, 1442.10205078125)]","[(0, 3061.2626953125), (1, 2376.284912109375)]","[(0, 2142.2763671875), (1, 2105.2685546875)]","[(0, 1132.034423828125), (1, 873.0989990234375)]","[(0, 3250.692138671875), (1, 3270.905517578125)]","[(0, 1519.63037109375), (1, 1210.8214111328125)]","[(0, 546.7781982421875), (1, 218.42633056640625)]","[(0, 1362.077392578125), (1, 281.1615295410156)]","[(0, 1934.25439453125), (1, 361.515380859375)]","[(0, 198.551025390625), (1, 661.6638793945312)]","[(0, 383.7719421386719), (1, 870.9990234375)]","[(0, 944.4876708984375), (1, 3371.540771484375)]","[(0, 1557.78515625), (1, 1440.6669921875)]","[(0, 1511.572265625), (1, 1468.4246826171875)]","[(0, 2547.918212890625), (1, 1866.167236328125)]","[(0, 1442.9632568359375), (1, 1210.4959716796875)]","[(0, 1710.3465576171875), (1, 1582.0428466796875)]","[(0, 5151.212890625), (1, 2457.762939453125)]","[(0, 264.2767333984375), (1, 282.0963439941406)]","[(0, 253.3472137451172), (1, 258.07183837890625)]","[(0, 2819.6923828125), (1, 1778.211181640625)]","[(0, 248.17648315429688), (1, 223.7610626220703)]","[(0, 384.6280517578125), (1, 346.9056701660156)]","[(0, 1080.7213134765625), (1, 707.8447875976562)]","[(0, 4186.3974609375), (1, 6940.181640625)]","[(0, 1991.561767578125), (1, 2042.380859375)]","[(0, 2500.874267578125), (1, 2161.580810546875)]","[(0, 3343.870849609375), (1, 3288.985107421875)]","[(0, 3529.892333984375), (1, 1883.162109375)]","[(0, 914.792724609375), (1, 578.9107666015625)]","[(0, 2551.72607421875), (1, 2345.693603515625)]","[(0, 1992.0328369140625), (1, 2292.591796875)]","[(0, 16969.16015625), (1, 10605.6904296875)]","[(0, 4476.57421875), (1, 2705.771728515625)]","[(0, 1156.3759765625), (1, 1273.7252197265625)]","[(0, 2727.565673828125), (1, 1395.5562744140625)]","[(0, 2899.8701171875), (1, 1835.79443359375)]","[(0, 1258.603759765625), (1, 1284.1156005859375)]","[(0, 1361.0731201171875), (1, 1801.8472900390625)]","[(0, 2157.0966796875), (1, 2390.096435546875)]","[(0, 2970.4990234375), (1, 2598.569091796875)]","[(0, 825.669921875), (1, 948.8831176757812)]","[(0, 1185.637451171875), (1, 960.36865234375)]","[(0, 5340.1943359375), (1, 4563.53515625)]","[(0, 2720.719970703125), (1, 3633.044921875)]","[(0, 1795.2164306640625), (1, 1725.966064453125)]"
3,"[(0, 1834.57373046875), (1, 1898.700439453125)]","[(0, 2584.3212890625), (1, 2851.722412109375)]","[(0, 3019.6279296875), (1, 3490.14208984375)]","[(0, 10576.53125), (1, 8775.228515625)]","[(0, 5152.95751953125), (1, 6825.6806640625)]","[(0, 3912.159912109375), (1, 4065.407958984375)]","[(0, 5974.0703125), (1, 8147.3369140625)]","[(0, 4762.2490234375), (1, 3130.8740234375)]","[(0, 1360.23876953125), (1, 1195.64892578125)]","[(0, 3193.718505859375), (1, 2617.912353515625)]","[(0, 1733.546875), (1, 2047.361572265625)]","[(0, 6057.3876953125), (1, 6965.27880859375)]","[(0, 2385.53173828125), (1, 1598.31640625)]","[(0, 2168.323974609375), (1, 2886.526611328125)]","[(0, 948.3484497070312), (1, 948.4642944335938)]","[(0, 18518.46875), (1, 9934.859375)]","[(0, 11024.05078125), (1, 9360.255859375)]","[(0, 3287.009765625), (1, 3971.10791015625)]","[(0, 2291.636474609375), (1, 2242.5283203125)]","[(0, 2668.148681640625), (1, 2077.73828125)]","[(0, 1717.55419921875), (1, 1173.124267578125)]","[(0, 942.962646484375), (1, 1084.5673828125)]","[(0, 2141.025634765625), (1, 1930.43701171875)]","[(0, 1254.6884765625), (1, 1204.4853515625)]","[(0, 1411.43505859375), (1, 1223.2706298828125)]","[(0, 3198.714111328125), (1, 2951.180908203125)]","[(0, 4404.9404296875), (1, 3803.812744140625)]","[(0, 395.3649597167969), (1, 159.6310272216797)]","[(0, 1461.0213623046875), (1, 587.5247802734375)]","[(0, 3546.12841796875), (1, 802.7460327148438)]","[(0, 712.911865234375), (1, 1200.2781982421875)]","[(0, 670.6979370117188), (1, 1686.471435546875)]","[(0, 1060.9407958984375), (1, 6273.11962890625)]","[(0, 1358.32666015625), (1, 1465.171630859375)]","[(0, 1641.537353515625), (1, 1516.7723388671875)]","[(0, 2026.1680908203125), (1, 1437.1375732421875)]","[(0, 1796.696044921875), (1, 1739.6175537109375)]","[(0, 1735.0618896484375), (1, 1435.100341796875)]","[(0, 1752.3621826171875), (1, 1074.2896728515625)]","[(0, 336.7567138671875), (1, 367.9805603027344)]","[(0, 247.4081268310547), (1, 333.9574890136719)]","[(0, 705.7747802734375), (1, 877.476806640625)]","[(0, 240.90798950195312), (1, 222.55203247070312)]","[(0, 577.247802734375), (1, 508.8646240234375)]","[(0, 1571.0888671875), (1, 1116.6722412109375)]","[(0, 2792.7099609375), (1, 4308.53759765625)]","[(0, 2800.8984375), (1, 3096.77783203125)]","[(0, 3596.60302734375), (1, 3000.664306640625)]","[(0, 1352.6962890625), (1, 1390.45361328125)]","[(0, 825.5482788085938), (1, 810.8607177734375)]","[(0, 2613.64013671875), (1, 1610.95361328125)]","[(0, 1033.692138671875), (1, 1292.690185546875)]","[(0, 1423.9248046875), (1, 1569.941650390625)]","[(0, 11284.294921875), (1, 8463.095703125)]","[(0, 2200.06005859375), (1, 2977.23193359375)]","[(0, 7458.09423828125), (1, 5654.68017578125)]","[(0, 1738.41357421875), (1, 953.8014526367188)]","[(0, 3068.997314453125), (1, 2101.134765625)]","[(0, 1592.8165283203125), (1, 1403.048583984375)]","[(0, 1100.023193359375), (1, 1703.4998779296875)]","[(0, 1272.395751953125), (1, 1397.118896484375)]","[(0, 2536.398681640625), (1, 2087.30029296875)]","[(0, 2191.6259765625), (1, 1945.127685546875)]","[(0, 3635.640869140625), (1, 3083.15185546875)]","[(0, 3238.398681640625), (1, 2795.077392578125)]","[(0, 2363.656005859375), (1, 2618.551513671875)]","[(0, 3496.898681640625), (1, 3433.077880859375)]"
4,"[(0, 1445.5699462890625), (1, 1459.466552734375)]","[(0, 5817.03369140625), (1, 6786.39892578125)]","[(0, 2177.67138671875), (1, 1755.6783447265625)]","[(0, 514.6705322265625), (1, 605.93115234375)]","[(0, 6156.2412109375), (1, 5484.9130859375)]","[(0, 2942.76806640625), (1, 2803.756591796875)]","[(0, 5000.580078125), (1, 7697.951171875)]","[(0, 5044.2431640625), (1, 3903.2158203125)]","[(0, 2354.2939453125), (1, 2905.299560546875)]","[(0, 8396.8271484375), (1, 7740.28759765625)]","[(0, 2408.505615234375), (1, 2676.167236328125)]","[(0, 987.9530029296875), (1, 889.973876953125)]","[(0, 1485.9677734375), (1, 1638.297607421875)]","[(0, 2232.89404296875), (1, 2495.572998046875)]","[(0, 1656.4810791015625), (1, 1852.80419921875)]","[(0, 9816.69921875), (1, 13736.490234375)]","[(0, 22823.919921875), (1, 14084.494140625)]","[(0, 1541.7470703125), (1, 1568.2476806640625)]","[(0, 2537.88916015625), (1, 2861.716796875)]","[(0, 4683.37646484375), (1, 7264.146484375)]","[(0, 3270.319091796875), (1, 2796.47314453125)]","[(0, 1958.0125732421875), (1, 1994.426025390625)]","[(0, 1883.10986328125), (1, 1857.2418212890625)]","[(0, 3191.7666015625), (1, 3227.287353515625)]","[(0, 741.8153686523438), (1, 555.5630493164062)]","[(0, 1177.6724853515625), (1, 1086.577392578125)]","[(0, 2332.402099609375), (1, 4932.1982421875)]","[(0, 1370.7823486328125), (1, 672.1453857421875)]","[(0, 719.76904296875), (1, 238.14797973632812)]","[(0, 3735.29541015625), (1, 745.8392333984375)]","[(0, 847.9819946289062), (1, 1500.6790771484375)]","[(0, 342.1044006347656), (1, 1147.7562255859375)]","[(0, 956.9031982421875), (1, 3769.4521484375)]","[(0, 2137.091552734375), (1, 1813.877197265625)]","[(0, 1469.15869140625), (1, 1465.6748046875)]","[(0, 1658.021240234375), (1, 1805.5946044921875)]","[(0, 1685.7236328125), (1, 1356.311767578125)]","[(0, 1453.44873046875), (1, 1379.049560546875)]","[(0, 2353.076416015625), (1, 1873.8043212890625)]","[(0, 205.82080078125), (1, 223.5981903076172)]","[(0, 290.11187744140625), (1, 268.4085388183594)]","[(0, 2806.900146484375), (1, 1694.4193115234375)]","[(0, 277.9873046875), (1, 262.31005859375)]","[(0, 1001.4817504882812), (1, 889.7879638671875)]","[(0, 904.892333984375), (1, 632.90283203125)]","[(0, 1986.315185546875), (1, 2653.926025390625)]","[(0, 2102.53076171875), (1, 1997.8507080078125)]","[(0, 2225.763427734375), (1, 2441.711669921875)]","[(0, 3287.778076171875), (1, 1800.240478515625)]","[(0, 6272.46142578125), (1, 5840.04052734375)]","[(0, 2271.640869140625), (1, 2355.045166015625)]","[(0, 1636.376220703125), (1, 1553.6531982421875)]","[(0, 3147.672607421875), (1, 3412.72802734375)]","[(0, 6296.7412109375), (1, 4412.11669921875)]","[(0, 4300.0283203125), (1, 3251.389892578125)]","[(0, 2378.938720703125), (1, 1704.3253173828125)]","[(0, 3031.9033203125), (1, 3769.34423828125)]","[(0, 7706.68505859375), (1, 6260.3603515625)]","[(0, 4008.74365234375), (1, 4187.01611328125)]","[(0, 1166.8641357421875), (1, 1366.9827880859375)]","[(0, 1225.6832275390625), (1, 1979.348876953125)]","[(0, 2674.760009765625), (1, 2505.45654296875)]","[(0, 932.7450561523438), (1, 776.6762084960938)]","[(0, 1943.9732666015625), (1, 1715.0360107421875)]","[(0, 1660.3480224609375), (1, 1515.6444091796875)]","[(0, 4113.490234375), (1, 4231.1669921875)]","[(0, 3326.517333984375), (1, 4050.34619140625)]"
5,"[(0, 1288.5477294921875), (1, 1405.9129638671875)]","[(0, 3826.432373046875), (1, 3451.91259765625)]","[(0, 4437.15234375), (1, 3614.752197265625)]","[(0, 3168.752685546875), (1, 3863.817138671875)]","[(0, 2595.03125), (1, 2894.19775390625)]","[(0, 3203.824951171875), (1, 3277.76904296875)]","[(0, 6261.912109375), (1, 8221.1884765625)]","[(0, 2465.63916015625), (1, 2414.89501953125)]","[(0, 1184.5660400390625), (1, 1001.9398193359375)]","[(0, 1158.8863525390625), (1, 1152.9617919921875)]","[(0, 3568.1923828125), (1, 3492.00634765625)]","[(0, 2511.10302734375), (1, 2989.353271484375)]","[(0, 4696.8173828125), (1, 3676.04541015625)]","[(0, 2985.128662109375), (1, 2718.788818359375)]","[(0, 1105.15771484375), (1, 1219.45654296875)]","[(0, 15386.2080078125), (1, 11764.568359375)]","[(0, 2517.967529296875), (1, 1928.9068603515625)]","[(0, 1962.5823974609375), (1, 1763.315673828125)]","[(0, 2327.764404296875), (1, 5581.6630859375)]","[(0, 978.6473388671875), (1, 756.1614379882812)]","[(0, 1793.2298583984375), (1, 1329.212890625)]","[(0, 1685.4215087890625), (1, 1479.196533203125)]","[(0, 1749.8663330078125), (1, 1371.8436279296875)]","[(0, 4951.46923828125), (1, 5871.08935546875)]","[(0, 2145.714599609375), (1, 1549.7413330078125)]","[(0, 2748.57666015625), (1, 3143.526611328125)]","[(0, 4489.87548828125), (1, 5427.9541015625)]","[(0, 554.3018798828125), (1, 217.24273681640625)]","[(0, 677.6470947265625), (1, 213.25656127929688)]","[(0, 6870.21337890625), (1, 1511.5096435546875)]","[(0, 623.1859741210938), (1, 1140.0675048828125)]","[(0, 569.9380493164062), (1, 1444.8746337890625)]","[(0, 2304.638427734375), (1, 5531.52294921875)]","[(0, 1062.0001220703125), (1, 1067.465087890625)]","[(0, 2477.563720703125), (1, 2357.91943359375)]","[(0, 1262.3343505859375), (1, 1443.8035888671875)]","[(0, 1498.2852783203125), (1, 1329.0189208984375)]","[(0, 1729.3782958984375), (1, 1201.768310546875)]","[(0, 1529.4981689453125), (1, 985.052001953125)]","[(0, 214.29864501953125), (1, 237.66224670410156)]","[(0, 191.3686981201172), (1, 215.029296875)]","[(0, 652.6487426757812), (1, 765.763916015625)]","[(0, 247.55575561523438), (1, 224.3553009033203)]","[(0, 579.6761474609375), (1, 505.8733825683594)]","[(0, 899.4573974609375), (1, 737.3690185546875)]","[(0, 1644.646240234375), (1, 3096.609375)]","[(0, 1169.3695068359375), (1, 1501.569580078125)]","[(0, 1572.7545166015625), (1, 1551.8355712890625)]","[(0, 3912.678466796875), (1, 2599.004150390625)]","[(0, 5096.869140625), (1, 2478.158203125)]","[(0, 2350.931884765625), (1, 2203.119140625)]","[(0, 574.9403076171875), (1, 606.3230590820312)]","[(0, 1488.4356689453125), (1, 1514.191650390625)]","[(0, 1879.994873046875), (1, 2252.836669921875)]","[(0, 954.4156494140625), (1, 807.4988403320312)]","[(0, 6441.5966796875), (1, 4363.3310546875)]","[(0, 1607.1878662109375), (1, 1382.6776123046875)]","[(0, 7021.62890625), (1, 7191.35791015625)]","[(0, 2410.07275390625), (1, 1742.7923583984375)]","[(0, 1413.0654296875), (1, 1809.802734375)]","[(0, 1766.8447265625), (1, 1664.2955322265625)]","[(0, 1867.38134765625), (1, 1609.1708984375)]","[(0, 1173.8023681640625), (1, 1066.7562255859375)]","[(0, 1702.247802734375), (1, 1267.484130859375)]","[(0, 1929.221435546875), (1, 1847.5821533203125)]","[(0, 1077.1220703125), (1, 1407.7933349609375)]","[(0, 1792.598876953125), (1, 1649.1561279296875)]"
6,"[(0, 1943.5692138671875), (1, 1465.323974609375)]","[(0, 5312.99169921875), (1, 4671.787109375)]","[(0, 3081.908447265625), (1, 3637.16357421875)]","[(0, 3451.162109375), (1, 3955.388427734375)]","[(0, 4833.16748046875), (1, 5501.3359375)]","[(0, 6565.75830078125), (1, 5966.5830078125)]","[(0, 2904.544677734375), (1, 2877.525390625)]","[(0, 8152.60693359375), (1, 8198.8505859375)]","[(0, 1902.3306884765625), (1, 1842.043701171875)]","[(0, 1236.9498291015625), (1, 1095.5762939453125)]","[(0, 542.9533081054688), (1, 415.6907653808594)]","[(0, 3504.607421875), (1, 3022.051025390625)]","[(0, 3191.246337890625), (1, 2917.81982421875)]","[(0, 1850.106201171875), (1, 1480.3736572265625)]","[(0, 862.8003540039062), (1, 893.5214233398438)]","[(0, 8211.0498046875), (1, 24398.380859375)]","[(0, 4370.8525390625), (1, 3701.267822265625)]","[(0, 1035.31640625), (1, 1854.5091552734375)]","[(0, 4369.90625), (1, 4994.1220703125)]","[(0, 3377.877685546875), (1, 5269.93701171875)]","[(0, 1820.19873046875), (1, 1479.7171630859375)]","[(0, 1636.240478515625), (1, 1485.40673828125)]","[(0, 1759.703125), (1, 1562.3087158203125)]","[(0, 1856.6016845703125), (1, 1626.5966796875)]","[(0, 4259.79150390625), (1, 4047.083740234375)]","[(0, 1189.7342529296875), (1, 1209.246337890625)]","[(0, 1566.1993408203125), (1, 1564.7340087890625)]","[(0, 1086.1204833984375), (1, 504.262939453125)]","[(0, 1533.578369140625), (1, 562.3155517578125)]","[(0, 4667.65869140625), (1, 796.6372680664062)]","[(0, 1011.9537353515625), (1, 2150.0244140625)]","[(0, 360.63970947265625), (1, 1253.76513671875)]","[(0, 1853.6083984375), (1, 6901.53076171875)]","[(0, 1345.2982177734375), (1, 1110.9422607421875)]","[(0, 1376.5858154296875), (1, 1254.235595703125)]","[(0, 2566.305419921875), (1, 2310.10986328125)]","[(0, 1567.445556640625), (1, 1254.70166015625)]","[(0, 1218.1309814453125), (1, 1088.4852294921875)]","[(0, 1525.9447021484375), (1, 1203.9599609375)]","[(0, 236.90821838378906), (1, 238.3325958251953)]","[(0, 222.5162811279297), (1, 232.16708374023438)]","[(0, 2548.607177734375), (1, 2688.97900390625)]","[(0, 264.12542724609375), (1, 239.22579956054688)]","[(0, 297.04791259765625), (1, 268.31103515625)]","[(0, 589.1985473632812), (1, 443.9537048339844)]","[(0, 3631.029052734375), (1, 4008.53369140625)]","[(0, 1160.1741943359375), (1, 1128.3912353515625)]","[(0, 5701.64501953125), (1, 6667.43017578125)]","[(0, 1390.011962890625), (1, 2223.8125)]","[(0, 4164.40478515625), (1, 5065.29931640625)]","[(0, 5838.3251953125), (1, 3814.44189453125)]","[(0, 2819.263916015625), (1, 2156.878662109375)]","[(0, 2044.87646484375), (1, 2231.559326171875)]","[(0, 3127.484130859375), (1, 4536.990234375)]","[(0, 2055.927490234375), (1, 1220.5758056640625)]","[(0, 2596.657958984375), (1, 3650.7060546875)]","[(0, 7229.2734375), (1, 5150.0)]","[(0, 3446.92236328125), (1, 3026.76953125)]","[(0, 4521.095703125), (1, 4587.486328125)]","[(0, 973.8455810546875), (1, 1285.23779296875)]","[(0, 1460.5364990234375), (1, 2069.45947265625)]","[(0, 1854.3597412109375), (1, 1805.3577880859375)]","[(0, 1363.8856201171875), (1, 1146.8076171875)]","[(0, 1811.7239990234375), (1, 1449.5816650390625)]","[(0, 743.2259521484375), (1, 682.521484375)]","[(0, 3513.40869140625), (1, 3874.698974609375)]","[(0, 2828.1787109375), (1, 3315.767333984375)]"
