,epoch_5
adjunct_island,0.707
adv_order,0.867
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.498
center_embedding_double_1,0.321
center_embedding_double_2,0.937
center_embedding_single_1,0.104
center_embedding_single_2,0.991
complex_np_island,0.52
coordinate_structure_constrain_object_extraction,0.614
determiner_noun_agreement_1,0.481
determiner_noun_agreement_2,0.594
determiner_noun_agreement_adj_1,0.522
determiner_noun_agreement_adj_2,0.6
ellipsis,0.728
green_ideas,0.439
intransitive,0.617
left_branch_island_simple_question,0.445
matrix_question_npi_licensor_present,0.555
npi_present,0.387
only_npi_licensor_present,0.924
only_npi_scope,0.941
pp_order,0.782
principle_A_c_command,0.501
principle_A_domain_1,1.0
principle_A_domain_2,0.506
principle_A_domain_3,0.486
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.502
recursion_poss_ditransitive_medium,0.54
recursion_poss_ditransitive_short,0.642
recursion_poss_transitive_long,0.915
recursion_poss_transitive_medium,0.917
recursion_poss_transitive_short,0.966
recursion_pp_is_long,0.25
recursion_pp_is_medium,0.442
recursion_pp_is_short,0.628
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.984
sentential_negation_npi_licensor_present,0.368
sentential_negation_npi_scope,0.291
subj_aux_agreement_question_vary_aux,0.762
subj_aux_agreement_question_vary_subj,0.49
subj_aux_vary_subj,0.549
subj_aux_vary_verb,0.67
subj_aux_vary_verb_pp,0.473
subj_aux_vary_verb_rc,0.473
subj_verb_vary_verb,0.429
svo_vos,0.479
swapped_ditransitive_1,0.871
swapped_ditransitive_2,0.919
transitive,0.802
wh_island,0.94
wh_questions_object_gap,0.178
wh_questions_object_gap_long_distance,0.168
wh_questions_subject_gap,0.846
wh_questions_subject_gap_long_distance,0.889
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.314
wh_vs_that_with_gap_long_distance,0.343
