,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1851.458251953125), (1, 1407.35302734375)]","[(0, 4347.140625), (1, 3615.321044921875)]","[(0, 2294.255126953125), (1, 1880.4539794921875)]","[(0, 3951.501220703125), (1, 3103.950927734375)]","[(0, 1093.800537109375), (1, 1158.8897705078125)]","[(0, 1984.6536865234375), (1, 1375.6068115234375)]","[(0, 18899.513671875), (1, 15518.4814453125)]","[(0, 5766.2197265625), (1, 1474.80126953125)]","[(0, 13272.7373046875), (1, 7212.876953125)]","[(0, 249554.609375), (1, 143330.109375)]","[(0, 6388.55419921875), (1, 8704.2998046875)]","[(0, 8622.119140625), (1, 2847.769287109375)]","[(0, 10892.033203125), (1, 10188.7177734375)]","[(0, 2450.501708984375), (1, 2564.5830078125)]","[(0, 4052.865478515625), (1, 2350.252685546875)]","[(0, 2886.37255859375), (1, 2753.880615234375)]","[(0, 3642.45361328125), (1, 2750.609130859375)]","[(0, 4101.50390625), (1, 2880.2666015625)]","[(0, 1681.3165283203125), (1, 2187.44775390625)]","[(0, 2136.212158203125), (1, 1916.590087890625)]","[(0, 8797.42578125), (1, 8286.3876953125)]","[(0, 2185.591796875), (1, 1354.0191650390625)]","[(0, 835.4452514648438), (1, 717.1065063476562)]"
1,"[(0, 4133.37646484375), (1, 4297.62158203125)]","[(0, 3128.981689453125), (1, 2742.322998046875)]","[(0, 2497.89599609375), (1, 1990.572509765625)]","[(0, 2278.255859375), (1, 1821.9111328125)]","[(0, 742.1029663085938), (1, 617.1521606445312)]","[(0, 1362.9993896484375), (1, 961.9113159179688)]","[(0, 4854.04638671875), (1, 6534.10693359375)]","[(0, 3201.201416015625), (1, 2007.81640625)]","[(0, 5024.5009765625), (1, 2366.507080078125)]","[(0, 68550.0), (1, 51249.7109375)]","[(0, 10990.470703125), (1, 14037.1455078125)]","[(0, 6923.00146484375), (1, 1517.584716796875)]","[(0, 11748.87109375), (1, 11416.0146484375)]","[(0, 3082.07861328125), (1, 3164.956298828125)]","[(0, 3753.077392578125), (1, 2753.53662109375)]","[(0, 1446.41259765625), (1, 1777.478759765625)]","[(0, 2170.995361328125), (1, 1707.61083984375)]","[(0, 2876.676025390625), (1, 3489.905517578125)]","[(0, 15392.9140625), (1, 19886.048828125)]","[(0, 2506.38134765625), (1, 2546.331787109375)]","[(0, 3062.880615234375), (1, 2744.60302734375)]","[(0, 3240.81787109375), (1, 2075.50048828125)]","[(0, 3585.910888671875), (1, 2860.734375)]"
2,"[(0, 2484.381591796875), (1, 2748.55322265625)]","[(0, 2712.490478515625), (1, 2208.190673828125)]","[(0, 2674.45263671875), (1, 2209.030029296875)]","[(0, 2664.9990234375), (1, 2146.73095703125)]","[(0, 712.0845947265625), (1, 556.1251831054688)]","[(0, 1046.714111328125), (1, 511.3902893066406)]","[(0, 3718.61474609375), (1, 2801.3447265625)]","[(0, 3533.998291015625), (1, 2639.500732421875)]","[(0, 11721.1611328125), (1, 2727.297607421875)]","[(0, 84783.6875), (1, 167859.859375)]","[(0, 7362.1552734375), (1, 8184.69482421875)]","[(0, 7192.2626953125), (1, 1716.04296875)]","[(0, 9232.328125), (1, 8697.23828125)]","[(0, 2715.49267578125), (1, 2011.8443603515625)]","[(0, 6764.66796875), (1, 4593.6416015625)]","[(0, 4154.1669921875), (1, 2546.1328125)]","[(0, 9164.3779296875), (1, 10367.166015625)]","[(0, 2356.001953125), (1, 1443.7755126953125)]","[(0, 2336.753662109375), (1, 2103.694091796875)]","[(0, 5432.12255859375), (1, 5747.70654296875)]","[(0, 5036.1533203125), (1, 4402.43701171875)]","[(0, 3200.499267578125), (1, 2672.853759765625)]","[(0, 1200.918212890625), (1, 1311.18701171875)]"
3,"[(0, 3242.233642578125), (1, 2465.486572265625)]","[(0, 2023.47802734375), (1, 1735.401123046875)]","[(0, 2849.823486328125), (1, 2284.49658203125)]","[(0, 2409.49462890625), (1, 1984.6829833984375)]","[(0, 4728.70068359375), (1, 3813.7724609375)]","[(0, 5638.27734375), (1, 2505.9609375)]","[(0, 2227.946533203125), (1, 2855.603271484375)]","[(0, 6219.32373046875), (1, 2036.911865234375)]","[(0, 13503.150390625), (1, 1991.7906494140625)]","[(0, 91188.3046875), (1, 83082.8671875)]","[(0, 12886.8359375), (1, 12051.794921875)]","[(0, 8886.970703125), (1, 2585.781005859375)]","[(0, 7054.982421875), (1, 6707.69970703125)]","[(0, 2894.236572265625), (1, 2297.403564453125)]","[(0, 6530.76806640625), (1, 5021.51171875)]","[(0, 1825.33984375), (1, 2253.364013671875)]","[(0, 5651.013671875), (1, 6486.8271484375)]","[(0, 2815.501953125), (1, 2882.73291015625)]","[(0, 6139.466796875), (1, 3473.281005859375)]","[(0, 6240.20068359375), (1, 27947.49609375)]","[(0, 3455.93115234375), (1, 2999.54541015625)]","[(0, 3466.14990234375), (1, 2645.696533203125)]","[(0, 2083.110107421875), (1, 2807.174560546875)]"
4,"[(0, 2064.633544921875), (1, 1582.2088623046875)]","[(0, 3424.72265625), (1, 3861.2939453125)]","[(0, 2407.037353515625), (1, 2973.5234375)]","[(0, 2227.796630859375), (1, 1806.5205078125)]","[(0, 3171.851806640625), (1, 2622.65380859375)]","[(0, 1209.0877685546875), (1, 684.4267578125)]","[(0, 14857.658203125), (1, 13859.5634765625)]","[(0, 4194.16943359375), (1, 2603.696533203125)]","[(0, 12563.69140625), (1, 3204.50927734375)]","[(0, 22449.056640625), (1, 15419.0234375)]","[(0, 6300.5859375), (1, 5991.8779296875)]","[(0, 8932.15625), (1, 2100.46435546875)]","[(0, 4988.10107421875), (1, 4652.7568359375)]","[(0, 1616.9664306640625), (1, 2205.54833984375)]","[(0, 4375.13134765625), (1, 3693.320068359375)]","[(0, 3510.49462890625), (1, 2715.447509765625)]","[(0, 4999.90283203125), (1, 4696.69189453125)]","[(0, 2162.116943359375), (1, 1860.631591796875)]","[(0, 2993.789794921875), (1, 2472.78271484375)]","[(0, 7291.03369140625), (1, 7826.2333984375)]","[(0, 1843.9622802734375), (1, 1697.8411865234375)]","[(0, 2194.858642578125), (1, 1564.0618896484375)]","[(0, 2503.600830078125), (1, 3399.442626953125)]"
5,"[(0, 2628.8466796875), (1, 2859.1728515625)]","[(0, 2752.242431640625), (1, 3006.565185546875)]","[(0, 1897.14111328125), (1, 2447.7958984375)]","[(0, 3259.76025390625), (1, 2693.953369140625)]","[(0, 2838.89306640625), (1, 1883.744873046875)]","[(0, 2219.96337890625), (1, 1150.7384033203125)]","[(0, 6217.5146484375), (1, 6157.49169921875)]","[(0, 8572.677734375), (1, 4404.3818359375)]","[(0, 11609.7880859375), (1, 1880.351806640625)]","[(0, 121332.5390625), (1, 77484.15625)]","[(0, 5599.2626953125), (1, 6713.24755859375)]","[(0, 6962.68896484375), (1, 2213.965087890625)]","[(0, 6496.720703125), (1, 5883.33056640625)]","[(0, 2554.03662109375), (1, 3175.598876953125)]","[(0, 4347.86181640625), (1, 4395.435546875)]","[(0, 1645.895263671875), (1, 1306.634521484375)]","[(0, 2925.493408203125), (1, 2741.325439453125)]","[(0, 3417.483154296875), (1, 2470.67041015625)]","[(0, 24857.751953125), (1, 16002.0234375)]","[(0, 8484.6328125), (1, 31992.923828125)]","[(0, 1740.852294921875), (1, 1530.59912109375)]","[(0, 4284.31396484375), (1, 2616.443359375)]","[(0, 723.7830810546875), (1, 795.0570678710938)]"
6,"[(0, 1563.4937744140625), (1, 1826.922119140625)]","[(0, 3744.15087890625), (1, 4246.94140625)]","[(0, 2919.450927734375), (1, 3564.433837890625)]","[(0, 1767.316650390625), (1, 1403.35107421875)]","[(0, 1015.3458862304688), (1, 939.3177490234375)]","[(0, 1513.7679443359375), (1, 744.3023071289062)]","[(0, 6795.21923828125), (1, 7076.443359375)]","[(0, 10009.3896484375), (1, 2360.90966796875)]","[(0, 10865.638671875), (1, 2355.019287109375)]","[(0, 67869.84375), (1, 148981.1875)]","[(0, 4802.23681640625), (1, 5221.576171875)]","[(0, 14316.9794921875), (1, 5276.19287109375)]","[(0, 4425.5810546875), (1, 5588.24658203125)]","[(0, 5948.935546875), (1, 6323.27880859375)]","[(0, 10370.349609375), (1, 5136.9716796875)]","[(0, 8696.1259765625), (1, 7484.64990234375)]","[(0, 5314.68994140625), (1, 5739.51220703125)]","[(0, 3260.03369140625), (1, 2664.027099609375)]","[(0, 3931.638671875), (1, 2764.57080078125)]","[(0, 7807.86474609375), (1, 8699.6103515625)]","[(0, 4368.7021484375), (1, 4099.923828125)]","[(0, 3027.840576171875), (1, 1752.43994140625)]","[(0, 1899.766357421875), (1, 1457.5406494140625)]"
7,"[(0, 3364.88818359375), (1, 2573.853271484375)]","[(0, 2926.704345703125), (1, 3248.550537109375)]","[(0, 2520.05029296875), (1, 3180.442138671875)]","[(0, 3413.857666015625), (1, 4242.47216796875)]","[(0, 511.3046875), (1, 585.5953979492188)]","[(0, 2267.651611328125), (1, 1656.7987060546875)]","[(0, 3787.888427734375), (1, 3687.083984375)]","[(0, 7949.623046875), (1, 1377.6732177734375)]","[(0, 13772.5224609375), (1, 1541.8397216796875)]","[(0, 50615.8359375), (1, 45437.21484375)]","[(0, 4620.4248046875), (1, 5120.82080078125)]","[(0, 5768.98095703125), (1, 2089.203857421875)]","[(0, 4884.48583984375), (1, 6411.94970703125)]","[(0, 11255.59765625), (1, 10605.5185546875)]","[(0, 6899.2607421875), (1, 4038.824951171875)]","[(0, 4884.23388671875), (1, 6211.3095703125)]","[(0, 3241.275146484375), (1, 3562.907958984375)]","[(0, 2178.969482421875), (1, 2893.919189453125)]","[(0, 3925.565673828125), (1, 2284.583984375)]","[(0, 9771.9482421875), (1, 28979.845703125)]","[(0, 2211.826416015625), (1, 1732.4833984375)]","[(0, 2720.163330078125), (1, 1650.90673828125)]","[(0, 3648.3427734375), (1, 4669.88037109375)]"
8,"[(0, 1847.8607177734375), (1, 2175.345458984375)]","[(0, 6438.046875), (1, 7083.98583984375)]","[(0, 4177.419921875), (1, 3586.635986328125)]","[(0, 1957.6708984375), (1, 2384.7060546875)]","[(0, 485.87445068359375), (1, 610.5205078125)]","[(0, 1798.864990234375), (1, 1321.38818359375)]","[(0, 2936.20556640625), (1, 2565.5126953125)]","[(0, 7124.53564453125), (1, 3766.45166015625)]","[(0, 8553.0712890625), (1, 3187.599365234375)]","[(0, 3673.21044921875), (1, 2831.160400390625)]","[(0, 1941.17041015625), (1, 2252.9267578125)]","[(0, 6825.60888671875), (1, 2880.882080078125)]","[(0, 18964.384765625), (1, 19821.4453125)]","[(0, 3048.705810546875), (1, 2730.71337890625)]","[(0, 5157.69189453125), (1, 3807.579833984375)]","[(0, 7011.56494140625), (1, 6172.6962890625)]","[(0, 2903.3662109375), (1, 2546.44970703125)]","[(0, 1746.37109375), (1, 1304.937744140625)]","[(0, 2573.114501953125), (1, 3042.202880859375)]","[(0, 3239.702392578125), (1, 4050.864013671875)]","[(0, 2204.0732421875), (1, 2006.4774169921875)]","[(0, 1676.0654296875), (1, 1602.3760986328125)]","[(0, 926.453369140625), (1, 979.775390625)]"
9,"[(0, 4637.6728515625), (1, 3926.921142578125)]","[(0, 5216.03662109375), (1, 5236.10205078125)]","[(0, 6988.6201171875), (1, 5937.98486328125)]","[(0, 2271.10791015625), (1, 2738.82861328125)]","[(0, 3279.5732421875), (1, 3946.443603515625)]","[(0, 1874.4906005859375), (1, 891.9408569335938)]","[(0, 2616.537109375), (1, 3125.447509765625)]","[(0, 12233.4248046875), (1, 2783.480712890625)]","[(0, 5906.87548828125), (1, 3653.969970703125)]","[(0, 44242.45703125), (1, 46142.09765625)]","[(0, 2124.619140625), (1, 2349.01904296875)]","[(0, 6196.884765625), (1, 1751.9493408203125)]","[(0, 18973.248046875), (1, 20237.251953125)]","[(0, 4975.349609375), (1, 4105.8984375)]","[(0, 5670.25927734375), (1, 4761.068359375)]","[(0, 4792.98583984375), (1, 4806.021484375)]","[(0, 1730.0819091796875), (1, 1565.15478515625)]","[(0, 2543.8876953125), (1, 2512.5712890625)]","[(0, 3387.33935546875), (1, 3179.68701171875)]","[(0, 1923.423583984375), (1, 3720.8994140625)]","[(0, 1606.1297607421875), (1, 1333.20556640625)]","[(0, 3163.6708984375), (1, 3021.09423828125)]","[(0, 1997.7269287109375), (1, 1633.7471923828125)]"
