,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1846.334228515625), (1, 1404.312255859375)]","[(0, 4283.9912109375), (1, 3554.823486328125)]","[(0, 2296.255615234375), (1, 1873.287109375)]","[(0, 3841.078857421875), (1, 3016.7294921875)]","[(0, 1040.069580078125), (1, 1119.1707763671875)]","[(0, 1954.4976806640625), (1, 1346.9156494140625)]","[(0, 18311.048828125), (1, 14968.720703125)]","[(0, 5572.6103515625), (1, 1451.5723876953125)]","[(0, 13661.5517578125), (1, 7271.548828125)]","[(0, 257233.34375), (1, 145994.046875)]","[(0, 6568.263671875), (1, 9077.671875)]","[(0, 8551.3671875), (1, 2862.04150390625)]","[(0, 10568.0009765625), (1, 9894.3525390625)]","[(0, 2458.84375), (1, 2455.51025390625)]","[(0, 4027.32080078125), (1, 2323.947021484375)]","[(0, 2854.6025390625), (1, 2706.513671875)]","[(0, 3559.868408203125), (1, 2668.364990234375)]","[(0, 3918.3056640625), (1, 2819.1640625)]","[(0, 1607.630126953125), (1, 2113.527587890625)]","[(0, 2115.58642578125), (1, 1880.68798828125)]","[(0, 8782.830078125), (1, 8228.3583984375)]","[(0, 2087.187744140625), (1, 1281.6356201171875)]","[(0, 788.883056640625), (1, 699.4974365234375)]"
1,"[(0, 4064.690673828125), (1, 4256.697265625)]","[(0, 3091.554931640625), (1, 2726.332763671875)]","[(0, 2531.72119140625), (1, 2010.958251953125)]","[(0, 2215.6328125), (1, 1777.497314453125)]","[(0, 703.5737915039062), (1, 593.7525634765625)]","[(0, 1348.801513671875), (1, 951.4248046875)]","[(0, 4684.828125), (1, 6310.6943359375)]","[(0, 3056.994384765625), (1, 2027.8421630859375)]","[(0, 4964.0126953125), (1, 2397.6689453125)]","[(0, 68099.421875), (1, 50748.90234375)]","[(0, 10973.8271484375), (1, 14031.751953125)]","[(0, 7038.564453125), (1, 1597.6259765625)]","[(0, 11570.9248046875), (1, 11230.3369140625)]","[(0, 3075.487060546875), (1, 3020.615966796875)]","[(0, 3680.584716796875), (1, 2725.902587890625)]","[(0, 1409.3837890625), (1, 1768.5322265625)]","[(0, 2116.582275390625), (1, 1636.214599609375)]","[(0, 2728.698486328125), (1, 3420.71435546875)]","[(0, 14731.1025390625), (1, 19165.69140625)]","[(0, 2497.785400390625), (1, 2535.731201171875)]","[(0, 3074.20849609375), (1, 2740.89013671875)]","[(0, 3115.609130859375), (1, 1987.5079345703125)]","[(0, 3412.158447265625), (1, 2770.605712890625)]"
2,"[(0, 2445.223388671875), (1, 2737.948486328125)]","[(0, 2658.311767578125), (1, 2162.884033203125)]","[(0, 2687.708740234375), (1, 2211.357177734375)]","[(0, 2603.369873046875), (1, 2101.684814453125)]","[(0, 691.5745239257812), (1, 544.694091796875)]","[(0, 1047.3931884765625), (1, 508.7835693359375)]","[(0, 3613.993896484375), (1, 2738.895263671875)]","[(0, 3468.382080078125), (1, 2572.87548828125)]","[(0, 11727.3779296875), (1, 2713.294921875)]","[(0, 86934.6015625), (1, 171989.25)]","[(0, 7738.7666015625), (1, 8645.494140625)]","[(0, 7007.41357421875), (1, 1679.5673828125)]","[(0, 9289.185546875), (1, 8633.3828125)]","[(0, 2702.374267578125), (1, 1989.037353515625)]","[(0, 6750.9736328125), (1, 4633.48193359375)]","[(0, 4154.5390625), (1, 2553.001708984375)]","[(0, 9098.6376953125), (1, 10332.9931640625)]","[(0, 2238.868896484375), (1, 1421.4188232421875)]","[(0, 2206.48779296875), (1, 1995.4761962890625)]","[(0, 5253.40283203125), (1, 5415.73583984375)]","[(0, 5031.333984375), (1, 4353.81640625)]","[(0, 3171.101806640625), (1, 2638.120361328125)]","[(0, 1174.4647216796875), (1, 1278.3726806640625)]"
3,"[(0, 3339.10986328125), (1, 2536.84130859375)]","[(0, 1989.236572265625), (1, 1718.73876953125)]","[(0, 2915.077392578125), (1, 2328.27490234375)]","[(0, 2360.564208984375), (1, 1942.1378173828125)]","[(0, 4829.32470703125), (1, 3877.064697265625)]","[(0, 5434.68212890625), (1, 2450.010986328125)]","[(0, 2182.5302734375), (1, 2799.738037109375)]","[(0, 6148.748046875), (1, 2025.2078857421875)]","[(0, 13583.6552734375), (1, 1970.8699951171875)]","[(0, 91129.96875), (1, 82446.7734375)]","[(0, 13081.6005859375), (1, 12196.671875)]","[(0, 8736.5087890625), (1, 2612.79296875)]","[(0, 6973.041015625), (1, 6543.236328125)]","[(0, 2866.995849609375), (1, 2265.265380859375)]","[(0, 6406.259765625), (1, 4995.904296875)]","[(0, 1813.9931640625), (1, 2248.23388671875)]","[(0, 5595.80322265625), (1, 6413.564453125)]","[(0, 2718.8173828125), (1, 2805.20751953125)]","[(0, 5836.48828125), (1, 3350.60302734375)]","[(0, 6350.7041015625), (1, 27332.109375)]","[(0, 3502.886474609375), (1, 3016.369873046875)]","[(0, 3431.179443359375), (1, 2586.916748046875)]","[(0, 2113.689697265625), (1, 2832.675537109375)]"
4,"[(0, 2054.739501953125), (1, 1573.211181640625)]","[(0, 3354.673583984375), (1, 3779.56005859375)]","[(0, 2397.9638671875), (1, 2970.969482421875)]","[(0, 2173.471923828125), (1, 1756.5777587890625)]","[(0, 3103.089599609375), (1, 2572.466796875)]","[(0, 1156.062255859375), (1, 661.6436767578125)]","[(0, 14831.2998046875), (1, 14042.5009765625)]","[(0, 4041.68359375), (1, 2632.778076171875)]","[(0, 12675.7001953125), (1, 3220.96240234375)]","[(0, 22006.9375), (1, 14639.4404296875)]","[(0, 6480.7421875), (1, 6128.83154296875)]","[(0, 8988.3828125), (1, 2131.73291015625)]","[(0, 5099.93701171875), (1, 4740.87451171875)]","[(0, 1626.365478515625), (1, 2197.86328125)]","[(0, 4309.4462890625), (1, 3640.491455078125)]","[(0, 3413.522216796875), (1, 2654.392822265625)]","[(0, 5006.68798828125), (1, 4688.38134765625)]","[(0, 2096.040283203125), (1, 1851.6126708984375)]","[(0, 2987.8115234375), (1, 2472.4619140625)]","[(0, 7054.94140625), (1, 7766.462890625)]","[(0, 1829.81396484375), (1, 1672.747314453125)]","[(0, 2140.5244140625), (1, 1514.0040283203125)]","[(0, 2498.084228515625), (1, 3314.23095703125)]"
5,"[(0, 2561.1015625), (1, 2803.546875)]","[(0, 2726.070068359375), (1, 2948.670166015625)]","[(0, 1860.6812744140625), (1, 2409.043212890625)]","[(0, 3183.835205078125), (1, 2632.37255859375)]","[(0, 2818.71923828125), (1, 1872.3011474609375)]","[(0, 2106.683349609375), (1, 1112.35009765625)]","[(0, 6180.37109375), (1, 6095.466796875)]","[(0, 8252.830078125), (1, 4187.49560546875)]","[(0, 11863.6591796875), (1, 1935.0330810546875)]","[(0, 122220.1484375), (1, 78465.7265625)]","[(0, 5467.0888671875), (1, 6611.1796875)]","[(0, 6754.779296875), (1, 2218.234375)]","[(0, 6371.71875), (1, 5813.5673828125)]","[(0, 2560.774169921875), (1, 3129.94580078125)]","[(0, 4251.74755859375), (1, 4358.2861328125)]","[(0, 1600.0709228515625), (1, 1256.2342529296875)]","[(0, 2913.93212890625), (1, 2722.625)]","[(0, 3343.593505859375), (1, 2426.644775390625)]","[(0, 24550.185546875), (1, 15803.7890625)]","[(0, 8644.9755859375), (1, 32589.31640625)]","[(0, 1743.6011962890625), (1, 1522.220947265625)]","[(0, 4230.3193359375), (1, 2577.036376953125)]","[(0, 723.1307373046875), (1, 800.2373046875)]"
6,"[(0, 1529.77978515625), (1, 1806.6341552734375)]","[(0, 3653.4228515625), (1, 4117.478515625)]","[(0, 2916.350830078125), (1, 3566.67822265625)]","[(0, 1758.9581298828125), (1, 1390.7479248046875)]","[(0, 990.0233154296875), (1, 900.4933471679688)]","[(0, 1472.553955078125), (1, 735.3384399414062)]","[(0, 6830.14111328125), (1, 7115.49755859375)]","[(0, 9747.6181640625), (1, 2343.0498046875)]","[(0, 11145.216796875), (1, 2411.304931640625)]","[(0, 67727.859375), (1, 146497.53125)]","[(0, 4900.61572265625), (1, 5397.53466796875)]","[(0, 13953.6201171875), (1, 5193.49658203125)]","[(0, 4378.9716796875), (1, 5448.076171875)]","[(0, 6083.056640625), (1, 6311.265625)]","[(0, 10339.6181640625), (1, 5090.65087890625)]","[(0, 8615.55859375), (1, 7461.7080078125)]","[(0, 5316.169921875), (1, 5657.13427734375)]","[(0, 3226.265869140625), (1, 2615.404296875)]","[(0, 3675.207763671875), (1, 2557.5732421875)]","[(0, 7729.70947265625), (1, 8697.4453125)]","[(0, 4445.72509765625), (1, 4151.521484375)]","[(0, 2960.13330078125), (1, 1710.9681396484375)]","[(0, 1877.0504150390625), (1, 1440.7288818359375)]"
7,"[(0, 3454.1123046875), (1, 2637.706298828125)]","[(0, 2890.1904296875), (1, 3159.576171875)]","[(0, 2510.438720703125), (1, 3175.36572265625)]","[(0, 3292.245849609375), (1, 4089.099853515625)]","[(0, 502.2206115722656), (1, 564.3099975585938)]","[(0, 2257.446533203125), (1, 1630.2757568359375)]","[(0, 3720.129638671875), (1, 3620.047607421875)]","[(0, 7793.7890625), (1, 1382.6566162109375)]","[(0, 14076.3427734375), (1, 1511.103271484375)]","[(0, 50617.046875), (1, 43909.33984375)]","[(0, 4615.00830078125), (1, 5116.79345703125)]","[(0, 5616.4033203125), (1, 2104.56298828125)]","[(0, 4835.57861328125), (1, 6358.92822265625)]","[(0, 11559.630859375), (1, 10630.4287109375)]","[(0, 6921.85888671875), (1, 4071.14990234375)]","[(0, 4858.69580078125), (1, 6126.482421875)]","[(0, 3239.384033203125), (1, 3490.894287109375)]","[(0, 2138.78271484375), (1, 2831.865478515625)]","[(0, 3693.133544921875), (1, 2202.7412109375)]","[(0, 9753.234375), (1, 29041.9296875)]","[(0, 2256.896484375), (1, 1761.98095703125)]","[(0, 2629.06982421875), (1, 1603.5638427734375)]","[(0, 3664.333984375), (1, 4559.37158203125)]"
8,"[(0, 1822.3377685546875), (1, 2139.0439453125)]","[(0, 6444.779296875), (1, 7108.38916015625)]","[(0, 4158.82861328125), (1, 3537.69384765625)]","[(0, 1898.9403076171875), (1, 2302.39892578125)]","[(0, 478.39825439453125), (1, 595.94775390625)]","[(0, 1793.0989990234375), (1, 1310.0208740234375)]","[(0, 2845.1728515625), (1, 2500.12060546875)]","[(0, 6629.2490234375), (1, 3517.49560546875)]","[(0, 8437.8232421875), (1, 3264.52001953125)]","[(0, 3480.393310546875), (1, 2710.970947265625)]","[(0, 1934.88623046875), (1, 2276.33154296875)]","[(0, 7026.23095703125), (1, 2919.047119140625)]","[(0, 19142.619140625), (1, 19939.203125)]","[(0, 3106.915283203125), (1, 2743.5537109375)]","[(0, 5167.39111328125), (1, 3822.715576171875)]","[(0, 6957.2724609375), (1, 6144.234375)]","[(0, 2900.27099609375), (1, 2511.082763671875)]","[(0, 1714.1365966796875), (1, 1282.01708984375)]","[(0, 2503.343994140625), (1, 2989.88671875)]","[(0, 3098.331787109375), (1, 3950.958740234375)]","[(0, 2259.885009765625), (1, 2037.104248046875)]","[(0, 1653.3970947265625), (1, 1563.8992919921875)]","[(0, 915.8065795898438), (1, 952.5442504882812)]"
9,"[(0, 4546.16845703125), (1, 3797.151123046875)]","[(0, 5251.279296875), (1, 5299.33935546875)]","[(0, 6881.85302734375), (1, 5800.685546875)]","[(0, 2209.112060546875), (1, 2655.680419921875)]","[(0, 3367.70703125), (1, 4058.32275390625)]","[(0, 1888.52587890625), (1, 890.7698974609375)]","[(0, 2532.962646484375), (1, 3012.193359375)]","[(0, 11960.3330078125), (1, 2729.508056640625)]","[(0, 5977.0849609375), (1, 3661.755859375)]","[(0, 43659.71875), (1, 44886.66015625)]","[(0, 2166.93896484375), (1, 2411.755615234375)]","[(0, 6269.01123046875), (1, 1774.61279296875)]","[(0, 18826.279296875), (1, 20046.0703125)]","[(0, 5056.36083984375), (1, 4128.09423828125)]","[(0, 5665.6103515625), (1, 4797.091796875)]","[(0, 4854.712890625), (1, 4833.5498046875)]","[(0, 1711.5621337890625), (1, 1524.709716796875)]","[(0, 2498.72998046875), (1, 2444.459716796875)]","[(0, 3438.756591796875), (1, 3226.881103515625)]","[(0, 1843.7274169921875), (1, 3614.11474609375)]","[(0, 1663.0904541015625), (1, 1366.1297607421875)]","[(0, 3082.737060546875), (1, 2906.599365234375)]","[(0, 1927.9329833984375), (1, 1593.510009765625)]"
