,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 665.4137573242188), (1, 585.6554565429688)]","[(0, 1239.82373046875), (1, 1392.91357421875)]","[(0, 1177.696044921875), (1, 1053.736083984375)]","[(0, 589.6611328125), (1, 780.0986938476562)]","[(0, 1801.751953125), (1, 2093.954345703125)]","[(0, 5202.9697265625), (1, 2176.60302734375)]","[(0, 395.03045654296875), (1, 371.4090576171875)]","[(0, 1854.04931640625), (1, 1906.4371337890625)]","[(0, 1256.2264404296875), (1, 1272.8612060546875)]","[(0, 7908.404296875), (1, 8104.69921875)]","[(0, 1246.94091796875), (1, 1195.7464599609375)]","[(0, 2688.331787109375), (1, 1302.1343994140625)]","[(0, 5207.57666015625), (1, 4085.01904296875)]","[(0, 1186.51416015625), (1, 1506.346435546875)]","[(0, 4265.77978515625), (1, 2592.151123046875)]","[(0, 878.4802856445312), (1, 859.0859375)]","[(0, 4756.82958984375), (1, 2636.074462890625)]","[(0, 2038.3062744140625), (1, 1396.1593017578125)]","[(0, 4083.94775390625), (1, 4179.2451171875)]","[(0, 2132.446533203125), (1, 1762.6053466796875)]","[(0, 3855.130859375), (1, 3752.572998046875)]","[(0, 1670.4053955078125), (1, 1386.029052734375)]","[(0, 1605.3258056640625), (1, 2384.302490234375)]"
11,"[(0, 1271.3751220703125), (1, 1527.2586669921875)]","[(0, 1136.701904296875), (1, 1180.081787109375)]","[(0, 1385.222900390625), (1, 1276.0740966796875)]","[(0, 620.48291015625), (1, 813.00634765625)]","[(0, 1478.0396728515625), (1, 1920.56884765625)]","[(0, 579.9581909179688), (1, 281.5934143066406)]","[(0, 488.688720703125), (1, 512.0769653320312)]","[(0, 5423.59716796875), (1, 2899.89501953125)]","[(0, 1124.494873046875), (1, 528.5101318359375)]","[(0, 7606.15625), (1, 7711.04443359375)]","[(0, 923.524169921875), (1, 888.6312866210938)]","[(0, 1160.7701416015625), (1, 634.5173950195312)]","[(0, 3514.420654296875), (1, 2807.3671875)]","[(0, 1528.3856201171875), (1, 1352.4266357421875)]","[(0, 2864.07421875), (1, 1741.8602294921875)]","[(0, 1155.7144775390625), (1, 887.4312744140625)]","[(0, 2910.553466796875), (1, 1506.3370361328125)]","[(0, 2034.7703857421875), (1, 2188.6298828125)]","[(0, 2888.33984375), (1, 2445.000732421875)]","[(0, 1493.0946044921875), (1, 1734.6905517578125)]","[(0, 2692.436767578125), (1, 2398.517578125)]","[(0, 1538.9764404296875), (1, 1329.72705078125)]","[(0, 1593.3299560546875), (1, 1540.2686767578125)]"
12,"[(0, 554.875244140625), (1, 724.4073486328125)]","[(0, 1835.6507568359375), (1, 1803.3369140625)]","[(0, 1265.397705078125), (1, 1417.1275634765625)]","[(0, 716.8579711914062), (1, 938.7015991210938)]","[(0, 1682.4866943359375), (1, 1302.575927734375)]","[(0, 2007.8145751953125), (1, 756.8681030273438)]","[(0, 2857.1708984375), (1, 2799.477783203125)]","[(0, 4408.5458984375), (1, 2549.933349609375)]","[(0, 1670.7095947265625), (1, 1099.2901611328125)]","[(0, 3338.762939453125), (1, 5797.505859375)]","[(0, 752.990478515625), (1, 851.6122436523438)]","[(0, 2058.442626953125), (1, 881.4346313476562)]","[(0, 1884.1033935546875), (1, 1764.383056640625)]","[(0, 1231.21240234375), (1, 1754.587890625)]","[(0, 1451.50244140625), (1, 1060.4779052734375)]","[(0, 737.96337890625), (1, 514.1713256835938)]","[(0, 1914.5657958984375), (1, 2772.248291015625)]","[(0, 1117.7537841796875), (1, 799.6754760742188)]","[(0, 778.353515625), (1, 835.415771484375)]","[(0, 1779.628662109375), (1, 1818.6207275390625)]","[(0, 6577.8857421875), (1, 5876.7470703125)]","[(0, 1725.3604736328125), (1, 1400.8212890625)]","[(0, 2348.157958984375), (1, 1771.466796875)]"
13,"[(0, 1686.1876220703125), (1, 1610.4259033203125)]","[(0, 1717.8055419921875), (1, 1819.2642822265625)]","[(0, 1511.1226806640625), (1, 1645.140380859375)]","[(0, 559.723876953125), (1, 730.1160888671875)]","[(0, 1234.0089111328125), (1, 1578.33642578125)]","[(0, 866.134765625), (1, 373.19732666015625)]","[(0, 1370.5582275390625), (1, 1432.466064453125)]","[(0, 2950.7939453125), (1, 629.3709106445312)]","[(0, 2083.09912109375), (1, 1214.0052490234375)]","[(0, 2743.3916015625), (1, 984.8980102539062)]","[(0, 563.5156860351562), (1, 533.777587890625)]","[(0, 2840.0791015625), (1, 1178.0257568359375)]","[(0, 1621.9959716796875), (1, 1559.5689697265625)]","[(0, 1909.6241455078125), (1, 2071.4951171875)]","[(0, 1353.2523193359375), (1, 1034.729736328125)]","[(0, 550.4122314453125), (1, 683.8115234375)]","[(0, 1026.654296875), (1, 1597.421142578125)]","[(0, 1609.748046875), (1, 1889.9754638671875)]","[(0, 2655.910888671875), (1, 2158.930419921875)]","[(0, 1800.669677734375), (1, 4375.51513671875)]","[(0, 2080.531982421875), (1, 1853.0081787109375)]","[(0, 1331.568359375), (1, 1170.9384765625)]","[(0, 1302.4232177734375), (1, 1240.544677734375)]"
14,"[(0, 671.5700073242188), (1, 561.400390625)]","[(0, 1869.2799072265625), (1, 1729.36181640625)]","[(0, 1244.4769287109375), (1, 1361.179443359375)]","[(0, 1620.732666015625), (1, 2105.56787109375)]","[(0, 787.85302734375), (1, 554.8466796875)]","[(0, 158.9794158935547), (1, 492.8283996582031)]","[(0, 1322.8104248046875), (1, 1344.0439453125)]","[(0, 5125.63330078125), (1, 5240.5732421875)]","[(0, 1887.532958984375), (1, 1064.1068115234375)]","[(0, 6099.86279296875), (1, 8980.8505859375)]","[(0, 1018.7090454101562), (1, 1017.2086791992188)]","[(0, 2177.05859375), (1, 956.1310424804688)]","[(0, 776.0939331054688), (1, 1115.3870849609375)]","[(0, 1346.06689453125), (1, 1963.8958740234375)]","[(0, 2442.697998046875), (1, 1302.81884765625)]","[(0, 474.65789794921875), (1, 316.749267578125)]","[(0, 4779.2880859375), (1, 8175.6767578125)]","[(0, 1994.5582275390625), (1, 2359.4580078125)]","[(0, 723.8417358398438), (1, 755.499755859375)]","[(0, 4318.12646484375), (1, 4855.47705078125)]","[(0, 7652.50390625), (1, 7619.74755859375)]","[(0, 1095.5047607421875), (1, 850.4808959960938)]","[(0, 872.1702270507812), (1, 877.3943481445312)]"
15,"[(0, 1358.4068603515625), (1, 1755.0406494140625)]","[(0, 1651.530517578125), (1, 1652.341796875)]","[(0, 1450.887939453125), (1, 1547.205810546875)]","[(0, 617.375244140625), (1, 804.3250122070312)]","[(0, 590.863037109375), (1, 510.6721496582031)]","[(0, 116.6378402709961), (1, 394.4678649902344)]","[(0, 861.6163330078125), (1, 879.451416015625)]","[(0, 2081.843017578125), (1, 2059.877197265625)]","[(0, 2008.0107421875), (1, 1802.7738037109375)]","[(0, 7891.859375), (1, 7102.1484375)]","[(0, 698.6160888671875), (1, 684.1236572265625)]","[(0, 1924.407958984375), (1, 946.5070190429688)]","[(0, 972.2420654296875), (1, 1048.969970703125)]","[(0, 1557.9842529296875), (1, 2530.34423828125)]","[(0, 2849.638427734375), (1, 1588.9786376953125)]","[(0, 328.902587890625), (1, 368.7637634277344)]","[(0, 2909.115966796875), (1, 4940.41748046875)]","[(0, 1508.6029052734375), (1, 1800.6602783203125)]","[(0, 612.395263671875), (1, 508.47265625)]","[(0, 2718.615234375), (1, 4010.720703125)]","[(0, 2965.899169921875), (1, 2962.751220703125)]","[(0, 1406.240234375), (1, 973.5962524414062)]","[(0, 738.5400390625), (1, 1105.3648681640625)]"
16,"[(0, 496.984619140625), (1, 450.9967956542969)]","[(0, 1275.4737548828125), (1, 821.8460693359375)]","[(0, 945.3911743164062), (1, 629.0753784179688)]","[(0, 776.6228637695312), (1, 957.9912109375)]","[(0, 740.597412109375), (1, 650.1780395507812)]","[(0, 264.46417236328125), (1, 611.1044921875)]","[(0, 1244.548095703125), (1, 1225.514892578125)]","[(0, 843.9053955078125), (1, 760.3592529296875)]","[(0, 3346.512451171875), (1, 1197.4033203125)]","[(0, 4645.27294921875), (1, 6045.9033203125)]","[(0, 1333.5426025390625), (1, 1445.411376953125)]","[(0, 1761.1478271484375), (1, 627.4947509765625)]","[(0, 1089.9134521484375), (1, 1209.2012939453125)]","[(0, 827.384765625), (1, 944.907958984375)]","[(0, 3391.92333984375), (1, 1959.99755859375)]","[(0, 1653.079345703125), (1, 1324.3226318359375)]","[(0, 4557.86767578125), (1, 6062.5029296875)]","[(0, 1058.112060546875), (1, 1448.768310546875)]","[(0, 3008.156982421875), (1, 4024.73291015625)]","[(0, 756.9099731445312), (1, 1075.5465087890625)]","[(0, 980.3792114257812), (1, 836.3556518554688)]","[(0, 3253.71630859375), (1, 2644.813720703125)]","[(0, 2279.5), (1, 4674.064453125)]"
17,"[(0, 1978.5166015625), (1, 1869.5401611328125)]","[(0, 1324.6478271484375), (1, 805.9920654296875)]","[(0, 1175.5264892578125), (1, 785.9011840820312)]","[(0, 634.0842895507812), (1, 823.5560913085938)]","[(0, 3364.66357421875), (1, 2570.139892578125)]","[(0, 1704.4765625), (1, 4558.48046875)]","[(0, 1632.19140625), (1, 1640.1055908203125)]","[(0, 1166.6103515625), (1, 1837.2628173828125)]","[(0, 2502.380859375), (1, 1538.3271484375)]","[(0, 8964.421875), (1, 3751.925048828125)]","[(0, 925.8408203125), (1, 1022.5259399414062)]","[(0, 1850.005615234375), (1, 1057.3736572265625)]","[(0, 756.8002319335938), (1, 774.1822509765625)]","[(0, 474.3282470703125), (1, 743.1061401367188)]","[(0, 2555.305908203125), (1, 1577.5787353515625)]","[(0, 1188.6666259765625), (1, 1220.1492919921875)]","[(0, 2670.279296875), (1, 3538.92919921875)]","[(0, 1540.0401611328125), (1, 1581.7607421875)]","[(0, 1722.6953125), (1, 1258.5665283203125)]","[(0, 1096.8961181640625), (1, 2943.79248046875)]","[(0, 1261.23095703125), (1, 995.8212890625)]","[(0, 3703.668701171875), (1, 3172.934814453125)]","[(0, 1761.0394287109375), (1, 2893.14794921875)]"
18,"[(0, 897.670654296875), (1, 814.2843017578125)]","[(0, 1064.7662353515625), (1, 843.2899780273438)]","[(0, 968.828125), (1, 642.6234741210938)]","[(0, 661.4553833007812), (1, 847.6961669921875)]","[(0, 2277.853759765625), (1, 1720.12451171875)]","[(0, 276.6629333496094), (1, 523.5894165039062)]","[(0, 349.8758239746094), (1, 339.2652282714844)]","[(0, 3063.16943359375), (1, 1540.1754150390625)]","[(0, 2024.8795166015625), (1, 1125.2415771484375)]","[(0, 10599.8359375), (1, 6085.76611328125)]","[(0, 1397.8572998046875), (1, 1557.1279296875)]","[(0, 4311.8056640625), (1, 1720.4295654296875)]","[(0, 5548.21240234375), (1, 5906.49755859375)]","[(0, 981.9905395507812), (1, 1218.8497314453125)]","[(0, 1982.63330078125), (1, 1458.7032470703125)]","[(0, 1654.5880126953125), (1, 1250.7353515625)]","[(0, 2520.119873046875), (1, 3801.005859375)]","[(0, 1721.924072265625), (1, 1860.00439453125)]","[(0, 1517.6585693359375), (1, 1424.7947998046875)]","[(0, 1128.8594970703125), (1, 1217.2078857421875)]","[(0, 1728.4005126953125), (1, 1923.66845703125)]","[(0, 1778.07958984375), (1, 1404.80859375)]","[(0, 1093.8228759765625), (1, 2309.4580078125)]"
19,"[(0, 1361.594970703125), (1, 1282.72216796875)]","[(0, 1023.6860961914062), (1, 779.354736328125)]","[(0, 1181.5609130859375), (1, 783.2262573242188)]","[(0, 797.7346801757812), (1, 1021.3457641601562)]","[(0, 1997.7763671875), (1, 1562.9666748046875)]","[(0, 666.8154907226562), (1, 1796.1727294921875)]","[(0, 419.0195617675781), (1, 428.48223876953125)]","[(0, 2239.304443359375), (1, 460.9903259277344)]","[(0, 1087.716796875), (1, 607.7567749023438)]","[(0, 1098.61572265625), (1, 711.35595703125)]","[(0, 1043.32666015625), (1, 1068.654296875)]","[(0, 2522.8154296875), (1, 1086.81884765625)]","[(0, 3747.376708984375), (1, 4423.33642578125)]","[(0, 1541.6353759765625), (1, 1461.0770263671875)]","[(0, 2467.920166015625), (1, 1886.76806640625)]","[(0, 1254.4139404296875), (1, 1114.4986572265625)]","[(0, 1407.155029296875), (1, 2200.32861328125)]","[(0, 1296.1829833984375), (1, 1398.345947265625)]","[(0, 968.2286376953125), (1, 765.9567260742188)]","[(0, 1238.444091796875), (1, 1387.063720703125)]","[(0, 2136.337646484375), (1, 2340.733642578125)]","[(0, 1048.491455078125), (1, 787.9326782226562)]","[(0, 2566.55517578125), (1, 6350.2197265625)]"
20,"[(0, 594.7086181640625), (1, 555.8067626953125)]","[(0, 1088.277587890625), (1, 1305.84912109375)]","[(0, 787.6415405273438), (1, 1094.083251953125)]","[(0, 686.4273681640625), (1, 861.5842895507812)]","[(0, 579.6681518554688), (1, 867.752685546875)]","[(0, 349.413818359375), (1, 823.2392578125)]","[(0, 3832.099853515625), (1, 3729.5751953125)]","[(0, 2789.5224609375), (1, 3195.59814453125)]","[(0, 1854.0362548828125), (1, 1039.73095703125)]","[(0, 4598.44140625), (1, 12092.30859375)]","[(0, 3268.167724609375), (1, 3571.807861328125)]","[(0, 1674.098876953125), (1, 717.3052368164062)]","[(0, 2423.16064453125), (1, 2425.8662109375)]","[(0, 1909.3172607421875), (1, 2526.869384765625)]","[(0, 2193.928466796875), (1, 1825.5670166015625)]","[(0, 2884.696533203125), (1, 1957.1126708984375)]","[(0, 7109.345703125), (1, 6930.06298828125)]","[(0, 771.08203125), (1, 941.4656372070312)]","[(0, 2017.64794921875), (1, 1806.091552734375)]","[(0, 589.0241088867188), (1, 681.85888671875)]","[(0, 2647.2412109375), (1, 2330.781005859375)]","[(0, 1693.7252197265625), (1, 1424.34716796875)]","[(0, 870.803466796875), (1, 873.48583984375)]"
