,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1563.1827392578125), (1, 1321.1405029296875)]","[(0, 3864.7421875), (1, 3373.917724609375)]","[(0, 3116.42919921875), (1, 2499.166015625)]","[(0, 3991.35986328125), (1, 2784.81103515625)]","[(0, 1582.3046875), (1, 1280.85546875)]","[(0, 2065.65576171875), (1, 1216.162841796875)]","[(0, 24276.689453125), (1, 19326.53125)]","[(0, 5306.69775390625), (1, 1913.4178466796875)]","[(0, 15066.7255859375), (1, 7326.91748046875)]","[(0, 181880.8125), (1, 122552.7890625)]","[(0, 5508.0400390625), (1, 7523.91845703125)]","[(0, 9023.6396484375), (1, 3740.08251953125)]","[(0, 15615.0224609375), (1, 12838.93359375)]","[(0, 2684.46826171875), (1, 2974.100341796875)]","[(0, 5220.12158203125), (1, 2964.11083984375)]","[(0, 3422.83544921875), (1, 3507.05126953125)]","[(0, 3446.629638671875), (1, 2745.912109375)]","[(0, 4520.88427734375), (1, 3548.98046875)]","[(0, 1475.142333984375), (1, 2128.49365234375)]","[(0, 1964.5721435546875), (1, 1596.78515625)]","[(0, 8440.9541015625), (1, 8887.6650390625)]","[(0, 2305.899169921875), (1, 1791.02587890625)]","[(0, 1199.1650390625), (1, 958.1387329101562)]"
1,"[(0, 3342.834716796875), (1, 3698.300537109375)]","[(0, 3238.49462890625), (1, 2603.039794921875)]","[(0, 3075.98291015625), (1, 2426.4130859375)]","[(0, 2354.6396484375), (1, 1637.1558837890625)]","[(0, 1116.8497314453125), (1, 872.0259399414062)]","[(0, 1733.933837890625), (1, 1032.7152099609375)]","[(0, 6056.21533203125), (1, 7494.220703125)]","[(0, 4236.48828125), (1, 3363.59521484375)]","[(0, 6395.34521484375), (1, 2634.04638671875)]","[(0, 70244.859375), (1, 53426.6796875)]","[(0, 10895.6171875), (1, 13338.8486328125)]","[(0, 6771.93017578125), (1, 1908.3306884765625)]","[(0, 12271.095703125), (1, 13781.70703125)]","[(0, 3073.071044921875), (1, 4113.32568359375)]","[(0, 6006.77099609375), (1, 3805.2568359375)]","[(0, 1796.938720703125), (1, 2277.6953125)]","[(0, 1960.1639404296875), (1, 1653.96240234375)]","[(0, 3111.012939453125), (1, 4048.40380859375)]","[(0, 18197.44140625), (1, 22980.71875)]","[(0, 2330.07421875), (1, 2190.771240234375)]","[(0, 2285.872802734375), (1, 2424.546630859375)]","[(0, 3218.36474609375), (1, 2586.412353515625)]","[(0, 4802.19140625), (1, 3925.674072265625)]"
2,"[(0, 1607.059814453125), (1, 1923.92626953125)]","[(0, 2869.2646484375), (1, 2321.287841796875)]","[(0, 3327.30712890625), (1, 2633.476318359375)]","[(0, 2677.55712890625), (1, 1924.4400634765625)]","[(0, 978.8629150390625), (1, 723.8031005859375)]","[(0, 1086.881103515625), (1, 598.0728149414062)]","[(0, 3422.66259765625), (1, 2588.4443359375)]","[(0, 4245.27685546875), (1, 3799.2626953125)]","[(0, 11104.009765625), (1, 3061.94873046875)]","[(0, 85640.046875), (1, 106550.578125)]","[(0, 6221.2041015625), (1, 6508.2919921875)]","[(0, 7044.9306640625), (1, 2151.0517578125)]","[(0, 8921.982421875), (1, 9209.5693359375)]","[(0, 2346.385009765625), (1, 1908.682861328125)]","[(0, 6536.556640625), (1, 4019.3818359375)]","[(0, 3367.732666015625), (1, 2172.720703125)]","[(0, 8958.626953125), (1, 8509.4208984375)]","[(0, 2378.47607421875), (1, 1711.3614501953125)]","[(0, 2001.6689453125), (1, 2243.312255859375)]","[(0, 5214.17626953125), (1, 7725.91357421875)]","[(0, 4129.302734375), (1, 4479.78564453125)]","[(0, 3259.0576171875), (1, 2765.68115234375)]","[(0, 1504.521728515625), (1, 1656.519775390625)]"
3,"[(0, 3063.94384765625), (1, 2667.133544921875)]","[(0, 2357.199951171875), (1, 1797.39453125)]","[(0, 3298.90869140625), (1, 2583.504638671875)]","[(0, 2676.635498046875), (1, 1939.46240234375)]","[(0, 5298.32861328125), (1, 4124.3359375)]","[(0, 4974.2060546875), (1, 2264.076416015625)]","[(0, 1978.42431640625), (1, 2475.37451171875)]","[(0, 5056.14404296875), (1, 2185.119873046875)]","[(0, 11103.9560546875), (1, 2237.27978515625)]","[(0, 77716.3125), (1, 83206.0859375)]","[(0, 11630.767578125), (1, 10702.6318359375)]","[(0, 9433.09375), (1, 2583.824951171875)]","[(0, 7025.44677734375), (1, 7512.3173828125)]","[(0, 2311.553466796875), (1, 2180.376953125)]","[(0, 7706.6630859375), (1, 5108.05126953125)]","[(0, 1667.0770263671875), (1, 2074.412109375)]","[(0, 5336.69677734375), (1, 5370.900390625)]","[(0, 3034.636962890625), (1, 3163.411376953125)]","[(0, 8415.642578125), (1, 5874.029296875)]","[(0, 4422.21435546875), (1, 31127.861328125)]","[(0, 2899.5244140625), (1, 2921.31689453125)]","[(0, 3098.582763671875), (1, 2532.588134765625)]","[(0, 2298.1025390625), (1, 3082.64306640625)]"
4,"[(0, 1877.2930908203125), (1, 1601.8482666015625)]","[(0, 3755.820068359375), (1, 4217.22412109375)]","[(0, 2897.010498046875), (1, 3772.365234375)]","[(0, 2594.204833984375), (1, 1880.580322265625)]","[(0, 3698.04296875), (1, 2836.60888671875)]","[(0, 1130.8502197265625), (1, 657.7882080078125)]","[(0, 12550.7578125), (1, 10079.009765625)]","[(0, 5624.716796875), (1, 3576.723388671875)]","[(0, 9843.060546875), (1, 3707.1708984375)]","[(0, 25088.43359375), (1, 16152.203125)]","[(0, 5540.16015625), (1, 5363.693359375)]","[(0, 9090.8408203125), (1, 3327.24072265625)]","[(0, 5260.11572265625), (1, 4979.06640625)]","[(0, 1816.182861328125), (1, 2385.926513671875)]","[(0, 5204.15087890625), (1, 5390.94482421875)]","[(0, 5837.345703125), (1, 4377.75634765625)]","[(0, 5003.189453125), (1, 4294.970703125)]","[(0, 2031.1826171875), (1, 1888.6827392578125)]","[(0, 1878.013916015625), (1, 1934.243408203125)]","[(0, 5946.69482421875), (1, 7811.11181640625)]","[(0, 1947.737548828125), (1, 1992.536376953125)]","[(0, 2426.95947265625), (1, 1872.9307861328125)]","[(0, 2974.330078125), (1, 4255.45947265625)]"
5,"[(0, 2447.882080078125), (1, 2666.376953125)]","[(0, 2992.17431640625), (1, 3674.96923828125)]","[(0, 2523.9140625), (1, 3358.153076171875)]","[(0, 3684.55322265625), (1, 2611.881103515625)]","[(0, 3570.745361328125), (1, 2336.27001953125)]","[(0, 1858.7587890625), (1, 1005.7404174804688)]","[(0, 5959.05419921875), (1, 6317.1552734375)]","[(0, 7682.9453125), (1, 4862.8173828125)]","[(0, 12345.869140625), (1, 3444.973388671875)]","[(0, 92702.7890625), (1, 78833.1796875)]","[(0, 7701.865234375), (1, 7892.95849609375)]","[(0, 6844.30322265625), (1, 2583.91845703125)]","[(0, 6002.68798828125), (1, 5894.8662109375)]","[(0, 3179.25341796875), (1, 4082.362548828125)]","[(0, 5120.48388671875), (1, 5989.13037109375)]","[(0, 1915.4681396484375), (1, 1755.4105224609375)]","[(0, 2995.220703125), (1, 2510.01025390625)]","[(0, 3045.422119140625), (1, 2660.03125)]","[(0, 21286.2890625), (1, 20454.197265625)]","[(0, 5362.875), (1, 30640.26953125)]","[(0, 1342.8397216796875), (1, 1346.88427734375)]","[(0, 3397.857666015625), (1, 2585.79443359375)]","[(0, 882.4422607421875), (1, 911.225830078125)]"
6,"[(0, 1159.4827880859375), (1, 1386.26953125)]","[(0, 4638.77392578125), (1, 5018.28515625)]","[(0, 3600.086181640625), (1, 4573.4814453125)]","[(0, 2214.144775390625), (1, 1535.5430908203125)]","[(0, 1238.7772216796875), (1, 1489.258544921875)]","[(0, 1480.383544921875), (1, 770.4950561523438)]","[(0, 5449.6767578125), (1, 5312.31787109375)]","[(0, 10246.306640625), (1, 2819.039306640625)]","[(0, 10691.91015625), (1, 3551.5537109375)]","[(0, 76062.6875), (1, 164447.46875)]","[(0, 4394.37939453125), (1, 4608.58251953125)]","[(0, 19801.45703125), (1, 6705.11572265625)]","[(0, 4304.43505859375), (1, 5815.24755859375)]","[(0, 5196.09765625), (1, 6377.67041015625)]","[(0, 8727.181640625), (1, 5814.38818359375)]","[(0, 8504.513671875), (1, 7261.65966796875)]","[(0, 5353.25830078125), (1, 5403.78759765625)]","[(0, 3786.18017578125), (1, 3739.772216796875)]","[(0, 4600.44580078125), (1, 3350.60302734375)]","[(0, 5486.2470703125), (1, 7809.60009765625)]","[(0, 3412.49072265625), (1, 3649.832275390625)]","[(0, 3293.040283203125), (1, 2297.88232421875)]","[(0, 2471.478759765625), (1, 2073.380615234375)]"
7,"[(0, 3466.29541015625), (1, 3032.38916015625)]","[(0, 3759.661865234375), (1, 4441.65283203125)]","[(0, 3233.276123046875), (1, 4168.66845703125)]","[(0, 3126.92333984375), (1, 4322.17236328125)]","[(0, 812.095458984375), (1, 989.4526977539062)]","[(0, 2400.233642578125), (1, 1527.5157470703125)]","[(0, 3212.670166015625), (1, 3421.634521484375)]","[(0, 11358.166015625), (1, 1860.0594482421875)]","[(0, 12133.2353515625), (1, 1718.02587890625)]","[(0, 47534.3515625), (1, 42822.69921875)]","[(0, 5941.2021484375), (1, 6249.06787109375)]","[(0, 6367.1142578125), (1, 2968.86376953125)]","[(0, 3964.466796875), (1, 5756.87841796875)]","[(0, 9612.1396484375), (1, 10119.09375)]","[(0, 6270.1474609375), (1, 4481.65283203125)]","[(0, 5116.53955078125), (1, 6484.15478515625)]","[(0, 3144.438232421875), (1, 3307.83349609375)]","[(0, 2462.54443359375), (1, 3558.490234375)]","[(0, 5553.42138671875), (1, 3667.84765625)]","[(0, 7655.890625), (1, 27576.49609375)]","[(0, 2413.119873046875), (1, 2227.228515625)]","[(0, 2857.52099609375), (1, 2041.5570068359375)]","[(0, 4517.6904296875), (1, 6378.52783203125)]"
8,"[(0, 1941.164794921875), (1, 2084.05078125)]","[(0, 5006.23486328125), (1, 6224.88330078125)]","[(0, 4665.82080078125), (1, 3679.486083984375)]","[(0, 1749.70947265625), (1, 2440.148681640625)]","[(0, 685.2774658203125), (1, 903.9811401367188)]","[(0, 2238.251953125), (1, 1421.654052734375)]","[(0, 3524.009033203125), (1, 3190.99658203125)]","[(0, 9944.0537109375), (1, 5295.60595703125)]","[(0, 8323.2783203125), (1, 3284.29931640625)]","[(0, 5517.3876953125), (1, 4956.4296875)]","[(0, 1894.2882080078125), (1, 2170.76953125)]","[(0, 7262.28271484375), (1, 2510.595458984375)]","[(0, 14797.025390625), (1, 17360.39453125)]","[(0, 2302.873291015625), (1, 2514.431640625)]","[(0, 6348.38525390625), (1, 4606.25390625)]","[(0, 7819.15380859375), (1, 7492.5341796875)]","[(0, 3059.126220703125), (1, 2993.7783203125)]","[(0, 1909.8526611328125), (1, 1833.337158203125)]","[(0, 1776.1773681640625), (1, 2511.363037109375)]","[(0, 3303.240478515625), (1, 4712.8310546875)]","[(0, 2242.657470703125), (1, 2402.02197265625)]","[(0, 1880.696044921875), (1, 2038.0933837890625)]","[(0, 1216.7064208984375), (1, 1391.8453369140625)]"
9,"[(0, 4544.45166015625), (1, 3810.5185546875)]","[(0, 4328.63623046875), (1, 4978.23046875)]","[(0, 6509.1611328125), (1, 5181.603515625)]","[(0, 2014.50927734375), (1, 2711.69140625)]","[(0, 3600.615234375), (1, 4548.80029296875)]","[(0, 1814.9561767578125), (1, 995.22119140625)]","[(0, 3317.4755859375), (1, 3787.339111328125)]","[(0, 9508.0859375), (1, 3851.614013671875)]","[(0, 6849.1162109375), (1, 3273.982666015625)]","[(0, 27863.08203125), (1, 28867.111328125)]","[(0, 1768.6907958984375), (1, 1921.4161376953125)]","[(0, 6389.0849609375), (1, 2006.324462890625)]","[(0, 17084.5), (1, 19794.697265625)]","[(0, 3645.988037109375), (1, 3718.621826171875)]","[(0, 7836.697265625), (1, 6020.51806640625)]","[(0, 5490.81640625), (1, 5643.5439453125)]","[(0, 1845.3070068359375), (1, 1796.947998046875)]","[(0, 2760.5556640625), (1, 2977.68212890625)]","[(0, 3451.06005859375), (1, 2978.616455078125)]","[(0, 2324.998779296875), (1, 4888.4140625)]","[(0, 1477.9952392578125), (1, 1406.7034912109375)]","[(0, 2633.645751953125), (1, 2871.758544921875)]","[(0, 2470.905029296875), (1, 2013.936767578125)]"
