,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 2762.09619140625), (1, 2192.521728515625)]","[(0, 4102.947265625), (1, 4533.28369140625)]","[(0, 4544.48193359375), (1, 3818.740234375)]","[(0, 2035.646728515625), (1, 2425.4404296875)]","[(0, 2144.755126953125), (1, 2522.945556640625)]","[(0, 10324.2265625), (1, 4868.82666015625)]","[(0, 1000.468017578125), (1, 827.1243896484375)]","[(0, 6871.64892578125), (1, 4715.25439453125)]","[(0, 6220.955078125), (1, 3097.17333984375)]","[(0, 41663.49609375), (1, 30786.255859375)]","[(0, 3123.650634765625), (1, 2604.220458984375)]","[(0, 10379.6904296875), (1, 1887.5562744140625)]","[(0, 9774.7255859375), (1, 7606.8525390625)]","[(0, 1644.12646484375), (1, 1791.0865478515625)]","[(0, 6234.36572265625), (1, 4887.150390625)]","[(0, 2416.372802734375), (1, 2283.00244140625)]","[(0, 6045.55712890625), (1, 3281.037109375)]","[(0, 4029.27587890625), (1, 3226.105712890625)]","[(0, 13748.69140625), (1, 9957.662109375)]","[(0, 6005.65380859375), (1, 4554.51708984375)]","[(0, 6218.1845703125), (1, 5746.0400390625)]","[(0, 1692.8856201171875), (1, 1129.2110595703125)]","[(0, 3789.192626953125), (1, 4575.060546875)]"
11,"[(0, 2980.150634765625), (1, 3530.814697265625)]","[(0, 3423.531005859375), (1, 3528.828369140625)]","[(0, 7534.40087890625), (1, 6414.072265625)]","[(0, 1939.8480224609375), (1, 2353.830322265625)]","[(0, 1539.9954833984375), (1, 2223.13818359375)]","[(0, 1862.460205078125), (1, 1108.082763671875)]","[(0, 959.6705322265625), (1, 1182.37255859375)]","[(0, 20091.58203125), (1, 11444.57421875)]","[(0, 5798.84912109375), (1, 1831.0987548828125)]","[(0, 93146.59375), (1, 142744.78125)]","[(0, 3027.667236328125), (1, 2566.536865234375)]","[(0, 3831.014892578125), (1, 1839.2694091796875)]","[(0, 9014.875), (1, 6722.15966796875)]","[(0, 2570.365234375), (1, 2068.10302734375)]","[(0, 3671.8408203125), (1, 3421.980712890625)]","[(0, 1780.6055908203125), (1, 1523.5389404296875)]","[(0, 4019.97607421875), (1, 2039.9893798828125)]","[(0, 3225.45361328125), (1, 3033.8759765625)]","[(0, 16546.189453125), (1, 12464.9794921875)]","[(0, 6615.03955078125), (1, 4706.54296875)]","[(0, 3954.860595703125), (1, 3479.5537109375)]","[(0, 2430.1162109375), (1, 1573.233642578125)]","[(0, 1191.7698974609375), (1, 1233.31591796875)]"
12,"[(0, 2148.681640625), (1, 2603.78955078125)]","[(0, 6522.13525390625), (1, 5553.97216796875)]","[(0, 4205.7412109375), (1, 4780.9794921875)]","[(0, 2778.7861328125), (1, 3316.81103515625)]","[(0, 3405.055908203125), (1, 2681.9169921875)]","[(0, 3875.308837890625), (1, 2140.5263671875)]","[(0, 5131.2822265625), (1, 4894.20751953125)]","[(0, 12933.005859375), (1, 2593.01513671875)]","[(0, 7451.4677734375), (1, 4231.6875)]","[(0, 31230.7734375), (1, 77973.4765625)]","[(0, 2047.0899658203125), (1, 2078.15625)]","[(0, 4642.45166015625), (1, 1768.055908203125)]","[(0, 3104.51611328125), (1, 2800.712890625)]","[(0, 2668.035400390625), (1, 2567.6337890625)]","[(0, 3421.513916015625), (1, 2841.665283203125)]","[(0, 1178.8663330078125), (1, 789.6594848632812)]","[(0, 3946.49609375), (1, 3943.9716796875)]","[(0, 2185.010498046875), (1, 1622.621826171875)]","[(0, 1172.204833984375), (1, 1130.950439453125)]","[(0, 4037.92724609375), (1, 3580.13623046875)]","[(0, 15260.5751953125), (1, 13992.8916015625)]","[(0, 1554.3341064453125), (1, 1464.105224609375)]","[(0, 3228.709716796875), (1, 2322.879150390625)]"
13,"[(0, 4998.99267578125), (1, 4013.46435546875)]","[(0, 5270.92724609375), (1, 4804.8525390625)]","[(0, 5931.63427734375), (1, 6803.94775390625)]","[(0, 1554.2423095703125), (1, 1894.8753662109375)]","[(0, 2326.987548828125), (1, 2867.54248046875)]","[(0, 2533.10986328125), (1, 1302.427490234375)]","[(0, 3158.609130859375), (1, 3284.3369140625)]","[(0, 5869.94140625), (1, 1090.1468505859375)]","[(0, 5809.62109375), (1, 2606.09130859375)]","[(0, 29786.859375), (1, 8393.4970703125)]","[(0, 1953.6236572265625), (1, 1958.9996337890625)]","[(0, 10531.87109375), (1, 3103.234619140625)]","[(0, 3165.155517578125), (1, 2866.729248046875)]","[(0, 5362.404296875), (1, 4231.9375)]","[(0, 2188.302001953125), (1, 2352.836181640625)]","[(0, 786.4923706054688), (1, 795.2105712890625)]","[(0, 2602.75439453125), (1, 2604.259033203125)]","[(0, 3351.079345703125), (1, 2601.55322265625)]","[(0, 14891.7197265625), (1, 8083.38671875)]","[(0, 4306.7177734375), (1, 4980.65234375)]","[(0, 3507.155029296875), (1, 3432.076171875)]","[(0, 1525.1103515625), (1, 1417.5006103515625)]","[(0, 785.2145385742188), (1, 815.3030395507812)]"
14,"[(0, 3047.935302734375), (1, 2296.16796875)]","[(0, 7468.193359375), (1, 6091.82861328125)]","[(0, 4817.1259765625), (1, 5370.603515625)]","[(0, 4074.960693359375), (1, 5065.41552734375)]","[(0, 1321.4373779296875), (1, 996.484375)]","[(0, 1286.84814453125), (1, 1891.5306396484375)]","[(0, 2036.1361083984375), (1, 1937.2801513671875)]","[(0, 25651.8125), (1, 20422.69921875)]","[(0, 11468.9501953125), (1, 3357.826171875)]","[(0, 67806.1171875), (1, 101462.71875)]","[(0, 2830.300537109375), (1, 2462.930908203125)]","[(0, 9886.2978515625), (1, 3152.936279296875)]","[(0, 1717.677001953125), (1, 1543.7716064453125)]","[(0, 2393.612548828125), (1, 3110.858642578125)]","[(0, 5031.44873046875), (1, 2677.333740234375)]","[(0, 703.5691528320312), (1, 610.77294921875)]","[(0, 12010.7177734375), (1, 17141.26171875)]","[(0, 4421.19384765625), (1, 3879.916259765625)]","[(0, 867.5185546875), (1, 987.7311401367188)]","[(0, 6979.70166015625), (1, 5919.376953125)]","[(0, 20718.943359375), (1, 17704.384765625)]","[(0, 3421.2822265625), (1, 2635.69970703125)]","[(0, 1713.7174072265625), (1, 1687.1260986328125)]"
15,"[(0, 3320.425537109375), (1, 4037.419189453125)]","[(0, 5930.8994140625), (1, 5164.31201171875)]","[(0, 6855.68359375), (1, 7692.2568359375)]","[(0, 2409.74755859375), (1, 2945.251220703125)]","[(0, 808.2315063476562), (1, 696.399658203125)]","[(0, 946.8258056640625), (1, 1377.0908203125)]","[(0, 1301.2840576171875), (1, 1365.1907958984375)]","[(0, 13447.1591796875), (1, 3221.7275390625)]","[(0, 9348.2939453125), (1, 4328.32666015625)]","[(0, 86279.546875), (1, 75651.203125)]","[(0, 2618.259521484375), (1, 2212.23974609375)]","[(0, 8130.65673828125), (1, 3448.543212890625)]","[(0, 2064.9970703125), (1, 2078.063232421875)]","[(0, 3073.091796875), (1, 3719.906005859375)]","[(0, 5192.19384765625), (1, 3059.266357421875)]","[(0, 466.4421691894531), (1, 673.6769409179688)]","[(0, 8442.5322265625), (1, 11595.8466796875)]","[(0, 2993.278564453125), (1, 3071.535888671875)]","[(0, 758.2230834960938), (1, 595.6666870117188)]","[(0, 9106.98046875), (1, 16642.296875)]","[(0, 6437.9052734375), (1, 5418.453125)]","[(0, 4494.4033203125), (1, 2878.676513671875)]","[(0, 987.3096923828125), (1, 1079.66845703125)]"
16,"[(0, 1632.8609619140625), (1, 1357.034423828125)]","[(0, 5476.2158203125), (1, 3166.595703125)]","[(0, 1764.4595947265625), (1, 1302.4027099609375)]","[(0, 2741.321533203125), (1, 3319.605224609375)]","[(0, 694.1362915039062), (1, 540.3743286132812)]","[(0, 687.3912963867188), (1, 1409.8375244140625)]","[(0, 1309.42626953125), (1, 1165.550537109375)]","[(0, 4414.7265625), (1, 2749.992431640625)]","[(0, 20074.978515625), (1, 4634.92236328125)]","[(0, 74600.609375), (1, 138285.3125)]","[(0, 2950.56494140625), (1, 3456.80126953125)]","[(0, 3396.9990234375), (1, 1005.04052734375)]","[(0, 1700.8985595703125), (1, 1978.0714111328125)]","[(0, 2713.970458984375), (1, 2721.122314453125)]","[(0, 6784.3603515625), (1, 2807.8974609375)]","[(0, 2877.719970703125), (1, 2034.5589599609375)]","[(0, 8613.62109375), (1, 8553.32421875)]","[(0, 2385.603515625), (1, 1972.0863037109375)]","[(0, 12392.8896484375), (1, 9281.2607421875)]","[(0, 2321.552490234375), (1, 2181.990234375)]","[(0, 1485.8629150390625), (1, 1370.7745361328125)]","[(0, 4243.70263671875), (1, 2877.603515625)]","[(0, 4292.77197265625), (1, 5345.6162109375)]"
17,"[(0, 6073.44580078125), (1, 5686.32080078125)]","[(0, 4482.6748046875), (1, 2556.9990234375)]","[(0, 2659.059814453125), (1, 1938.656982421875)]","[(0, 2538.892578125), (1, 3068.2890625)]","[(0, 5867.607421875), (1, 4279.78564453125)]","[(0, 2583.1435546875), (1, 5577.68310546875)]","[(0, 1584.3453369140625), (1, 1792.4791259765625)]","[(0, 11934.3896484375), (1, 13534.892578125)]","[(0, 12825.7890625), (1, 2194.645263671875)]","[(0, 100978.140625), (1, 39896.0390625)]","[(0, 2349.781982421875), (1, 2776.06982421875)]","[(0, 6670.25439453125), (1, 2210.727783203125)]","[(0, 1150.85205078125), (1, 1245.91259765625)]","[(0, 2773.50439453125), (1, 2647.48095703125)]","[(0, 4312.92822265625), (1, 2270.78515625)]","[(0, 1961.1436767578125), (1, 1967.8140869140625)]","[(0, 5548.2177734375), (1, 5622.80712890625)]","[(0, 1991.4658203125), (1, 2535.8447265625)]","[(0, 4093.407470703125), (1, 3197.573486328125)]","[(0, 4525.642578125), (1, 5154.2890625)]","[(0, 2127.044921875), (1, 1798.480712890625)]","[(0, 4666.38134765625), (1, 3378.8408203125)]","[(0, 1544.7900390625), (1, 1843.6817626953125)]"
18,"[(0, 3240.61083984375), (1, 2984.29736328125)]","[(0, 3742.7119140625), (1, 2111.481689453125)]","[(0, 2449.045166015625), (1, 1777.5380859375)]","[(0, 2368.806884765625), (1, 2903.845458984375)]","[(0, 3488.0087890625), (1, 2329.563232421875)]","[(0, 687.963134765625), (1, 1164.618408203125)]","[(0, 749.3448486328125), (1, 648.2572021484375)]","[(0, 10795.0126953125), (1, 2295.8681640625)]","[(0, 14346.5703125), (1, 3352.31005859375)]","[(0, 89269.9921875), (1, 77270.9609375)]","[(0, 3053.50390625), (1, 3106.343505859375)]","[(0, 14455.5615234375), (1, 2276.956787109375)]","[(0, 15124.0517578125), (1, 17831.708984375)]","[(0, 2087.51708984375), (1, 2022.671630859375)]","[(0, 4318.1181640625), (1, 2887.067626953125)]","[(0, 6866.6044921875), (1, 5403.27685546875)]","[(0, 5312.20654296875), (1, 7755.56005859375)]","[(0, 3132.480712890625), (1, 2705.789794921875)]","[(0, 2883.5771484375), (1, 2606.234375)]","[(0, 2334.72314453125), (1, 2859.8779296875)]","[(0, 4740.8017578125), (1, 4525.9228515625)]","[(0, 2811.658203125), (1, 2615.87353515625)]","[(0, 1995.2630615234375), (1, 2540.660888671875)]"
19,"[(0, 2892.33544921875), (1, 2429.240478515625)]","[(0, 3225.9765625), (1, 1786.8826904296875)]","[(0, 3181.9287109375), (1, 2320.427978515625)]","[(0, 3526.8837890625), (1, 4259.0078125)]","[(0, 2791.2548828125), (1, 2134.3916015625)]","[(0, 1242.287353515625), (1, 2270.443115234375)]","[(0, 693.988037109375), (1, 811.6649169921875)]","[(0, 5681.04638671875), (1, 1101.4315185546875)]","[(0, 4335.27099609375), (1, 1667.0404052734375)]","[(0, 5778.89794921875), (1, 6942.50537109375)]","[(0, 2258.052734375), (1, 2402.443603515625)]","[(0, 8093.3837890625), (1, 1477.158203125)]","[(0, 8297.0869140625), (1, 9605.0927734375)]","[(0, 4155.5537109375), (1, 3442.109619140625)]","[(0, 5181.63330078125), (1, 3667.942138671875)]","[(0, 2494.26220703125), (1, 2741.062744140625)]","[(0, 2853.467529296875), (1, 4162.9873046875)]","[(0, 2075.567626953125), (1, 1933.6605224609375)]","[(0, 2111.563232421875), (1, 1635.6405029296875)]","[(0, 2909.791748046875), (1, 5630.76513671875)]","[(0, 5819.10302734375), (1, 4619.6142578125)]","[(0, 2540.283935546875), (1, 2335.21533203125)]","[(0, 5965.8828125), (1, 7589.3896484375)]"
20,"[(0, 1947.56396484375), (1, 1608.630859375)]","[(0, 2874.643798828125), (1, 4848.8408203125)]","[(0, 1720.45751953125), (1, 2200.373779296875)]","[(0, 1928.5997314453125), (1, 2343.9794921875)]","[(0, 838.2685546875), (1, 1167.814208984375)]","[(0, 794.534423828125), (1, 1569.7882080078125)]","[(0, 8426.34765625), (1, 7005.7294921875)]","[(0, 24067.033203125), (1, 17645.1015625)]","[(0, 9869.5478515625), (1, 2524.906005859375)]","[(0, 44534.80078125), (1, 116603.59375)]","[(0, 3941.241943359375), (1, 4716.56298828125)]","[(0, 5147.23046875), (1, 1553.7227783203125)]","[(0, 5937.71826171875), (1, 5858.13623046875)]","[(0, 3587.487548828125), (1, 3886.97900390625)]","[(0, 4450.9345703125), (1, 4268.25)]","[(0, 7077.94873046875), (1, 5089.27734375)]","[(0, 12357.58984375), (1, 9557.8603515625)]","[(0, 1651.71240234375), (1, 1282.9251708984375)]","[(0, 2760.7900390625), (1, 2406.737548828125)]","[(0, 1140.9283447265625), (1, 1483.7821044921875)]","[(0, 3830.371826171875), (1, 3414.919189453125)]","[(0, 1628.3125), (1, 1810.7550048828125)]","[(0, 1709.80029296875), (1, 1785.468017578125)]"
