,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 2751.415771484375), (1, 2590.970947265625)]","[(0, 4117.85546875), (1, 3987.38037109375)]","[(0, 2848.155029296875), (1, 2330.79443359375)]","[(0, 1875.4124755859375), (1, 2223.444580078125)]","[(0, 1420.8184814453125), (1, 1902.598388671875)]","[(0, 2709.82080078125), (1, 1297.294189453125)]","[(0, 1002.666748046875), (1, 958.994873046875)]","[(0, 5747.09228515625), (1, 2242.474853515625)]","[(0, 3678.16015625), (1, 1222.6641845703125)]","[(0, 7139.67578125), (1, 7833.09619140625)]","[(0, 4140.82177734375), (1, 4196.01806640625)]","[(0, 5821.9345703125), (1, 2410.330078125)]","[(0, 7752.8388671875), (1, 8032.67529296875)]","[(0, 3368.3173828125), (1, 3281.334716796875)]","[(0, 5147.029296875), (1, 4075.155029296875)]","[(0, 4001.162109375), (1, 4584.43798828125)]","[(0, 2700.185791015625), (1, 2175.2822265625)]","[(0, 2319.235595703125), (1, 1512.9078369140625)]","[(0, 2847.15966796875), (1, 2893.47900390625)]","[(0, 2463.31494140625), (1, 1905.82177734375)]","[(0, 7468.65625), (1, 6682.3447265625)]","[(0, 4643.3681640625), (1, 4184.6689453125)]","[(0, 4414.82763671875), (1, 6030.34423828125)]"
11,"[(0, 4764.11572265625), (1, 5081.50341796875)]","[(0, 4019.53125), (1, 4028.41943359375)]","[(0, 3063.163818359375), (1, 2499.256591796875)]","[(0, 1891.5126953125), (1, 2241.374755859375)]","[(0, 1525.1925048828125), (1, 2020.533447265625)]","[(0, 866.130615234375), (1, 559.8071899414062)]","[(0, 1167.244140625), (1, 1200.950927734375)]","[(0, 6307.3427734375), (1, 5179.197265625)]","[(0, 3162.557861328125), (1, 1274.9332275390625)]","[(0, 18045.396484375), (1, 29029.771484375)]","[(0, 3613.290771484375), (1, 3617.3662109375)]","[(0, 2128.64208984375), (1, 789.6376342773438)]","[(0, 4533.90625), (1, 4646.25634765625)]","[(0, 4011.5048828125), (1, 4118.71533203125)]","[(0, 4243.99755859375), (1, 3465.621337890625)]","[(0, 4246.29296875), (1, 3408.294921875)]","[(0, 1927.2371826171875), (1, 1400.1954345703125)]","[(0, 2649.89208984375), (1, 2295.427978515625)]","[(0, 3433.834228515625), (1, 3159.08203125)]","[(0, 2828.794921875), (1, 2543.625732421875)]","[(0, 4295.6669921875), (1, 3921.909423828125)]","[(0, 3946.1611328125), (1, 3655.24169921875)]","[(0, 3675.8876953125), (1, 3619.18115234375)]"
12,"[(0, 2225.388671875), (1, 2409.35791015625)]","[(0, 7270.61962890625), (1, 7454.552734375)]","[(0, 2582.03662109375), (1, 3202.434814453125)]","[(0, 2091.2802734375), (1, 2505.142333984375)]","[(0, 1798.977294921875), (1, 1436.253173828125)]","[(0, 1154.3502197265625), (1, 684.23974609375)]","[(0, 3168.5263671875), (1, 2952.794189453125)]","[(0, 11294.8564453125), (1, 6169.44775390625)]","[(0, 4984.50634765625), (1, 1840.058837890625)]","[(0, 6776.7626953125), (1, 11654.8720703125)]","[(0, 2388.8681640625), (1, 2493.81494140625)]","[(0, 3878.625), (1, 2096.727783203125)]","[(0, 4123.3173828125), (1, 3805.547119140625)]","[(0, 2741.782958984375), (1, 4005.480224609375)]","[(0, 3377.15283203125), (1, 2723.20947265625)]","[(0, 1189.445556640625), (1, 1065.2882080078125)]","[(0, 1833.374755859375), (1, 2878.95263671875)]","[(0, 1397.9752197265625), (1, 1014.259521484375)]","[(0, 1165.65673828125), (1, 1299.6129150390625)]","[(0, 3927.793701171875), (1, 1735.3515625)]","[(0, 9683.140625), (1, 8959.9091796875)]","[(0, 2580.451171875), (1, 2701.31396484375)]","[(0, 4829.4765625), (1, 5204.458984375)]"
13,"[(0, 4688.77978515625), (1, 4880.732421875)]","[(0, 7330.48193359375), (1, 7096.603515625)]","[(0, 2688.164794921875), (1, 3286.01611328125)]","[(0, 2136.3447265625), (1, 2674.665771484375)]","[(0, 1138.3519287109375), (1, 1436.6209716796875)]","[(0, 1180.5321044921875), (1, 749.0786743164062)]","[(0, 1584.229736328125), (1, 1609.2161865234375)]","[(0, 6482.22607421875), (1, 1810.5235595703125)]","[(0, 3322.44970703125), (1, 1380.9539794921875)]","[(0, 4953.33447265625), (1, 2211.827392578125)]","[(0, 2312.238037109375), (1, 2403.692626953125)]","[(0, 4226.662109375), (1, 2061.978271484375)]","[(0, 3903.241943359375), (1, 3618.225341796875)]","[(0, 4438.14697265625), (1, 3947.271728515625)]","[(0, 3180.4453125), (1, 2632.410400390625)]","[(0, 1271.44189453125), (1, 1409.687744140625)]","[(0, 1293.443603515625), (1, 1954.47998046875)]","[(0, 1475.9627685546875), (1, 1639.0001220703125)]","[(0, 3377.552490234375), (1, 3031.842529296875)]","[(0, 4262.091796875), (1, 2880.67333984375)]","[(0, 3932.010009765625), (1, 3513.8173828125)]","[(0, 2673.368896484375), (1, 2700.324951171875)]","[(0, 2402.55126953125), (1, 2374.188232421875)]"
14,"[(0, 2470.763671875), (1, 2418.622802734375)]","[(0, 6190.6767578125), (1, 6191.2314453125)]","[(0, 2706.740966796875), (1, 3341.75732421875)]","[(0, 2641.45849609375), (1, 3241.21337890625)]","[(0, 931.9474487304688), (1, 647.2252807617188)]","[(0, 448.67913818359375), (1, 854.2412109375)]","[(0, 2790.002685546875), (1, 2816.67041015625)]","[(0, 11423.376953125), (1, 14537.9326171875)]","[(0, 4135.923828125), (1, 1934.875244140625)]","[(0, 16435.87890625), (1, 22232.73828125)]","[(0, 2728.506103515625), (1, 2772.453125)]","[(0, 4285.916015625), (1, 2188.989990234375)]","[(0, 2599.1103515625), (1, 2515.792724609375)]","[(0, 2723.77685546875), (1, 4581.47021484375)]","[(0, 3516.25439453125), (1, 2806.574951171875)]","[(0, 1866.1048583984375), (1, 1610.6986083984375)]","[(0, 3511.64990234375), (1, 5191.26318359375)]","[(0, 2382.569091796875), (1, 2304.9208984375)]","[(0, 887.7986450195312), (1, 715.1928100585938)]","[(0, 6437.537109375), (1, 5147.3828125)]","[(0, 12968.8857421875), (1, 11630.8115234375)]","[(0, 2665.057373046875), (1, 1868.4678955078125)]","[(0, 2139.078369140625), (1, 2200.202880859375)]"
15,"[(0, 4880.46240234375), (1, 5455.46923828125)]","[(0, 5926.392578125), (1, 5677.34716796875)]","[(0, 2922.701904296875), (1, 3585.674560546875)]","[(0, 1538.0888671875), (1, 1985.1126708984375)]","[(0, 568.0109252929688), (1, 369.7540283203125)]","[(0, 320.03466796875), (1, 632.892578125)]","[(0, 951.3535766601562), (1, 1024.990234375)]","[(0, 10269.697265625), (1, 4332.67529296875)]","[(0, 5345.6826171875), (1, 2031.1517333984375)]","[(0, 6810.66015625), (1, 6869.7353515625)]","[(0, 2494.026611328125), (1, 2496.671875)]","[(0, 3668.802734375), (1, 2052.808349609375)]","[(0, 2392.71435546875), (1, 2480.284912109375)]","[(0, 3416.117919921875), (1, 4680.34033203125)]","[(0, 4726.60400390625), (1, 3541.025390625)]","[(0, 1570.2906494140625), (1, 1829.2703857421875)]","[(0, 2395.3037109375), (1, 3486.376220703125)]","[(0, 2304.129638671875), (1, 1952.128173828125)]","[(0, 893.9808349609375), (1, 666.8832397460938)]","[(0, 6305.0458984375), (1, 7433.8935546875)]","[(0, 5392.0556640625), (1, 4810.4921875)]","[(0, 2602.9267578125), (1, 1921.138427734375)]","[(0, 2660.30908203125), (1, 3531.24560546875)]"
16,"[(0, 2858.412353515625), (1, 2016.490966796875)]","[(0, 5039.1513671875), (1, 3190.591796875)]","[(0, 1733.351806640625), (1, 1371.577392578125)]","[(0, 1627.8489990234375), (1, 1994.6209716796875)]","[(0, 1256.173095703125), (1, 903.0401611328125)]","[(0, 680.2260131835938), (1, 1173.8170166015625)]","[(0, 1684.3779296875), (1, 1537.9202880859375)]","[(0, 2651.330322265625), (1, 1931.528076171875)]","[(0, 5194.30859375), (1, 2189.35302734375)]","[(0, 15690.3759765625), (1, 17723.67578125)]","[(0, 4545.04541015625), (1, 5555.19580078125)]","[(0, 3724.39990234375), (1, 2219.49658203125)]","[(0, 3989.8984375), (1, 3736.278564453125)]","[(0, 3128.28955078125), (1, 3546.3515625)]","[(0, 4563.478515625), (1, 2965.1455078125)]","[(0, 4459.04931640625), (1, 4214.0283203125)]","[(0, 3660.285888671875), (1, 4827.25732421875)]","[(0, 1176.2464599609375), (1, 1173.6395263671875)]","[(0, 2217.13671875), (1, 2273.1025390625)]","[(0, 2465.029052734375), (1, 2485.7099609375)]","[(0, 1634.7049560546875), (1, 1506.54541015625)]","[(0, 7161.8525390625), (1, 6901.017578125)]","[(0, 5560.56005859375), (1, 8914.328125)]"
17,"[(0, 5756.34033203125), (1, 5440.55810546875)]","[(0, 4098.4189453125), (1, 2704.716796875)]","[(0, 1959.0938720703125), (1, 1550.3089599609375)]","[(0, 1889.1158447265625), (1, 2238.1044921875)]","[(0, 2719.14404296875), (1, 1978.079833984375)]","[(0, 1186.0643310546875), (1, 2412.67236328125)]","[(0, 1500.2633056640625), (1, 1697.96337890625)]","[(0, 3883.822265625), (1, 6071.0595703125)]","[(0, 4255.7109375), (1, 1469.0648193359375)]","[(0, 17560.89453125), (1, 9118.0869140625)]","[(0, 3229.356201171875), (1, 4128.322265625)]","[(0, 3885.341064453125), (1, 1790.5399169921875)]","[(0, 2261.968994140625), (1, 2140.930419921875)]","[(0, 2681.868408203125), (1, 2990.89599609375)]","[(0, 4881.67724609375), (1, 3271.575927734375)]","[(0, 4046.04150390625), (1, 4080.8447265625)]","[(0, 2499.6259765625), (1, 3292.836181640625)]","[(0, 1630.9947509765625), (1, 1389.9185791015625)]","[(0, 1924.9814453125), (1, 1446.017333984375)]","[(0, 4928.5869140625), (1, 5866.81884765625)]","[(0, 1520.8192138671875), (1, 1420.7412109375)]","[(0, 5236.20166015625), (1, 5219.8681640625)]","[(0, 3659.294921875), (1, 4794.0966796875)]"
18,"[(0, 2561.89404296875), (1, 2405.87939453125)]","[(0, 3823.244384765625), (1, 2381.7763671875)]","[(0, 1667.5897216796875), (1, 1317.6337890625)]","[(0, 1929.7255859375), (1, 2286.66650390625)]","[(0, 2285.811767578125), (1, 1601.66943359375)]","[(0, 519.8644409179688), (1, 779.6015625)]","[(0, 1042.8455810546875), (1, 1021.9376220703125)]","[(0, 7338.77734375), (1, 2553.1708984375)]","[(0, 4064.333984375), (1, 1633.6654052734375)]","[(0, 13210.4296875), (1, 10816.6123046875)]","[(0, 6442.8681640625), (1, 6290.97900390625)]","[(0, 4032.216796875), (1, 2417.3720703125)]","[(0, 8988.33984375), (1, 8874.3515625)]","[(0, 2178.583251953125), (1, 3222.885986328125)]","[(0, 4182.5263671875), (1, 3240.861328125)]","[(0, 4438.1005859375), (1, 3226.09033203125)]","[(0, 3023.123046875), (1, 3914.21240234375)]","[(0, 2156.909423828125), (1, 2453.506591796875)]","[(0, 1172.35693359375), (1, 917.4722290039062)]","[(0, 1601.573974609375), (1, 1815.1396484375)]","[(0, 4216.962890625), (1, 3872.486328125)]","[(0, 3188.6298828125), (1, 4066.0244140625)]","[(0, 2517.632568359375), (1, 3808.52783203125)]"
19,"[(0, 7253.6376953125), (1, 5520.03466796875)]","[(0, 3409.5791015625), (1, 2179.542236328125)]","[(0, 1869.574951171875), (1, 1476.0809326171875)]","[(0, 2183.02978515625), (1, 2606.11376953125)]","[(0, 2584.394287109375), (1, 1685.4681396484375)]","[(0, 629.988525390625), (1, 1019.0942993164062)]","[(0, 1031.116455078125), (1, 1065.92236328125)]","[(0, 5634.6865234375), (1, 908.2460327148438)]","[(0, 2453.708984375), (1, 917.0751953125)]","[(0, 2015.7410888671875), (1, 1524.6051025390625)]","[(0, 4336.8505859375), (1, 4386.6708984375)]","[(0, 5231.39990234375), (1, 3344.3271484375)]","[(0, 7365.7724609375), (1, 7441.50439453125)]","[(0, 3763.4609375), (1, 3621.36669921875)]","[(0, 5864.86083984375), (1, 4537.53564453125)]","[(0, 3098.33447265625), (1, 3826.9140625)]","[(0, 1913.377685546875), (1, 2474.615478515625)]","[(0, 2242.593505859375), (1, 1998.1204833984375)]","[(0, 1223.2158203125), (1, 820.026611328125)]","[(0, 2266.772705078125), (1, 2747.9228515625)]","[(0, 5905.08447265625), (1, 5366.0927734375)]","[(0, 1796.487060546875), (1, 2436.55126953125)]","[(0, 5916.56103515625), (1, 9772.5634765625)]"
20,"[(0, 2692.343017578125), (1, 1970.0045166015625)]","[(0, 4113.12548828125), (1, 6140.9306640625)]","[(0, 1516.2386474609375), (1, 1967.7757568359375)]","[(0, 2342.973876953125), (1, 2914.50634765625)]","[(0, 540.748046875), (1, 759.0692138671875)]","[(0, 707.5512084960938), (1, 1087.744873046875)]","[(0, 3876.905517578125), (1, 4675.54443359375)]","[(0, 10101.314453125), (1, 10508.0234375)]","[(0, 4017.3701171875), (1, 2252.55517578125)]","[(0, 11033.1591796875), (1, 18838.58203125)]","[(0, 5241.58251953125), (1, 5754.23291015625)]","[(0, 3249.910888671875), (1, 1280.2607421875)]","[(0, 5891.044921875), (1, 6300.09912109375)]","[(0, 3355.038330078125), (1, 4810.21728515625)]","[(0, 4299.265625), (1, 3146.337158203125)]","[(0, 6495.23388671875), (1, 5824.7109375)]","[(0, 4698.82470703125), (1, 4080.004150390625)]","[(0, 1047.1075439453125), (1, 1235.4512939453125)]","[(0, 1502.0272216796875), (1, 1274.8145751953125)]","[(0, 847.5045776367188), (1, 813.6571655273438)]","[(0, 5284.42626953125), (1, 4701.95361328125)]","[(0, 3255.774169921875), (1, 3951.753662109375)]","[(0, 2000.1328125), (1, 2027.0048828125)]"
