,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 2445.73193359375), (1, 2241.41650390625)]","[(0, 2835.919189453125), (1, 3037.784423828125)]","[(0, 2655.6982421875), (1, 2418.309326171875)]","[(0, 1399.3525390625), (1, 1724.2213134765625)]","[(0, 2414.095947265625), (1, 2771.0537109375)]","[(0, 5450.7470703125), (1, 2375.146240234375)]","[(0, 939.5515747070312), (1, 895.8259887695312)]","[(0, 3601.56640625), (1, 3727.46630859375)]","[(0, 2594.793701171875), (1, 1994.2890625)]","[(0, 9942.298828125), (1, 10910.4443359375)]","[(0, 2744.892578125), (1, 2743.1337890625)]","[(0, 4556.04638671875), (1, 2233.782470703125)]","[(0, 7597.1015625), (1, 7316.576171875)]","[(0, 2532.40576171875), (1, 3019.391845703125)]","[(0, 6120.6015625), (1, 5460.2265625)]","[(0, 3224.50634765625), (1, 2999.2080078125)]","[(0, 4560.00244140625), (1, 3210.18017578125)]","[(0, 2455.208251953125), (1, 1739.648193359375)]","[(0, 5809.787109375), (1, 4627.62158203125)]","[(0, 2992.03173828125), (1, 2460.42236328125)]","[(0, 7982.8154296875), (1, 6905.1318359375)]","[(0, 2542.62158203125), (1, 2720.775634765625)]","[(0, 3001.68603515625), (1, 3855.593994140625)]"
11,"[(0, 3257.58154296875), (1, 3429.13818359375)]","[(0, 2457.78759765625), (1, 2420.21630859375)]","[(0, 3250.85009765625), (1, 3054.042724609375)]","[(0, 1433.1739501953125), (1, 1763.45458984375)]","[(0, 2395.94189453125), (1, 3021.252685546875)]","[(0, 1153.7257080078125), (1, 668.826416015625)]","[(0, 1059.7767333984375), (1, 1107.243896484375)]","[(0, 6098.80419921875), (1, 4386.2734375)]","[(0, 2333.194091796875), (1, 1139.654296875)]","[(0, 11004.828125), (1, 11970.84375)]","[(0, 3209.669189453125), (1, 3442.250732421875)]","[(0, 2769.539794921875), (1, 1350.776123046875)]","[(0, 4486.16455078125), (1, 3953.7099609375)]","[(0, 2559.509521484375), (1, 2503.5732421875)]","[(0, 4128.22412109375), (1, 3580.90771484375)]","[(0, 3003.713623046875), (1, 2746.42431640625)]","[(0, 2908.15234375), (1, 1935.4620361328125)]","[(0, 2412.47119140625), (1, 2754.4677734375)]","[(0, 4840.94921875), (1, 4629.25927734375)]","[(0, 1974.5714111328125), (1, 2711.189697265625)]","[(0, 4638.98193359375), (1, 3858.816650390625)]","[(0, 2641.31494140625), (1, 2867.617919921875)]","[(0, 3077.93994140625), (1, 2730.115966796875)]"
12,"[(0, 1692.3197021484375), (1, 1896.0919189453125)]","[(0, 4234.15771484375), (1, 4324.5595703125)]","[(0, 2982.72119140625), (1, 3247.794677734375)]","[(0, 1779.9434814453125), (1, 2183.99169921875)]","[(0, 2405.80029296875), (1, 1922.0849609375)]","[(0, 2439.178466796875), (1, 1217.30419921875)]","[(0, 3659.113037109375), (1, 3818.685791015625)]","[(0, 9413.189453125), (1, 6141.7626953125)]","[(0, 3542.430419921875), (1, 2661.241455078125)]","[(0, 4893.92724609375), (1, 8318.4296875)]","[(0, 1682.5147705078125), (1, 1694.609130859375)]","[(0, 4571.11376953125), (1, 1935.4639892578125)]","[(0, 3529.740478515625), (1, 3493.245361328125)]","[(0, 2931.154052734375), (1, 4333.1962890625)]","[(0, 3036.637451171875), (1, 2718.883544921875)]","[(0, 1552.5784912109375), (1, 1131.4207763671875)]","[(0, 2746.256591796875), (1, 3693.6865234375)]","[(0, 1420.3856201171875), (1, 1041.5341796875)]","[(0, 1569.014404296875), (1, 1506.83349609375)]","[(0, 3931.0615234375), (1, 2624.166259765625)]","[(0, 8656.72265625), (1, 7927.3798828125)]","[(0, 2128.730224609375), (1, 2048.259765625)]","[(0, 4459.181640625), (1, 4357.33056640625)]"
13,"[(0, 5547.83154296875), (1, 5326.93896484375)]","[(0, 3746.23681640625), (1, 4107.73193359375)]","[(0, 3681.174560546875), (1, 3900.387939453125)]","[(0, 1663.89404296875), (1, 1987.032470703125)]","[(0, 1512.642333984375), (1, 1872.203857421875)]","[(0, 1585.03076171875), (1, 829.9127807617188)]","[(0, 2566.046142578125), (1, 2474.5166015625)]","[(0, 6944.1875), (1, 1959.0986328125)]","[(0, 2766.537109375), (1, 1334.0723876953125)]","[(0, 4108.73876953125), (1, 1614.2861328125)]","[(0, 2108.22802734375), (1, 1982.0462646484375)]","[(0, 4061.908447265625), (1, 2021.2581787109375)]","[(0, 3357.85498046875), (1, 3388.72216796875)]","[(0, 3881.755615234375), (1, 5019.15625)]","[(0, 2724.903076171875), (1, 2467.351806640625)]","[(0, 1110.3131103515625), (1, 1346.1600341796875)]","[(0, 1663.8035888671875), (1, 2343.214111328125)]","[(0, 2607.26708984375), (1, 2429.664306640625)]","[(0, 4264.673828125), (1, 4307.56787109375)]","[(0, 3308.54345703125), (1, 5019.4482421875)]","[(0, 3474.9375), (1, 3163.487060546875)]","[(0, 1831.984375), (1, 1939.065673828125)]","[(0, 2449.576416015625), (1, 2138.0546875)]"
14,"[(0, 2292.30859375), (1, 2086.114990234375)]","[(0, 4522.8681640625), (1, 4585.076171875)]","[(0, 2956.406494140625), (1, 3164.452392578125)]","[(0, 2630.7666015625), (1, 3205.313232421875)]","[(0, 1742.2822265625), (1, 1457.9974365234375)]","[(0, 507.24127197265625), (1, 1054.40966796875)]","[(0, 2785.520263671875), (1, 2932.5576171875)]","[(0, 8511.7099609375), (1, 11633.8505859375)]","[(0, 3879.98291015625), (1, 1913.598388671875)]","[(0, 10285.1630859375), (1, 16944.88671875)]","[(0, 1903.3143310546875), (1, 1928.296142578125)]","[(0, 3905.390380859375), (1, 1935.9154052734375)]","[(0, 2159.13330078125), (1, 2993.255859375)]","[(0, 2403.599609375), (1, 3974.487548828125)]","[(0, 4735.7412109375), (1, 3373.110107421875)]","[(0, 1311.467041015625), (1, 900.5692749023438)]","[(0, 4530.82861328125), (1, 6985.62841796875)]","[(0, 2401.341796875), (1, 2659.034423828125)]","[(0, 1184.7445068359375), (1, 1158.82568359375)]","[(0, 8106.40771484375), (1, 6528.70068359375)]","[(0, 11855.154296875), (1, 11033.7802734375)]","[(0, 1991.9168701171875), (1, 1598.7095947265625)]","[(0, 2324.824951171875), (1, 2242.676025390625)]"
15,"[(0, 3106.40869140625), (1, 3393.9423828125)]","[(0, 3790.345458984375), (1, 4155.224609375)]","[(0, 3489.66943359375), (1, 3655.471923828125)]","[(0, 1330.7750244140625), (1, 1592.06396484375)]","[(0, 1055.3839111328125), (1, 1014.2908935546875)]","[(0, 434.91351318359375), (1, 980.6560668945312)]","[(0, 1787.831298828125), (1, 1720.3868408203125)]","[(0, 6068.56494140625), (1, 5122.1103515625)]","[(0, 4243.93701171875), (1, 3263.608154296875)]","[(0, 10272.1171875), (1, 14979.9453125)]","[(0, 2162.87158203125), (1, 2370.028076171875)]","[(0, 3527.142822265625), (1, 2032.0380859375)]","[(0, 2390.877197265625), (1, 2187.2880859375)]","[(0, 2827.471923828125), (1, 5051.44482421875)]","[(0, 4854.42138671875), (1, 3496.681884765625)]","[(0, 797.2194213867188), (1, 1030.674072265625)]","[(0, 2899.385986328125), (1, 4597.11279296875)]","[(0, 1882.551513671875), (1, 1710.594482421875)]","[(0, 965.44677734375), (1, 643.078369140625)]","[(0, 5962.29443359375), (1, 6245.08251953125)]","[(0, 5109.38134765625), (1, 5150.849609375)]","[(0, 1411.1402587890625), (1, 1026.1976318359375)]","[(0, 2009.424560546875), (1, 2666.98486328125)]"
16,"[(0, 1334.701171875), (1, 1386.933349609375)]","[(0, 3566.943603515625), (1, 2326.32958984375)]","[(0, 2180.395751953125), (1, 1758.6192626953125)]","[(0, 1475.688232421875), (1, 1744.12841796875)]","[(0, 1417.1728515625), (1, 1211.2130126953125)]","[(0, 638.1307983398438), (1, 1371.0313720703125)]","[(0, 1897.2242431640625), (1, 1894.3721923828125)]","[(0, 1945.0859375), (1, 2030.082763671875)]","[(0, 5283.0302734375), (1, 2109.71337890625)]","[(0, 9315.66796875), (1, 11449.5087890625)]","[(0, 2616.55322265625), (1, 3549.200439453125)]","[(0, 4255.15478515625), (1, 1494.1878662109375)]","[(0, 2701.026611328125), (1, 2771.135498046875)]","[(0, 2113.78955078125), (1, 2798.890380859375)]","[(0, 4337.35107421875), (1, 3313.377685546875)]","[(0, 3192.935546875), (1, 3007.267578125)]","[(0, 3900.633056640625), (1, 4944.78271484375)]","[(0, 1397.478759765625), (1, 1598.9521484375)]","[(0, 4460.69140625), (1, 4425.6572265625)]","[(0, 1603.774169921875), (1, 1671.947265625)]","[(0, 2084.1533203125), (1, 1845.4759521484375)]","[(0, 3987.56298828125), (1, 4080.654052734375)]","[(0, 3936.767822265625), (1, 5746.3525390625)]"
17,"[(0, 4656.0908203125), (1, 4973.47119140625)]","[(0, 3283.760498046875), (1, 1908.434326171875)]","[(0, 2045.018798828125), (1, 1688.7833251953125)]","[(0, 1370.52099609375), (1, 1663.4345703125)]","[(0, 4121.4775390625), (1, 3457.523193359375)]","[(0, 1937.7078857421875), (1, 4563.26513671875)]","[(0, 2217.1240234375), (1, 2257.686767578125)]","[(0, 2636.807373046875), (1, 4181.0068359375)]","[(0, 4080.8720703125), (1, 2319.759765625)]","[(0, 10417.9501953125), (1, 6392.009765625)]","[(0, 2497.24462890625), (1, 3300.094970703125)]","[(0, 3833.529296875), (1, 2134.69189453125)]","[(0, 1769.697265625), (1, 1739.15478515625)]","[(0, 1580.2830810546875), (1, 2637.5517578125)]","[(0, 3992.829345703125), (1, 3110.02783203125)]","[(0, 2533.833740234375), (1, 2563.7236328125)]","[(0, 2341.689453125), (1, 3087.44482421875)]","[(0, 1866.261474609375), (1, 1565.6773681640625)]","[(0, 2942.797607421875), (1, 1942.368408203125)]","[(0, 2940.624755859375), (1, 3526.43994140625)]","[(0, 1938.5960693359375), (1, 1648.600341796875)]","[(0, 3894.30712890625), (1, 4121.013671875)]","[(0, 3255.7802734375), (1, 4281.31640625)]"
18,"[(0, 2187.106689453125), (1, 2312.39697265625)]","[(0, 3225.736328125), (1, 2342.123779296875)]","[(0, 2082.988037109375), (1, 1730.5372314453125)]","[(0, 1406.0302734375), (1, 1701.0849609375)]","[(0, 3601.580078125), (1, 2894.607666015625)]","[(0, 501.00958251953125), (1, 831.2780151367188)]","[(0, 894.4273071289062), (1, 883.5896606445312)]","[(0, 5329.8759765625), (1, 3170.067626953125)]","[(0, 3094.914794921875), (1, 1556.806396484375)]","[(0, 12876.603515625), (1, 10916.7412109375)]","[(0, 3580.549072265625), (1, 3454.537353515625)]","[(0, 4984.56298828125), (1, 1943.962158203125)]","[(0, 9059.587890625), (1, 9425.154296875)]","[(0, 2545.46875), (1, 3475.056884765625)]","[(0, 3890.457763671875), (1, 3041.781982421875)]","[(0, 4576.7275390625), (1, 3289.27685546875)]","[(0, 2375.87353515625), (1, 3618.0078125)]","[(0, 2735.50439453125), (1, 2844.448486328125)]","[(0, 2223.896240234375), (1, 2168.3984375)]","[(0, 2318.467041015625), (1, 1967.57958984375)]","[(0, 5050.20703125), (1, 5188.95166015625)]","[(0, 2104.300048828125), (1, 1961.13232421875)]","[(0, 1838.056884765625), (1, 3179.05029296875)]"
19,"[(0, 2975.432373046875), (1, 3144.057373046875)]","[(0, 2968.33544921875), (1, 1921.4674072265625)]","[(0, 1988.7271728515625), (1, 1690.23828125)]","[(0, 1754.425537109375), (1, 2111.28125)]","[(0, 4020.094970703125), (1, 3156.805419921875)]","[(0, 967.7056884765625), (1, 1936.8284912109375)]","[(0, 963.0122680664062), (1, 975.7317504882812)]","[(0, 5093.90966796875), (1, 1356.609375)]","[(0, 2253.230712890625), (1, 1464.5115966796875)]","[(0, 1130.676025390625), (1, 711.3233642578125)]","[(0, 3285.76220703125), (1, 3022.44580078125)]","[(0, 4074.028076171875), (1, 1732.833740234375)]","[(0, 6249.5927734375), (1, 6565.45751953125)]","[(0, 3545.769775390625), (1, 4286.009765625)]","[(0, 4693.38330078125), (1, 3782.192138671875)]","[(0, 2842.504150390625), (1, 3164.8173828125)]","[(0, 1546.8980712890625), (1, 2358.3095703125)]","[(0, 1862.4388427734375), (1, 1902.087646484375)]","[(0, 1864.109130859375), (1, 1339.87255859375)]","[(0, 2681.94384765625), (1, 2796.010498046875)]","[(0, 4294.59375), (1, 4661.70654296875)]","[(0, 1221.360107421875), (1, 1243.0660400390625)]","[(0, 4335.99462890625), (1, 7094.12744140625)]"
20,"[(0, 1720.881591796875), (1, 1784.11474609375)]","[(0, 3254.2685546875), (1, 4544.01806640625)]","[(0, 2118.278564453125), (1, 2492.729736328125)]","[(0, 1776.929443359375), (1, 2091.8046875)]","[(0, 1196.8062744140625), (1, 1511.0975341796875)]","[(0, 715.248046875), (1, 1360.129638671875)]","[(0, 4246.21630859375), (1, 4283.51318359375)]","[(0, 5696.2421875), (1, 7734.06689453125)]","[(0, 3995.1416015625), (1, 1975.30029296875)]","[(0, 10981.0830078125), (1, 13619.923828125)]","[(0, 4877.373046875), (1, 5435.60498046875)]","[(0, 3526.816650390625), (1, 1892.025146484375)]","[(0, 5716.671875), (1, 5942.5107421875)]","[(0, 3708.63134765625), (1, 4665.81201171875)]","[(0, 4035.3212890625), (1, 5100.7880859375)]","[(0, 5903.22021484375), (1, 4963.326171875)]","[(0, 6899.58251953125), (1, 5636.02490234375)]","[(0, 1382.428466796875), (1, 1517.2510986328125)]","[(0, 3001.740478515625), (1, 2827.9736328125)]","[(0, 1283.1337890625), (1, 1021.8748168945312)]","[(0, 6444.90869140625), (1, 5227.74951171875)]","[(0, 2279.19775390625), (1, 2300.91943359375)]","[(0, 2263.80322265625), (1, 2172.59521484375)]"
