,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 4381.2900390625), (1, 4053.024169921875)]","[(0, 16929.783203125), (1, 18056.4296875)]","[(0, 4994.5224609375), (1, 7813.56298828125)]","[(0, 3527.8056640625), (1, 2279.47607421875)]","[(0, 4260.21826171875), (1, 4938.50048828125)]","[(0, 13337.79296875), (1, 5537.70361328125)]","[(0, 1925.978515625), (1, 1674.6082763671875)]","[(0, 35863.98046875), (1, 7949.296875)]","[(0, 15946.28125), (1, 2748.699951171875)]","[(0, 39738.984375), (1, 40307.34765625)]","[(0, 4343.56005859375), (1, 4128.330078125)]","[(0, 25771.98828125), (1, 2441.11328125)]","[(0, 15017.2919921875), (1, 11559.013671875)]","[(0, 1694.393310546875), (1, 2665.949951171875)]","[(0, 9197.228515625), (1, 7922.78515625)]","[(0, 6426.9248046875), (1, 6847.82275390625)]","[(0, 8333.6044921875), (1, 6535.19775390625)]","[(0, 7121.89892578125), (1, 7882.81787109375)]","[(0, 22116.44921875), (1, 19526.615234375)]","[(0, 15878.7509765625), (1, 9124.6025390625)]","[(0, 9196.9306640625), (1, 8118.30615234375)]","[(0, 2991.8603515625), (1, 2261.540771484375)]","[(0, 8919.2939453125), (1, 13727.021484375)]"
11,"[(0, 4423.2431640625), (1, 3779.3798828125)]","[(0, 13103.388671875), (1, 14340.4287109375)]","[(0, 6069.81494140625), (1, 9582.822265625)]","[(0, 3538.571044921875), (1, 2285.27685546875)]","[(0, 4339.43212890625), (1, 4419.4189453125)]","[(0, 2136.8388671875), (1, 1129.1243896484375)]","[(0, 3151.43310546875), (1, 3619.01220703125)]","[(0, 62560.71875), (1, 27925.142578125)]","[(0, 11824.046875), (1, 3993.50341796875)]","[(0, 365945.875), (1, 647014.5625)]","[(0, 4193.25), (1, 3886.07470703125)]","[(0, 12225.0390625), (1, 1737.9957275390625)]","[(0, 15652.8173828125), (1, 12595.6025390625)]","[(0, 2280.95263671875), (1, 2487.90234375)]","[(0, 4549.763671875), (1, 4768.26171875)]","[(0, 4363.23095703125), (1, 4197.783203125)]","[(0, 4492.09814453125), (1, 3670.3984375)]","[(0, 3958.448974609375), (1, 5178.56005859375)]","[(0, 24736.53125), (1, 18779.478515625)]","[(0, 7551.15478515625), (1, 18305.775390625)]","[(0, 5616.19384765625), (1, 4834.9560546875)]","[(0, 3698.935302734375), (1, 3031.987060546875)]","[(0, 2805.76123046875), (1, 2460.240478515625)]"
12,"[(0, 2668.936279296875), (1, 2453.949951171875)]","[(0, 27615.576171875), (1, 23638.61328125)]","[(0, 6108.6826171875), (1, 3993.43115234375)]","[(0, 4193.10595703125), (1, 2638.05224609375)]","[(0, 6120.46728515625), (1, 5904.994140625)]","[(0, 3171.73974609375), (1, 1480.4046630859375)]","[(0, 11851.80859375), (1, 10494.6435546875)]","[(0, 32660.44140625), (1, 7244.6572265625)]","[(0, 24078.626953125), (1, 5418.23095703125)]","[(0, 229302.265625), (1, 440960.15625)]","[(0, 2384.56396484375), (1, 2211.01123046875)]","[(0, 11188.3681640625), (1, 1673.5457763671875)]","[(0, 5624.21240234375), (1, 4962.54541015625)]","[(0, 5331.12158203125), (1, 6215.86083984375)]","[(0, 6884.5048828125), (1, 4830.208984375)]","[(0, 2055.87939453125), (1, 1339.949951171875)]","[(0, 4690.39404296875), (1, 5350.4462890625)]","[(0, 2055.293212890625), (1, 2195.380859375)]","[(0, 1258.0433349609375), (1, 1400.76318359375)]","[(0, 9342.865234375), (1, 5521.03515625)]","[(0, 26977.89453125), (1, 25392.5703125)]","[(0, 2430.760498046875), (1, 2010.3388671875)]","[(0, 7514.04443359375), (1, 5673.3583984375)]"
13,"[(0, 10908.0625), (1, 9655.7900390625)]","[(0, 22637.0390625), (1, 18918.17578125)]","[(0, 6951.62841796875), (1, 4526.427734375)]","[(0, 2909.372802734375), (1, 1791.817626953125)]","[(0, 4548.09375), (1, 4649.84716796875)]","[(0, 2150.046875), (1, 1042.998291015625)]","[(0, 3776.292236328125), (1, 4364.5126953125)]","[(0, 30044.85546875), (1, 2524.561767578125)]","[(0, 13722.9775390625), (1, 2286.033203125)]","[(0, 58141.02734375), (1, 15721.4423828125)]","[(0, 2720.853515625), (1, 2609.960205078125)]","[(0, 25240.322265625), (1, 7432.58203125)]","[(0, 6781.40478515625), (1, 5982.75341796875)]","[(0, 9419.0712890625), (1, 10826.8603515625)]","[(0, 5063.19384765625), (1, 4145.9384765625)]","[(0, 1099.9901123046875), (1, 1128.4747314453125)]","[(0, 2698.7685546875), (1, 3084.91357421875)]","[(0, 2333.56689453125), (1, 3284.574951171875)]","[(0, 15229.7529296875), (1, 11912.681640625)]","[(0, 3932.97021484375), (1, 20636.041015625)]","[(0, 6501.95166015625), (1, 6091.7763671875)]","[(0, 3735.3095703125), (1, 2524.271484375)]","[(0, 2430.2841796875), (1, 1931.619384765625)]"
14,"[(0, 4604.41796875), (1, 4404.150390625)]","[(0, 27981.017578125), (1, 24009.46875)]","[(0, 7422.2900390625), (1, 4790.63671875)]","[(0, 5732.4169921875), (1, 3872.537841796875)]","[(0, 2985.50146484375), (1, 2100.605712890625)]","[(0, 1525.65234375), (1, 2239.178466796875)]","[(0, 1996.052978515625), (1, 1839.128173828125)]","[(0, 185636.375), (1, 237693.078125)]","[(0, 26947.42578125), (1, 5384.9326171875)]","[(0, 474808.6875), (1, 455745.9375)]","[(0, 2631.41259765625), (1, 2473.315673828125)]","[(0, 23301.599609375), (1, 6457.94580078125)]","[(0, 2801.4833984375), (1, 2313.168701171875)]","[(0, 3988.768798828125), (1, 6824.28759765625)]","[(0, 7900.0146484375), (1, 4760.396484375)]","[(0, 1348.6419677734375), (1, 1166.4517822265625)]","[(0, 13086.8916015625), (1, 14480.7294921875)]","[(0, 7794.7109375), (1, 7518.9755859375)]","[(0, 729.2017822265625), (1, 814.1314086914062)]","[(0, 64251.56640625), (1, 29520.74609375)]","[(0, 35759.74609375), (1, 48034.53125)]","[(0, 4910.49560546875), (1, 4269.09716796875)]","[(0, 2122.011962890625), (1, 2051.07470703125)]"
15,"[(0, 4206.38720703125), (1, 3757.400390625)]","[(0, 23585.220703125), (1, 19480.359375)]","[(0, 9144.263671875), (1, 5765.3564453125)]","[(0, 4653.9326171875), (1, 3116.43505859375)]","[(0, 1896.3280029296875), (1, 1369.3104248046875)]","[(0, 877.6826782226562), (1, 1266.4486083984375)]","[(0, 2545.458984375), (1, 2995.557861328125)]","[(0, 32775.01953125), (1, 7034.77294921875)]","[(0, 21691.451171875), (1, 5036.36962890625)]","[(0, 264435.96875), (1, 312865.375)]","[(0, 3064.770751953125), (1, 2907.78466796875)]","[(0, 18542.376953125), (1, 4975.72412109375)]","[(0, 3497.819091796875), (1, 3267.690673828125)]","[(0, 4831.798828125), (1, 7865.1259765625)]","[(0, 7977.78466796875), (1, 4925.08203125)]","[(0, 737.0807495117188), (1, 1048.175537109375)]","[(0, 7322.34912109375), (1, 8353.625)]","[(0, 3921.707763671875), (1, 3887.09765625)]","[(0, 978.913818359375), (1, 820.4700927734375)]","[(0, 42254.390625), (1, 106286.90625)]","[(0, 13793.0673828125), (1, 16046.5859375)]","[(0, 5506.29638671875), (1, 3852.951171875)]","[(0, 2927.071533203125), (1, 3192.223388671875)]"
16,"[(0, 2269.24609375), (1, 1793.2220458984375)]","[(0, 14090.0693359375), (1, 5481.06982421875)]","[(0, 3624.0615234375), (1, 3687.372314453125)]","[(0, 5004.12939453125), (1, 3265.5537109375)]","[(0, 1137.3314208984375), (1, 889.9403076171875)]","[(0, 980.2197875976562), (1, 1837.663330078125)]","[(0, 2372.49658203125), (1, 2043.3909912109375)]","[(0, 19660.5), (1, 5699.1279296875)]","[(0, 26170.69921875), (1, 6220.0771484375)]","[(0, 622544.1875), (1, 764343.8125)]","[(0, 4619.1650390625), (1, 5488.26708984375)]","[(0, 12189.9970703125), (1, 2071.854736328125)]","[(0, 3990.769775390625), (1, 4309.2236328125)]","[(0, 3039.007080078125), (1, 2937.10302734375)]","[(0, 9267.62109375), (1, 3984.704345703125)]","[(0, 2693.252197265625), (1, 1994.2244873046875)]","[(0, 11632.5859375), (1, 7272.3671875)]","[(0, 2435.165771484375), (1, 2173.419189453125)]","[(0, 22977.541015625), (1, 14439.3310546875)]","[(0, 14722.7041015625), (1, 5154.93310546875)]","[(0, 2318.3818359375), (1, 2149.883056640625)]","[(0, 6646.53759765625), (1, 4932.0712890625)]","[(0, 8801.3359375), (1, 11949.5244140625)]"
17,"[(0, 7556.64404296875), (1, 6199.580078125)]","[(0, 12161.2236328125), (1, 4534.88330078125)]","[(0, 5160.72314453125), (1, 5161.10693359375)]","[(0, 4223.70068359375), (1, 2666.61083984375)]","[(0, 11371.7685546875), (1, 9573.2314453125)]","[(0, 4459.087890625), (1, 11069.4892578125)]","[(0, 2147.380126953125), (1, 2501.563720703125)]","[(0, 46181.80859375), (1, 81679.8046875)]","[(0, 26050.103515625), (1, 2757.34716796875)]","[(0, 607800.0625), (1, 214468.671875)]","[(0, 3120.16748046875), (1, 3376.27392578125)]","[(0, 27030.197265625), (1, 3969.25634765625)]","[(0, 2996.23779296875), (1, 3208.181884765625)]","[(0, 3000.069091796875), (1, 3233.923828125)]","[(0, 5898.7802734375), (1, 3027.1015625)]","[(0, 1914.17431640625), (1, 1884.9227294921875)]","[(0, 6712.8447265625), (1, 3754.63818359375)]","[(0, 2261.90625), (1, 2580.239501953125)]","[(0, 3228.9775390625), (1, 2975.162841796875)]","[(0, 18808.1015625), (1, 35007.2421875)]","[(0, 3115.90625), (1, 2686.791259765625)]","[(0, 7044.298828125), (1, 5639.87451171875)]","[(0, 2805.54052734375), (1, 3426.232177734375)]"
18,"[(0, 3404.64990234375), (1, 2714.357421875)]","[(0, 16866.435546875), (1, 6995.0009765625)]","[(0, 5017.69189453125), (1, 4765.6748046875)]","[(0, 4370.8232421875), (1, 2777.322509765625)]","[(0, 6290.96142578125), (1, 5091.74853515625)]","[(0, 965.831787109375), (1, 1808.7373046875)]","[(0, 1321.840087890625), (1, 1184.5032958984375)]","[(0, 19649.3671875), (1, 4635.369140625)]","[(0, 22183.984375), (1, 6763.255859375)]","[(0, 632100.625), (1, 576256.9375)]","[(0, 7174.595703125), (1, 7332.173828125)]","[(0, 28634.955078125), (1, 3387.700927734375)]","[(0, 19716.716796875), (1, 24032.767578125)]","[(0, 2344.767578125), (1, 3044.777099609375)]","[(0, 12772.6318359375), (1, 6886.46826171875)]","[(0, 8669.2646484375), (1, 6310.357421875)]","[(0, 6812.62841796875), (1, 9158.611328125)]","[(0, 5712.42626953125), (1, 6685.0478515625)]","[(0, 3600.54296875), (1, 3319.760498046875)]","[(0, 7547.79931640625), (1, 3279.063232421875)]","[(0, 6627.08056640625), (1, 7635.34326171875)]","[(0, 5967.533203125), (1, 5862.2216796875)]","[(0, 5491.19873046875), (1, 5965.5244140625)]"
19,"[(0, 3842.221923828125), (1, 3164.971435546875)]","[(0, 14522.34375), (1, 5541.30126953125)]","[(0, 7478.05029296875), (1, 6998.49755859375)]","[(0, 5326.2177734375), (1, 3325.708251953125)]","[(0, 6230.2763671875), (1, 5593.2587890625)]","[(0, 1270.0736083984375), (1, 2763.955322265625)]","[(0, 1748.579345703125), (1, 2023.264892578125)]","[(0, 15767.2666015625), (1, 1586.518798828125)]","[(0, 17762.458984375), (1, 1673.615234375)]","[(0, 14894.275390625), (1, 14997.0419921875)]","[(0, 4477.05224609375), (1, 4406.00341796875)]","[(0, 18357.0859375), (1, 2157.57177734375)]","[(0, 21032.216796875), (1, 25661.6484375)]","[(0, 4350.23046875), (1, 4937.12060546875)]","[(0, 13111.3134765625), (1, 8929.703125)]","[(0, 3073.941650390625), (1, 3618.273681640625)]","[(0, 3365.193359375), (1, 4465.62841796875)]","[(0, 3002.61376953125), (1, 3439.871826171875)]","[(0, 1589.77587890625), (1, 1451.595947265625)]","[(0, 6272.86279296875), (1, 14018.8037109375)]","[(0, 12912.2529296875), (1, 14264.4404296875)]","[(0, 3530.7373046875), (1, 3204.591796875)]","[(0, 9845.970703125), (1, 14152.2734375)]"
20,"[(0, 2383.360107421875), (1, 1885.020751953125)]","[(0, 12980.12109375), (1, 25820.87109375)]","[(0, 4093.5673828125), (1, 4099.09521484375)]","[(0, 3633.4052734375), (1, 2233.20068359375)]","[(0, 1977.4498291015625), (1, 2686.616943359375)]","[(0, 911.9235229492188), (1, 1956.5836181640625)]","[(0, 30139.845703125), (1, 16649.884765625)]","[(0, 66257.6328125), (1, 81582.6484375)]","[(0, 25469.427734375), (1, 2563.537841796875)]","[(0, 461165.15625), (1, 818877.0625)]","[(0, 8765.9775390625), (1, 10010.5166015625)]","[(0, 16008.4033203125), (1, 3134.62060546875)]","[(0, 9790.8193359375), (1, 9669.2158203125)]","[(0, 6222.58056640625), (1, 7420.44970703125)]","[(0, 7736.18408203125), (1, 4789.22998046875)]","[(0, 11470.7998046875), (1, 8880.1162109375)]","[(0, 17494.650390625), (1, 9437.62109375)]","[(0, 1598.4329833984375), (1, 1693.41357421875)]","[(0, 4545.0107421875), (1, 4183.04931640625)]","[(0, 4033.42041015625), (1, 2545.1142578125)]","[(0, 6172.39599609375), (1, 5397.19482421875)]","[(0, 2648.016357421875), (1, 2442.353515625)]","[(0, 2496.762451171875), (1, 2498.45947265625)]"
