,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1721.9190673828125), (1, 1411.20556640625)]","[(0, 4086.577392578125), (1, 3622.37890625)]","[(0, 2074.38525390625), (1, 1765.763427734375)]","[(0, 3726.951171875), (1, 2907.070556640625)]","[(0, 1092.315673828125), (1, 1027.4781494140625)]","[(0, 1768.4732666015625), (1, 1087.4134521484375)]","[(0, 18962.576171875), (1, 15909.552734375)]","[(0, 5987.4111328125), (1, 1629.885498046875)]","[(0, 10526.7998046875), (1, 6270.3740234375)]","[(0, 187336.765625), (1, 117708.4765625)]","[(0, 5397.82275390625), (1, 7174.54052734375)]","[(0, 7363.89013671875), (1, 2594.765380859375)]","[(0, 11277.7646484375), (1, 10375.4345703125)]","[(0, 2153.21728515625), (1, 2433.55908203125)]","[(0, 3679.98095703125), (1, 2162.222900390625)]","[(0, 3112.689697265625), (1, 3016.70947265625)]","[(0, 3618.011474609375), (1, 2842.59375)]","[(0, 4320.8779296875), (1, 2911.46142578125)]","[(0, 1677.135986328125), (1, 2216.33251953125)]","[(0, 1793.8505859375), (1, 1652.89501953125)]","[(0, 8862.9072265625), (1, 8389.3349609375)]","[(0, 2257.965576171875), (1, 1551.9464111328125)]","[(0, 1091.3243408203125), (1, 820.4599609375)]"
1,"[(0, 3432.4658203125), (1, 3746.897705078125)]","[(0, 2937.384521484375), (1, 2636.855224609375)]","[(0, 2154.931640625), (1, 1785.69873046875)]","[(0, 2094.349853515625), (1, 1648.8101806640625)]","[(0, 819.8631591796875), (1, 602.893798828125)]","[(0, 1331.37158203125), (1, 864.7039794921875)]","[(0, 5046.4658203125), (1, 6703.26123046875)]","[(0, 3592.7294921875), (1, 1892.447265625)]","[(0, 4302.85888671875), (1, 1964.3538818359375)]","[(0, 62105.60546875), (1, 46632.47265625)]","[(0, 10043.1044921875), (1, 12925.3369140625)]","[(0, 5618.73876953125), (1, 1293.77294921875)]","[(0, 11520.287109375), (1, 11835.4189453125)]","[(0, 2522.39453125), (1, 2952.674560546875)]","[(0, 3951.244873046875), (1, 2684.428466796875)]","[(0, 1662.39599609375), (1, 2060.41748046875)]","[(0, 2161.03955078125), (1, 1849.34423828125)]","[(0, 3062.211669921875), (1, 3607.9638671875)]","[(0, 15427.333984375), (1, 18255.689453125)]","[(0, 2283.572998046875), (1, 2126.494384765625)]","[(0, 2649.18701171875), (1, 2431.460693359375)]","[(0, 3534.537353515625), (1, 2405.501953125)]","[(0, 4468.03125), (1, 3229.944580078125)]"
2,"[(0, 1980.76611328125), (1, 2264.185302734375)]","[(0, 2755.069580078125), (1, 2384.900634765625)]","[(0, 2302.1025390625), (1, 1960.2637939453125)]","[(0, 2462.970703125), (1, 1974.6231689453125)]","[(0, 782.36328125), (1, 603.4497680664062)]","[(0, 985.8880615234375), (1, 492.144775390625)]","[(0, 4025.923095703125), (1, 2911.783447265625)]","[(0, 3093.477783203125), (1, 2529.933837890625)]","[(0, 10374.662109375), (1, 2732.306396484375)]","[(0, 75820.65625), (1, 147881.453125)]","[(0, 6063.9482421875), (1, 6563.36669921875)]","[(0, 7041.08837890625), (1, 1977.23779296875)]","[(0, 8828.96875), (1, 8872.6328125)]","[(0, 2586.22998046875), (1, 2045.363037109375)]","[(0, 5988.279296875), (1, 4118.7470703125)]","[(0, 4060.920654296875), (1, 2470.102783203125)]","[(0, 8081.1904296875), (1, 8979.03515625)]","[(0, 2454.209716796875), (1, 1389.3638916015625)]","[(0, 2439.0947265625), (1, 2302.541748046875)]","[(0, 4930.9140625), (1, 6564.3310546875)]","[(0, 4710.1708984375), (1, 4419.853515625)]","[(0, 2860.7099609375), (1, 2482.1494140625)]","[(0, 1325.96484375), (1, 1436.030517578125)]"
3,"[(0, 2880.542724609375), (1, 2399.327392578125)]","[(0, 2018.6759033203125), (1, 1789.9927978515625)]","[(0, 2353.7451171875), (1, 1948.4332275390625)]","[(0, 2300.3544921875), (1, 1882.56591796875)]","[(0, 4229.0810546875), (1, 3516.291259765625)]","[(0, 5491.50244140625), (1, 2321.994140625)]","[(0, 2207.895751953125), (1, 2841.112548828125)]","[(0, 5654.10302734375), (1, 2161.6787109375)]","[(0, 11980.55078125), (1, 2173.116455078125)]","[(0, 80259.1015625), (1, 72442.875)]","[(0, 11610.630859375), (1, 10823.8154296875)]","[(0, 7992.466796875), (1, 2310.7236328125)]","[(0, 7008.52294921875), (1, 6964.92041015625)]","[(0, 2864.172607421875), (1, 2290.24365234375)]","[(0, 6682.88671875), (1, 4764.59326171875)]","[(0, 1848.09228515625), (1, 2306.286376953125)]","[(0, 4946.4140625), (1, 5807.5498046875)]","[(0, 2780.859375), (1, 3002.09814453125)]","[(0, 6801.521484375), (1, 3643.6904296875)]","[(0, 5890.10107421875), (1, 25441.486328125)]","[(0, 3001.23388671875), (1, 2755.09033203125)]","[(0, 3194.443359375), (1, 2577.6572265625)]","[(0, 1798.5880126953125), (1, 2440.45703125)]"
4,"[(0, 1902.1748046875), (1, 1577.799072265625)]","[(0, 3657.32373046875), (1, 3909.433349609375)]","[(0, 2033.1739501953125), (1, 2443.500732421875)]","[(0, 2210.6337890625), (1, 1806.28955078125)]","[(0, 3018.038818359375), (1, 2535.09521484375)]","[(0, 1269.45361328125), (1, 699.6879272460938)]","[(0, 11776.5009765625), (1, 10512.904296875)]","[(0, 4652.95654296875), (1, 2477.33349609375)]","[(0, 9910.046875), (1, 2772.474365234375)]","[(0, 21213.08984375), (1, 14260.7822265625)]","[(0, 5296.34326171875), (1, 5300.46142578125)]","[(0, 7763.6337890625), (1, 2074.748291015625)]","[(0, 4490.162109375), (1, 4265.177734375)]","[(0, 1392.35302734375), (1, 2098.734375)]","[(0, 4120.06689453125), (1, 3567.916748046875)]","[(0, 4090.5078125), (1, 2887.251953125)]","[(0, 4539.78173828125), (1, 4297.9619140625)]","[(0, 2050.185791015625), (1, 1668.377197265625)]","[(0, 2338.80126953125), (1, 2035.892333984375)]","[(0, 6278.09326171875), (1, 6587.61669921875)]","[(0, 1798.3590087890625), (1, 1699.1168212890625)]","[(0, 2222.51708984375), (1, 1611.6451416015625)]","[(0, 2535.03955078125), (1, 3731.279296875)]"
5,"[(0, 2381.694580078125), (1, 2670.5810546875)]","[(0, 2824.43603515625), (1, 3060.06005859375)]","[(0, 1741.0123291015625), (1, 2168.203857421875)]","[(0, 3219.276611328125), (1, 2618.400634765625)]","[(0, 2657.6591796875), (1, 1767.9141845703125)]","[(0, 2162.571533203125), (1, 1022.147705078125)]","[(0, 5497.9375), (1, 5456.7021484375)]","[(0, 8896.3486328125), (1, 4830.06591796875)]","[(0, 10167.4033203125), (1, 1847.6756591796875)]","[(0, 97217.03125), (1, 66212.9765625)]","[(0, 5916.171875), (1, 6624.1865234375)]","[(0, 6723.52490234375), (1, 2093.727783203125)]","[(0, 6107.83203125), (1, 5500.37109375)]","[(0, 2403.435791015625), (1, 3286.693115234375)]","[(0, 4548.88720703125), (1, 4282.97412109375)]","[(0, 1790.6065673828125), (1, 1569.2515869140625)]","[(0, 2753.89013671875), (1, 2571.681884765625)]","[(0, 3113.921875), (1, 2344.87158203125)]","[(0, 20509.259765625), (1, 14759.8876953125)]","[(0, 6334.517578125), (1, 23514.365234375)]","[(0, 1438.728271484375), (1, 1312.601318359375)]","[(0, 3929.007568359375), (1, 2488.43408203125)]","[(0, 757.7889404296875), (1, 766.1970825195312)]"
6,"[(0, 1346.9522705078125), (1, 1595.742431640625)]","[(0, 3968.416259765625), (1, 4265.18603515625)]","[(0, 2556.39892578125), (1, 3032.568359375)]","[(0, 1725.2132568359375), (1, 1390.765869140625)]","[(0, 875.7337036132812), (1, 921.014404296875)]","[(0, 1424.8736572265625), (1, 673.0145263671875)]","[(0, 6010.76513671875), (1, 6169.07666015625)]","[(0, 9529.9814453125), (1, 2485.156494140625)]","[(0, 8348.94921875), (1, 1988.9813232421875)]","[(0, 55704.72265625), (1, 125811.65625)]","[(0, 4207.09716796875), (1, 4500.6826171875)]","[(0, 13314.9541015625), (1, 5148.05517578125)]","[(0, 4627.06103515625), (1, 5687.2099609375)]","[(0, 5114.0419921875), (1, 6474.3427734375)]","[(0, 9005.0712890625), (1, 5171.26123046875)]","[(0, 8237.8896484375), (1, 7210.11865234375)]","[(0, 4969.853515625), (1, 5369.3076171875)]","[(0, 3205.28857421875), (1, 2887.060791015625)]","[(0, 4632.32421875), (1, 3011.57861328125)]","[(0, 5957.00830078125), (1, 7058.548828125)]","[(0, 3921.59912109375), (1, 3741.69140625)]","[(0, 2822.575439453125), (1, 1746.9266357421875)]","[(0, 1892.325439453125), (1, 1403.984130859375)]"
7,"[(0, 2993.858154296875), (1, 2516.03271484375)]","[(0, 2941.2724609375), (1, 3227.022705078125)]","[(0, 2299.397216796875), (1, 2810.905029296875)]","[(0, 3187.851806640625), (1, 3997.123291015625)]","[(0, 468.5954284667969), (1, 612.5132446289062)]","[(0, 1983.6583251953125), (1, 1343.484619140625)]","[(0, 3465.152099609375), (1, 3373.534912109375)]","[(0, 8034.537109375), (1, 1393.5054931640625)]","[(0, 11263.7265625), (1, 1465.1759033203125)]","[(0, 40593.5859375), (1, 42410.50390625)]","[(0, 4635.80224609375), (1, 4874.93603515625)]","[(0, 5489.3662109375), (1, 1969.576171875)]","[(0, 4682.4248046875), (1, 5859.29248046875)]","[(0, 9784.0615234375), (1, 10067.39453125)]","[(0, 6243.71875), (1, 3973.4111328125)]","[(0, 4834.98828125), (1, 6284.634765625)]","[(0, 3052.4033203125), (1, 3429.066162109375)]","[(0, 2148.91015625), (1, 3115.606201171875)]","[(0, 4425.36572265625), (1, 2293.399658203125)]","[(0, 8470.4033203125), (1, 24050.833984375)]","[(0, 2051.256591796875), (1, 1667.179443359375)]","[(0, 2958.818115234375), (1, 1866.6949462890625)]","[(0, 3421.585693359375), (1, 4969.69677734375)]"
8,"[(0, 1918.0518798828125), (1, 2148.55078125)]","[(0, 5533.92919921875), (1, 6018.9853515625)]","[(0, 3788.7626953125), (1, 3387.274658203125)]","[(0, 1758.6796875), (1, 2179.87158203125)]","[(0, 521.0341186523438), (1, 665.4169921875)]","[(0, 1673.3934326171875), (1, 1175.37060546875)]","[(0, 3252.47509765625), (1, 2878.11669921875)]","[(0, 8585.4169921875), (1, 4278.7080078125)]","[(0, 7435.92138671875), (1, 2368.2646484375)]","[(0, 4235.93115234375), (1, 3453.0615234375)]","[(0, 1804.564453125), (1, 2144.677490234375)]","[(0, 5537.15966796875), (1, 2666.506591796875)]","[(0, 16636.361328125), (1, 18376.021484375)]","[(0, 2335.022705078125), (1, 2476.798583984375)]","[(0, 4832.005859375), (1, 3535.3330078125)]","[(0, 7528.64794921875), (1, 6738.31494140625)]","[(0, 2785.40185546875), (1, 2551.99267578125)]","[(0, 1736.420166015625), (1, 1398.0032958984375)]","[(0, 2226.629638671875), (1, 2569.414306640625)]","[(0, 3162.373779296875), (1, 3902.515869140625)]","[(0, 2124.674072265625), (1, 1987.5611572265625)]","[(0, 1691.6824951171875), (1, 1804.853515625)]","[(0, 1009.4207153320312), (1, 1156.55078125)]"
9,"[(0, 4281.8017578125), (1, 3621.453125)]","[(0, 4343.4443359375), (1, 4288.802734375)]","[(0, 5878.1650390625), (1, 5223.20947265625)]","[(0, 2069.00244140625), (1, 2509.783935546875)]","[(0, 2950.443603515625), (1, 3486.8583984375)]","[(0, 1645.2431640625), (1, 804.5708618164062)]","[(0, 2932.633056640625), (1, 3427.702880859375)]","[(0, 11831.0625), (1, 2947.360107421875)]","[(0, 4896.30810546875), (1, 3008.518310546875)]","[(0, 34128.3046875), (1, 34842.20703125)]","[(0, 2032.312255859375), (1, 2240.644775390625)]","[(0, 5298.73291015625), (1, 1664.5970458984375)]","[(0, 17068.1171875), (1, 18913.26953125)]","[(0, 3971.001953125), (1, 3597.522705078125)]","[(0, 5719.21337890625), (1, 4485.59521484375)]","[(0, 5117.14453125), (1, 5131.52197265625)]","[(0, 1721.1517333984375), (1, 1644.9073486328125)]","[(0, 2408.074951171875), (1, 2691.337890625)]","[(0, 2972.2490234375), (1, 2600.49658203125)]","[(0, 2038.896240234375), (1, 3778.118408203125)]","[(0, 1445.7615966796875), (1, 1263.155029296875)]","[(0, 3302.166259765625), (1, 3470.5361328125)]","[(0, 2430.1591796875), (1, 1755.3602294921875)]"
