,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 17251.169921875), (1, 20201.80859375)]","[(0, 33008.23828125), (1, 45101.98046875)]","[(0, 28350.541015625), (1, 23885.025390625)]","[(0, 23470.54296875), (1, 15302.869140625)]","[(0, 61930.0078125), (1, 56723.01171875)]","[(0, 48882.859375), (1, 41764.37890625)]","[(0, 75977.21875), (1, 63807.2734375)]","[(0, 44716.78125), (1, 18673.681640625)]","[(0, 68589.3671875), (1, 42421.1015625)]","[(0, 65392.03515625), (1, 69251.8984375)]","[(0, 27111.3671875), (1, 35592.421875)]","[(0, 51623.3046875), (1, 57793.3046875)]","[(0, 40206.9921875), (1, 52592.65625)]","[(0, 77723.8671875), (1, 74940.0234375)]","[(0, 68777.1015625), (1, 55627.85546875)]","[(0, 68079.171875), (1, 51272.19921875)]","[(0, 24508.59375), (1, 27832.9375)]","[(0, 23415.587890625), (1, 20086.5625)]","[(0, 42183.890625), (1, 34736.17578125)]","[(0, 25297.458984375), (1, 19355.765625)]","[(0, 73016.0), (1, 60737.38671875)]","[(0, 18687.96875), (1, 17885.048828125)]","[(0, 72062.109375), (1, 68105.796875)]"
1,"[(0, 32889.3046875), (1, 33607.46484375)]","[(0, 29014.744140625), (1, 43650.18359375)]","[(0, 33990.484375), (1, 29840.3984375)]","[(0, 14533.814453125), (1, 9404.3154296875)]","[(0, 35873.1484375), (1, 31782.666015625)]","[(0, 25220.615234375), (1, 19978.22265625)]","[(0, 23397.3515625), (1, 30334.984375)]","[(0, 25764.24609375), (1, 27660.06640625)]","[(0, 53260.8359375), (1, 19489.203125)]","[(0, 52940.78515625), (1, 56832.5546875)]","[(0, 37122.28125), (1, 40660.34375)]","[(0, 56213.84375), (1, 55374.8984375)]","[(0, 48505.9609375), (1, 62418.828125)]","[(0, 63958.79296875), (1, 72416.9765625)]","[(0, 64868.0546875), (1, 54973.1640625)]","[(0, 53575.61328125), (1, 68081.6328125)]","[(0, 19473.44921875), (1, 23601.8515625)]","[(0, 18802.505859375), (1, 19573.505859375)]","[(0, 40302.38671875), (1, 36767.73046875)]","[(0, 42815.2265625), (1, 36240.703125)]","[(0, 57135.5234375), (1, 49458.0859375)]","[(0, 25074.392578125), (1, 24834.19921875)]","[(0, 51267.453125), (1, 52161.0390625)]"
2,"[(0, 22203.287109375), (1, 20969.80859375)]","[(0, 29073.6875), (1, 38513.953125)]","[(0, 28628.703125), (1, 24497.634765625)]","[(0, 17189.4375), (1, 10902.3310546875)]","[(0, 29085.05859375), (1, 24632.548828125)]","[(0, 53237.6796875), (1, 41866.91015625)]","[(0, 30290.580078125), (1, 22999.310546875)]","[(0, 21248.3203125), (1, 17363.2421875)]","[(0, 26043.423828125), (1, 48625.64453125)]","[(0, 65486.3359375), (1, 61026.0625)]","[(0, 30224.328125), (1, 27980.029296875)]","[(0, 63261.4140625), (1, 46326.88671875)]","[(0, 46631.31640625), (1, 48885.421875)]","[(0, 51942.0234375), (1, 48040.2109375)]","[(0, 59133.1484375), (1, 44054.59375)]","[(0, 67721.8515625), (1, 63117.56640625)]","[(0, 20396.013671875), (1, 23435.158203125)]","[(0, 17708.80859375), (1, 14897.7978515625)]","[(0, 36407.953125), (1, 42977.91796875)]","[(0, 78359.09375), (1, 44813.09375)]","[(0, 48318.42578125), (1, 44836.8203125)]","[(0, 20225.482421875), (1, 21026.6015625)]","[(0, 54514.36328125), (1, 53008.33203125)]"
3,"[(0, 30491.490234375), (1, 34850.81640625)]","[(0, 22946.578125), (1, 32632.578125)]","[(0, 32272.98046875), (1, 28655.52734375)]","[(0, 21748.931640625), (1, 15017.220703125)]","[(0, 61843.6640625), (1, 56900.015625)]","[(0, 34215.125), (1, 27824.923828125)]","[(0, 31179.587890625), (1, 40269.15625)]","[(0, 64006.62890625), (1, 41125.58984375)]","[(0, 60022.7890625), (1, 50053.53515625)]","[(0, 71746.9453125), (1, 98686.40625)]","[(0, 36835.71484375), (1, 36779.5859375)]","[(0, 32369.646484375), (1, 34724.546875)]","[(0, 66193.0234375), (1, 68769.1640625)]","[(0, 35024.80859375), (1, 35584.515625)]","[(0, 54399.48828125), (1, 43672.96484375)]","[(0, 63592.46875), (1, 75573.90625)]","[(0, 15537.1259765625), (1, 18129.46875)]","[(0, 26192.470703125), (1, 21657.861328125)]","[(0, 25787.18359375), (1, 26688.19140625)]","[(0, 53506.68359375), (1, 54830.01171875)]","[(0, 42477.4921875), (1, 39083.65625)]","[(0, 26241.55078125), (1, 26606.416015625)]","[(0, 29398.646484375), (1, 29372.751953125)]"
4,"[(0, 15838.990234375), (1, 17684.033203125)]","[(0, 41972.12890625), (1, 34674.97265625)]","[(0, 28385.0078125), (1, 33017.87109375)]","[(0, 22270.001953125), (1, 15026.21875)]","[(0, 73748.7109375), (1, 65705.03125)]","[(0, 13441.4404296875), (1, 11204.427734375)]","[(0, 62657.74609375), (1, 55391.58984375)]","[(0, 54756.07421875), (1, 65011.921875)]","[(0, 29410.3125), (1, 42342.69140625)]","[(0, 51265.546875), (1, 42824.8203125)]","[(0, 37612.6328125), (1, 38672.87890625)]","[(0, 43021.265625), (1, 56277.03125)]","[(0, 39758.046875), (1, 45941.390625)]","[(0, 55421.97265625), (1, 70622.5546875)]","[(0, 68918.1953125), (1, 53036.90234375)]","[(0, 76813.59375), (1, 63017.60546875)]","[(0, 27537.625), (1, 35306.546875)]","[(0, 20432.88671875), (1, 15034.072265625)]","[(0, 35311.734375), (1, 41475.62109375)]","[(0, 76963.25), (1, 64953.60546875)]","[(0, 31433.662109375), (1, 28488.65625)]","[(0, 18805.697265625), (1, 15480.16796875)]","[(0, 57952.08984375), (1, 57732.21484375)]"
5,"[(0, 25067.173828125), (1, 25852.212890625)]","[(0, 39223.79296875), (1, 29782.14453125)]","[(0, 31993.380859375), (1, 35957.61328125)]","[(0, 19729.224609375), (1, 13488.927734375)]","[(0, 79674.5546875), (1, 74021.828125)]","[(0, 19660.724609375), (1, 15544.935546875)]","[(0, 38967.42578125), (1, 48113.7578125)]","[(0, 53940.5390625), (1, 41103.828125)]","[(0, 67699.640625), (1, 50625.6875)]","[(0, 82183.1640625), (1, 65894.609375)]","[(0, 85402.78125), (1, 94398.8515625)]","[(0, 42038.42578125), (1, 49863.1015625)]","[(0, 60357.61328125), (1, 68119.109375)]","[(0, 57375.55859375), (1, 62570.4453125)]","[(0, 61773.34375), (1, 52616.390625)]","[(0, 37704.71875), (1, 47128.01953125)]","[(0, 22403.396484375), (1, 29984.544921875)]","[(0, 23948.615234375), (1, 18528.943359375)]","[(0, 44614.0), (1, 43312.89453125)]","[(0, 36004.93359375), (1, 52336.93359375)]","[(0, 30599.302734375), (1, 28057.841796875)]","[(0, 29646.9453125), (1, 24419.982421875)]","[(0, 59904.9296875), (1, 56729.8828125)]"
6,"[(0, 16415.375), (1, 15533.33203125)]","[(0, 63319.359375), (1, 44147.625)]","[(0, 25132.521484375), (1, 29276.4921875)]","[(0, 17201.34375), (1, 11069.4892578125)]","[(0, 30586.142578125), (1, 35709.30859375)]","[(0, 22835.873046875), (1, 19288.63671875)]","[(0, 89811.125), (1, 68984.546875)]","[(0, 38511.05078125), (1, 21562.1328125)]","[(0, 43000.671875), (1, 37389.96484375)]","[(0, 60099.37109375), (1, 74238.71875)]","[(0, 44726.0390625), (1, 35169.83984375)]","[(0, 64981.921875), (1, 68716.1875)]","[(0, 52585.73828125), (1, 46024.359375)]","[(0, 56996.6875), (1, 64057.1953125)]","[(0, 56132.3046875), (1, 45642.640625)]","[(0, 49519.72265625), (1, 60035.8984375)]","[(0, 20713.962890625), (1, 19884.05859375)]","[(0, 24112.3828125), (1, 19983.42578125)]","[(0, 27997.353515625), (1, 25216.958984375)]","[(0, 70061.0703125), (1, 58027.58203125)]","[(0, 35859.53515625), (1, 31117.443359375)]","[(0, 24676.58984375), (1, 23290.291015625)]","[(0, 31065.2578125), (1, 30530.013671875)]"
7,"[(0, 28902.78515625), (1, 31884.701171875)]","[(0, 61570.30859375), (1, 39789.3046875)]","[(0, 28203.4609375), (1, 31853.18359375)]","[(0, 15103.498046875), (1, 23520.263671875)]","[(0, 13078.59375), (1, 15217.078125)]","[(0, 38824.05859375), (1, 31776.908203125)]","[(0, 35394.91015625), (1, 45795.72265625)]","[(0, 25718.880859375), (1, 15810.7529296875)]","[(0, 69132.6015625), (1, 47668.2265625)]","[(0, 45329.4453125), (1, 57509.49609375)]","[(0, 110004.8984375), (1, 82767.71875)]","[(0, 32853.56640625), (1, 44274.53515625)]","[(0, 27883.044921875), (1, 25128.974609375)]","[(0, 49702.39453125), (1, 57694.78515625)]","[(0, 49559.83203125), (1, 43985.57421875)]","[(0, 53861.62890625), (1, 46007.15625)]","[(0, 18533.9453125), (1, 18184.828125)]","[(0, 19412.8515625), (1, 15190.5595703125)]","[(0, 21608.4921875), (1, 24376.193359375)]","[(0, 135566.53125), (1, 53259.87109375)]","[(0, 38362.2265625), (1, 35255.83984375)]","[(0, 31381.3359375), (1, 28911.798828125)]","[(0, 29407.619140625), (1, 32085.66015625)]"
8,"[(0, 19411.9453125), (1, 17256.3359375)]","[(0, 29865.623046875), (1, 24171.8984375)]","[(0, 27149.142578125), (1, 20598.03515625)]","[(0, 9125.1943359375), (1, 14311.068359375)]","[(0, 13474.6181640625), (1, 16828.228515625)]","[(0, 20909.44140625), (1, 15941.9482421875)]","[(0, 35274.03515625), (1, 28680.376953125)]","[(0, 28238.4765625), (1, 18862.419921875)]","[(0, 24625.85546875), (1, 19755.677734375)]","[(0, 23602.345703125), (1, 22971.40625)]","[(0, 57190.75), (1, 61449.41015625)]","[(0, 73048.453125), (1, 70594.34375)]","[(0, 49544.6640625), (1, 51778.3203125)]","[(0, 98943.390625), (1, 114115.2578125)]","[(0, 58970.28515625), (1, 43878.1484375)]","[(0, 69064.921875), (1, 50275.56640625)]","[(0, 32740.37109375), (1, 34235.8828125)]","[(0, 17984.19921875), (1, 14838.2177734375)]","[(0, 23754.021484375), (1, 22570.990234375)]","[(0, 64593.83984375), (1, 35254.6328125)]","[(0, 50883.046875), (1, 47337.33984375)]","[(0, 13885.560546875), (1, 18955.251953125)]","[(0, 64218.734375), (1, 61934.67578125)]"
9,"[(0, 33861.5546875), (1, 32076.052734375)]","[(0, 26367.431640625), (1, 19904.16796875)]","[(0, 30743.125), (1, 22204.705078125)]","[(0, 10539.17578125), (1, 16863.845703125)]","[(0, 39902.23828125), (1, 45521.48828125)]","[(0, 44030.56640625), (1, 34029.47265625)]","[(0, 44295.5234375), (1, 52673.37109375)]","[(0, 54060.4765625), (1, 20641.455078125)]","[(0, 55595.87109375), (1, 34937.0703125)]","[(0, 40032.55859375), (1, 46767.91015625)]","[(0, 58606.8671875), (1, 57550.37109375)]","[(0, 26413.5390625), (1, 25572.208984375)]","[(0, 51358.23046875), (1, 53290.35546875)]","[(0, 87971.4453125), (1, 95682.4375)]","[(0, 53715.07421875), (1, 44423.91796875)]","[(0, 42799.83203125), (1, 55801.17578125)]","[(0, 28910.474609375), (1, 31796.9140625)]","[(0, 20305.8046875), (1, 16968.93359375)]","[(0, 26091.650390625), (1, 29382.94921875)]","[(0, 60461.140625), (1, 45570.5703125)]","[(0, 39314.796875), (1, 38916.32421875)]","[(0, 14133.916015625), (1, 21926.01171875)]","[(0, 53278.109375), (1, 56387.265625)]"
