,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 2627.5458984375), (1, 2639.030029296875)]","[(0, 13677.130859375), (1, 11841.9228515625)]","[(0, 3946.262939453125), (1, 4913.986328125)]","[(0, 2912.138916015625), (1, 2275.9072265625)]","[(0, 2815.327392578125), (1, 3613.2080078125)]","[(0, 11525.681640625), (1, 5048.96923828125)]","[(0, 2101.31201171875), (1, 1862.1031494140625)]","[(0, 28050.4296875), (1, 5024.17041015625)]","[(0, 9263.0625), (1, 2457.78759765625)]","[(0, 17708.65625), (1, 15602.81640625)]","[(0, 3059.289794921875), (1, 3071.055419921875)]","[(0, 15559.9453125), (1, 2527.37890625)]","[(0, 11432.521484375), (1, 9450.517578125)]","[(0, 1116.6280517578125), (1, 1674.7408447265625)]","[(0, 5051.4736328125), (1, 4909.7470703125)]","[(0, 5145.99853515625), (1, 5113.59326171875)]","[(0, 6700.78173828125), (1, 5115.40771484375)]","[(0, 6695.1923828125), (1, 6067.8935546875)]","[(0, 17622.802734375), (1, 18312.951171875)]","[(0, 6376.11962890625), (1, 6027.3310546875)]","[(0, 6669.94873046875), (1, 5670.14599609375)]","[(0, 3782.368896484375), (1, 3702.8037109375)]","[(0, 6412.67138671875), (1, 9866.7431640625)]"
11,"[(0, 2443.2421875), (1, 2680.94140625)]","[(0, 10375.7119140625), (1, 9571.515625)]","[(0, 4961.98681640625), (1, 6048.7060546875)]","[(0, 2853.29052734375), (1, 2225.084228515625)]","[(0, 2444.37939453125), (1, 3059.120361328125)]","[(0, 1780.77197265625), (1, 992.3093872070312)]","[(0, 2560.716796875), (1, 2911.6640625)]","[(0, 37444.20703125), (1, 15056.111328125)]","[(0, 5619.84228515625), (1, 1643.0872802734375)]","[(0, 117636.3125), (1, 128604.34375)]","[(0, 4182.7138671875), (1, 4171.5556640625)]","[(0, 6719.29443359375), (1, 1512.1571044921875)]","[(0, 11238.7373046875), (1, 9471.08984375)]","[(0, 1536.4425048828125), (1, 1529.0833740234375)]","[(0, 2687.758544921875), (1, 2946.338623046875)]","[(0, 3573.848876953125), (1, 3272.4560546875)]","[(0, 5274.271484375), (1, 4092.907470703125)]","[(0, 5023.08740234375), (1, 4579.9150390625)]","[(0, 13441.90234375), (1, 13774.138671875)]","[(0, 5670.19970703125), (1, 12499.3583984375)]","[(0, 3877.981689453125), (1, 3219.1875)]","[(0, 4137.7822265625), (1, 4185.73095703125)]","[(0, 2908.96630859375), (1, 2281.155029296875)]"
12,"[(0, 1995.8197021484375), (1, 2198.179931640625)]","[(0, 14969.1064453125), (1, 15294.537109375)]","[(0, 4089.325927734375), (1, 3293.7470703125)]","[(0, 3439.904541015625), (1, 2620.78759765625)]","[(0, 3955.1015625), (1, 3079.604736328125)]","[(0, 2931.286865234375), (1, 1492.8311767578125)]","[(0, 6166.0712890625), (1, 5595.48876953125)]","[(0, 17833.068359375), (1, 4012.8974609375)]","[(0, 12658.6064453125), (1, 3413.629638671875)]","[(0, 116594.1484375), (1, 170195.734375)]","[(0, 1541.396484375), (1, 1586.0460205078125)]","[(0, 5731.91943359375), (1, 1537.703857421875)]","[(0, 4525.33154296875), (1, 3769.495361328125)]","[(0, 3808.171630859375), (1, 4016.569580078125)]","[(0, 4496.39306640625), (1, 4141.80078125)]","[(0, 1426.658935546875), (1, 1301.3404541015625)]","[(0, 4234.642578125), (1, 5051.478515625)]","[(0, 3094.773193359375), (1, 2682.96435546875)]","[(0, 1444.487548828125), (1, 1772.8011474609375)]","[(0, 3916.101806640625), (1, 3347.32958984375)]","[(0, 15589.3994140625), (1, 14740.3916015625)]","[(0, 3275.569091796875), (1, 2651.162109375)]","[(0, 6496.19970703125), (1, 4874.271484375)]"
13,"[(0, 5171.46337890625), (1, 5347.70166015625)]","[(0, 11774.625), (1, 11602.306640625)]","[(0, 5184.70263671875), (1, 4141.75390625)]","[(0, 2082.850830078125), (1, 1514.9261474609375)]","[(0, 2777.856201171875), (1, 3434.125732421875)]","[(0, 2066.165283203125), (1, 1117.097900390625)]","[(0, 2717.60302734375), (1, 3008.168212890625)]","[(0, 17118.66796875), (1, 2138.34423828125)]","[(0, 7412.59130859375), (1, 2245.25146484375)]","[(0, 38400.29296875), (1, 9217.8818359375)]","[(0, 2347.916015625), (1, 2284.12841796875)]","[(0, 13958.130859375), (1, 3028.964111328125)]","[(0, 4089.42724609375), (1, 3466.56005859375)]","[(0, 6510.56396484375), (1, 6289.16748046875)]","[(0, 3079.778076171875), (1, 3246.4013671875)]","[(0, 1136.104736328125), (1, 1025.9075927734375)]","[(0, 3363.056396484375), (1, 3955.5693359375)]","[(0, 3444.234375), (1, 3824.761474609375)]","[(0, 11203.4873046875), (1, 9016.0615234375)]","[(0, 1775.361083984375), (1, 9616.23828125)]","[(0, 4093.852294921875), (1, 3789.669677734375)]","[(0, 3792.008544921875), (1, 2815.81884765625)]","[(0, 2429.431640625), (1, 1919.2796630859375)]"
14,"[(0, 2567.260009765625), (1, 2665.723388671875)]","[(0, 14397.791015625), (1, 15004.236328125)]","[(0, 4917.41748046875), (1, 3933.513916015625)]","[(0, 4624.3876953125), (1, 3707.73291015625)]","[(0, 2377.725341796875), (1, 1097.8914794921875)]","[(0, 1173.8902587890625), (1, 2291.715087890625)]","[(0, 1604.0533447265625), (1, 1413.656494140625)]","[(0, 79076.921875), (1, 71471.0546875)]","[(0, 11808.6650390625), (1, 3337.998779296875)]","[(0, 155425.859375), (1, 138835.546875)]","[(0, 1813.6773681640625), (1, 1794.07470703125)]","[(0, 11068.9404296875), (1, 4727.533203125)]","[(0, 2303.14208984375), (1, 1894.23046875)]","[(0, 3150.678955078125), (1, 4626.69970703125)]","[(0, 4151.64404296875), (1, 3077.247314453125)]","[(0, 1173.627197265625), (1, 1194.3155517578125)]","[(0, 8141.72900390625), (1, 10457.0400390625)]","[(0, 4592.244140625), (1, 5010.06005859375)]","[(0, 869.4570922851562), (1, 1028.3819580078125)]","[(0, 16536.361328125), (1, 17439.48046875)]","[(0, 27034.943359375), (1, 28915.71484375)]","[(0, 5364.58349609375), (1, 4672.02783203125)]","[(0, 2448.896728515625), (1, 2186.810546875)]"
15,"[(0, 2698.574462890625), (1, 3084.46923828125)]","[(0, 11020.4248046875), (1, 11182.5751953125)]","[(0, 6374.380859375), (1, 5097.35986328125)]","[(0, 3338.119873046875), (1, 2698.100830078125)]","[(0, 2168.30322265625), (1, 978.33935546875)]","[(0, 827.970458984375), (1, 1684.4837646484375)]","[(0, 1930.9267578125), (1, 2206.500244140625)]","[(0, 14944.9716796875), (1, 3730.6494140625)]","[(0, 13471.7275390625), (1, 4096.59033203125)]","[(0, 102795.5), (1, 102972.796875)]","[(0, 2583.685791015625), (1, 2646.747802734375)]","[(0, 12715.4609375), (1, 3970.933837890625)]","[(0, 2313.138916015625), (1, 2351.197509765625)]","[(0, 3824.655517578125), (1, 5530.73193359375)]","[(0, 4107.03857421875), (1, 3423.772705078125)]","[(0, 712.209228515625), (1, 1030.62548828125)]","[(0, 6913.71142578125), (1, 8533.0205078125)]","[(0, 3179.5927734375), (1, 3088.740478515625)]","[(0, 1073.9208984375), (1, 964.5679321289062)]","[(0, 22844.5625), (1, 49575.859375)]","[(0, 11416.275390625), (1, 11297.474609375)]","[(0, 7596.3916015625), (1, 5850.458984375)]","[(0, 2345.6298828125), (1, 2623.296875)]"
16,"[(0, 1560.265869140625), (1, 1251.60693359375)]","[(0, 8121.326171875), (1, 4404.12548828125)]","[(0, 1737.3453369140625), (1, 1804.7442626953125)]","[(0, 3857.2822265625), (1, 3065.51611328125)]","[(0, 908.9583129882812), (1, 608.6715087890625)]","[(0, 1117.7099609375), (1, 2150.287841796875)]","[(0, 2034.1748046875), (1, 1836.380859375)]","[(0, 15679.47265625), (1, 2934.300537109375)]","[(0, 13086.94140625), (1, 3112.054443359375)]","[(0, 201332.734375), (1, 222854.8125)]","[(0, 3734.301513671875), (1, 4730.9697265625)]","[(0, 5345.712890625), (1, 1231.9205322265625)]","[(0, 3275.444091796875), (1, 3343.867919921875)]","[(0, 2924.205810546875), (1, 2926.201904296875)]","[(0, 7304.3125), (1, 3280.1298828125)]","[(0, 1725.5562744140625), (1, 1383.1966552734375)]","[(0, 8432.7314453125), (1, 6957.7373046875)]","[(0, 2525.25146484375), (1, 2550.7978515625)]","[(0, 13462.9931640625), (1, 11383.4755859375)]","[(0, 6892.9599609375), (1, 3897.431640625)]","[(0, 2185.786865234375), (1, 1836.020263671875)]","[(0, 6919.11376953125), (1, 6673.5625)]","[(0, 6855.2587890625), (1, 11082.9248046875)]"
17,"[(0, 4060.510009765625), (1, 3778.543701171875)]","[(0, 6848.67822265625), (1, 3605.30517578125)]","[(0, 2574.189697265625), (1, 2599.505859375)]","[(0, 3274.725830078125), (1, 2573.81298828125)]","[(0, 6771.36181640625), (1, 4473.8984375)]","[(0, 4227.2666015625), (1, 9440.240234375)]","[(0, 2019.1881103515625), (1, 2247.2705078125)]","[(0, 23977.16015625), (1, 47478.3984375)]","[(0, 9478.36328125), (1, 2028.9136962890625)]","[(0, 190378.546875), (1, 69514.6640625)]","[(0, 3086.829345703125), (1, 3314.104736328125)]","[(0, 10080.421875), (1, 3068.438232421875)]","[(0, 2542.579345703125), (1, 2573.341552734375)]","[(0, 2569.040771484375), (1, 3230.665283203125)]","[(0, 5142.765625), (1, 2854.11669921875)]","[(0, 1387.10400390625), (1, 1356.10498046875)]","[(0, 6820.31201171875), (1, 5499.9619140625)]","[(0, 2729.94140625), (1, 2582.142578125)]","[(0, 2902.559326171875), (1, 2875.171630859375)]","[(0, 9537.6650390625), (1, 13891.91796875)]","[(0, 2625.359130859375), (1, 2178.65380859375)]","[(0, 7246.68212890625), (1, 7369.236328125)]","[(0, 3782.895751953125), (1, 4784.103515625)]"
18,"[(0, 2286.73095703125), (1, 2013.6064453125)]","[(0, 10166.3359375), (1, 5604.94189453125)]","[(0, 2251.72705078125), (1, 2176.861572265625)]","[(0, 3288.75927734375), (1, 2589.112060546875)]","[(0, 4211.8544921875), (1, 2816.94580078125)]","[(0, 794.7807006835938), (1, 1393.237060546875)]","[(0, 1724.677734375), (1, 1548.0137939453125)]","[(0, 10259.99609375), (1, 2712.044189453125)]","[(0, 11613.5869140625), (1, 2959.3076171875)]","[(0, 228448.390625), (1, 209917.296875)]","[(0, 4983.650390625), (1, 5094.4638671875)]","[(0, 11339.486328125), (1, 2312.96044921875)]","[(0, 10433.2216796875), (1, 12184.7080078125)]","[(0, 1691.7445068359375), (1, 2397.532958984375)]","[(0, 6895.97802734375), (1, 4819.36865234375)]","[(0, 4827.90185546875), (1, 3473.9931640625)]","[(0, 4751.41162109375), (1, 5888.99462890625)]","[(0, 4088.495361328125), (1, 4525.09423828125)]","[(0, 3867.585205078125), (1, 3766.88623046875)]","[(0, 5276.4140625), (1, 3077.235595703125)]","[(0, 4864.67724609375), (1, 4339.5478515625)]","[(0, 5996.06787109375), (1, 6230.04443359375)]","[(0, 3748.8134765625), (1, 5465.05615234375)]"
19,"[(0, 2335.1318359375), (1, 1960.1676025390625)]","[(0, 8679.2568359375), (1, 4513.6728515625)]","[(0, 3643.96826171875), (1, 3431.310546875)]","[(0, 3895.224365234375), (1, 3008.24853515625)]","[(0, 4179.66748046875), (1, 2567.773193359375)]","[(0, 1276.9439697265625), (1, 2485.5986328125)]","[(0, 1740.2373046875), (1, 1918.8624267578125)]","[(0, 12716.2744140625), (1, 1486.8134765625)]","[(0, 6599.56982421875), (1, 1423.1807861328125)]","[(0, 6708.0126953125), (1, 12732.31640625)]","[(0, 3823.8388671875), (1, 3849.061767578125)]","[(0, 8510.939453125), (1, 2027.656494140625)]","[(0, 12583.9677734375), (1, 14588.9736328125)]","[(0, 3151.499267578125), (1, 3261.408203125)]","[(0, 7536.05419921875), (1, 6025.63037109375)]","[(0, 2409.4130859375), (1, 2808.97802734375)]","[(0, 3432.302001953125), (1, 4272.51416015625)]","[(0, 3086.337646484375), (1, 3012.40869140625)]","[(0, 1528.083251953125), (1, 1504.8912353515625)]","[(0, 4911.39990234375), (1, 11204.021484375)]","[(0, 8033.82470703125), (1, 7158.23388671875)]","[(0, 4060.421142578125), (1, 4147.1171875)]","[(0, 9039.78125), (1, 13891.2294921875)]"
20,"[(0, 1683.0867919921875), (1, 1377.447998046875)]","[(0, 7338.0849609375), (1, 12997.078125)]","[(0, 1986.6136474609375), (1, 1964.399658203125)]","[(0, 2634.24365234375), (1, 1943.4273681640625)]","[(0, 1270.171630859375), (1, 2413.844970703125)]","[(0, 980.5452270507812), (1, 1774.3775634765625)]","[(0, 10921.708984375), (1, 7813.99560546875)]","[(0, 47482.8828125), (1, 44075.4375)]","[(0, 10170.1474609375), (1, 2501.66015625)]","[(0, 66573.3125), (1, 117028.828125)]","[(0, 5925.38134765625), (1, 6709.09423828125)]","[(0, 7796.56201171875), (1, 1905.7354736328125)]","[(0, 5730.24169921875), (1, 6172.64306640625)]","[(0, 3798.24853515625), (1, 5164.69140625)]","[(0, 4812.47021484375), (1, 3504.52392578125)]","[(0, 6524.6982421875), (1, 5633.12841796875)]","[(0, 10288.4794921875), (1, 6845.876953125)]","[(0, 2094.063232421875), (1, 2154.97265625)]","[(0, 5765.15283203125), (1, 5831.95361328125)]","[(0, 2573.221435546875), (1, 1747.345703125)]","[(0, 4419.59619140625), (1, 3717.78173828125)]","[(0, 3358.076171875), (1, 2925.251953125)]","[(0, 2779.75634765625), (1, 2561.868408203125)]"
