,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1657.6466064453125), (1, 1327.305908203125)]","[(0, 4094.180419921875), (1, 3533.8330078125)]","[(0, 2009.3182373046875), (1, 1717.7564697265625)]","[(0, 3652.24169921875), (1, 2840.447509765625)]","[(0, 1136.015380859375), (1, 1092.1744384765625)]","[(0, 1830.0408935546875), (1, 1159.05615234375)]","[(0, 19564.474609375), (1, 16417.142578125)]","[(0, 5896.95263671875), (1, 1521.255126953125)]","[(0, 11339.755859375), (1, 6432.14892578125)]","[(0, 197756.125), (1, 119165.0625)]","[(0, 5702.9609375), (1, 7629.0908203125)]","[(0, 7566.62451171875), (1, 2532.66796875)]","[(0, 10439.7509765625), (1, 9739.14453125)]","[(0, 2139.987548828125), (1, 2365.3935546875)]","[(0, 3651.451171875), (1, 2171.505615234375)]","[(0, 2991.4921875), (1, 2913.44873046875)]","[(0, 3551.350341796875), (1, 2800.9677734375)]","[(0, 4052.513916015625), (1, 2778.766357421875)]","[(0, 1694.3126220703125), (1, 2239.016357421875)]","[(0, 1896.041259765625), (1, 1745.26904296875)]","[(0, 8717.1259765625), (1, 8202.4873046875)]","[(0, 2226.306884765625), (1, 1459.5909423828125)]","[(0, 983.2931518554688), (1, 762.7592163085938)]"
1,"[(0, 3528.417724609375), (1, 3841.6650390625)]","[(0, 2973.13916015625), (1, 2608.27685546875)]","[(0, 2102.60400390625), (1, 1745.2239990234375)]","[(0, 2087.299072265625), (1, 1644.1295166015625)]","[(0, 801.5136108398438), (1, 591.748046875)]","[(0, 1336.6124267578125), (1, 877.4336547851562)]","[(0, 4924.1474609375), (1, 6638.0361328125)]","[(0, 3372.508544921875), (1, 1868.4697265625)]","[(0, 4405.14599609375), (1, 1979.275390625)]","[(0, 62173.33984375), (1, 46591.578125)]","[(0, 10174.1826171875), (1, 13038.7412109375)]","[(0, 5871.20654296875), (1, 1274.0938720703125)]","[(0, 10824.9716796875), (1, 11133.78515625)]","[(0, 2635.633056640625), (1, 2857.420166015625)]","[(0, 3725.998779296875), (1, 2638.140380859375)]","[(0, 1565.6356201171875), (1, 1940.46337890625)]","[(0, 2141.724853515625), (1, 1812.4022216796875)]","[(0, 2844.5908203125), (1, 3375.95166015625)]","[(0, 15417.7001953125), (1, 18862.205078125)]","[(0, 2290.421630859375), (1, 2219.622802734375)]","[(0, 2680.5654296875), (1, 2431.9267578125)]","[(0, 3424.2265625), (1, 2256.396240234375)]","[(0, 4002.494140625), (1, 2955.749755859375)]"
2,"[(0, 2091.611328125), (1, 2377.063232421875)]","[(0, 2603.7099609375), (1, 2238.446044921875)]","[(0, 2255.522705078125), (1, 1935.0570068359375)]","[(0, 2465.86279296875), (1, 1971.660400390625)]","[(0, 769.02099609375), (1, 587.1041259765625)]","[(0, 995.1072998046875), (1, 485.59326171875)]","[(0, 3850.736083984375), (1, 2823.531005859375)]","[(0, 3044.91650390625), (1, 2459.813720703125)]","[(0, 10427.1533203125), (1, 2559.27880859375)]","[(0, 74712.671875), (1, 149347.78125)]","[(0, 6413.13623046875), (1, 7045.4140625)]","[(0, 6899.59619140625), (1, 1764.58154296875)]","[(0, 8631.390625), (1, 8489.732421875)]","[(0, 2599.006591796875), (1, 1984.0074462890625)]","[(0, 6016.79833984375), (1, 4113.84765625)]","[(0, 3983.036376953125), (1, 2376.85009765625)]","[(0, 8449.951171875), (1, 9520.7705078125)]","[(0, 2356.349365234375), (1, 1361.548828125)]","[(0, 2415.36474609375), (1, 2303.0390625)]","[(0, 5096.859375), (1, 6405.4404296875)]","[(0, 4798.876953125), (1, 4369.935546875)]","[(0, 2958.497802734375), (1, 2539.619140625)]","[(0, 1266.672119140625), (1, 1385.486572265625)]"
3,"[(0, 2758.204345703125), (1, 2258.591064453125)]","[(0, 1929.792724609375), (1, 1704.2684326171875)]","[(0, 2316.713134765625), (1, 1926.5205078125)]","[(0, 2251.625244140625), (1, 1843.442626953125)]","[(0, 4427.6455078125), (1, 3607.11767578125)]","[(0, 5567.82958984375), (1, 2412.312255859375)]","[(0, 2179.132568359375), (1, 2791.369140625)]","[(0, 5748.6162109375), (1, 2028.50537109375)]","[(0, 12144.4072265625), (1, 2001.4970703125)]","[(0, 82858.859375), (1, 75185.203125)]","[(0, 11835.2041015625), (1, 10992.451171875)]","[(0, 7947.43994140625), (1, 2261.27880859375)]","[(0, 6683.466796875), (1, 6555.65380859375)]","[(0, 2829.205078125), (1, 2232.10107421875)]","[(0, 6364.9951171875), (1, 4734.28271484375)]","[(0, 1793.9993896484375), (1, 2214.573486328125)]","[(0, 5300.5166015625), (1, 6230.73974609375)]","[(0, 2700.1357421875), (1, 2856.214599609375)]","[(0, 6283.51416015625), (1, 3527.048583984375)]","[(0, 5890.25244140625), (1, 25778.353515625)]","[(0, 3089.17626953125), (1, 2767.500244140625)]","[(0, 3232.634765625), (1, 2549.80908203125)]","[(0, 1821.218017578125), (1, 2476.869384765625)]"
4,"[(0, 1823.5225830078125), (1, 1477.263916015625)]","[(0, 3486.426025390625), (1, 3739.947021484375)]","[(0, 2040.8592529296875), (1, 2441.356689453125)]","[(0, 2149.5107421875), (1, 1749.345703125)]","[(0, 3101.352783203125), (1, 2567.27978515625)]","[(0, 1263.5074462890625), (1, 708.8554077148438)]","[(0, 12803.73046875), (1, 11671.1337890625)]","[(0, 4462.8271484375), (1, 2432.626220703125)]","[(0, 9956.341796875), (1, 2653.814453125)]","[(0, 20527.830078125), (1, 13984.40625)]","[(0, 5467.9599609375), (1, 5505.466796875)]","[(0, 7917.89013671875), (1, 1953.3841552734375)]","[(0, 4427.96240234375), (1, 4098.7666015625)]","[(0, 1442.4776611328125), (1, 2136.97119140625)]","[(0, 4048.701416015625), (1, 3480.67529296875)]","[(0, 3762.215576171875), (1, 2668.978271484375)]","[(0, 4636.28857421875), (1, 4285.5234375)]","[(0, 2028.0672607421875), (1, 1711.2919921875)]","[(0, 2503.526611328125), (1, 2189.29052734375)]","[(0, 6428.4755859375), (1, 6852.77490234375)]","[(0, 1801.321533203125), (1, 1666.8145751953125)]","[(0, 2212.846435546875), (1, 1585.847900390625)]","[(0, 2410.7587890625), (1, 3554.359130859375)]"
5,"[(0, 2334.231201171875), (1, 2624.77197265625)]","[(0, 2752.206787109375), (1, 2970.6494140625)]","[(0, 1713.4493408203125), (1, 2129.228759765625)]","[(0, 3107.28271484375), (1, 2534.307373046875)]","[(0, 2710.489013671875), (1, 1781.75634765625)]","[(0, 2222.699462890625), (1, 1082.31689453125)]","[(0, 5716.30126953125), (1, 5661.2685546875)]","[(0, 8413.3798828125), (1, 4762.939453125)]","[(0, 10210.263671875), (1, 1751.3572998046875)]","[(0, 102600.59375), (1, 67792.0234375)]","[(0, 5687.345703125), (1, 6489.611328125)]","[(0, 6574.931640625), (1, 2020.94970703125)]","[(0, 5964.0400390625), (1, 5334.697265625)]","[(0, 2445.165283203125), (1, 3173.4404296875)]","[(0, 4340.68212890625), (1, 4201.03515625)]","[(0, 1690.3284912109375), (1, 1448.7987060546875)]","[(0, 2820.83837890625), (1, 2586.009033203125)]","[(0, 3153.110595703125), (1, 2309.788330078125)]","[(0, 21039.017578125), (1, 14970.36328125)]","[(0, 6758.45849609375), (1, 25269.271484375)]","[(0, 1523.7161865234375), (1, 1356.5013427734375)]","[(0, 4004.28466796875), (1, 2503.31640625)]","[(0, 733.92041015625), (1, 750.1134643554688)]"
6,"[(0, 1363.6729736328125), (1, 1614.1591796875)]","[(0, 3794.743896484375), (1, 4121.009765625)]","[(0, 2519.657470703125), (1, 2968.4248046875)]","[(0, 1678.1591796875), (1, 1348.2452392578125)]","[(0, 955.5025024414062), (1, 981.323486328125)]","[(0, 1508.5841064453125), (1, 727.5155639648438)]","[(0, 6120.005859375), (1, 6382.154296875)]","[(0, 9195.798828125), (1, 2358.9326171875)]","[(0, 8626.1982421875), (1, 1978.3072509765625)]","[(0, 57158.140625), (1, 130113.9609375)]","[(0, 4339.697265625), (1, 4663.4677734375)]","[(0, 13174.5224609375), (1, 4988.66748046875)]","[(0, 4275.79931640625), (1, 5380.51806640625)]","[(0, 5195.47314453125), (1, 6241.4091796875)]","[(0, 9054.6044921875), (1, 4945.6591796875)]","[(0, 7960.296875), (1, 6982.7236328125)]","[(0, 5018.41455078125), (1, 5410.8466796875)]","[(0, 3041.4599609375), (1, 2717.241455078125)]","[(0, 4408.84033203125), (1, 3012.431396484375)]","[(0, 6411.0693359375), (1, 7324.10888671875)]","[(0, 3906.0869140625), (1, 3668.03662109375)]","[(0, 2929.657470703125), (1, 1761.34423828125)]","[(0, 1843.27734375), (1, 1369.911376953125)]"
7,"[(0, 2864.146728515625), (1, 2365.173583984375)]","[(0, 2888.50927734375), (1, 3181.79541015625)]","[(0, 2229.44921875), (1, 2711.19091796875)]","[(0, 3110.701171875), (1, 3922.433349609375)]","[(0, 476.5760803222656), (1, 617.9813842773438)]","[(0, 2001.5897216796875), (1, 1378.2003173828125)]","[(0, 3551.03857421875), (1, 3435.48193359375)]","[(0, 7906.451171875), (1, 1347.84228515625)]","[(0, 11483.11328125), (1, 1403.4212646484375)]","[(0, 41763.58203125), (1, 40646.07421875)]","[(0, 4585.13720703125), (1, 4765.2109375)]","[(0, 5444.61181640625), (1, 1917.883544921875)]","[(0, 4582.44873046875), (1, 5954.3505859375)]","[(0, 10117.849609375), (1, 9945.0302734375)]","[(0, 6173.48486328125), (1, 3878.014892578125)]","[(0, 4551.10888671875), (1, 5976.15576171875)]","[(0, 3103.648681640625), (1, 3456.834228515625)]","[(0, 2030.028564453125), (1, 2909.65869140625)]","[(0, 4119.5478515625), (1, 2289.1748046875)]","[(0, 8584.197265625), (1, 24958.921875)]","[(0, 2062.4208984375), (1, 1622.104248046875)]","[(0, 2900.977783203125), (1, 1790.2105712890625)]","[(0, 3295.732666015625), (1, 4751.91455078125)]"
8,"[(0, 1818.0640869140625), (1, 2062.382568359375)]","[(0, 5787.12109375), (1, 6325.67333984375)]","[(0, 3809.177978515625), (1, 3360.424072265625)]","[(0, 1756.20751953125), (1, 2181.600830078125)]","[(0, 514.5314331054688), (1, 663.721923828125)]","[(0, 1651.1832275390625), (1, 1157.3358154296875)]","[(0, 3097.76123046875), (1, 2736.66552734375)]","[(0, 7781.2607421875), (1, 4219.01025390625)]","[(0, 7337.994140625), (1, 2356.6650390625)]","[(0, 3877.00927734375), (1, 3150.255126953125)]","[(0, 1781.654541015625), (1, 2079.56884765625)]","[(0, 5580.4921875), (1, 2552.733642578125)]","[(0, 16873.611328125), (1, 18310.17578125)]","[(0, 2499.294677734375), (1, 2553.404541015625)]","[(0, 4824.64306640625), (1, 3514.95361328125)]","[(0, 7226.45458984375), (1, 6412.029296875)]","[(0, 2838.1201171875), (1, 2537.00244140625)]","[(0, 1678.967529296875), (1, 1347.283203125)]","[(0, 2355.32373046875), (1, 2766.281005859375)]","[(0, 3039.63623046875), (1, 3906.351318359375)]","[(0, 2094.284912109375), (1, 1928.697021484375)]","[(0, 1635.16650390625), (1, 1705.985595703125)]","[(0, 952.2322998046875), (1, 1069.1807861328125)]"
9,"[(0, 4267.716796875), (1, 3567.1171875)]","[(0, 4635.76220703125), (1, 4596.3369140625)]","[(0, 6003.94189453125), (1, 5249.8671875)]","[(0, 2067.1162109375), (1, 2522.59912109375)]","[(0, 3092.30078125), (1, 3731.314697265625)]","[(0, 1665.3585205078125), (1, 796.232421875)]","[(0, 2812.7607421875), (1, 3302.682861328125)]","[(0, 12120.814453125), (1, 2787.316650390625)]","[(0, 5085.27978515625), (1, 3110.72216796875)]","[(0, 36471.7578125), (1, 37279.66015625)]","[(0, 2003.9483642578125), (1, 2197.627685546875)]","[(0, 5452.22900390625), (1, 1599.717041015625)]","[(0, 17181.439453125), (1, 18767.912109375)]","[(0, 4176.6748046875), (1, 3708.58544921875)]","[(0, 5628.515625), (1, 4513.87060546875)]","[(0, 4817.4658203125), (1, 4806.2783203125)]","[(0, 1747.3773193359375), (1, 1634.2528076171875)]","[(0, 2389.86279296875), (1, 2575.058837890625)]","[(0, 3049.458740234375), (1, 2782.287841796875)]","[(0, 1979.394287109375), (1, 3749.78955078125)]","[(0, 1468.2041015625), (1, 1238.742431640625)]","[(0, 3132.370361328125), (1, 3237.095947265625)]","[(0, 2270.088134765625), (1, 1689.6412353515625)]"
