,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 709.221923828125), (1, 814.671875)]","[(0, 2348.575439453125), (1, 2120.708251953125)]","[(0, 1192.6202392578125), (1, 1165.627197265625)]","[(0, 805.35009765625), (1, 856.5596313476562)]","[(0, 1973.8427734375), (1, 2355.871826171875)]","[(0, 3967.469970703125), (1, 1418.809814453125)]","[(0, 877.9861450195312), (1, 726.5982055664062)]","[(0, 10456.73046875), (1, 3900.0234375)]","[(0, 2145.19091796875), (1, 1340.587646484375)]","[(0, 6971.951171875), (1, 7944.173828125)]","[(0, 4242.72314453125), (1, 4850.955078125)]","[(0, 3550.249755859375), (1, 1517.7156982421875)]","[(0, 7396.36474609375), (1, 6699.318359375)]","[(0, 1397.0670166015625), (1, 1892.6259765625)]","[(0, 3275.7783203125), (1, 2991.6748046875)]","[(0, 2857.072998046875), (1, 3183.9228515625)]","[(0, 5140.05419921875), (1, 3171.779052734375)]","[(0, 2954.7392578125), (1, 2835.8125)]","[(0, 3529.262451171875), (1, 3062.21435546875)]","[(0, 2595.510498046875), (1, 2381.20849609375)]","[(0, 4819.83740234375), (1, 4986.1748046875)]","[(0, 2292.202392578125), (1, 1866.749267578125)]","[(0, 2382.841796875), (1, 4216.84228515625)]"
11,"[(0, 1806.014892578125), (1, 1942.4786376953125)]","[(0, 2305.56396484375), (1, 2069.108154296875)]","[(0, 1407.835693359375), (1, 1388.3837890625)]","[(0, 880.0206298828125), (1, 932.7681884765625)]","[(0, 1810.0789794921875), (1, 2179.938232421875)]","[(0, 663.1689453125), (1, 313.22283935546875)]","[(0, 927.6755981445312), (1, 1107.4888916015625)]","[(0, 7867.3544921875), (1, 5173.357421875)]","[(0, 2246.998291015625), (1, 1058.212890625)]","[(0, 42092.22265625), (1, 24164.041015625)]","[(0, 2377.46240234375), (1, 2544.424072265625)]","[(0, 1752.0980224609375), (1, 658.9532470703125)]","[(0, 3606.780517578125), (1, 3328.570556640625)]","[(0, 1944.318115234375), (1, 1856.88232421875)]","[(0, 1895.494384765625), (1, 1764.4891357421875)]","[(0, 3512.376708984375), (1, 2879.2724609375)]","[(0, 3714.999267578125), (1, 2336.7568359375)]","[(0, 2237.7802734375), (1, 2103.226806640625)]","[(0, 5056.98779296875), (1, 4921.33984375)]","[(0, 2456.12158203125), (1, 3809.2216796875)]","[(0, 3036.845947265625), (1, 3011.0185546875)]","[(0, 1624.0902099609375), (1, 1297.338134765625)]","[(0, 2092.19287109375), (1, 1915.4954833984375)]"
12,"[(0, 659.4244384765625), (1, 746.4241333007812)]","[(0, 2924.154541015625), (1, 2850.232421875)]","[(0, 1302.31201171875), (1, 1345.1275634765625)]","[(0, 967.2586669921875), (1, 1011.6773071289062)]","[(0, 1912.9862060546875), (1, 1608.853271484375)]","[(0, 1489.509765625), (1, 626.0789794921875)]","[(0, 6834.09619140625), (1, 5829.82421875)]","[(0, 6424.77392578125), (1, 3202.816650390625)]","[(0, 2574.172607421875), (1, 1613.7806396484375)]","[(0, 9501.33203125), (1, 11958.8623046875)]","[(0, 2326.196533203125), (1, 2551.492431640625)]","[(0, 2429.362060546875), (1, 1575.2335205078125)]","[(0, 3860.5576171875), (1, 3303.095703125)]","[(0, 2448.97607421875), (1, 2840.848388671875)]","[(0, 3188.566162109375), (1, 2784.32373046875)]","[(0, 1609.98828125), (1, 1312.3829345703125)]","[(0, 2055.453125), (1, 2870.727783203125)]","[(0, 837.0087890625), (1, 960.897216796875)]","[(0, 875.2064819335938), (1, 1092.7735595703125)]","[(0, 3113.446533203125), (1, 1563.6995849609375)]","[(0, 10176.5400390625), (1, 10649.484375)]","[(0, 2961.05078125), (1, 2459.6494140625)]","[(0, 2925.10546875), (1, 2821.469482421875)]"
13,"[(0, 1347.542724609375), (1, 1393.5386962890625)]","[(0, 3011.27685546875), (1, 2912.482177734375)]","[(0, 1577.060546875), (1, 1624.2117919921875)]","[(0, 730.9827880859375), (1, 765.0048217773438)]","[(0, 2064.681884765625), (1, 2406.22021484375)]","[(0, 900.58349609375), (1, 440.8308410644531)]","[(0, 2671.024169921875), (1, 3131.531005859375)]","[(0, 4711.0830078125), (1, 1652.989501953125)]","[(0, 2129.658203125), (1, 1258.580322265625)]","[(0, 3081.323486328125), (1, 1213.23388671875)]","[(0, 1058.8079833984375), (1, 1090.9986572265625)]","[(0, 3078.471435546875), (1, 1111.89990234375)]","[(0, 2829.728515625), (1, 2362.976318359375)]","[(0, 4121.83154296875), (1, 4018.228271484375)]","[(0, 2308.137939453125), (1, 2058.1787109375)]","[(0, 1227.0382080078125), (1, 1255.3809814453125)]","[(0, 1388.503662109375), (1, 2050.43798828125)]","[(0, 1306.58837890625), (1, 1711.849609375)]","[(0, 3442.470947265625), (1, 2615.219970703125)]","[(0, 3144.222412109375), (1, 4668.9990234375)]","[(0, 4258.73583984375), (1, 4182.107421875)]","[(0, 2567.69482421875), (1, 1969.9283447265625)]","[(0, 1440.394287109375), (1, 1217.929443359375)]"
14,"[(0, 759.6507568359375), (1, 839.7111206054688)]","[(0, 2887.751953125), (1, 2958.47802734375)]","[(0, 1321.32763671875), (1, 1333.7352294921875)]","[(0, 1411.74267578125), (1, 1497.3609619140625)]","[(0, 753.3248291015625), (1, 297.457275390625)]","[(0, 308.50811767578125), (1, 860.4375610351562)]","[(0, 2049.9501953125), (1, 1769.26611328125)]","[(0, 10008.1201171875), (1, 7093.88330078125)]","[(0, 3863.780517578125), (1, 1765.0679931640625)]","[(0, 24398.61328125), (1, 17853.640625)]","[(0, 2393.714111328125), (1, 2801.22705078125)]","[(0, 2455.722412109375), (1, 1514.900146484375)]","[(0, 2089.52685546875), (1, 2092.069091796875)]","[(0, 1691.8558349609375), (1, 2470.678955078125)]","[(0, 3144.42919921875), (1, 2177.2197265625)]","[(0, 1349.1873779296875), (1, 1027.1102294921875)]","[(0, 5313.57470703125), (1, 7606.09765625)]","[(0, 2064.94384765625), (1, 2618.861328125)]","[(0, 518.107666015625), (1, 489.49847412109375)]","[(0, 4264.03076171875), (1, 6334.130859375)]","[(0, 9306.974609375), (1, 9319.7724609375)]","[(0, 2124.22509765625), (1, 1625.530517578125)]","[(0, 1508.5172119140625), (1, 1490.99853515625)]"
15,"[(0, 2226.142333984375), (1, 2414.314697265625)]","[(0, 2918.92333984375), (1, 2948.0615234375)]","[(0, 1601.8695068359375), (1, 1597.769287109375)]","[(0, 846.8832397460938), (1, 891.4480590820312)]","[(0, 572.28662109375), (1, 229.79458618164062)]","[(0, 233.2068328857422), (1, 662.3267822265625)]","[(0, 1295.4027099609375), (1, 1564.9586181640625)]","[(0, 5214.18603515625), (1, 2797.6240234375)]","[(0, 3080.688720703125), (1, 2488.10888671875)]","[(0, 20212.83203125), (1, 16304.5224609375)]","[(0, 1172.8355712890625), (1, 1277.0584716796875)]","[(0, 2560.7607421875), (1, 1649.1947021484375)]","[(0, 1697.0438232421875), (1, 1729.939208984375)]","[(0, 2236.268798828125), (1, 3304.727783203125)]","[(0, 3379.3662109375), (1, 2366.11328125)]","[(0, 904.9951171875), (1, 962.5150756835938)]","[(0, 3421.50732421875), (1, 4962.64453125)]","[(0, 1346.5631103515625), (1, 2044.7633056640625)]","[(0, 809.8672485351562), (1, 721.7094116210938)]","[(0, 6061.4443359375), (1, 7833.94775390625)]","[(0, 4133.04150390625), (1, 3766.4375)]","[(0, 2453.370849609375), (1, 1818.507080078125)]","[(0, 1176.5667724609375), (1, 1342.3883056640625)]"
16,"[(0, 778.6029663085938), (1, 591.341064453125)]","[(0, 1633.9910888671875), (1, 1172.273681640625)]","[(0, 880.2825317382812), (1, 776.7044067382812)]","[(0, 951.2615356445312), (1, 990.3174438476562)]","[(0, 530.494384765625), (1, 337.0394592285156)]","[(0, 374.08062744140625), (1, 829.4099731445312)]","[(0, 2384.545654296875), (1, 1927.730712890625)]","[(0, 3008.822509765625), (1, 2178.744140625)]","[(0, 2588.046875), (1, 1467.6357421875)]","[(0, 19938.78515625), (1, 20682.97265625)]","[(0, 2795.02392578125), (1, 2905.99658203125)]","[(0, 2078.264404296875), (1, 1244.627685546875)]","[(0, 2898.6630859375), (1, 2639.2275390625)]","[(0, 1484.462158203125), (1, 1341.494384765625)]","[(0, 3075.009033203125), (1, 1873.30859375)]","[(0, 2184.861328125), (1, 1789.525146484375)]","[(0, 4157.484375), (1, 3859.975830078125)]","[(0, 880.3677368164062), (1, 1055.534423828125)]","[(0, 2228.51611328125), (1, 2280.079345703125)]","[(0, 2436.136474609375), (1, 3388.712646484375)]","[(0, 1713.3243408203125), (1, 1533.8687744140625)]","[(0, 3589.96533203125), (1, 2858.811767578125)]","[(0, 2632.22705078125), (1, 5444.53369140625)]"
17,"[(0, 1629.0213623046875), (1, 1251.5711669921875)]","[(0, 1602.5052490234375), (1, 1118.339111328125)]","[(0, 1440.1842041015625), (1, 1250.37744140625)]","[(0, 769.5910034179688), (1, 804.3380126953125)]","[(0, 3901.332763671875), (1, 2373.269287109375)]","[(0, 1614.1885986328125), (1, 4708.603515625)]","[(0, 2096.760009765625), (1, 2586.750244140625)]","[(0, 1428.261962890625), (1, 2958.594970703125)]","[(0, 4017.833740234375), (1, 1457.07861328125)]","[(0, 35428.20703125), (1, 12358.5791015625)]","[(0, 2299.741455078125), (1, 2338.01513671875)]","[(0, 2022.85009765625), (1, 1369.783935546875)]","[(0, 1054.5770263671875), (1, 1016.8154296875)]","[(0, 1030.760498046875), (1, 1160.948974609375)]","[(0, 2512.83642578125), (1, 1684.4814453125)]","[(0, 1675.3087158203125), (1, 1744.91357421875)]","[(0, 2751.765869140625), (1, 2488.562255859375)]","[(0, 1118.2906494140625), (1, 1580.6885986328125)]","[(0, 1972.7117919921875), (1, 1765.2506103515625)]","[(0, 4154.654296875), (1, 5318.61962890625)]","[(0, 2055.908935546875), (1, 1827.0118408203125)]","[(0, 3480.798095703125), (1, 2787.760498046875)]","[(0, 2138.814453125), (1, 2637.331787109375)]"
18,"[(0, 860.6192626953125), (1, 671.9646606445312)]","[(0, 1736.6436767578125), (1, 1202.4619140625)]","[(0, 855.15087890625), (1, 760.8938598632812)]","[(0, 837.1963500976562), (1, 874.477294921875)]","[(0, 2764.906982421875), (1, 1481.625732421875)]","[(0, 261.1398010253906), (1, 542.0936279296875)]","[(0, 850.3373413085938), (1, 699.7072143554688)]","[(0, 5962.15771484375), (1, 2068.616943359375)]","[(0, 2364.7529296875), (1, 955.43603515625)]","[(0, 25915.234375), (1, 19964.1484375)]","[(0, 2846.638427734375), (1, 3643.558349609375)]","[(0, 4351.79052734375), (1, 2057.095458984375)]","[(0, 7469.88134765625), (1, 8639.783203125)]","[(0, 1243.6534423828125), (1, 1592.208984375)]","[(0, 4938.65576171875), (1, 3662.136474609375)]","[(0, 3492.45263671875), (1, 2482.73193359375)]","[(0, 2981.8564453125), (1, 4403.94873046875)]","[(0, 2017.92431640625), (1, 2361.838623046875)]","[(0, 1488.98583984375), (1, 1581.462890625)]","[(0, 2203.365966796875), (1, 2146.485107421875)]","[(0, 3037.109375), (1, 2996.249267578125)]","[(0, 2319.440185546875), (1, 2535.96337890625)]","[(0, 1846.7515869140625), (1, 3482.0400390625)]"
19,"[(0, 2550.673828125), (1, 2051.032470703125)]","[(0, 1694.0338134765625), (1, 1113.09130859375)]","[(0, 1516.4974365234375), (1, 1298.56298828125)]","[(0, 903.0940551757812), (1, 934.91357421875)]","[(0, 2336.627685546875), (1, 1372.745361328125)]","[(0, 668.0885620117188), (1, 1691.277587890625)]","[(0, 825.50537109375), (1, 1004.6614990234375)]","[(0, 4432.0517578125), (1, 994.996337890625)]","[(0, 2097.47900390625), (1, 756.0961303710938)]","[(0, 1701.8272705078125), (1, 1386.3785400390625)]","[(0, 2521.258056640625), (1, 3019.210693359375)]","[(0, 4000.471435546875), (1, 2269.120361328125)]","[(0, 5032.68701171875), (1, 6039.6103515625)]","[(0, 2606.9638671875), (1, 1849.64404296875)]","[(0, 5060.97314453125), (1, 3582.919677734375)]","[(0, 2217.41796875), (1, 2405.08203125)]","[(0, 1735.330078125), (1, 2709.919189453125)]","[(0, 1454.88818359375), (1, 2262.681884765625)]","[(0, 883.6798095703125), (1, 723.8514404296875)]","[(0, 3693.154541015625), (1, 3414.88330078125)]","[(0, 3909.735595703125), (1, 3369.689208984375)]","[(0, 1208.7142333984375), (1, 1114.76025390625)]","[(0, 3724.2685546875), (1, 7144.525390625)]"
20,"[(0, 781.478515625), (1, 599.5741577148438)]","[(0, 1794.889404296875), (1, 2208.59716796875)]","[(0, 940.3641357421875), (1, 1040.3087158203125)]","[(0, 759.9688720703125), (1, 777.0814819335938)]","[(0, 494.8846740722656), (1, 1178.6802978515625)]","[(0, 522.3363647460938), (1, 1098.7398681640625)]","[(0, 7451.00634765625), (1, 5892.92724609375)]","[(0, 6477.486328125), (1, 5065.68603515625)]","[(0, 2812.248291015625), (1, 1885.60693359375)]","[(0, 10215.8740234375), (1, 9147.4033203125)]","[(0, 7324.1162109375), (1, 7484.37841796875)]","[(0, 2241.363037109375), (1, 800.7874145507812)]","[(0, 4010.3955078125), (1, 4388.88037109375)]","[(0, 2758.47021484375), (1, 3773.768310546875)]","[(0, 3110.520263671875), (1, 2339.936767578125)]","[(0, 6580.05029296875), (1, 4696.9921875)]","[(0, 6751.6171875), (1, 5163.65673828125)]","[(0, 766.227783203125), (1, 833.9002075195312)]","[(0, 2389.052734375), (1, 2558.712646484375)]","[(0, 1170.480712890625), (1, 1402.227294921875)]","[(0, 3253.90234375), (1, 3492.82568359375)]","[(0, 1737.5308837890625), (1, 2004.6146240234375)]","[(0, 1956.454833984375), (1, 1969.5687255859375)]"
