,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 1055.5982666015625), (1, 957.4071044921875)]","[(0, 2136.860107421875), (1, 2311.158935546875)]","[(0, 1802.771240234375), (1, 1884.896728515625)]","[(0, 1361.3204345703125), (1, 1170.4735107421875)]","[(0, 824.6497192382812), (1, 1094.43017578125)]","[(0, 3192.9541015625), (1, 1337.7996826171875)]","[(0, 380.3683776855469), (1, 372.8563232421875)]","[(0, 3660.19873046875), (1, 670.7513427734375)]","[(0, 2055.230712890625), (1, 653.8486328125)]","[(0, 6133.29296875), (1, 5966.4404296875)]","[(0, 2040.5126953125), (1, 1880.772216796875)]","[(0, 4814.333984375), (1, 993.0974731445312)]","[(0, 4761.94482421875), (1, 3464.580322265625)]","[(0, 1423.52490234375), (1, 1406.110107421875)]","[(0, 3311.482421875), (1, 2148.37841796875)]","[(0, 1052.23828125), (1, 1282.887939453125)]","[(0, 2779.9365234375), (1, 1961.1400146484375)]","[(0, 1441.308837890625), (1, 1269.9010009765625)]","[(0, 4170.13134765625), (1, 4131.22900390625)]","[(0, 1917.9429931640625), (1, 1167.4896240234375)]","[(0, 3992.00341796875), (1, 3353.26611328125)]","[(0, 2077.001220703125), (1, 1375.583251953125)]","[(0, 4030.2060546875), (1, 5732.44970703125)]"
11,"[(0, 2690.909423828125), (1, 2847.779052734375)]","[(0, 2129.8388671875), (1, 2331.725830078125)]","[(0, 2399.691162109375), (1, 2541.65087890625)]","[(0, 1270.3485107421875), (1, 1131.5228271484375)]","[(0, 1113.3572998046875), (1, 1646.7540283203125)]","[(0, 418.33856201171875), (1, 263.1535339355469)]","[(0, 357.67022705078125), (1, 368.33392333984375)]","[(0, 7405.7939453125), (1, 3236.19140625)]","[(0, 1539.3919677734375), (1, 446.6995849609375)]","[(0, 34839.65234375), (1, 68682.6484375)]","[(0, 1052.7808837890625), (1, 948.5338745117188)]","[(0, 1246.012939453125), (1, 317.9667053222656)]","[(0, 2992.94482421875), (1, 2106.290771484375)]","[(0, 1694.6341552734375), (1, 1630.87744140625)]","[(0, 2348.666259765625), (1, 1600.3876953125)]","[(0, 1303.0679931640625), (1, 1004.5062866210938)]","[(0, 2046.4791259765625), (1, 1352.6705322265625)]","[(0, 1495.9036865234375), (1, 2009.682373046875)]","[(0, 4450.50146484375), (1, 3892.3466796875)]","[(0, 1815.2989501953125), (1, 1313.8743896484375)]","[(0, 2617.9921875), (1, 2340.8876953125)]","[(0, 1753.48974609375), (1, 1067.2457275390625)]","[(0, 1823.021728515625), (1, 1875.96435546875)]"
12,"[(0, 661.1532592773438), (1, 674.5052490234375)]","[(0, 3634.26123046875), (1, 3020.39404296875)]","[(0, 2318.72705078125), (1, 2233.156005859375)]","[(0, 1421.4852294921875), (1, 1256.368408203125)]","[(0, 1009.255615234375), (1, 673.5487060546875)]","[(0, 813.6776733398438), (1, 478.9266052246094)]","[(0, 1699.420654296875), (1, 1626.4693603515625)]","[(0, 8128.17578125), (1, 1410.6209716796875)]","[(0, 2080.430908203125), (1, 871.8214111328125)]","[(0, 3739.31201171875), (1, 4987.90625)]","[(0, 1479.137451171875), (1, 1376.4007568359375)]","[(0, 1912.678955078125), (1, 683.244384765625)]","[(0, 1533.36181640625), (1, 1564.0252685546875)]","[(0, 1111.147216796875), (1, 1329.902099609375)]","[(0, 1647.6588134765625), (1, 1182.2998046875)]","[(0, 554.948486328125), (1, 411.283935546875)]","[(0, 1526.6746826171875), (1, 2678.941650390625)]","[(0, 843.11865234375), (1, 547.1632080078125)]","[(0, 518.5407104492188), (1, 644.79541015625)]","[(0, 2419.007080078125), (1, 878.1967163085938)]","[(0, 6505.3876953125), (1, 5809.25537109375)]","[(0, 2265.162841796875), (1, 1527.0045166015625)]","[(0, 2716.131103515625), (1, 2285.325927734375)]"
13,"[(0, 2881.384765625), (1, 2676.095703125)]","[(0, 3620.5654296875), (1, 2846.50146484375)]","[(0, 2594.74560546875), (1, 2443.177001953125)]","[(0, 1193.45654296875), (1, 1052.081298828125)]","[(0, 685.4130249023438), (1, 1025.5142822265625)]","[(0, 346.0785827636719), (1, 211.27052307128906)]","[(0, 825.3270874023438), (1, 880.372802734375)]","[(0, 5104.24365234375), (1, 351.09783935546875)]","[(0, 2391.7607421875), (1, 672.122314453125)]","[(0, 5298.75830078125), (1, 1672.117919921875)]","[(0, 739.9129638671875), (1, 735.2332763671875)]","[(0, 2423.085693359375), (1, 764.2045288085938)]","[(0, 1278.49951171875), (1, 1214.646240234375)]","[(0, 2390.195556640625), (1, 1836.629638671875)]","[(0, 1443.03076171875), (1, 1032.8057861328125)]","[(0, 553.1213989257812), (1, 584.212646484375)]","[(0, 979.4923095703125), (1, 1789.779541015625)]","[(0, 926.5894165039062), (1, 1365.6302490234375)]","[(0, 3566.1171875), (1, 2159.26611328125)]","[(0, 2520.98291015625), (1, 1918.801025390625)]","[(0, 1995.250732421875), (1, 1802.6217041015625)]","[(0, 2231.012451171875), (1, 1421.161376953125)]","[(0, 1026.543212890625), (1, 1192.7425537109375)]"
14,"[(0, 1069.2266845703125), (1, 958.6021728515625)]","[(0, 3821.232421875), (1, 3181.112548828125)]","[(0, 2346.24853515625), (1, 2221.29345703125)]","[(0, 2662.999755859375), (1, 2371.78271484375)]","[(0, 327.87725830078125), (1, 186.59365844726562)]","[(0, 231.03533935546875), (1, 565.5903930664062)]","[(0, 1070.324951171875), (1, 1030.5167236328125)]","[(0, 10271.5087890625), (1, 11039.04296875)]","[(0, 3142.678466796875), (1, 891.9791870117188)]","[(0, 13523.3701171875), (1, 16567.33203125)]","[(0, 1644.2142333984375), (1, 1537.385009765625)]","[(0, 2985.031982421875), (1, 1074.5211181640625)]","[(0, 1034.8377685546875), (1, 987.1115112304688)]","[(0, 1208.393798828125), (1, 1573.5225830078125)]","[(0, 3224.186279296875), (1, 1954.2515869140625)]","[(0, 462.1134033203125), (1, 422.46612548828125)]","[(0, 3678.479248046875), (1, 6893.900390625)]","[(0, 1610.508056640625), (1, 2294.7265625)]","[(0, 435.8828430175781), (1, 431.9291687011719)]","[(0, 4387.49462890625), (1, 2984.0869140625)]","[(0, 6633.7900390625), (1, 7103.8154296875)]","[(0, 3300.70556640625), (1, 1720.9046630859375)]","[(0, 958.5436401367188), (1, 1031.650634765625)]"
15,"[(0, 2577.378173828125), (1, 2784.660888671875)]","[(0, 3684.21923828125), (1, 2996.7490234375)]","[(0, 2673.7041015625), (1, 2484.3603515625)]","[(0, 1243.82080078125), (1, 1142.8486328125)]","[(0, 263.4949645996094), (1, 145.9615936279297)]","[(0, 160.98008728027344), (1, 425.7007751464844)]","[(0, 510.4233703613281), (1, 603.5703125)]","[(0, 5223.20458984375), (1, 914.906982421875)]","[(0, 2639.8857421875), (1, 1271.4927978515625)]","[(0, 7494.3134765625), (1, 8265.8115234375)]","[(0, 806.9368286132812), (1, 742.1911010742188)]","[(0, 2159.349609375), (1, 977.8734130859375)]","[(0, 915.0740966796875), (1, 1172.7930908203125)]","[(0, 1546.26611328125), (1, 1784.77587890625)]","[(0, 3751.49560546875), (1, 2125.924560546875)]","[(0, 538.3859252929688), (1, 475.5302734375)]","[(0, 2837.98095703125), (1, 4712.14794921875)]","[(0, 1335.856689453125), (1, 2312.805908203125)]","[(0, 530.4195556640625), (1, 416.92327880859375)]","[(0, 4948.25439453125), (1, 3925.17626953125)]","[(0, 3359.5625), (1, 3768.6181640625)]","[(0, 2812.87451171875), (1, 1405.0906982421875)]","[(0, 1243.8807373046875), (1, 1635.22802734375)]"
16,"[(0, 456.7516784667969), (1, 364.5551452636719)]","[(0, 2459.445068359375), (1, 1472.305419921875)]","[(0, 1029.6474609375), (1, 832.253662109375)]","[(0, 1983.0238037109375), (1, 1747.4398193359375)]","[(0, 287.6707458496094), (1, 189.82432556152344)]","[(0, 231.2894287109375), (1, 523.663330078125)]","[(0, 714.5284423828125), (1, 634.1985473632812)]","[(0, 1016.367431640625), (1, 418.6273498535156)]","[(0, 4526.3544921875), (1, 1013.2999267578125)]","[(0, 16420.103515625), (1, 20605.93359375)]","[(0, 1479.1690673828125), (1, 1737.3858642578125)]","[(0, 1688.090087890625), (1, 626.6181030273438)]","[(0, 1317.1639404296875), (1, 1331.1722412109375)]","[(0, 881.1871337890625), (1, 1203.5909423828125)]","[(0, 3373.91455078125), (1, 1868.011962890625)]","[(0, 1411.466064453125), (1, 1337.322509765625)]","[(0, 4066.823486328125), (1, 4450.212890625)]","[(0, 852.8643188476562), (1, 972.1836547851562)]","[(0, 2531.5087890625), (1, 2051.21728515625)]","[(0, 839.7323608398438), (1, 909.533203125)]","[(0, 940.5327758789062), (1, 821.6356811523438)]","[(0, 4654.833984375), (1, 3259.952880859375)]","[(0, 5377.3271484375), (1, 9623.201171875)]"
17,"[(0, 2054.214599609375), (1, 1838.830810546875)]","[(0, 2368.228515625), (1, 1469.227294921875)]","[(0, 1608.488037109375), (1, 1398.1866455078125)]","[(0, 1404.0517578125), (1, 1190.591796875)]","[(0, 1843.6650390625), (1, 1178.7646484375)]","[(0, 1055.253173828125), (1, 2672.81689453125)]","[(0, 671.8951416015625), (1, 776.9832763671875)]","[(0, 1074.0709228515625), (1, 2077.03076171875)]","[(0, 3849.65673828125), (1, 1033.97998046875)]","[(0, 18536.896484375), (1, 7605.64111328125)]","[(0, 1011.5784301757812), (1, 1351.894775390625)]","[(0, 1993.8203125), (1, 751.6681518554688)]","[(0, 770.44580078125), (1, 701.78662109375)]","[(0, 712.8547973632812), (1, 839.0439453125)]","[(0, 3388.037109375), (1, 1829.1361083984375)]","[(0, 1419.3077392578125), (1, 1237.37451171875)]","[(0, 3109.870849609375), (1, 3424.605224609375)]","[(0, 1452.7391357421875), (1, 1632.8179931640625)]","[(0, 1809.5570068359375), (1, 1430.4381103515625)]","[(0, 1758.4189453125), (1, 2245.732177734375)]","[(0, 1133.0528564453125), (1, 959.239990234375)]","[(0, 3766.060302734375), (1, 2939.6376953125)]","[(0, 2846.801513671875), (1, 4038.235595703125)]"
18,"[(0, 816.753662109375), (1, 749.9932861328125)]","[(0, 2053.201171875), (1, 1124.4376220703125)]","[(0, 871.4136962890625), (1, 746.97314453125)]","[(0, 1262.273681640625), (1, 1114.9293212890625)]","[(0, 1055.9501953125), (1, 655.26220703125)]","[(0, 315.03887939453125), (1, 528.9450073242188)]","[(0, 326.55645751953125), (1, 317.0353088378906)]","[(0, 5258.71142578125), (1, 647.0867309570312)]","[(0, 3104.812255859375), (1, 749.755126953125)]","[(0, 7762.5009765625), (1, 5080.9462890625)]","[(0, 1619.58544921875), (1, 1603.2733154296875)]","[(0, 3110.292236328125), (1, 1512.8017578125)]","[(0, 6011.10302734375), (1, 5694.43359375)]","[(0, 756.6624755859375), (1, 858.632568359375)]","[(0, 2488.78759765625), (1, 1882.9239501953125)]","[(0, 2056.963134765625), (1, 1621.771728515625)]","[(0, 1892.72802734375), (1, 3765.18017578125)]","[(0, 1183.814453125), (1, 1531.367919921875)]","[(0, 1169.6064453125), (1, 933.3505859375)]","[(0, 898.8023071289062), (1, 1101.6005859375)]","[(0, 2332.054931640625), (1, 2772.412109375)]","[(0, 3339.348876953125), (1, 2618.013427734375)]","[(0, 1535.6302490234375), (1, 2886.935546875)]"
19,"[(0, 2049.26904296875), (1, 1755.7303466796875)]","[(0, 1898.142822265625), (1, 1054.4951171875)]","[(0, 1238.843994140625), (1, 1136.3751220703125)]","[(0, 1536.356689453125), (1, 1339.968994140625)]","[(0, 1675.14990234375), (1, 837.0047607421875)]","[(0, 395.3921203613281), (1, 685.9911499023438)]","[(0, 329.51904296875), (1, 336.6058044433594)]","[(0, 2688.74072265625), (1, 187.2395782470703)]","[(0, 1120.481689453125), (1, 358.6661376953125)]","[(0, 1823.7095947265625), (1, 1845.976806640625)]","[(0, 1107.5792236328125), (1, 1198.861328125)]","[(0, 2197.218994140625), (1, 1435.0606689453125)]","[(0, 5354.96875), (1, 4954.49658203125)]","[(0, 1667.6072998046875), (1, 1162.2200927734375)]","[(0, 3210.510986328125), (1, 2310.145263671875)]","[(0, 1603.291748046875), (1, 1595.62841796875)]","[(0, 1188.1322021484375), (1, 2193.1669921875)]","[(0, 1136.77783203125), (1, 1420.6700439453125)]","[(0, 962.4053955078125), (1, 624.3662109375)]","[(0, 1538.06982421875), (1, 1416.4986572265625)]","[(0, 2943.2548828125), (1, 3120.595947265625)]","[(0, 1104.53662109375), (1, 797.8358764648438)]","[(0, 6421.64990234375), (1, 11393.70703125)]"
20,"[(0, 449.6105651855469), (1, 366.2842102050781)]","[(0, 1593.6126708984375), (1, 2497.72802734375)]","[(0, 862.8809814453125), (1, 1038.69873046875)]","[(0, 1231.4554443359375), (1, 1075.9814453125)]","[(0, 228.83192443847656), (1, 392.2257385253906)]","[(0, 186.87841796875), (1, 303.3955383300781)]","[(0, 3270.955322265625), (1, 2560.696044921875)]","[(0, 6458.53125), (1, 6422.34765625)]","[(0, 2339.0009765625), (1, 1206.2091064453125)]","[(0, 5682.7265625), (1, 16455.705078125)]","[(0, 2665.27734375), (1, 2574.862548828125)]","[(0, 1854.9576416015625), (1, 588.3484497070312)]","[(0, 3059.263427734375), (1, 2744.209228515625)]","[(0, 1147.19921875), (1, 1420.846923828125)]","[(0, 1607.5472412109375), (1, 1338.6573486328125)]","[(0, 1512.067626953125), (1, 1175.9447021484375)]","[(0, 3782.44091796875), (1, 3835.650146484375)]","[(0, 546.4302368164062), (1, 602.1527709960938)]","[(0, 1297.5665283203125), (1, 1039.6768798828125)]","[(0, 564.2196044921875), (1, 614.589599609375)]","[(0, 2251.72705078125), (1, 1834.7451171875)]","[(0, 1971.2984619140625), (1, 1863.6212158203125)]","[(0, 1061.9591064453125), (1, 1192.5264892578125)]"
