,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 2779.5546875), (1, 2215.5166015625)]","[(0, 4097.43408203125), (1, 4518.1298828125)]","[(0, 4595.55615234375), (1, 3874.455078125)]","[(0, 2050.033447265625), (1, 2443.244384765625)]","[(0, 2121.068115234375), (1, 2501.341796875)]","[(0, 10434.107421875), (1, 4870.36376953125)]","[(0, 1013.5739135742188), (1, 839.4160766601562)]","[(0, 6849.61865234375), (1, 4762.23046875)]","[(0, 6193.02099609375), (1, 3075.0)]","[(0, 41273.40234375), (1, 30630.3671875)]","[(0, 3146.23486328125), (1, 2637.546875)]","[(0, 10232.5859375), (1, 1867.9156494140625)]","[(0, 9904.74609375), (1, 7747.02978515625)]","[(0, 1639.6253662109375), (1, 1787.0325927734375)]","[(0, 6191.9521484375), (1, 4901.2138671875)]","[(0, 2403.603271484375), (1, 2277.279296875)]","[(0, 5960.81005859375), (1, 3263.278076171875)]","[(0, 4048.604736328125), (1, 3236.79638671875)]","[(0, 13729.234375), (1, 9921.3857421875)]","[(0, 5870.580078125), (1, 4473.91552734375)]","[(0, 6270.33837890625), (1, 5813.87255859375)]","[(0, 1718.167724609375), (1, 1149.885498046875)]","[(0, 3771.5810546875), (1, 4616.875)]"
11,"[(0, 2970.824951171875), (1, 3509.925537109375)]","[(0, 3404.29931640625), (1, 3499.320556640625)]","[(0, 7642.03759765625), (1, 6508.14306640625)]","[(0, 1961.594482421875), (1, 2379.390380859375)]","[(0, 1517.4892578125), (1, 2193.472412109375)]","[(0, 1891.502685546875), (1, 1116.9002685546875)]","[(0, 971.3199462890625), (1, 1194.9501953125)]","[(0, 20190.638671875), (1, 11459.2314453125)]","[(0, 5844.31982421875), (1, 1823.354736328125)]","[(0, 94354.6640625), (1, 144576.796875)]","[(0, 3022.27001953125), (1, 2574.0029296875)]","[(0, 3847.054443359375), (1, 1812.3980712890625)]","[(0, 9151.12109375), (1, 6842.58740234375)]","[(0, 2548.395751953125), (1, 2048.987548828125)]","[(0, 3621.54296875), (1, 3385.153076171875)]","[(0, 1780.599609375), (1, 1528.55322265625)]","[(0, 3951.527587890625), (1, 2026.7371826171875)]","[(0, 3254.13818359375), (1, 3035.551513671875)]","[(0, 16351.0498046875), (1, 12400.1357421875)]","[(0, 6442.90478515625), (1, 4581.32177734375)]","[(0, 3960.733154296875), (1, 3496.188232421875)]","[(0, 2437.580810546875), (1, 1585.5137939453125)]","[(0, 1203.9134521484375), (1, 1234.7869873046875)]"
12,"[(0, 2180.890625), (1, 2637.745361328125)]","[(0, 6537.64111328125), (1, 5598.33349609375)]","[(0, 4257.07080078125), (1, 4836.7822265625)]","[(0, 2793.47314453125), (1, 3336.95166015625)]","[(0, 3376.27392578125), (1, 2665.844482421875)]","[(0, 3902.095458984375), (1, 2129.073486328125)]","[(0, 5124.0498046875), (1, 4864.93701171875)]","[(0, 12976.1474609375), (1, 2634.794921875)]","[(0, 7509.416015625), (1, 4227.3955078125)]","[(0, 31173.580078125), (1, 77996.3046875)]","[(0, 2044.525390625), (1, 2093.894287109375)]","[(0, 4644.57275390625), (1, 1769.143798828125)]","[(0, 3139.623046875), (1, 2827.1513671875)]","[(0, 2672.031982421875), (1, 2585.1865234375)]","[(0, 3382.697021484375), (1, 2844.171875)]","[(0, 1171.3477783203125), (1, 779.748046875)]","[(0, 3924.9853515625), (1, 3944.73876953125)]","[(0, 2187.34423828125), (1, 1621.1514892578125)]","[(0, 1175.803466796875), (1, 1131.1279296875)]","[(0, 4054.4775390625), (1, 3593.664794921875)]","[(0, 15306.984375), (1, 14028.24609375)]","[(0, 1575.8270263671875), (1, 1484.154296875)]","[(0, 3278.572265625), (1, 2356.369384765625)]"
13,"[(0, 4971.38916015625), (1, 3994.9130859375)]","[(0, 5250.1923828125), (1, 4816.82275390625)]","[(0, 6010.5703125), (1, 6901.8994140625)]","[(0, 1570.4066162109375), (1, 1913.7608642578125)]","[(0, 2304.735107421875), (1, 2834.579345703125)]","[(0, 2576.83740234375), (1, 1310.2481689453125)]","[(0, 3136.635986328125), (1, 3271.93798828125)]","[(0, 5909.46142578125), (1, 1109.11181640625)]","[(0, 5786.78955078125), (1, 2576.33984375)]","[(0, 30053.1953125), (1, 8398.0205078125)]","[(0, 1937.568359375), (1, 1950.13330078125)]","[(0, 10547.8837890625), (1, 3094.327392578125)]","[(0, 3225.441162109375), (1, 2915.113525390625)]","[(0, 5358.1875), (1, 4254.18115234375)]","[(0, 2163.096435546875), (1, 2326.04345703125)]","[(0, 786.639404296875), (1, 797.3239135742188)]","[(0, 2584.00244140625), (1, 2603.461669921875)]","[(0, 3359.42138671875), (1, 2602.92822265625)]","[(0, 14729.5712890625), (1, 8156.751953125)]","[(0, 4269.68310546875), (1, 5016.67236328125)]","[(0, 3500.862548828125), (1, 3429.936279296875)]","[(0, 1533.4320068359375), (1, 1424.210693359375)]","[(0, 793.3661499023438), (1, 817.4124755859375)]"
14,"[(0, 3063.91455078125), (1, 2317.256591796875)]","[(0, 7469.55419921875), (1, 6133.59130859375)]","[(0, 4910.8330078125), (1, 5464.36279296875)]","[(0, 4110.52197265625), (1, 5107.54931640625)]","[(0, 1317.9346923828125), (1, 990.5681762695312)]","[(0, 1268.09716796875), (1, 1878.842529296875)]","[(0, 2019.712890625), (1, 1918.025390625)]","[(0, 26027.58203125), (1, 20828.16015625)]","[(0, 11313.9931640625), (1, 3332.830078125)]","[(0, 68205.890625), (1, 101699.875)]","[(0, 2824.1533203125), (1, 2473.18701171875)]","[(0, 9800.3759765625), (1, 3124.869384765625)]","[(0, 1752.5159912109375), (1, 1574.0599365234375)]","[(0, 2400.589599609375), (1, 3124.618896484375)]","[(0, 5029.64501953125), (1, 2701.9658203125)]","[(0, 702.0661010742188), (1, 608.896240234375)]","[(0, 11760.126953125), (1, 16800.6640625)]","[(0, 4481.84130859375), (1, 3897.05615234375)]","[(0, 867.6393432617188), (1, 988.0278930664062)]","[(0, 6911.12744140625), (1, 5901.64990234375)]","[(0, 20635.353515625), (1, 17728.6796875)]","[(0, 3405.43896484375), (1, 2648.699462890625)]","[(0, 1725.0452880859375), (1, 1693.00341796875)]"
15,"[(0, 3310.62646484375), (1, 4013.326416015625)]","[(0, 5895.60302734375), (1, 5172.46435546875)]","[(0, 6981.671875), (1, 7835.57666015625)]","[(0, 2407.584716796875), (1, 2943.756103515625)]","[(0, 810.8649291992188), (1, 698.7743530273438)]","[(0, 937.8269653320312), (1, 1375.4061279296875)]","[(0, 1306.754150390625), (1, 1372.7034912109375)]","[(0, 13532.517578125), (1, 3290.692138671875)]","[(0, 9367.7216796875), (1, 4299.35546875)]","[(0, 85721.9140625), (1, 75280.9921875)]","[(0, 2589.786376953125), (1, 2200.500732421875)]","[(0, 8128.60986328125), (1, 3463.63232421875)]","[(0, 2098.575439453125), (1, 2118.8857421875)]","[(0, 3088.79931640625), (1, 3725.9951171875)]","[(0, 5195.4189453125), (1, 3064.9580078125)]","[(0, 463.30267333984375), (1, 661.54931640625)]","[(0, 8234.33203125), (1, 11336.1552734375)]","[(0, 3040.7001953125), (1, 3091.236572265625)]","[(0, 761.5278930664062), (1, 597.2047729492188)]","[(0, 9088.4482421875), (1, 16516.455078125)]","[(0, 6403.5048828125), (1, 5420.49462890625)]","[(0, 4489.65283203125), (1, 2882.574951171875)]","[(0, 994.5044555664062), (1, 1097.1796875)]"
16,"[(0, 1654.347412109375), (1, 1368.010498046875)]","[(0, 5469.67041015625), (1, 3146.84716796875)]","[(0, 1788.85888671875), (1, 1320.7449951171875)]","[(0, 2751.1650390625), (1, 3329.65625)]","[(0, 698.2820434570312), (1, 542.2862548828125)]","[(0, 679.1053466796875), (1, 1402.8111572265625)]","[(0, 1327.2628173828125), (1, 1179.5006103515625)]","[(0, 4424.77490234375), (1, 2783.975830078125)]","[(0, 20083.2890625), (1, 4563.03857421875)]","[(0, 74664.3828125), (1, 137827.390625)]","[(0, 2971.55859375), (1, 3477.30810546875)]","[(0, 3405.620849609375), (1, 1011.0672607421875)]","[(0, 1717.6959228515625), (1, 2000.8834228515625)]","[(0, 2697.6826171875), (1, 2703.892578125)]","[(0, 6753.75537109375), (1, 2835.961181640625)]","[(0, 2859.961181640625), (1, 2041.1812744140625)]","[(0, 8601.7421875), (1, 8538.474609375)]","[(0, 2406.123779296875), (1, 1965.419189453125)]","[(0, 12304.716796875), (1, 9204.4853515625)]","[(0, 2276.4443359375), (1, 2141.967041015625)]","[(0, 1501.7357177734375), (1, 1389.5931396484375)]","[(0, 4288.626953125), (1, 2922.094482421875)]","[(0, 4293.03759765625), (1, 5407.74658203125)]"
17,"[(0, 6031.44287109375), (1, 5637.826171875)]","[(0, 4473.85546875), (1, 2540.94677734375)]","[(0, 2670.2666015625), (1, 1948.6600341796875)]","[(0, 2544.41064453125), (1, 3073.202880859375)]","[(0, 5806.486328125), (1, 4238.98583984375)]","[(0, 2562.9462890625), (1, 5605.1875)]","[(0, 1601.0655517578125), (1, 1815.2677001953125)]","[(0, 12022.0859375), (1, 13698.99609375)]","[(0, 12627.7392578125), (1, 2159.169189453125)]","[(0, 100799.46875), (1, 39437.328125)]","[(0, 2340.92236328125), (1, 2761.29150390625)]","[(0, 6697.6953125), (1, 2223.765869140625)]","[(0, 1170.687255859375), (1, 1269.2398681640625)]","[(0, 2751.255859375), (1, 2632.171875)]","[(0, 4321.03076171875), (1, 2285.443603515625)]","[(0, 1966.838623046875), (1, 1961.5897216796875)]","[(0, 5546.287109375), (1, 5632.80615234375)]","[(0, 2003.3408203125), (1, 2551.105712890625)]","[(0, 4066.0087890625), (1, 3180.66650390625)]","[(0, 4381.4150390625), (1, 5100.3310546875)]","[(0, 2130.815185546875), (1, 1807.9061279296875)]","[(0, 4664.7705078125), (1, 3385.369140625)]","[(0, 1555.912841796875), (1, 1871.1435546875)]"
18,"[(0, 3262.37548828125), (1, 2993.2958984375)]","[(0, 3718.320556640625), (1, 2100.469482421875)]","[(0, 2484.482421875), (1, 1806.1104736328125)]","[(0, 2385.27587890625), (1, 2920.599609375)]","[(0, 3470.175537109375), (1, 2307.038818359375)]","[(0, 692.3423461914062), (1, 1182.0657958984375)]","[(0, 759.4515380859375), (1, 658.1797485351562)]","[(0, 10700.5908203125), (1, 2323.078369140625)]","[(0, 14212.1630859375), (1, 3314.344970703125)]","[(0, 88464.703125), (1, 76757.71875)]","[(0, 3069.380859375), (1, 3129.566650390625)]","[(0, 14332.470703125), (1, 2259.51318359375)]","[(0, 15245.8544921875), (1, 18063.578125)]","[(0, 2076.542724609375), (1, 2025.563232421875)]","[(0, 4297.9208984375), (1, 2884.6787109375)]","[(0, 6943.04833984375), (1, 5431.0400390625)]","[(0, 5314.0615234375), (1, 7641.455078125)]","[(0, 3153.7119140625), (1, 2710.07666015625)]","[(0, 2808.8642578125), (1, 2548.63134765625)]","[(0, 2326.126708984375), (1, 2844.861083984375)]","[(0, 4770.8134765625), (1, 4572.8359375)]","[(0, 2818.283935546875), (1, 2628.61328125)]","[(0, 1974.7210693359375), (1, 2571.938232421875)]"
19,"[(0, 2880.434326171875), (1, 2402.83642578125)]","[(0, 3199.3515625), (1, 1776.42041015625)]","[(0, 3214.830810546875), (1, 2348.3896484375)]","[(0, 3530.8583984375), (1, 4263.23828125)]","[(0, 2763.21728515625), (1, 2108.02099609375)]","[(0, 1223.5057373046875), (1, 2266.787841796875)]","[(0, 701.3265991210938), (1, 819.3562622070312)]","[(0, 5693.90673828125), (1, 1120.27490234375)]","[(0, 4330.5810546875), (1, 1664.177978515625)]","[(0, 5717.82275390625), (1, 6835.6474609375)]","[(0, 2251.810791015625), (1, 2398.83984375)]","[(0, 8072.10107421875), (1, 1481.34033203125)]","[(0, 8484.7861328125), (1, 9879.681640625)]","[(0, 4151.6083984375), (1, 3438.015380859375)]","[(0, 5146.16064453125), (1, 3643.676513671875)]","[(0, 2514.793701171875), (1, 2774.021484375)]","[(0, 2851.179931640625), (1, 4107.77490234375)]","[(0, 2093.38037109375), (1, 1931.06396484375)]","[(0, 2077.1083984375), (1, 1611.92333984375)]","[(0, 2887.638916015625), (1, 5515.4150390625)]","[(0, 5776.142578125), (1, 4614.41845703125)]","[(0, 2534.778564453125), (1, 2345.134521484375)]","[(0, 5957.92919921875), (1, 7704.421875)]"
20,"[(0, 1969.49169921875), (1, 1619.103515625)]","[(0, 2874.675537109375), (1, 4870.33154296875)]","[(0, 1750.4588623046875), (1, 2240.3681640625)]","[(0, 1962.4205322265625), (1, 2382.780517578125)]","[(0, 829.66943359375), (1, 1160.9920654296875)]","[(0, 793.3279418945312), (1, 1588.010009765625)]","[(0, 8245.9384765625), (1, 6818.302734375)]","[(0, 24271.875), (1, 17872.228515625)]","[(0, 9916.2109375), (1, 2502.395263671875)]","[(0, 45549.71484375), (1, 118678.515625)]","[(0, 3940.005615234375), (1, 4721.103515625)]","[(0, 5172.9921875), (1, 1550.3599853515625)]","[(0, 5969.58837890625), (1, 5891.1572265625)]","[(0, 3551.350341796875), (1, 3872.15771484375)]","[(0, 4509.5419921875), (1, 4370.802734375)]","[(0, 7183.87939453125), (1, 5153.75341796875)]","[(0, 12392.923828125), (1, 9540.9306640625)]","[(0, 1655.9306640625), (1, 1279.7547607421875)]","[(0, 2751.279296875), (1, 2408.3056640625)]","[(0, 1130.97265625), (1, 1478.9124755859375)]","[(0, 3860.17822265625), (1, 3453.680908203125)]","[(0, 1648.755126953125), (1, 1834.1607666015625)]","[(0, 1716.820556640625), (1, 1783.9906005859375)]"
