,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1735.5262451171875), (1, 1379.96728515625)]","[(0, 4246.40283203125), (1, 3542.832763671875)]","[(0, 2291.508544921875), (1, 1906.8470458984375)]","[(0, 3931.346435546875), (1, 3109.277587890625)]","[(0, 1097.9354248046875), (1, 1122.8173828125)]","[(0, 1945.2325439453125), (1, 1325.71826171875)]","[(0, 19420.0546875), (1, 15988.0810546875)]","[(0, 6018.66357421875), (1, 1452.8062744140625)]","[(0, 12481.7998046875), (1, 6697.267578125)]","[(0, 241936.140625), (1, 138102.25)]","[(0, 6154.779296875), (1, 8254.2080078125)]","[(0, 8232.376953125), (1, 2771.791015625)]","[(0, 11012.1259765625), (1, 10357.5400390625)]","[(0, 2307.070556640625), (1, 2419.76953125)]","[(0, 3905.73681640625), (1, 2254.138916015625)]","[(0, 2924.88525390625), (1, 2830.123779296875)]","[(0, 3628.33935546875), (1, 2761.269287109375)]","[(0, 4118.609375), (1, 2875.200439453125)]","[(0, 1695.7020263671875), (1, 2212.669189453125)]","[(0, 2093.62890625), (1, 1837.9822998046875)]","[(0, 8843.6142578125), (1, 8233.154296875)]","[(0, 2206.13427734375), (1, 1389.623046875)]","[(0, 904.9644165039062), (1, 737.8878173828125)]"
1,"[(0, 3953.174560546875), (1, 4217.08740234375)]","[(0, 3077.6904296875), (1, 2670.537841796875)]","[(0, 2474.908447265625), (1, 1996.581298828125)]","[(0, 2237.339599609375), (1, 1798.4490966796875)]","[(0, 739.6138305664062), (1, 579.921142578125)]","[(0, 1362.26123046875), (1, 950.009521484375)]","[(0, 4928.384765625), (1, 6709.55517578125)]","[(0, 3339.734130859375), (1, 1926.2642822265625)]","[(0, 4926.10107421875), (1, 2205.599853515625)]","[(0, 66846.4375), (1, 50755.6796875)]","[(0, 10754.474609375), (1, 13556.4658203125)]","[(0, 6614.78076171875), (1, 1432.5555419921875)]","[(0, 11966.265625), (1, 11655.26171875)]","[(0, 2838.091796875), (1, 2961.9208984375)]","[(0, 3744.9541015625), (1, 2666.54736328125)]","[(0, 1493.723388671875), (1, 1815.644287109375)]","[(0, 2146.3388671875), (1, 1717.0521240234375)]","[(0, 2875.65966796875), (1, 3470.393798828125)]","[(0, 15776.4873046875), (1, 19943.880859375)]","[(0, 2454.016845703125), (1, 2407.2001953125)]","[(0, 2961.662353515625), (1, 2659.50341796875)]","[(0, 3314.815673828125), (1, 2137.193359375)]","[(0, 3778.59033203125), (1, 2919.562255859375)]"
2,"[(0, 2304.341796875), (1, 2584.999267578125)]","[(0, 2641.422119140625), (1, 2175.162841796875)]","[(0, 2624.534423828125), (1, 2199.675048828125)]","[(0, 2629.522216796875), (1, 2132.542236328125)]","[(0, 753.2507934570312), (1, 581.6947631835938)]","[(0, 1017.3561401367188), (1, 500.8251647949219)]","[(0, 3766.893310546875), (1, 2787.322021484375)]","[(0, 3428.50732421875), (1, 2636.637451171875)]","[(0, 11406.19921875), (1, 2646.333740234375)]","[(0, 86052.5859375), (1, 172732.5625)]","[(0, 6961.0224609375), (1, 7756.9951171875)]","[(0, 7187.46337890625), (1, 1726.349609375)]","[(0, 9126.6826171875), (1, 8798.6669921875)]","[(0, 2630.83544921875), (1, 1974.5968017578125)]","[(0, 6504.873046875), (1, 4469.42529296875)]","[(0, 4131.43017578125), (1, 2509.216796875)]","[(0, 9081.0234375), (1, 10238.23828125)]","[(0, 2359.38037109375), (1, 1404.7744140625)]","[(0, 2401.608642578125), (1, 2182.3916015625)]","[(0, 5438.04736328125), (1, 6017.1201171875)]","[(0, 4944.857421875), (1, 4375.33544921875)]","[(0, 3143.925537109375), (1, 2649.8173828125)]","[(0, 1241.43701171875), (1, 1355.744873046875)]"
3,"[(0, 3070.01904296875), (1, 2451.099853515625)]","[(0, 1975.161865234375), (1, 1697.1976318359375)]","[(0, 2772.2880859375), (1, 2250.520751953125)]","[(0, 2407.503173828125), (1, 2001.427490234375)]","[(0, 4622.1220703125), (1, 3729.987548828125)]","[(0, 5558.7412109375), (1, 2436.82666015625)]","[(0, 2254.28515625), (1, 2926.991943359375)]","[(0, 6214.8232421875), (1, 1970.8388671875)]","[(0, 13193.1171875), (1, 1989.8740234375)]","[(0, 91036.1640625), (1, 80489.59375)]","[(0, 12487.158203125), (1, 11656.595703125)]","[(0, 8604.11328125), (1, 2381.321044921875)]","[(0, 7009.20458984375), (1, 6796.087890625)]","[(0, 2801.15478515625), (1, 2237.661865234375)]","[(0, 6452.1591796875), (1, 4964.77001953125)]","[(0, 1818.3084716796875), (1, 2218.29052734375)]","[(0, 5585.10888671875), (1, 6433.81787109375)]","[(0, 2743.804931640625), (1, 2854.2431640625)]","[(0, 6462.4248046875), (1, 3590.704833984375)]","[(0, 6197.26904296875), (1, 27250.591796875)]","[(0, 3334.607177734375), (1, 2923.5048828125)]","[(0, 3372.6083984375), (1, 2612.2060546875)]","[(0, 1998.5311279296875), (1, 2703.472412109375)]"
4,"[(0, 1910.781005859375), (1, 1536.9503173828125)]","[(0, 3411.891845703125), (1, 3798.168701171875)]","[(0, 2370.26318359375), (1, 2896.343505859375)]","[(0, 2249.384521484375), (1, 1846.55517578125)]","[(0, 3060.013427734375), (1, 2538.6044921875)]","[(0, 1214.5430908203125), (1, 681.0623779296875)]","[(0, 13546.6953125), (1, 12552.5048828125)]","[(0, 4389.11865234375), (1, 2517.69482421875)]","[(0, 11649.2392578125), (1, 3031.845458984375)]","[(0, 21933.4375), (1, 15024.2978515625)]","[(0, 6033.0478515625), (1, 5863.982421875)]","[(0, 8859.4853515625), (1, 2094.989990234375)]","[(0, 4987.61572265625), (1, 4603.8603515625)]","[(0, 1520.5625), (1, 2101.123779296875)]","[(0, 4285.19677734375), (1, 3662.845458984375)]","[(0, 3603.215576171875), (1, 2682.7841796875)]","[(0, 4909.29248046875), (1, 4541.30615234375)]","[(0, 2087.029296875), (1, 1808.80126953125)]","[(0, 2832.87548828125), (1, 2361.565185546875)]","[(0, 7078.9951171875), (1, 7392.57080078125)]","[(0, 1835.6744384765625), (1, 1686.44970703125)]","[(0, 2223.551513671875), (1, 1579.2330322265625)]","[(0, 2457.973876953125), (1, 3480.552490234375)]"
5,"[(0, 2535.264404296875), (1, 2826.46240234375)]","[(0, 2736.968017578125), (1, 2997.71826171875)]","[(0, 1912.0496826171875), (1, 2439.279541015625)]","[(0, 3290.98046875), (1, 2743.78125)]","[(0, 2726.81787109375), (1, 1794.4434814453125)]","[(0, 2138.456298828125), (1, 1085.9403076171875)]","[(0, 5941.3837890625), (1, 5971.7177734375)]","[(0, 8806.7177734375), (1, 4628.6015625)]","[(0, 11051.3251953125), (1, 1839.557861328125)]","[(0, 118347.59375), (1, 75552.6484375)]","[(0, 5556.9599609375), (1, 6449.96875)]","[(0, 6993.38671875), (1, 2135.559326171875)]","[(0, 6414.953125), (1, 5719.30029296875)]","[(0, 2457.99365234375), (1, 3093.8671875)]","[(0, 4459.2109375), (1, 4405.28076171875)]","[(0, 1680.0030517578125), (1, 1363.392578125)]","[(0, 2887.36767578125), (1, 2674.391357421875)]","[(0, 3291.341796875), (1, 2392.298095703125)]","[(0, 23877.828125), (1, 15646.4609375)]","[(0, 8004.70947265625), (1, 28955.09375)]","[(0, 1658.0426025390625), (1, 1464.49755859375)]","[(0, 4205.5126953125), (1, 2586.8994140625)]","[(0, 730.7984008789062), (1, 777.1548461914062)]"
6,"[(0, 1460.1737060546875), (1, 1727.9259033203125)]","[(0, 3748.484375), (1, 4214.908203125)]","[(0, 2893.716064453125), (1, 3492.8623046875)]","[(0, 1774.2490234375), (1, 1434.7855224609375)]","[(0, 990.1644287109375), (1, 951.7247924804688)]","[(0, 1480.880615234375), (1, 721.9297485351562)]","[(0, 6530.1142578125), (1, 6722.93505859375)]","[(0, 10071.6201171875), (1, 2339.75732421875)]","[(0, 10188.6298828125), (1, 2229.008056640625)]","[(0, 62266.02734375), (1, 143353.625)]","[(0, 4745.86376953125), (1, 5083.95166015625)]","[(0, 14033.423828125), (1, 5165.75537109375)]","[(0, 4394.62646484375), (1, 5614.29833984375)]","[(0, 5734.4287109375), (1, 6437.01513671875)]","[(0, 10126.845703125), (1, 5208.73388671875)]","[(0, 8657.697265625), (1, 7543.53955078125)]","[(0, 5213.1865234375), (1, 5615.642578125)]","[(0, 3248.56005859375), (1, 2700.778076171875)]","[(0, 4221.36474609375), (1, 2920.599609375)]","[(0, 7327.69970703125), (1, 8121.71337890625)]","[(0, 4158.8876953125), (1, 3876.698486328125)]","[(0, 3024.247802734375), (1, 1759.2449951171875)]","[(0, 1907.073486328125), (1, 1451.574462890625)]"
7,"[(0, 3170.303466796875), (1, 2553.870849609375)]","[(0, 2920.96435546875), (1, 3256.51318359375)]","[(0, 2529.412841796875), (1, 3157.142578125)]","[(0, 3370.010498046875), (1, 4162.06591796875)]","[(0, 481.2951965332031), (1, 584.6665649414062)]","[(0, 2200.181640625), (1, 1593.5518798828125)]","[(0, 3748.313232421875), (1, 3697.224609375)]","[(0, 8020.55078125), (1, 1323.8099365234375)]","[(0, 13025.244140625), (1, 1475.5123291015625)]","[(0, 49965.49609375), (1, 47329.171875)]","[(0, 4662.18212890625), (1, 4916.02978515625)]","[(0, 5685.2529296875), (1, 2074.510009765625)]","[(0, 4888.1201171875), (1, 6349.59619140625)]","[(0, 10764.6845703125), (1, 10497.2861328125)]","[(0, 6792.2197265625), (1, 4052.907958984375)]","[(0, 4865.5078125), (1, 6176.38818359375)]","[(0, 3154.16943359375), (1, 3480.293701171875)]","[(0, 2165.263671875), (1, 2928.047119140625)]","[(0, 4183.47607421875), (1, 2350.9228515625)]","[(0, 9323.5244140625), (1, 27400.64453125)]","[(0, 2139.07763671875), (1, 1671.8963623046875)]","[(0, 2773.414306640625), (1, 1673.47802734375)]","[(0, 3557.177001953125), (1, 4795.0615234375)]"
8,"[(0, 1844.6904296875), (1, 2086.083251953125)]","[(0, 6133.322265625), (1, 6722.96728515625)]","[(0, 4226.93603515625), (1, 3680.08251953125)]","[(0, 1913.25537109375), (1, 2319.509765625)]","[(0, 512.080322265625), (1, 650.7369995117188)]","[(0, 1762.134765625), (1, 1286.2027587890625)]","[(0, 3057.662109375), (1, 2687.021728515625)]","[(0, 7548.53369140625), (1, 4027.159423828125)]","[(0, 8210.345703125), (1, 2847.139404296875)]","[(0, 3742.126953125), (1, 2873.573486328125)]","[(0, 1869.089111328125), (1, 2175.013671875)]","[(0, 6429.5244140625), (1, 2691.352294921875)]","[(0, 18776.595703125), (1, 19728.43359375)]","[(0, 2807.40087890625), (1, 2636.97705078125)]","[(0, 5005.685546875), (1, 3662.629150390625)]","[(0, 7161.33349609375), (1, 6379.71435546875)]","[(0, 2874.0615234375), (1, 2517.890625)]","[(0, 1741.076416015625), (1, 1312.167724609375)]","[(0, 2478.7421875), (1, 2911.304443359375)]","[(0, 3230.120361328125), (1, 3999.342529296875)]","[(0, 2153.4892578125), (1, 1967.45849609375)]","[(0, 1656.6920166015625), (1, 1634.3135986328125)]","[(0, 950.5061645507812), (1, 1028.2186279296875)]"
9,"[(0, 4647.0146484375), (1, 3882.91845703125)]","[(0, 4999.240234375), (1, 4984.09716796875)]","[(0, 6844.59765625), (1, 5899.12939453125)]","[(0, 2230.70068359375), (1, 2672.679443359375)]","[(0, 3228.89111328125), (1, 3900.98681640625)]","[(0, 1776.3543701171875), (1, 853.3223876953125)]","[(0, 2700.381591796875), (1, 3195.260009765625)]","[(0, 12704.9638671875), (1, 2745.363525390625)]","[(0, 5586.47216796875), (1, 3326.73291015625)]","[(0, 42409.49609375), (1, 44438.91796875)]","[(0, 2082.6572265625), (1, 2316.146728515625)]","[(0, 6068.23486328125), (1, 1697.7545166015625)]","[(0, 18977.013671875), (1, 20372.587890625)]","[(0, 4599.30517578125), (1, 3895.908203125)]","[(0, 5741.01708984375), (1, 4669.8046875)]","[(0, 4812.12158203125), (1, 4710.09033203125)]","[(0, 1720.1375732421875), (1, 1562.657470703125)]","[(0, 2466.509521484375), (1, 2548.062744140625)]","[(0, 3264.728515625), (1, 2994.900634765625)]","[(0, 1977.0369873046875), (1, 3754.92822265625)]","[(0, 1527.1370849609375), (1, 1272.7410888671875)]","[(0, 3158.41650390625), (1, 3082.595947265625)]","[(0, 2113.458984375), (1, 1678.24072265625)]"
