,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1851.264892578125), (1, 1427.185546875)]","[(0, 3939.16015625), (1, 3596.438232421875)]","[(0, 1847.47119140625), (1, 1658.183349609375)]","[(0, 3097.560302734375), (1, 2379.63427734375)]","[(0, 1024.4385986328125), (1, 839.965087890625)]","[(0, 1375.93359375), (1, 688.3592529296875)]","[(0, 16040.419921875), (1, 12640.8125)]","[(0, 5931.49267578125), (1, 1946.035888671875)]","[(0, 8204.2158203125), (1, 5421.60595703125)]","[(0, 105939.1875), (1, 72641.7109375)]","[(0, 4774.74609375), (1, 5968.87109375)]","[(0, 7135.802734375), (1, 2334.2724609375)]","[(0, 10109.052734375), (1, 10097.828125)]","[(0, 1889.86279296875), (1, 1991.5399169921875)]","[(0, 3281.96044921875), (1, 1794.564208984375)]","[(0, 3074.7978515625), (1, 2922.498291015625)]","[(0, 3191.20654296875), (1, 2699.091552734375)]","[(0, 4295.67529296875), (1, 2841.948486328125)]","[(0, 1711.879638671875), (1, 2206.7529296875)]","[(0, 1401.3577880859375), (1, 1077.3707275390625)]","[(0, 10733.603515625), (1, 9847.4541015625)]","[(0, 2260.525146484375), (1, 1883.364990234375)]","[(0, 1660.1365966796875), (1, 1337.6343994140625)]"
1,"[(0, 3183.309814453125), (1, 3317.190673828125)]","[(0, 2948.988037109375), (1, 2634.506103515625)]","[(0, 1864.4852294921875), (1, 1654.505859375)]","[(0, 1669.78662109375), (1, 1284.00537109375)]","[(0, 867.7188110351562), (1, 595.600830078125)]","[(0, 1218.7916259765625), (1, 653.5213623046875)]","[(0, 5274.52294921875), (1, 6494.6201171875)]","[(0, 3454.64599609375), (1, 2161.83642578125)]","[(0, 3311.921142578125), (1, 1479.1204833984375)]","[(0, 36330.05078125), (1, 30165.869140625)]","[(0, 8382.3544921875), (1, 10511.5712890625)]","[(0, 5174.7685546875), (1, 1251.0765380859375)]","[(0, 9477.0166015625), (1, 10551.001953125)]","[(0, 1917.7947998046875), (1, 2429.3271484375)]","[(0, 4313.69775390625), (1, 2421.603759765625)]","[(0, 1867.0927734375), (1, 2467.694091796875)]","[(0, 2012.640869140625), (1, 1830.1124267578125)]","[(0, 3223.92822265625), (1, 3508.259033203125)]","[(0, 13736.5947265625), (1, 13751.1689453125)]","[(0, 1818.209716796875), (1, 1566.4473876953125)]","[(0, 2909.85693359375), (1, 2639.559814453125)]","[(0, 3753.900634765625), (1, 2997.63525390625)]","[(0, 5737.60205078125), (1, 4594.7412109375)]"
2,"[(0, 1675.2288818359375), (1, 1869.7548828125)]","[(0, 3023.630615234375), (1, 2624.7119140625)]","[(0, 2100.079833984375), (1, 1851.7646484375)]","[(0, 1898.888671875), (1, 1495.59912109375)]","[(0, 846.0396728515625), (1, 641.6736450195312)]","[(0, 1036.0858154296875), (1, 501.1195068359375)]","[(0, 4068.631103515625), (1, 2958.472412109375)]","[(0, 3228.9560546875), (1, 2477.50830078125)]","[(0, 9449.138671875), (1, 2857.071533203125)]","[(0, 75939.1875), (1, 120720.109375)]","[(0, 5307.28466796875), (1, 5318.39599609375)]","[(0, 6373.845703125), (1, 2542.208251953125)]","[(0, 7517.87158203125), (1, 8800.9248046875)]","[(0, 2669.24560546875), (1, 2064.553955078125)]","[(0, 5143.49169921875), (1, 3446.948486328125)]","[(0, 4048.705078125), (1, 2782.243896484375)]","[(0, 5753.00927734375), (1, 6201.69140625)]","[(0, 2363.183837890625), (1, 1524.7896728515625)]","[(0, 2452.136962890625), (1, 2407.038330078125)]","[(0, 5497.984375), (1, 7341.63330078125)]","[(0, 4673.0166015625), (1, 4391.2666015625)]","[(0, 2341.268310546875), (1, 2082.62841796875)]","[(0, 1624.002685546875), (1, 1912.7501220703125)]"
3,"[(0, 2964.533203125), (1, 2348.460205078125)]","[(0, 2218.20166015625), (1, 1929.0494384765625)]","[(0, 2094.3916015625), (1, 1823.406982421875)]","[(0, 2293.202880859375), (1, 1778.6240234375)]","[(0, 4143.56689453125), (1, 3324.3291015625)]","[(0, 5198.12451171875), (1, 2143.011962890625)]","[(0, 2387.639404296875), (1, 2894.878173828125)]","[(0, 5825.244140625), (1, 2439.665771484375)]","[(0, 9750.732421875), (1, 2202.022705078125)]","[(0, 49442.5703125), (1, 38723.40625)]","[(0, 9834.7177734375), (1, 9054.2763671875)]","[(0, 7094.11376953125), (1, 2320.17578125)]","[(0, 6261.888671875), (1, 7227.84619140625)]","[(0, 2821.68603515625), (1, 2366.744140625)]","[(0, 6627.02392578125), (1, 4102.60693359375)]","[(0, 1965.452880859375), (1, 2339.21630859375)]","[(0, 3622.503173828125), (1, 3998.9228515625)]","[(0, 2841.665283203125), (1, 3127.4482421875)]","[(0, 5700.69873046875), (1, 2872.45556640625)]","[(0, 6275.46533203125), (1, 22472.619140625)]","[(0, 2990.921875), (1, 2684.236328125)]","[(0, 3026.146240234375), (1, 2583.47021484375)]","[(0, 1726.8485107421875), (1, 2442.431396484375)]"
4,"[(0, 2115.46435546875), (1, 1639.598876953125)]","[(0, 3756.94140625), (1, 4248.9384765625)]","[(0, 1794.09619140625), (1, 2046.8753662109375)]","[(0, 2271.249755859375), (1, 1764.075927734375)]","[(0, 3508.105224609375), (1, 2897.21630859375)]","[(0, 1181.0775146484375), (1, 645.0845336914062)]","[(0, 7732.0615234375), (1, 6014.7392578125)]","[(0, 4284.0810546875), (1, 2654.540771484375)]","[(0, 8709.439453125), (1, 2447.738525390625)]","[(0, 15579.1142578125), (1, 10844.3759765625)]","[(0, 4747.42138671875), (1, 4943.99951171875)]","[(0, 7348.638671875), (1, 2155.643798828125)]","[(0, 3873.040283203125), (1, 4230.7109375)]","[(0, 1322.095947265625), (1, 1653.766845703125)]","[(0, 4156.845703125), (1, 3797.02783203125)]","[(0, 4687.572265625), (1, 2928.927001953125)]","[(0, 4467.93798828125), (1, 4202.3974609375)]","[(0, 1839.1070556640625), (1, 1418.72998046875)]","[(0, 2077.178466796875), (1, 1997.95068359375)]","[(0, 5596.23046875), (1, 4803.34130859375)]","[(0, 1815.3560791015625), (1, 1655.411865234375)]","[(0, 2355.231689453125), (1, 1701.85498046875)]","[(0, 3152.4189453125), (1, 5414.28955078125)]"
5,"[(0, 2535.515869140625), (1, 2632.94873046875)]","[(0, 2865.56201171875), (1, 3327.615234375)]","[(0, 1721.26904296875), (1, 2001.580078125)]","[(0, 3107.9140625), (1, 2364.502685546875)]","[(0, 2862.152099609375), (1, 1982.522705078125)]","[(0, 1804.3260498046875), (1, 836.9744262695312)]","[(0, 3732.86669921875), (1, 3831.00732421875)]","[(0, 7941.14453125), (1, 4271.12109375)]","[(0, 8513.447265625), (1, 1989.9566650390625)]","[(0, 65319.11328125), (1, 40941.62890625)]","[(0, 5950.3994140625), (1, 6292.32275390625)]","[(0, 6451.900390625), (1, 2248.40966796875)]","[(0, 4478.51708984375), (1, 4732.44091796875)]","[(0, 2318.90380859375), (1, 2864.451416015625)]","[(0, 4494.3779296875), (1, 4192.04248046875)]","[(0, 1971.319091796875), (1, 1923.2237548828125)]","[(0, 2856.566162109375), (1, 2524.7216796875)]","[(0, 2691.432861328125), (1, 2221.109130859375)]","[(0, 13820.349609375), (1, 12333.724609375)]","[(0, 4653.23193359375), (1, 13008.08984375)]","[(0, 1244.0301513671875), (1, 1114.9027099609375)]","[(0, 3490.691162109375), (1, 2309.191650390625)]","[(0, 870.6312255859375), (1, 878.1867065429688)]"
6,"[(0, 1294.0450439453125), (1, 1452.604736328125)]","[(0, 4028.634521484375), (1, 4631.24658203125)]","[(0, 2268.59033203125), (1, 2579.403076171875)]","[(0, 1434.158935546875), (1, 1111.4869384765625)]","[(0, 673.4196166992188), (1, 813.37744140625)]","[(0, 1338.7684326171875), (1, 666.0601196289062)]","[(0, 5020.65966796875), (1, 5080.32568359375)]","[(0, 8884.8681640625), (1, 2556.512451171875)]","[(0, 6263.3818359375), (1, 1774.5662841796875)]","[(0, 37454.2421875), (1, 75935.0546875)]","[(0, 3908.311279296875), (1, 4001.658447265625)]","[(0, 11014.4990234375), (1, 5088.9814453125)]","[(0, 5368.9951171875), (1, 5726.16650390625)]","[(0, 4978.13525390625), (1, 6135.82568359375)]","[(0, 7593.1396484375), (1, 5456.3173828125)]","[(0, 8050.9052734375), (1, 7313.26220703125)]","[(0, 4513.34130859375), (1, 4357.87060546875)]","[(0, 2989.498779296875), (1, 2950.4423828125)]","[(0, 4415.404296875), (1, 2653.342529296875)]","[(0, 4439.662109375), (1, 5148.3203125)]","[(0, 3723.99169921875), (1, 3566.47412109375)]","[(0, 2484.9501953125), (1, 1653.906494140625)]","[(0, 2290.04052734375), (1, 1934.8651123046875)]"
7,"[(0, 3208.405029296875), (1, 2551.22119140625)]","[(0, 2952.806640625), (1, 3515.9794921875)]","[(0, 2195.259521484375), (1, 2531.697021484375)]","[(0, 2945.529541015625), (1, 3703.548828125)]","[(0, 428.9584045410156), (1, 615.5783081054688)]","[(0, 1721.7484130859375), (1, 936.714111328125)]","[(0, 3070.947021484375), (1, 3015.96435546875)]","[(0, 7006.93896484375), (1, 1660.7890625)]","[(0, 9742.748046875), (1, 1533.2705078125)]","[(0, 28238.880859375), (1, 30982.62109375)]","[(0, 4712.14794921875), (1, 4687.50537109375)]","[(0, 5963.4599609375), (1, 1802.58984375)]","[(0, 4301.2216796875), (1, 4897.92431640625)]","[(0, 9631.115234375), (1, 9948.455078125)]","[(0, 5904.6171875), (1, 4226.021484375)]","[(0, 4486.720703125), (1, 5998.26416015625)]","[(0, 2914.822998046875), (1, 2853.747802734375)]","[(0, 2184.133544921875), (1, 3114.518798828125)]","[(0, 3965.58251953125), (1, 1752.7274169921875)]","[(0, 6825.61572265625), (1, 14425.0712890625)]","[(0, 1828.3687744140625), (1, 1619.66259765625)]","[(0, 2828.13818359375), (1, 1904.9786376953125)]","[(0, 3613.4013671875), (1, 6531.0732421875)]"
8,"[(0, 2017.9097900390625), (1, 2510.7294921875)]","[(0, 4430.0107421875), (1, 4466.77880859375)]","[(0, 3150.825927734375), (1, 2795.329345703125)]","[(0, 1541.271484375), (1, 1940.8677978515625)]","[(0, 524.04150390625), (1, 685.5294189453125)]","[(0, 1638.6890869140625), (1, 962.9048461914062)]","[(0, 3343.941162109375), (1, 2991.70068359375)]","[(0, 7955.47802734375), (1, 3674.1142578125)]","[(0, 7404.48779296875), (1, 2107.374755859375)]","[(0, 4141.10595703125), (1, 3869.765625)]","[(0, 1697.205810546875), (1, 2436.04345703125)]","[(0, 5176.1357421875), (1, 3034.78466796875)]","[(0, 14662.046875), (1, 16494.35546875)]","[(0, 1797.473388671875), (1, 2174.12060546875)]","[(0, 4108.38232421875), (1, 2995.38623046875)]","[(0, 8875.1806640625), (1, 7819.8251953125)]","[(0, 2801.4287109375), (1, 2628.321533203125)]","[(0, 1606.334228515625), (1, 1546.4283447265625)]","[(0, 1951.0699462890625), (1, 2085.733154296875)]","[(0, 3188.5810546875), (1, 3474.72216796875)]","[(0, 2736.715087890625), (1, 2502.74365234375)]","[(0, 2037.3956298828125), (1, 2343.153564453125)]","[(0, 1208.4940185546875), (1, 1524.645751953125)]"
9,"[(0, 4176.38037109375), (1, 3894.73779296875)]","[(0, 3360.898681640625), (1, 3162.048095703125)]","[(0, 4692.97119140625), (1, 4218.44287109375)]","[(0, 1746.463623046875), (1, 2140.64892578125)]","[(0, 2541.368408203125), (1, 3134.80615234375)]","[(0, 1631.832763671875), (1, 789.0067749023438)]","[(0, 2855.9599609375), (1, 3324.557373046875)]","[(0, 9712.59765625), (1, 2734.350341796875)]","[(0, 3850.684814453125), (1, 2452.4677734375)]","[(0, 17928.099609375), (1, 19535.22265625)]","[(0, 2024.6556396484375), (1, 2433.51611328125)]","[(0, 4735.849609375), (1, 1921.471923828125)]","[(0, 15071.3388671875), (1, 16742.65234375)]","[(0, 3172.13330078125), (1, 3403.027099609375)]","[(0, 5047.75146484375), (1, 3625.302490234375)]","[(0, 5801.62646484375), (1, 6277.375)]","[(0, 1842.93115234375), (1, 1778.7427978515625)]","[(0, 2338.19140625), (1, 2775.363037109375)]","[(0, 2809.26220703125), (1, 2224.696044921875)]","[(0, 2379.7431640625), (1, 4093.699951171875)]","[(0, 1709.9095458984375), (1, 1502.9234619140625)]","[(0, 3026.40869140625), (1, 3455.209228515625)]","[(0, 3192.6982421875), (1, 2460.508056640625)]"
