,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1416.451904296875), (1, 1296.19482421875)]","[(0, 6471.3359375), (1, 4715.7578125)]","[(0, 1891.0616455078125), (1, 1696.9847412109375)]","[(0, 2600.761962890625), (1, 3206.462646484375)]","[(0, 1909.1888427734375), (1, 1344.3426513671875)]","[(0, 3096.216796875), (1, 1505.239990234375)]","[(0, 57082.52734375), (1, 37736.625)]","[(0, 4801.5595703125), (1, 975.0755615234375)]","[(0, 17277.052734375), (1, 3897.186279296875)]","[(0, 105820.75), (1, 82113.75)]","[(0, 5973.38134765625), (1, 8649.865234375)]","[(0, 10244.068359375), (1, 2115.259521484375)]","[(0, 11544.4169921875), (1, 10899.06640625)]","[(0, 3513.298095703125), (1, 3123.704345703125)]","[(0, 5786.77294921875), (1, 3357.89990234375)]","[(0, 4099.755859375), (1, 3671.865478515625)]","[(0, 3353.320556640625), (1, 2642.684326171875)]","[(0, 4723.95458984375), (1, 4110.23974609375)]","[(0, 2323.380859375), (1, 3521.963134765625)]","[(0, 1993.3697509765625), (1, 2161.385986328125)]","[(0, 17380.8203125), (1, 15256.849609375)]","[(0, 3831.902587890625), (1, 3547.13623046875)]","[(0, 2151.93408203125), (1, 1673.5067138671875)]"
1,"[(0, 3512.648193359375), (1, 3012.509033203125)]","[(0, 4672.29931640625), (1, 3502.141845703125)]","[(0, 2174.146728515625), (1, 1987.7469482421875)]","[(0, 2118.968505859375), (1, 2613.5244140625)]","[(0, 1913.779052734375), (1, 1165.94921875)]","[(0, 2238.70654296875), (1, 1057.2733154296875)]","[(0, 5551.4248046875), (1, 6973.69970703125)]","[(0, 15125.5087890625), (1, 1839.183349609375)]","[(0, 6946.849609375), (1, 1870.523681640625)]","[(0, 187123.21875), (1, 207851.53125)]","[(0, 10641.02734375), (1, 13514.822265625)]","[(0, 7504.37646484375), (1, 1442.5079345703125)]","[(0, 13065.4169921875), (1, 14958.2470703125)]","[(0, 3684.029541015625), (1, 2872.884521484375)]","[(0, 6490.0693359375), (1, 3997.62646484375)]","[(0, 2173.66357421875), (1, 2451.301025390625)]","[(0, 2365.4296875), (1, 1967.692138671875)]","[(0, 4281.2958984375), (1, 5595.54736328125)]","[(0, 17174.52734375), (1, 13118.66796875)]","[(0, 2294.2802734375), (1, 4290.7744140625)]","[(0, 6377.53662109375), (1, 5302.1806640625)]","[(0, 4558.93701171875), (1, 4407.95751953125)]","[(0, 6750.9599609375), (1, 5422.02490234375)]"
2,"[(0, 1803.0489501953125), (1, 1597.64208984375)]","[(0, 8650.4423828125), (1, 6012.80078125)]","[(0, 2385.57275390625), (1, 2115.4453125)]","[(0, 2460.64404296875), (1, 3062.471435546875)]","[(0, 810.0912475585938), (1, 613.1757202148438)]","[(0, 1376.094970703125), (1, 713.0767822265625)]","[(0, 6349.583984375), (1, 4712.10302734375)]","[(0, 6101.48046875), (1, 3499.847900390625)]","[(0, 10528.7978515625), (1, 2039.7647705078125)]","[(0, 110336.0703125), (1, 92072.640625)]","[(0, 6443.1142578125), (1, 5678.66357421875)]","[(0, 12169.3447265625), (1, 2406.09716796875)]","[(0, 8229.3388671875), (1, 8504.537109375)]","[(0, 1956.9605712890625), (1, 2132.792236328125)]","[(0, 7701.3583984375), (1, 4483.49560546875)]","[(0, 6485.99169921875), (1, 4915.21875)]","[(0, 7582.943359375), (1, 8164.8232421875)]","[(0, 2885.826171875), (1, 2339.183837890625)]","[(0, 4469.3310546875), (1, 4313.21630859375)]","[(0, 13807.53125), (1, 7426.814453125)]","[(0, 5347.533203125), (1, 4518.57861328125)]","[(0, 3535.36328125), (1, 3309.505859375)]","[(0, 2828.7978515625), (1, 3053.375732421875)]"
3,"[(0, 2113.356201171875), (1, 1845.9864501953125)]","[(0, 6313.80029296875), (1, 4509.1376953125)]","[(0, 2602.130126953125), (1, 2345.10986328125)]","[(0, 2020.91796875), (1, 2601.095458984375)]","[(0, 4960.7802734375), (1, 3657.98291015625)]","[(0, 7168.939453125), (1, 3147.858642578125)]","[(0, 7200.84912109375), (1, 8577.650390625)]","[(0, 8471.5107421875), (1, 1976.391357421875)]","[(0, 16774.390625), (1, 2530.0966796875)]","[(0, 199630.921875), (1, 201949.046875)]","[(0, 10624.1748046875), (1, 9763.349609375)]","[(0, 9305.0126953125), (1, 3280.5927734375)]","[(0, 11452.4140625), (1, 12139.6591796875)]","[(0, 2241.3876953125), (1, 2087.030517578125)]","[(0, 6418.27001953125), (1, 4442.873046875)]","[(0, 3032.932861328125), (1, 4869.84814453125)]","[(0, 6043.56298828125), (1, 6612.91357421875)]","[(0, 4627.2333984375), (1, 4712.80859375)]","[(0, 5203.11376953125), (1, 4601.1962890625)]","[(0, 9335.59765625), (1, 32775.11328125)]","[(0, 3315.293212890625), (1, 2797.249267578125)]","[(0, 4189.8359375), (1, 3471.07568359375)]","[(0, 3251.1044921875), (1, 4575.20458984375)]"
4,"[(0, 1597.59326171875), (1, 1439.0653076171875)]","[(0, 9488.474609375), (1, 11674.4853515625)]","[(0, 2065.58203125), (1, 2407.781005859375)]","[(0, 2046.70166015625), (1, 2628.132080078125)]","[(0, 4033.447509765625), (1, 3090.6025390625)]","[(0, 1242.678955078125), (1, 691.2527465820312)]","[(0, 19144.373046875), (1, 15344.240234375)]","[(0, 20018.80859375), (1, 4062.80322265625)]","[(0, 10064.140625), (1, 1921.961181640625)]","[(0, 55726.45703125), (1, 34265.28125)]","[(0, 3279.53564453125), (1, 3168.607666015625)]","[(0, 13252.322265625), (1, 1771.403564453125)]","[(0, 2797.245361328125), (1, 3262.833251953125)]","[(0, 2155.334228515625), (1, 2041.618408203125)]","[(0, 5472.279296875), (1, 4949.12744140625)]","[(0, 2643.735595703125), (1, 1984.8817138671875)]","[(0, 5234.5439453125), (1, 5977.21044921875)]","[(0, 2692.77197265625), (1, 2090.71484375)]","[(0, 2861.685302734375), (1, 2869.822998046875)]","[(0, 12568.232421875), (1, 12152.6796875)]","[(0, 1881.18212890625), (1, 1572.47705078125)]","[(0, 3007.861328125), (1, 2867.41552734375)]","[(0, 5603.306640625), (1, 8543.20703125)]"
5,"[(0, 4529.56298828125), (1, 4029.798828125)]","[(0, 7051.04736328125), (1, 8546.3447265625)]","[(0, 2134.08544921875), (1, 2408.757080078125)]","[(0, 2202.960693359375), (1, 2888.92138671875)]","[(0, 3431.41162109375), (1, 2685.509033203125)]","[(0, 1810.67724609375), (1, 907.35693359375)]","[(0, 4989.92333984375), (1, 6486.9013671875)]","[(0, 26194.220703125), (1, 9947.259765625)]","[(0, 11552.158203125), (1, 2731.89599609375)]","[(0, 171853.328125), (1, 90486.953125)]","[(0, 8842.2236328125), (1, 9308.8828125)]","[(0, 13627.1748046875), (1, 3495.421630859375)]","[(0, 7930.03369140625), (1, 8788.8466796875)]","[(0, 4321.93310546875), (1, 3248.098388671875)]","[(0, 4251.52880859375), (1, 4503.98486328125)]","[(0, 2101.9501953125), (1, 2135.996337890625)]","[(0, 3945.619384765625), (1, 4261.62451171875)]","[(0, 3892.309326171875), (1, 2972.584716796875)]","[(0, 23500.845703125), (1, 21234.080078125)]","[(0, 3306.180908203125), (1, 55752.6640625)]","[(0, 1577.4169921875), (1, 1290.1868896484375)]","[(0, 3865.003662109375), (1, 3518.112548828125)]","[(0, 1550.7244873046875), (1, 1471.728515625)]"
6,"[(0, 2256.08740234375), (1, 2073.976806640625)]","[(0, 9303.1669921875), (1, 11114.3818359375)]","[(0, 2642.96044921875), (1, 2964.568603515625)]","[(0, 1321.7279052734375), (1, 1851.2083740234375)]","[(0, 1427.751953125), (1, 1992.95068359375)]","[(0, 1373.1512451171875), (1, 736.0755004882812)]","[(0, 14801.583984375), (1, 11101.2255859375)]","[(0, 9144.32421875), (1, 2762.863037109375)]","[(0, 8970.9296875), (1, 1059.8055419921875)]","[(0, 166951.78125), (1, 281285.59375)]","[(0, 2771.095947265625), (1, 2655.144775390625)]","[(0, 22262.314453125), (1, 4835.703125)]","[(0, 4495.2822265625), (1, 4954.04296875)]","[(0, 4838.1708984375), (1, 6730.4990234375)]","[(0, 7102.44677734375), (1, 5795.01318359375)]","[(0, 4602.1923828125), (1, 4430.91064453125)]","[(0, 6415.43017578125), (1, 5376.666015625)]","[(0, 3643.134521484375), (1, 3665.256591796875)]","[(0, 7567.36083984375), (1, 7302.93359375)]","[(0, 18534.369140625), (1, 11906.0146484375)]","[(0, 4648.619140625), (1, 4243.31396484375)]","[(0, 4744.72802734375), (1, 3065.033935546875)]","[(0, 3325.334228515625), (1, 2555.181640625)]"
7,"[(0, 2247.159912109375), (1, 1941.82763671875)]","[(0, 6614.20068359375), (1, 7869.5908203125)]","[(0, 2622.41650390625), (1, 2919.840576171875)]","[(0, 3577.08837890625), (1, 2859.466064453125)]","[(0, 1095.3961181640625), (1, 1726.605712890625)]","[(0, 2818.384521484375), (1, 1493.9776611328125)]","[(0, 6600.40087890625), (1, 8563.8203125)]","[(0, 18464.294921875), (1, 1660.15087890625)]","[(0, 12427.009765625), (1, 3139.2216796875)]","[(0, 59722.22265625), (1, 57342.13671875)]","[(0, 8316.2333984375), (1, 6945.87646484375)]","[(0, 6517.4287109375), (1, 1421.986328125)]","[(0, 4183.1884765625), (1, 5850.33642578125)]","[(0, 7922.611328125), (1, 9874.1982421875)]","[(0, 5364.24072265625), (1, 4863.05859375)]","[(0, 3345.705078125), (1, 3804.454833984375)]","[(0, 5191.0751953125), (1, 4427.556640625)]","[(0, 2757.565185546875), (1, 3904.13916015625)]","[(0, 4151.34326171875), (1, 3836.466064453125)]","[(0, 33396.53125), (1, 77129.1640625)]","[(0, 3525.427734375), (1, 3052.29833984375)]","[(0, 5972.48095703125), (1, 3711.284912109375)]","[(0, 7340.1494140625), (1, 11480.1787109375)]"
8,"[(0, 1836.38525390625), (1, 1932.5517578125)]","[(0, 10344.1650390625), (1, 9291.8876953125)]","[(0, 3198.826904296875), (1, 4016.883544921875)]","[(0, 2601.767822265625), (1, 2066.02734375)]","[(0, 535.6178588867188), (1, 691.8770141601562)]","[(0, 2123.6630859375), (1, 1110.3253173828125)]","[(0, 2868.722900390625), (1, 2588.52099609375)]","[(0, 16866.88671875), (1, 6857.4619140625)]","[(0, 6234.0439453125), (1, 992.6221313476562)]","[(0, 8473.66796875), (1, 10816.4580078125)]","[(0, 2014.089599609375), (1, 2512.302001953125)]","[(0, 12084.1689453125), (1, 3012.736083984375)]","[(0, 12613.6689453125), (1, 14318.6455078125)]","[(0, 3789.181884765625), (1, 4616.3857421875)]","[(0, 9554.1328125), (1, 4392.958984375)]","[(0, 12022.751953125), (1, 10472.208984375)]","[(0, 3653.102294921875), (1, 3521.79541015625)]","[(0, 1895.774658203125), (1, 1783.1766357421875)]","[(0, 2205.004638671875), (1, 2646.612548828125)]","[(0, 5533.5966796875), (1, 4227.78271484375)]","[(0, 3637.625), (1, 3022.578369140625)]","[(0, 3785.291748046875), (1, 3952.873046875)]","[(0, 2327.84228515625), (1, 2571.7138671875)]"
9,"[(0, 5238.984375), (1, 5250.27734375)]","[(0, 7893.9970703125), (1, 7447.248046875)]","[(0, 3927.378173828125), (1, 4890.9130859375)]","[(0, 3103.693359375), (1, 2434.36572265625)]","[(0, 3333.103515625), (1, 4349.75732421875)]","[(0, 2041.88818359375), (1, 1055.015625)]","[(0, 2367.706787109375), (1, 2647.352294921875)]","[(0, 11414.251953125), (1, 2025.2677001953125)]","[(0, 7072.328125), (1, 1567.7071533203125)]","[(0, 44685.9609375), (1, 57382.8359375)]","[(0, 2800.4912109375), (1, 3071.54736328125)]","[(0, 9402.798828125), (1, 2120.12890625)]","[(0, 16002.298828125), (1, 18174.287109375)]","[(0, 6371.888671875), (1, 7085.72900390625)]","[(0, 7839.68017578125), (1, 4059.201416015625)]","[(0, 7028.1806640625), (1, 8610.2119140625)]","[(0, 2745.074462890625), (1, 2657.85400390625)]","[(0, 2682.446533203125), (1, 3448.845703125)]","[(0, 3314.47119140625), (1, 3344.3779296875)]","[(0, 3446.715087890625), (1, 7108.17236328125)]","[(0, 1844.5047607421875), (1, 1540.508056640625)]","[(0, 4361.72119140625), (1, 4428.09326171875)]","[(0, 4785.44482421875), (1, 3925.15380859375)]"
