,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1380.8880615234375), (1, 1260.9736328125)]","[(0, 6250.43310546875), (1, 4532.53173828125)]","[(0, 1849.86181640625), (1, 1618.44970703125)]","[(0, 2522.34521484375), (1, 2958.4892578125)]","[(0, 1844.6199951171875), (1, 1298.0411376953125)]","[(0, 2999.739990234375), (1, 1467.9815673828125)]","[(0, 54941.19140625), (1, 35933.921875)]","[(0, 4494.3994140625), (1, 936.2340698242188)]","[(0, 15792.609375), (1, 3783.94921875)]","[(0, 101331.109375), (1, 79007.0390625)]","[(0, 5843.47216796875), (1, 8332.634765625)]","[(0, 9306.947265625), (1, 2087.1328125)]","[(0, 10712.2822265625), (1, 10442.390625)]","[(0, 3382.00048828125), (1, 2969.254150390625)]","[(0, 5545.55712890625), (1, 3185.0771484375)]","[(0, 3882.70361328125), (1, 3498.14599609375)]","[(0, 3386.428466796875), (1, 2608.930908203125)]","[(0, 4546.068359375), (1, 4015.389892578125)]","[(0, 2216.382080078125), (1, 3412.269287109375)]","[(0, 1896.403076171875), (1, 2053.09033203125)]","[(0, 16773.3203125), (1, 14451.9228515625)]","[(0, 3818.0595703125), (1, 3601.617919921875)]","[(0, 2145.36474609375), (1, 1668.4534912109375)]"
1,"[(0, 3285.3173828125), (1, 2815.255126953125)]","[(0, 4473.5185546875), (1, 3329.67529296875)]","[(0, 2111.49072265625), (1, 1889.142822265625)]","[(0, 2068.312255859375), (1, 2433.65771484375)]","[(0, 1832.4744873046875), (1, 1117.044677734375)]","[(0, 2192.055419921875), (1, 1039.92919921875)]","[(0, 5294.82861328125), (1, 6795.03173828125)]","[(0, 13270.9521484375), (1, 1733.327880859375)]","[(0, 6235.0791015625), (1, 1804.9412841796875)]","[(0, 163827.125), (1, 182019.28125)]","[(0, 10544.3125), (1, 13208.4892578125)]","[(0, 6667.341796875), (1, 1380.422607421875)]","[(0, 12515.3896484375), (1, 14429.681640625)]","[(0, 3459.673828125), (1, 2704.25634765625)]","[(0, 6385.98974609375), (1, 3820.44873046875)]","[(0, 2102.361328125), (1, 2385.568115234375)]","[(0, 2363.072265625), (1, 1915.3638916015625)]","[(0, 4138.88330078125), (1, 5528.9228515625)]","[(0, 16451.703125), (1, 12729.0859375)]","[(0, 2129.30078125), (1, 4069.45751953125)]","[(0, 6040.78564453125), (1, 4943.20263671875)]","[(0, 4517.19091796875), (1, 4469.1220703125)]","[(0, 6664.9638671875), (1, 5332.35205078125)]"
2,"[(0, 1774.3912353515625), (1, 1577.90673828125)]","[(0, 8136.5439453125), (1, 5588.3583984375)]","[(0, 2347.156982421875), (1, 2020.324462890625)]","[(0, 2394.5556640625), (1, 2839.75537109375)]","[(0, 798.33251953125), (1, 605.9528198242188)]","[(0, 1403.0379638671875), (1, 710.4566650390625)]","[(0, 6181.7919921875), (1, 4587.6787109375)]","[(0, 5832.04296875), (1, 3307.52783203125)]","[(0, 9696.8916015625), (1, 2097.15576171875)]","[(0, 105091.6171875), (1, 87587.6171875)]","[(0, 6246.58984375), (1, 5554.0888671875)]","[(0, 10805.7763671875), (1, 2263.360595703125)]","[(0, 8067.2216796875), (1, 8329.5126953125)]","[(0, 2000.013427734375), (1, 2156.053955078125)]","[(0, 7623.38916015625), (1, 4466.68896484375)]","[(0, 6241.63525390625), (1, 4738.08984375)]","[(0, 7508.79296875), (1, 7998.3837890625)]","[(0, 2833.1201171875), (1, 2311.64501953125)]","[(0, 4266.935546875), (1, 4161.31982421875)]","[(0, 12677.513671875), (1, 7268.63671875)]","[(0, 5097.287109375), (1, 4287.13818359375)]","[(0, 3382.84228515625), (1, 3163.700927734375)]","[(0, 2782.42578125), (1, 2995.87744140625)]"
3,"[(0, 2048.694580078125), (1, 1792.6151123046875)]","[(0, 5902.8603515625), (1, 4138.5322265625)]","[(0, 2540.95166015625), (1, 2230.01904296875)]","[(0, 1975.666748046875), (1, 2422.5634765625)]","[(0, 4834.38427734375), (1, 3571.47412109375)]","[(0, 6849.05712890625), (1, 3018.02734375)]","[(0, 6533.1787109375), (1, 7739.2099609375)]","[(0, 7960.5322265625), (1, 1906.615234375)]","[(0, 14794.1474609375), (1, 2379.1884765625)]","[(0, 180329.140625), (1, 182668.265625)]","[(0, 10404.1982421875), (1, 9672.0009765625)]","[(0, 8613.103515625), (1, 3239.875244140625)]","[(0, 10907.2607421875), (1, 11518.583984375)]","[(0, 2277.65087890625), (1, 2093.126953125)]","[(0, 6560.701171875), (1, 4440.41162109375)]","[(0, 2973.90185546875), (1, 4761.5224609375)]","[(0, 5880.62109375), (1, 6336.50537109375)]","[(0, 4582.43994140625), (1, 4672.865234375)]","[(0, 5186.86376953125), (1, 4674.48779296875)]","[(0, 9317.017578125), (1, 30565.0625)]","[(0, 3130.916015625), (1, 2625.20654296875)]","[(0, 4058.7177734375), (1, 3382.390625)]","[(0, 3137.524658203125), (1, 4371.59033203125)]"
4,"[(0, 1576.1734619140625), (1, 1420.8062744140625)]","[(0, 8789.0146484375), (1, 11138.4267578125)]","[(0, 1967.48388671875), (1, 2342.967041015625)]","[(0, 2001.3948974609375), (1, 2438.851806640625)]","[(0, 3824.017333984375), (1, 2916.115966796875)]","[(0, 1213.8616943359375), (1, 678.0831909179688)]","[(0, 18903.892578125), (1, 14788.193359375)]","[(0, 18234.564453125), (1, 3861.1796875)]","[(0, 9385.767578125), (1, 1861.2215576171875)]","[(0, 53786.53515625), (1, 33383.6015625)]","[(0, 3387.97900390625), (1, 3312.885009765625)]","[(0, 11640.7421875), (1, 1743.24462890625)]","[(0, 2854.48828125), (1, 3343.787841796875)]","[(0, 2088.47998046875), (1, 2020.205078125)]","[(0, 5296.09619140625), (1, 4850.6494140625)]","[(0, 2619.9404296875), (1, 1974.4376220703125)]","[(0, 5152.91357421875), (1, 5895.62548828125)]","[(0, 2593.807861328125), (1, 2006.8009033203125)]","[(0, 2657.562744140625), (1, 2695.426025390625)]","[(0, 11523.0888671875), (1, 11785.107421875)]","[(0, 1792.1568603515625), (1, 1478.2926025390625)]","[(0, 3004.819580078125), (1, 2834.383544921875)]","[(0, 5364.97216796875), (1, 8402.4345703125)]"
5,"[(0, 4150.1875), (1, 3689.863037109375)]","[(0, 6462.763671875), (1, 8116.548828125)]","[(0, 2039.237548828125), (1, 2349.572509765625)]","[(0, 2129.79736328125), (1, 2659.9638671875)]","[(0, 3284.528076171875), (1, 2600.9951171875)]","[(0, 1793.0159912109375), (1, 896.0187377929688)]","[(0, 4788.27978515625), (1, 6398.7919921875)]","[(0, 24445.662109375), (1, 8902.060546875)]","[(0, 10406.4208984375), (1, 2595.93359375)]","[(0, 158358.40625), (1, 81936.3359375)]","[(0, 8872.6162109375), (1, 9329.0126953125)]","[(0, 12134.380859375), (1, 3335.672607421875)]","[(0, 7648.92822265625), (1, 8459.9736328125)]","[(0, 4227.6376953125), (1, 3232.690185546875)]","[(0, 4083.65185546875), (1, 4312.55419921875)]","[(0, 2107.7939453125), (1, 2148.851806640625)]","[(0, 3869.70263671875), (1, 4189.32080078125)]","[(0, 3877.5859375), (1, 2922.59326171875)]","[(0, 23123.373046875), (1, 21461.341796875)]","[(0, 3316.248291015625), (1, 52352.50390625)]","[(0, 1502.77001953125), (1, 1203.0865478515625)]","[(0, 3725.29150390625), (1, 3391.806640625)]","[(0, 1493.721923828125), (1, 1415.2265625)]"
6,"[(0, 2165.66943359375), (1, 1995.2763671875)]","[(0, 8586.7265625), (1, 10541.326171875)]","[(0, 2482.94970703125), (1, 2848.046630859375)]","[(0, 1240.1112060546875), (1, 1660.924560546875)]","[(0, 1374.625244140625), (1, 1921.39404296875)]","[(0, 1320.87158203125), (1, 711.3695068359375)]","[(0, 14129.73828125), (1, 10428.009765625)]","[(0, 8494.12109375), (1, 2693.390869140625)]","[(0, 8283.8037109375), (1, 1049.2120361328125)]","[(0, 149572.703125), (1, 247452.03125)]","[(0, 2893.768798828125), (1, 2778.37158203125)]","[(0, 20319.03515625), (1, 4697.68212890625)]","[(0, 4353.6376953125), (1, 4820.23291015625)]","[(0, 4709.51513671875), (1, 6514.4267578125)]","[(0, 6981.67822265625), (1, 5723.666015625)]","[(0, 4516.337890625), (1, 4375.64013671875)]","[(0, 6326.9404296875), (1, 5328.0517578125)]","[(0, 3563.0439453125), (1, 3653.84423828125)]","[(0, 6807.8291015625), (1, 6709.84912109375)]","[(0, 17159.775390625), (1, 11074.6943359375)]","[(0, 4563.04296875), (1, 4098.2431640625)]","[(0, 4730.5185546875), (1, 3167.5712890625)]","[(0, 3313.478759765625), (1, 2545.41650390625)]"
7,"[(0, 2173.18896484375), (1, 1884.27490234375)]","[(0, 6022.8037109375), (1, 7399.77197265625)]","[(0, 2479.186279296875), (1, 2818.56591796875)]","[(0, 3260.3505859375), (1, 2745.16845703125)]","[(0, 1055.519775390625), (1, 1664.2978515625)]","[(0, 2768.737060546875), (1, 1459.044189453125)]","[(0, 5993.169921875), (1, 7881.4501953125)]","[(0, 16688.673828125), (1, 1567.3626708984375)]","[(0, 11416.1669921875), (1, 3080.09228515625)]","[(0, 53810.1328125), (1, 52321.26171875)]","[(0, 8325.978515625), (1, 6932.99755859375)]","[(0, 6025.0556640625), (1, 1404.243896484375)]","[(0, 4041.72607421875), (1, 5656.39501953125)]","[(0, 7611.57666015625), (1, 9414.9755859375)]","[(0, 5263.7236328125), (1, 4734.02978515625)]","[(0, 3340.565673828125), (1, 3769.18603515625)]","[(0, 5014.5537109375), (1, 4311.6533203125)]","[(0, 2747.6162109375), (1, 3959.3701171875)]","[(0, 4044.43310546875), (1, 3813.052490234375)]","[(0, 31359.078125), (1, 71061.5625)]","[(0, 3398.86572265625), (1, 2912.862548828125)]","[(0, 5791.16748046875), (1, 3740.478271484375)]","[(0, 7140.80615234375), (1, 11253.6669921875)]"
8,"[(0, 1796.6661376953125), (1, 1909.468505859375)]","[(0, 9921.8115234375), (1, 9042.7900390625)]","[(0, 3057.843017578125), (1, 3658.101318359375)]","[(0, 2391.73583984375), (1, 1996.9849853515625)]","[(0, 534.64697265625), (1, 689.09619140625)]","[(0, 2114.825927734375), (1, 1095.136474609375)]","[(0, 2869.916015625), (1, 2571.973876953125)]","[(0, 15651.728515625), (1, 6013.8095703125)]","[(0, 5873.048828125), (1, 987.1751098632812)]","[(0, 8019.25048828125), (1, 10001.25)]","[(0, 2041.3994140625), (1, 2541.964599609375)]","[(0, 11022.7587890625), (1, 2860.171142578125)]","[(0, 12722.556640625), (1, 14521.5673828125)]","[(0, 3526.123779296875), (1, 4371.1689453125)]","[(0, 9115.904296875), (1, 4162.0263671875)]","[(0, 11969.34765625), (1, 10425.0166015625)]","[(0, 3651.698486328125), (1, 3495.228271484375)]","[(0, 1919.217529296875), (1, 1805.994140625)]","[(0, 2151.66748046875), (1, 2566.32275390625)]","[(0, 5104.9248046875), (1, 4034.05908203125)]","[(0, 3552.64794921875), (1, 2932.609375)]","[(0, 3682.28759765625), (1, 3898.8369140625)]","[(0, 2217.056396484375), (1, 2480.05419921875)]"
9,"[(0, 4871.33935546875), (1, 4957.025390625)]","[(0, 7454.908203125), (1, 7127.9267578125)]","[(0, 3740.392822265625), (1, 4437.6513671875)]","[(0, 2851.3212890625), (1, 2354.076171875)]","[(0, 3291.20654296875), (1, 4287.5634765625)]","[(0, 2076.179443359375), (1, 1045.7083740234375)]","[(0, 2372.528076171875), (1, 2678.7587890625)]","[(0, 10683.1142578125), (1, 1966.009521484375)]","[(0, 6495.2705078125), (1, 1488.9923095703125)]","[(0, 40887.3125), (1, 52364.08984375)]","[(0, 2835.329833984375), (1, 3097.99169921875)]","[(0, 8282.5078125), (1, 1998.728271484375)]","[(0, 15759.67578125), (1, 18062.287109375)]","[(0, 5933.869140625), (1, 6645.98583984375)]","[(0, 7548.9228515625), (1, 3867.599853515625)]","[(0, 7140.22021484375), (1, 8655.0302734375)]","[(0, 2738.562255859375), (1, 2628.236083984375)]","[(0, 2714.34716796875), (1, 3515.724609375)]","[(0, 3271.532470703125), (1, 3347.463623046875)]","[(0, 3358.864013671875), (1, 6741.64404296875)]","[(0, 1790.735595703125), (1, 1481.031005859375)]","[(0, 4155.1611328125), (1, 4311.3779296875)]","[(0, 4757.3603515625), (1, 3878.677001953125)]"
