,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1346.1317138671875), (1, 1234.5892333984375)]","[(0, 6121.45947265625), (1, 4456.0185546875)]","[(0, 1932.1075439453125), (1, 1622.3858642578125)]","[(0, 2399.3994140625), (1, 2771.03369140625)]","[(0, 1763.7310791015625), (1, 1220.1988525390625)]","[(0, 2919.084716796875), (1, 1423.09326171875)]","[(0, 50170.71875), (1, 34056.9375)]","[(0, 4165.5009765625), (1, 950.7967529296875)]","[(0, 15228.314453125), (1, 3918.290771484375)]","[(0, 94703.171875), (1, 73757.9296875)]","[(0, 5912.75927734375), (1, 8319.4931640625)]","[(0, 8781.189453125), (1, 2197.478759765625)]","[(0, 9985.05859375), (1, 9768.0908203125)]","[(0, 3525.246337890625), (1, 3049.138916015625)]","[(0, 5312.90576171875), (1, 3172.63232421875)]","[(0, 3799.498291015625), (1, 3437.6123046875)]","[(0, 3436.8125), (1, 2570.9990234375)]","[(0, 4538.86865234375), (1, 3937.898193359375)]","[(0, 2151.46826171875), (1, 3441.62060546875)]","[(0, 1799.535888671875), (1, 1904.5771484375)]","[(0, 16945.873046875), (1, 14367.4228515625)]","[(0, 3844.3662109375), (1, 3649.2021484375)]","[(0, 2353.678955078125), (1, 1832.467529296875)]"
1,"[(0, 3122.539794921875), (1, 2683.501953125)]","[(0, 4301.771484375), (1, 3220.907470703125)]","[(0, 2169.775146484375), (1, 1869.2218017578125)]","[(0, 1989.8104248046875), (1, 2308.1787109375)]","[(0, 1808.0413818359375), (1, 1076.2354736328125)]","[(0, 2235.18017578125), (1, 1060.909912109375)]","[(0, 4904.70654296875), (1, 6238.302734375)]","[(0, 11868.3212890625), (1, 1783.8519287109375)]","[(0, 5929.400390625), (1, 1733.422119140625)]","[(0, 142699.578125), (1, 153491.9375)]","[(0, 10342.744140625), (1, 12944.591796875)]","[(0, 5895.07421875), (1, 1345.7216796875)]","[(0, 11943.759765625), (1, 13754.9462890625)]","[(0, 3549.501708984375), (1, 2754.466552734375)]","[(0, 6392.58251953125), (1, 3863.964599609375)]","[(0, 2137.3564453125), (1, 2449.97607421875)]","[(0, 2376.9375), (1, 1882.3935546875)]","[(0, 4093.4541015625), (1, 5476.607421875)]","[(0, 14857.3896484375), (1, 11272.2265625)]","[(0, 1890.384765625), (1, 3716.587158203125)]","[(0, 5755.28125), (1, 4669.54638671875)]","[(0, 4392.5693359375), (1, 4378.89208984375)]","[(0, 6862.3818359375), (1, 5473.8134765625)]"
2,"[(0, 1721.2435302734375), (1, 1537.741943359375)]","[(0, 7641.11279296875), (1, 5333.857421875)]","[(0, 2389.536865234375), (1, 1971.2044677734375)]","[(0, 2298.009521484375), (1, 2675.157958984375)]","[(0, 822.021240234375), (1, 615.4212646484375)]","[(0, 1576.90869140625), (1, 771.32470703125)]","[(0, 5831.71484375), (1, 4433.75146484375)]","[(0, 5687.75244140625), (1, 3217.401123046875)]","[(0, 9564.75390625), (1, 2197.3046875)]","[(0, 96163.9921875), (1, 80770.71875)]","[(0, 6247.45361328125), (1, 5608.1123046875)]","[(0, 10157.740234375), (1, 2368.30078125)]","[(0, 8124.6572265625), (1, 8258.814453125)]","[(0, 2067.327880859375), (1, 2255.42919921875)]","[(0, 7597.77587890625), (1, 4571.86328125)]","[(0, 6297.39013671875), (1, 4820.37060546875)]","[(0, 7230.5419921875), (1, 7818.61669921875)]","[(0, 2822.366943359375), (1, 2261.540771484375)]","[(0, 4290.3447265625), (1, 4250.40576171875)]","[(0, 11789.73828125), (1, 6888.2021484375)]","[(0, 4867.3408203125), (1, 4123.2861328125)]","[(0, 3326.970947265625), (1, 3118.0166015625)]","[(0, 2926.40283203125), (1, 3195.01904296875)]"
3,"[(0, 2045.115234375), (1, 1813.24951171875)]","[(0, 5452.27587890625), (1, 3888.89599609375)]","[(0, 2562.952392578125), (1, 2164.923828125)]","[(0, 1906.6270751953125), (1, 2303.705810546875)]","[(0, 4812.86474609375), (1, 3532.0068359375)]","[(0, 6621.98876953125), (1, 2912.548828125)]","[(0, 6567.80615234375), (1, 7617.78515625)]","[(0, 7582.71875), (1, 2003.1993408203125)]","[(0, 13900.744140625), (1, 2313.9189453125)]","[(0, 158116.671875), (1, 163970.296875)]","[(0, 10018.7587890625), (1, 9493.271484375)]","[(0, 8117.416015625), (1, 3213.405517578125)]","[(0, 10800.0888671875), (1, 11181.466796875)]","[(0, 2396.46435546875), (1, 2178.909423828125)]","[(0, 6723.21728515625), (1, 4529.6708984375)]","[(0, 3082.7666015625), (1, 4925.9697265625)]","[(0, 5524.20556640625), (1, 6022.9013671875)]","[(0, 4584.41162109375), (1, 4669.4794921875)]","[(0, 4683.689453125), (1, 4237.0419921875)]","[(0, 8840.6630859375), (1, 27957.146484375)]","[(0, 3024.9111328125), (1, 2539.138427734375)]","[(0, 4063.2255859375), (1, 3398.920654296875)]","[(0, 3186.21337890625), (1, 4416.83203125)]"
4,"[(0, 1539.439697265625), (1, 1394.7984619140625)]","[(0, 8410.94921875), (1, 10764.521484375)]","[(0, 1967.19677734375), (1, 2432.828125)]","[(0, 1950.6700439453125), (1, 2336.1240234375)]","[(0, 3787.40087890625), (1, 2812.279052734375)]","[(0, 1193.757568359375), (1, 665.377685546875)]","[(0, 19149.5390625), (1, 14835.3173828125)]","[(0, 16216.177734375), (1, 4101.14404296875)]","[(0, 9295.611328125), (1, 1941.1961669921875)]","[(0, 50632.25), (1, 32282.3671875)]","[(0, 3459.8125), (1, 3457.70458984375)]","[(0, 10438.8544921875), (1, 1833.052978515625)]","[(0, 2949.190673828125), (1, 3424.752197265625)]","[(0, 2142.59716796875), (1, 2211.272705078125)]","[(0, 5007.05078125), (1, 4677.783203125)]","[(0, 2907.1982421875), (1, 2171.453857421875)]","[(0, 5124.0546875), (1, 5969.8388671875)]","[(0, 2492.2861328125), (1, 1892.510498046875)]","[(0, 2565.881103515625), (1, 2663.703369140625)]","[(0, 10726.8291015625), (1, 11660.064453125)]","[(0, 1700.7305908203125), (1, 1397.5386962890625)]","[(0, 3202.39208984375), (1, 2974.876220703125)]","[(0, 5293.15234375), (1, 8386.095703125)]"
5,"[(0, 3850.6298828125), (1, 3439.481201171875)]","[(0, 6071.04248046875), (1, 7703.833984375)]","[(0, 2029.46728515625), (1, 2423.26123046875)]","[(0, 2046.5826416015625), (1, 2510.31640625)]","[(0, 3272.84619140625), (1, 2565.758544921875)]","[(0, 1784.0330810546875), (1, 876.8067626953125)]","[(0, 4640.03955078125), (1, 6261.4345703125)]","[(0, 23612.994140625), (1, 8382.697265625)]","[(0, 9907.9873046875), (1, 2696.210205078125)]","[(0, 135527.09375), (1, 71595.34375)]","[(0, 8951.794921875), (1, 9504.10546875)]","[(0, 11108.5009765625), (1, 3198.122314453125)]","[(0, 7492.2412109375), (1, 8194.5595703125)]","[(0, 4543.458984375), (1, 3563.9443359375)]","[(0, 3931.170166015625), (1, 4196.17822265625)]","[(0, 2258.332763671875), (1, 2321.03662109375)]","[(0, 3831.2412109375), (1, 4213.75048828125)]","[(0, 3788.896240234375), (1, 2861.3115234375)]","[(0, 21239.609375), (1, 20171.123046875)]","[(0, 3280.9248046875), (1, 45288.78515625)]","[(0, 1388.4732666015625), (1, 1102.8551025390625)]","[(0, 3726.37890625), (1, 3395.450927734375)]","[(0, 1519.79345703125), (1, 1450.735107421875)]"
6,"[(0, 2056.7099609375), (1, 1906.276123046875)]","[(0, 8236.162109375), (1, 10051.220703125)]","[(0, 2447.980224609375), (1, 2912.876220703125)]","[(0, 1182.5546875), (1, 1555.885498046875)]","[(0, 1263.3489990234375), (1, 1813.83154296875)]","[(0, 1343.3770751953125), (1, 724.7525024414062)]","[(0, 13762.8193359375), (1, 10000.7451171875)]","[(0, 8024.20703125), (1, 2709.217529296875)]","[(0, 8053.79248046875), (1, 1094.28564453125)]","[(0, 140681.90625), (1, 222157.953125)]","[(0, 2982.91455078125), (1, 2873.802490234375)]","[(0, 19136.6328125), (1, 4878.04296875)]","[(0, 4439.77197265625), (1, 4908.60888671875)]","[(0, 4690.814453125), (1, 6380.35888671875)]","[(0, 6652.32080078125), (1, 5581.91357421875)]","[(0, 4404.2724609375), (1, 4323.6728515625)]","[(0, 6175.36328125), (1, 5341.330078125)]","[(0, 3546.67626953125), (1, 3624.690673828125)]","[(0, 5918.34423828125), (1, 5851.32958984375)]","[(0, 15963.353515625), (1, 10020.4599609375)]","[(0, 4302.587890625), (1, 3888.881103515625)]","[(0, 4751.615234375), (1, 3324.481201171875)]","[(0, 3454.0595703125), (1, 2652.301513671875)]"
7,"[(0, 2164.045654296875), (1, 1901.572509765625)]","[(0, 5658.9150390625), (1, 6900.8134765625)]","[(0, 2467.835205078125), (1, 2898.569091796875)]","[(0, 3066.2353515625), (1, 2620.196533203125)]","[(0, 1014.464111328125), (1, 1649.2803955078125)]","[(0, 2715.914794921875), (1, 1396.203857421875)]","[(0, 5983.3125), (1, 7951.05615234375)]","[(0, 15310.2265625), (1, 1610.1279296875)]","[(0, 11207.2802734375), (1, 3123.60595703125)]","[(0, 50202.73828125), (1, 49908.73046875)]","[(0, 8240.7353515625), (1, 7044.56787109375)]","[(0, 5772.80029296875), (1, 1462.4453125)]","[(0, 4063.954345703125), (1, 5792.01806640625)]","[(0, 7661.19287109375), (1, 9104.1064453125)]","[(0, 5081.50341796875), (1, 4652.974609375)]","[(0, 3268.516845703125), (1, 3647.1982421875)]","[(0, 4755.98583984375), (1, 4248.72802734375)]","[(0, 2753.18505859375), (1, 4069.80322265625)]","[(0, 3560.106201171875), (1, 3398.943603515625)]","[(0, 28554.345703125), (1, 61647.28125)]","[(0, 3195.147216796875), (1, 2767.2216796875)]","[(0, 5587.59130859375), (1, 3781.048828125)]","[(0, 7276.48828125), (1, 11496.5908203125)]"
8,"[(0, 1740.3526611328125), (1, 1861.8216552734375)]","[(0, 9661.859375), (1, 9098.6201171875)]","[(0, 2960.011962890625), (1, 3504.784423828125)]","[(0, 2273.681396484375), (1, 1927.0911865234375)]","[(0, 540.6923828125), (1, 708.2884521484375)]","[(0, 2156.982421875), (1, 1094.09521484375)]","[(0, 2882.77001953125), (1, 2578.806640625)]","[(0, 15246.1015625), (1, 5576.0341796875)]","[(0, 5896.373046875), (1, 1032.966796875)]","[(0, 7475.13427734375), (1, 9371.1181640625)]","[(0, 2109.16015625), (1, 2667.47314453125)]","[(0, 10054.5947265625), (1, 2882.734375)]","[(0, 12871.041015625), (1, 14845.1396484375)]","[(0, 3358.469970703125), (1, 4314.158203125)]","[(0, 8569.0244140625), (1, 4159.443359375)]","[(0, 11942.1767578125), (1, 10337.162109375)]","[(0, 3720.090576171875), (1, 3565.827880859375)]","[(0, 1934.858642578125), (1, 1799.8817138671875)]","[(0, 2169.419189453125), (1, 2585.952392578125)]","[(0, 4804.1240234375), (1, 3862.3876953125)]","[(0, 3404.961669921875), (1, 2813.38037109375)]","[(0, 3528.1318359375), (1, 3722.20556640625)]","[(0, 2265.749267578125), (1, 2592.065673828125)]"
9,"[(0, 4560.75048828125), (1, 4702.7021484375)]","[(0, 7149.47412109375), (1, 7045.8779296875)]","[(0, 3654.304443359375), (1, 4292.96435546875)]","[(0, 2685.808837890625), (1, 2260.904541015625)]","[(0, 3234.398681640625), (1, 4259.560546875)]","[(0, 2246.730224609375), (1, 1089.975341796875)]","[(0, 2399.604248046875), (1, 2702.259521484375)]","[(0, 9905.2197265625), (1, 2035.0140380859375)]","[(0, 6258.091796875), (1, 1533.6544189453125)]","[(0, 37070.69921875), (1, 48057.67578125)]","[(0, 2867.189697265625), (1, 3170.614990234375)]","[(0, 7729.70947265625), (1, 1993.8089599609375)]","[(0, 15682.4033203125), (1, 18211.88671875)]","[(0, 5752.7900390625), (1, 6464.36669921875)]","[(0, 7273.837890625), (1, 3881.955810546875)]","[(0, 7064.2998046875), (1, 8655.69921875)]","[(0, 2769.810546875), (1, 2666.765869140625)]","[(0, 2765.06396484375), (1, 3632.0888671875)]","[(0, 3217.032958984375), (1, 3201.302001953125)]","[(0, 3262.385009765625), (1, 6583.41455078125)]","[(0, 1726.8880615234375), (1, 1437.35693359375)]","[(0, 3958.626220703125), (1, 4120.6484375)]","[(0, 5027.22802734375), (1, 4077.149169921875)]"
