,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 423.60986328125), (1, 275.0543212890625)]","[(0, 843.8676147460938), (1, 801.4555053710938)]","[(0, 927.92822265625), (1, 854.77783203125)]","[(0, 1395.624755859375), (1, 1030.6524658203125)]","[(0, 620.3672485351562), (1, 544.3707885742188)]","[(0, 444.6910095214844), (1, 193.11865234375)]","[(0, 6602.99462890625), (1, 5476.2470703125)]","[(0, 1034.440185546875), (1, 519.4622802734375)]","[(0, 3070.115478515625), (1, 2303.302734375)]","[(0, 9400.279296875), (1, 8466.8173828125)]","[(0, 3331.739990234375), (1, 4502.6279296875)]","[(0, 2296.164794921875), (1, 887.2742919921875)]","[(0, 4748.3720703125), (1, 6426.22607421875)]","[(0, 1133.28955078125), (1, 1496.9290771484375)]","[(0, 3314.72412109375), (1, 1865.9117431640625)]","[(0, 972.3839721679688), (1, 850.1690673828125)]","[(0, 2992.528076171875), (1, 2592.86669921875)]","[(0, 1946.371826171875), (1, 2055.9951171875)]","[(0, 1005.7864990234375), (1, 1155.0792236328125)]","[(0, 1104.0006103515625), (1, 1052.7200927734375)]","[(0, 3404.62060546875), (1, 3523.575927734375)]","[(0, 1280.1551513671875), (1, 1212.3773193359375)]","[(0, 672.97021484375), (1, 613.7570190429688)]"
1,"[(0, 1438.9224853515625), (1, 1164.469482421875)]","[(0, 787.8019409179688), (1, 725.8668212890625)]","[(0, 864.8331298828125), (1, 813.55078125)]","[(0, 669.0283813476562), (1, 482.2892761230469)]","[(0, 477.92926025390625), (1, 360.11712646484375)]","[(0, 318.6567077636719), (1, 129.9995880126953)]","[(0, 4611.28173828125), (1, 5035.25537109375)]","[(0, 956.4912719726562), (1, 625.0927734375)]","[(0, 1293.080322265625), (1, 739.8575439453125)]","[(0, 8729.7294921875), (1, 7227.529296875)]","[(0, 3887.005126953125), (1, 4513.388671875)]","[(0, 1968.258056640625), (1, 758.00146484375)]","[(0, 5195.25537109375), (1, 4618.35009765625)]","[(0, 1282.46337890625), (1, 1739.64990234375)]","[(0, 4211.7783203125), (1, 2213.476318359375)]","[(0, 966.2560424804688), (1, 965.1397705078125)]","[(0, 1795.9210205078125), (1, 1531.8856201171875)]","[(0, 1725.735595703125), (1, 2242.68017578125)]","[(0, 3820.12841796875), (1, 4172.99609375)]","[(0, 847.8740234375), (1, 953.7814331054688)]","[(0, 1232.1156005859375), (1, 1231.0003662109375)]","[(0, 1506.0513916015625), (1, 1536.04541015625)]","[(0, 3430.603759765625), (1, 2735.96337890625)]"
2,"[(0, 477.8857116699219), (1, 492.1785583496094)]","[(0, 806.9830322265625), (1, 721.4647827148438)]","[(0, 907.791015625), (1, 846.646240234375)]","[(0, 805.844482421875), (1, 615.9594116210938)]","[(0, 715.1795654296875), (1, 547.490966796875)]","[(0, 382.81658935546875), (1, 187.9280548095703)]","[(0, 982.4285278320312), (1, 779.853271484375)]","[(0, 673.7090454101562), (1, 622.3129272460938)]","[(0, 1734.311767578125), (1, 1152.063232421875)]","[(0, 3922.560546875), (1, 6729.86328125)]","[(0, 3921.715087890625), (1, 3987.77978515625)]","[(0, 2215.49658203125), (1, 792.0148315429688)]","[(0, 3677.91796875), (1, 2945.650146484375)]","[(0, 1163.9754638671875), (1, 1044.591552734375)]","[(0, 2886.31201171875), (1, 1671.4906005859375)]","[(0, 1386.5975341796875), (1, 784.513916015625)]","[(0, 5281.93701171875), (1, 5339.6650390625)]","[(0, 1074.0494384765625), (1, 1122.06640625)]","[(0, 1293.3818359375), (1, 1226.9937744140625)]","[(0, 2541.578125), (1, 4146.02978515625)]","[(0, 2498.09130859375), (1, 2365.800537109375)]","[(0, 1927.8218994140625), (1, 1657.645751953125)]","[(0, 859.6202392578125), (1, 1312.3134765625)]"
3,"[(0, 1263.821533203125), (1, 816.0089721679688)]","[(0, 668.0216674804688), (1, 592.0362548828125)]","[(0, 821.03369140625), (1, 778.3405151367188)]","[(0, 739.1209716796875), (1, 553.310791015625)]","[(0, 2038.5364990234375), (1, 1561.4217529296875)]","[(0, 3608.215087890625), (1, 1305.0672607421875)]","[(0, 595.44091796875), (1, 708.2553100585938)]","[(0, 1655.7576904296875), (1, 1052.8355712890625)]","[(0, 3342.267333984375), (1, 845.2214965820312)]","[(0, 7221.1015625), (1, 7735.73388671875)]","[(0, 5121.79296875), (1, 4211.85009765625)]","[(0, 2091.572509765625), (1, 1151.689208984375)]","[(0, 3423.08056640625), (1, 2734.041259765625)]","[(0, 954.5493774414062), (1, 977.0089111328125)]","[(0, 3551.075927734375), (1, 2090.2763671875)]","[(0, 818.6502075195312), (1, 1037.1748046875)]","[(0, 2991.03857421875), (1, 3120.003662109375)]","[(0, 1644.708251953125), (1, 1847.0906982421875)]","[(0, 1565.498291015625), (1, 1428.2659912109375)]","[(0, 1570.5909423828125), (1, 4743.59716796875)]","[(0, 1599.681884765625), (1, 1470.1510009765625)]","[(0, 2032.5091552734375), (1, 1657.1470947265625)]","[(0, 1043.754150390625), (1, 1744.0809326171875)]"
4,"[(0, 517.0585327148438), (1, 343.7444763183594)]","[(0, 1049.953369140625), (1, 1030.8087158203125)]","[(0, 1003.8253784179688), (1, 1138.8367919921875)]","[(0, 753.0155639648438), (1, 560.730712890625)]","[(0, 1757.9930419921875), (1, 1479.18115234375)]","[(0, 557.6781616210938), (1, 279.016357421875)]","[(0, 4090.04736328125), (1, 4229.43603515625)]","[(0, 1141.1317138671875), (1, 835.1831665039062)]","[(0, 1426.7935791015625), (1, 664.742431640625)]","[(0, 7132.16259765625), (1, 3750.62646484375)]","[(0, 2198.3896484375), (1, 2572.34912109375)]","[(0, 2698.546142578125), (1, 663.0036010742188)]","[(0, 2337.3330078125), (1, 2344.611083984375)]","[(0, 648.9153442382812), (1, 1007.2628173828125)]","[(0, 2349.533203125), (1, 1805.8341064453125)]","[(0, 585.4650268554688), (1, 558.0941772460938)]","[(0, 2864.02099609375), (1, 2585.067138671875)]","[(0, 1294.554931640625), (1, 914.3788452148438)]","[(0, 1060.9210205078125), (1, 986.1531372070312)]","[(0, 3972.63427734375), (1, 3192.868896484375)]","[(0, 1298.18408203125), (1, 1174.92236328125)]","[(0, 1172.7109375), (1, 900.3052368164062)]","[(0, 1683.4248046875), (1, 3921.849853515625)]"
5,"[(0, 1462.5980224609375), (1, 1111.099609375)]","[(0, 944.7529907226562), (1, 985.8297119140625)]","[(0, 935.5169677734375), (1, 1044.2862548828125)]","[(0, 899.3313598632812), (1, 681.0432739257812)]","[(0, 1756.69580078125), (1, 1338.257080078125)]","[(0, 1379.4620361328125), (1, 518.5518188476562)]","[(0, 3162.548583984375), (1, 3243.40576171875)]","[(0, 1740.18408203125), (1, 982.0556640625)]","[(0, 2854.609375), (1, 1007.5361938476562)]","[(0, 8192.0205078125), (1, 5699.4375)]","[(0, 3497.35546875), (1, 3628.114501953125)]","[(0, 2028.0703125), (1, 1134.078369140625)]","[(0, 2896.583740234375), (1, 2863.55126953125)]","[(0, 1174.9649658203125), (1, 1403.75)]","[(0, 2610.13818359375), (1, 2035.8709716796875)]","[(0, 782.059326171875), (1, 588.1439819335938)]","[(0, 1790.8372802734375), (1, 1505.5875244140625)]","[(0, 1253.3974609375), (1, 1043.4874267578125)]","[(0, 3767.299560546875), (1, 3939.16015625)]","[(0, 1617.8271484375), (1, 5629.728515625)]","[(0, 719.9447631835938), (1, 644.1261596679688)]","[(0, 1697.7845458984375), (1, 1211.976806640625)]","[(0, 413.0421142578125), (1, 431.1968078613281)]"
6,"[(0, 474.8299560546875), (1, 448.6305847167969)]","[(0, 1080.124267578125), (1, 1003.4788818359375)]","[(0, 1051.7371826171875), (1, 1154.3865966796875)]","[(0, 528.1317749023438), (1, 397.2187194824219)]","[(0, 697.61572265625), (1, 794.6356201171875)]","[(0, 646.3410034179688), (1, 292.4057922363281)]","[(0, 2259.09423828125), (1, 2320.79296875)]","[(0, 2012.692626953125), (1, 1319.0111083984375)]","[(0, 1519.5731201171875), (1, 914.8943481445312)]","[(0, 6428.29736328125), (1, 6858.6591796875)]","[(0, 2141.68212890625), (1, 2316.729736328125)]","[(0, 4045.852783203125), (1, 2257.187255859375)]","[(0, 1441.5343017578125), (1, 2552.71923828125)]","[(0, 2276.702880859375), (1, 3125.28662109375)]","[(0, 3356.0654296875), (1, 1462.3818359375)]","[(0, 3219.684814453125), (1, 2745.484130859375)]","[(0, 2926.10302734375), (1, 4153.06591796875)]","[(0, 1489.9737548828125), (1, 1523.544677734375)]","[(0, 1303.27685546875), (1, 1416.26220703125)]","[(0, 2459.972900390625), (1, 2597.228515625)]","[(0, 1181.7164306640625), (1, 1275.35400390625)]","[(0, 1934.968505859375), (1, 1463.0703125)]","[(0, 1338.939453125), (1, 1105.65478515625)]"
7,"[(0, 1373.5599365234375), (1, 927.4093627929688)]","[(0, 907.404541015625), (1, 881.8268432617188)]","[(0, 956.8416137695312), (1, 1039.6788330078125)]","[(0, 1186.4603271484375), (1, 1595.4732666015625)]","[(0, 402.2384338378906), (1, 522.4950561523438)]","[(0, 574.1077270507812), (1, 270.2162780761719)]","[(0, 1484.589599609375), (1, 1519.7535400390625)]","[(0, 2210.192138671875), (1, 435.08233642578125)]","[(0, 2822.71142578125), (1, 997.7861938476562)]","[(0, 3436.79248046875), (1, 3107.564208984375)]","[(0, 3427.778076171875), (1, 3613.845458984375)]","[(0, 1509.3345947265625), (1, 658.2723388671875)]","[(0, 1545.8760986328125), (1, 2112.5087890625)]","[(0, 3449.4970703125), (1, 3842.196533203125)]","[(0, 2849.9892578125), (1, 1254.6024169921875)]","[(0, 3002.556396484375), (1, 3335.44677734375)]","[(0, 1847.15673828125), (1, 2547.667724609375)]","[(0, 1129.05712890625), (1, 1835.5186767578125)]","[(0, 967.770751953125), (1, 878.7953491210938)]","[(0, 2806.838623046875), (1, 4384.470703125)]","[(0, 852.2561645507812), (1, 870.2792358398438)]","[(0, 1630.4124755859375), (1, 1336.45751953125)]","[(0, 2177.767822265625), (1, 4872.12451171875)]"
8,"[(0, 413.19439697265625), (1, 518.1224975585938)]","[(0, 1342.8038330078125), (1, 1370.5045166015625)]","[(0, 1186.8446044921875), (1, 1042.2371826171875)]","[(0, 519.2025146484375), (1, 707.4381713867188)]","[(0, 554.4332885742188), (1, 704.9718627929688)]","[(0, 473.7184143066406), (1, 209.5748291015625)]","[(0, 1637.1162109375), (1, 1547.998291015625)]","[(0, 2236.34228515625), (1, 1202.171875)]","[(0, 1236.9957275390625), (1, 617.38671875)]","[(0, 1108.3897705078125), (1, 1418.97412109375)]","[(0, 783.5262451171875), (1, 890.891357421875)]","[(0, 1898.685791015625), (1, 973.43701171875)]","[(0, 6686.78857421875), (1, 6600.1806640625)]","[(0, 907.0303344726562), (1, 1217.5020751953125)]","[(0, 3586.844482421875), (1, 2377.872802734375)]","[(0, 4229.83935546875), (1, 3778.70556640625)]","[(0, 2013.333740234375), (1, 2295.005615234375)]","[(0, 757.5097045898438), (1, 859.3948364257812)]","[(0, 1694.1072998046875), (1, 1723.3304443359375)]","[(0, 1156.4161376953125), (1, 1981.004150390625)]","[(0, 1644.568603515625), (1, 1632.2755126953125)]","[(0, 1093.293701171875), (1, 828.2093505859375)]","[(0, 605.215087890625), (1, 914.5152587890625)]"
9,"[(0, 1586.148193359375), (1, 1799.8165283203125)]","[(0, 1333.5635986328125), (1, 1231.3062744140625)]","[(0, 1447.112060546875), (1, 1291.8804931640625)]","[(0, 665.7159423828125), (1, 859.7670288085938)]","[(0, 1594.2974853515625), (1, 2065.65966796875)]","[(0, 619.4541625976562), (1, 309.5076904296875)]","[(0, 1516.0794677734375), (1, 1628.0693359375)]","[(0, 2559.182373046875), (1, 1227.519775390625)]","[(0, 1303.8704833984375), (1, 903.7557373046875)]","[(0, 2483.430419921875), (1, 3032.062255859375)]","[(0, 724.0450439453125), (1, 816.9144897460938)]","[(0, 1698.927978515625), (1, 646.7661743164062)]","[(0, 7333.9013671875), (1, 7150.673828125)]","[(0, 1196.6031494140625), (1, 1461.1473388671875)]","[(0, 4581.13818359375), (1, 2793.0869140625)]","[(0, 3339.1513671875), (1, 3192.342041015625)]","[(0, 1162.0638427734375), (1, 1219.2525634765625)]","[(0, 1301.9947509765625), (1, 1546.3052978515625)]","[(0, 2764.466796875), (1, 1563.6107177734375)]","[(0, 958.0396118164062), (1, 1186.6656494140625)]","[(0, 706.0426635742188), (1, 639.510986328125)]","[(0, 1323.4722900390625), (1, 974.0513305664062)]","[(0, 1780.5291748046875), (1, 1434.2540283203125)]"
