,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
10,"[(0, 654.263427734375), (1, 574.2742309570312)]","[(0, 1235.552734375), (1, 1394.2803955078125)]","[(0, 1157.7188720703125), (1, 1035.0504150390625)]","[(0, 579.628662109375), (1, 764.604736328125)]","[(0, 1772.6414794921875), (1, 2058.786376953125)]","[(0, 5112.65673828125), (1, 2143.8349609375)]","[(0, 389.5586853027344), (1, 367.3378601074219)]","[(0, 1832.98486328125), (1, 1882.080322265625)]","[(0, 1233.9388427734375), (1, 1242.49951171875)]","[(0, 7966.0), (1, 8060.63916015625)]","[(0, 1227.5748291015625), (1, 1176.3507080078125)]","[(0, 2655.052490234375), (1, 1279.64794921875)]","[(0, 5139.451171875), (1, 4012.449951171875)]","[(0, 1161.34765625), (1, 1463.36328125)]","[(0, 4245.5888671875), (1, 2529.578125)]","[(0, 861.0811767578125), (1, 848.5421752929688)]","[(0, 4685.7978515625), (1, 2612.31591796875)]","[(0, 2024.8651123046875), (1, 1388.7637939453125)]","[(0, 4088.38623046875), (1, 4148.27978515625)]","[(0, 2126.77001953125), (1, 1750.7076416015625)]","[(0, 3837.238037109375), (1, 3722.170166015625)]","[(0, 1658.6405029296875), (1, 1366.06201171875)]","[(0, 1592.9903564453125), (1, 2366.47998046875)]"
11,"[(0, 1260.3099365234375), (1, 1520.68505859375)]","[(0, 1126.610107421875), (1, 1176.9146728515625)]","[(0, 1365.793701171875), (1, 1256.697998046875)]","[(0, 609.7501220703125), (1, 796.5183715820312)]","[(0, 1444.786376953125), (1, 1876.3409423828125)]","[(0, 564.2001953125), (1, 274.48150634765625)]","[(0, 483.7363586425781), (1, 505.7518005371094)]","[(0, 5438.7265625), (1, 2858.521484375)]","[(0, 1106.1573486328125), (1, 521.0365600585938)]","[(0, 7717.099609375), (1, 8038.85205078125)]","[(0, 900.88330078125), (1, 864.7411499023438)]","[(0, 1130.213623046875), (1, 616.290771484375)]","[(0, 3459.60791015625), (1, 2761.473388671875)]","[(0, 1490.3033447265625), (1, 1316.64453125)]","[(0, 2850.419921875), (1, 1702.219482421875)]","[(0, 1144.4361572265625), (1, 871.7939453125)]","[(0, 2843.83544921875), (1, 1486.5029296875)]","[(0, 2010.9246826171875), (1, 2146.003173828125)]","[(0, 2914.708984375), (1, 2406.38525390625)]","[(0, 1487.1983642578125), (1, 1708.022216796875)]","[(0, 2695.752685546875), (1, 2389.981201171875)]","[(0, 1509.76513671875), (1, 1294.4647216796875)]","[(0, 1545.84814453125), (1, 1512.6805419921875)]"
12,"[(0, 550.7974243164062), (1, 723.69921875)]","[(0, 1826.618896484375), (1, 1777.6295166015625)]","[(0, 1243.90380859375), (1, 1392.8802490234375)]","[(0, 704.5430908203125), (1, 917.043212890625)]","[(0, 1656.8072509765625), (1, 1281.5079345703125)]","[(0, 1951.659912109375), (1, 726.9295043945312)]","[(0, 2777.525146484375), (1, 2723.7587890625)]","[(0, 4376.64599609375), (1, 2502.28662109375)]","[(0, 1650.236328125), (1, 1075.0240478515625)]","[(0, 3365.864013671875), (1, 5910.12109375)]","[(0, 742.495849609375), (1, 840.0912475585938)]","[(0, 2011.53271484375), (1, 864.9880981445312)]","[(0, 1841.3192138671875), (1, 1730.4547119140625)]","[(0, 1186.851318359375), (1, 1667.1826171875)]","[(0, 1441.0283203125), (1, 1033.542236328125)]","[(0, 720.1799926757812), (1, 501.5724792480469)]","[(0, 1896.65087890625), (1, 2748.10888671875)]","[(0, 1109.0194091796875), (1, 789.3367919921875)]","[(0, 759.2574462890625), (1, 816.7077026367188)]","[(0, 1725.5677490234375), (1, 1762.9415283203125)]","[(0, 6531.99560546875), (1, 5810.3193359375)]","[(0, 1722.90478515625), (1, 1395.052001953125)]","[(0, 2324.671875), (1, 1765.408935546875)]"
13,"[(0, 1659.9974365234375), (1, 1580.0880126953125)]","[(0, 1702.0294189453125), (1, 1785.129150390625)]","[(0, 1487.48486328125), (1, 1619.61865234375)]","[(0, 543.3599243164062), (1, 706.2033081054688)]","[(0, 1210.353271484375), (1, 1549.007568359375)]","[(0, 838.4840087890625), (1, 362.4045715332031)]","[(0, 1343.7755126953125), (1, 1404.636474609375)]","[(0, 2920.19580078125), (1, 616.637939453125)]","[(0, 2056.973876953125), (1, 1198.7515869140625)]","[(0, 2764.6103515625), (1, 983.1923217773438)]","[(0, 549.636962890625), (1, 520.8778686523438)]","[(0, 2801.930908203125), (1, 1168.09375)]","[(0, 1581.995361328125), (1, 1523.9173583984375)]","[(0, 1838.71875), (1, 1977.2528076171875)]","[(0, 1342.2130126953125), (1, 1007.6010131835938)]","[(0, 533.9110107421875), (1, 658.9755249023438)]","[(0, 1007.95751953125), (1, 1562.79296875)]","[(0, 1584.203369140625), (1, 1846.6820068359375)]","[(0, 2620.426513671875), (1, 2112.419189453125)]","[(0, 1780.9384765625), (1, 4246.232421875)]","[(0, 2068.391845703125), (1, 1830.58984375)]","[(0, 1325.555908203125), (1, 1161.234130859375)]","[(0, 1265.6650390625), (1, 1223.0467529296875)]"
14,"[(0, 664.3802490234375), (1, 551.299560546875)]","[(0, 1866.834716796875), (1, 1709.2451171875)]","[(0, 1221.2762451171875), (1, 1336.3759765625)]","[(0, 1585.13134765625), (1, 2053.159912109375)]","[(0, 761.3115234375), (1, 532.7383422851562)]","[(0, 154.56520080566406), (1, 483.4861755371094)]","[(0, 1307.1673583984375), (1, 1329.6077880859375)]","[(0, 5075.5703125), (1, 5184.28759765625)]","[(0, 1850.2120361328125), (1, 1059.902587890625)]","[(0, 6196.93212890625), (1, 9044.6455078125)]","[(0, 1003.9240112304688), (1, 1002.169189453125)]","[(0, 2128.630859375), (1, 937.8126831054688)]","[(0, 761.5198974609375), (1, 1094.023193359375)]","[(0, 1314.0447998046875), (1, 1890.018798828125)]","[(0, 2398.650146484375), (1, 1264.81982421875)]","[(0, 462.876708984375), (1, 310.7499084472656)]","[(0, 4772.94775390625), (1, 8156.5654296875)]","[(0, 1986.3123779296875), (1, 2350.37353515625)]","[(0, 711.493408203125), (1, 744.9183349609375)]","[(0, 4251.95458984375), (1, 4844.68115234375)]","[(0, 7599.00732421875), (1, 7536.7509765625)]","[(0, 1095.92431640625), (1, 848.3152465820312)]","[(0, 853.7081298828125), (1, 867.2613525390625)]"
15,"[(0, 1339.147705078125), (1, 1737.5640869140625)]","[(0, 1644.676025390625), (1, 1626.0235595703125)]","[(0, 1426.384765625), (1, 1522.0074462890625)]","[(0, 607.7767944335938), (1, 788.1182861328125)]","[(0, 577.97021484375), (1, 498.2134094238281)]","[(0, 113.68065643310547), (1, 384.8492736816406)]","[(0, 846.9680786132812), (1, 864.5481567382812)]","[(0, 2056.851318359375), (1, 2031.9208984375)]","[(0, 1973.5123291015625), (1, 1756.726806640625)]","[(0, 7937.7900390625), (1, 7159.4765625)]","[(0, 682.681640625), (1, 666.8059692382812)]","[(0, 1931.2923583984375), (1, 940.1830444335938)]","[(0, 959.4874877929688), (1, 1043.3082275390625)]","[(0, 1514.6531982421875), (1, 2429.377197265625)]","[(0, 2819.48681640625), (1, 1548.34228515625)]","[(0, 323.9502868652344), (1, 361.1452941894531)]","[(0, 2874.614990234375), (1, 4858.65478515625)]","[(0, 1491.4571533203125), (1, 1785.7064208984375)]","[(0, 602.3917236328125), (1, 500.25140380859375)]","[(0, 2681.200927734375), (1, 3973.558837890625)]","[(0, 2970.446533203125), (1, 2949.193359375)]","[(0, 1402.4466552734375), (1, 972.73828125)]","[(0, 718.8696899414062), (1, 1083.0701904296875)]"
16,"[(0, 496.6186218261719), (1, 448.74395751953125)]","[(0, 1267.509521484375), (1, 816.4962768554688)]","[(0, 932.1354370117188), (1, 617.0073852539062)]","[(0, 759.6746215820312), (1, 933.2664794921875)]","[(0, 728.2225952148438), (1, 637.1128540039062)]","[(0, 256.609619140625), (1, 593.0525512695312)]","[(0, 1218.88525390625), (1, 1200.455078125)]","[(0, 834.6655883789062), (1, 750.6812744140625)]","[(0, 3267.73779296875), (1, 1182.7835693359375)]","[(0, 4743.69189453125), (1, 6160.75732421875)]","[(0, 1317.716064453125), (1, 1426.0399169921875)]","[(0, 1725.2337646484375), (1, 618.3439331054688)]","[(0, 1057.53955078125), (1, 1178.6815185546875)]","[(0, 796.703369140625), (1, 909.5944213867188)]","[(0, 3325.8828125), (1, 1908.3251953125)]","[(0, 1637.7392578125), (1, 1310.107666015625)]","[(0, 4549.16064453125), (1, 6032.92138671875)]","[(0, 1050.810302734375), (1, 1434.5208740234375)]","[(0, 3005.7080078125), (1, 4029.314697265625)]","[(0, 760.8651733398438), (1, 1087.28955078125)]","[(0, 959.4989013671875), (1, 813.0955200195312)]","[(0, 3239.628173828125), (1, 2606.562255859375)]","[(0, 2269.716796875), (1, 4698.15673828125)]"
17,"[(0, 1957.5596923828125), (1, 1850.57568359375)]","[(0, 1310.4337158203125), (1, 796.3159790039062)]","[(0, 1162.2506103515625), (1, 772.9513549804688)]","[(0, 625.494384765625), (1, 810.757080078125)]","[(0, 3360.943359375), (1, 2549.623046875)]","[(0, 1682.3719482421875), (1, 4498.099609375)]","[(0, 1598.5198974609375), (1, 1605.8955078125)]","[(0, 1133.72412109375), (1, 1789.3314208984375)]","[(0, 2468.256591796875), (1, 1520.729248046875)]","[(0, 9035.4541015625), (1, 3762.628173828125)]","[(0, 912.1104736328125), (1, 1004.7794189453125)]","[(0, 1843.41015625), (1, 1049.2681884765625)]","[(0, 735.6053466796875), (1, 755.5151977539062)]","[(0, 460.33770751953125), (1, 712.7803344726562)]","[(0, 2504.8173828125), (1, 1533.8642578125)]","[(0, 1176.5655517578125), (1, 1206.4852294921875)]","[(0, 2641.613525390625), (1, 3488.085693359375)]","[(0, 1502.7801513671875), (1, 1556.822021484375)]","[(0, 1677.6783447265625), (1, 1236.6201171875)]","[(0, 1099.9566650390625), (1, 2983.025634765625)]","[(0, 1233.662353515625), (1, 968.9241943359375)]","[(0, 3671.298095703125), (1, 3115.763671875)]","[(0, 1725.1893310546875), (1, 2850.97998046875)]"
18,"[(0, 887.4342041015625), (1, 807.8316040039062)]","[(0, 1052.5775146484375), (1, 836.05029296875)]","[(0, 956.3426513671875), (1, 630.5472412109375)]","[(0, 652.6244506835938), (1, 834.51318359375)]","[(0, 2245.576904296875), (1, 1694.3560791015625)]","[(0, 270.1942443847656), (1, 509.2474060058594)]","[(0, 347.2171325683594), (1, 337.5092468261719)]","[(0, 3061.712158203125), (1, 1511.1522216796875)]","[(0, 1979.8963623046875), (1, 1112.130615234375)]","[(0, 10696.9287109375), (1, 6106.8125)]","[(0, 1374.6868896484375), (1, 1527.3570556640625)]","[(0, 4302.4404296875), (1, 1698.84130859375)]","[(0, 5431.9208984375), (1, 5825.33349609375)]","[(0, 950.1422729492188), (1, 1166.1976318359375)]","[(0, 1928.70263671875), (1, 1402.0260009765625)]","[(0, 1607.18310546875), (1, 1231.8548583984375)]","[(0, 2527.7236328125), (1, 3795.380615234375)]","[(0, 1707.6060791015625), (1, 1834.57373046875)]","[(0, 1497.5859375), (1, 1388.5870361328125)]","[(0, 1114.931396484375), (1, 1198.2115478515625)]","[(0, 1703.0986328125), (1, 1893.4212646484375)]","[(0, 1775.14599609375), (1, 1398.333251953125)]","[(0, 1083.905517578125), (1, 2305.68603515625)]"
19,"[(0, 1349.326416015625), (1, 1268.037353515625)]","[(0, 1006.7461547851562), (1, 768.9454345703125)]","[(0, 1166.372314453125), (1, 768.1128540039062)]","[(0, 786.6172485351562), (1, 1002.1314086914062)]","[(0, 1955.560302734375), (1, 1526.3792724609375)]","[(0, 642.8352661132812), (1, 1749.61181640625)]","[(0, 415.90704345703125), (1, 424.2911071777344)]","[(0, 2209.165771484375), (1, 453.5419921875)]","[(0, 1076.3052978515625), (1, 596.1168212890625)]","[(0, 1116.3038330078125), (1, 714.29541015625)]","[(0, 1024.7669677734375), (1, 1046.121826171875)]","[(0, 2471.55908203125), (1, 1066.993896484375)]","[(0, 3653.94189453125), (1, 4352.55419921875)]","[(0, 1485.59228515625), (1, 1405.2105712890625)]","[(0, 2415.343017578125), (1, 1827.9014892578125)]","[(0, 1241.7305908203125), (1, 1094.713623046875)]","[(0, 1400.7711181640625), (1, 2175.094482421875)]","[(0, 1278.348876953125), (1, 1369.7532958984375)]","[(0, 945.4217529296875), (1, 751.5939331054688)]","[(0, 1216.137451171875), (1, 1352.49755859375)]","[(0, 2130.70556640625), (1, 2325.4677734375)]","[(0, 1037.51611328125), (1, 775.1873168945312)]","[(0, 2567.42041015625), (1, 6374.2412109375)]"
20,"[(0, 591.4132080078125), (1, 550.5802001953125)]","[(0, 1065.3111572265625), (1, 1281.826904296875)]","[(0, 774.51416015625), (1, 1079.3092041015625)]","[(0, 665.2605590820312), (1, 832.848388671875)]","[(0, 557.4736938476562), (1, 838.7659301757812)]","[(0, 340.920654296875), (1, 801.2197265625)]","[(0, 3863.95361328125), (1, 3758.28173828125)]","[(0, 2767.27978515625), (1, 3170.509033203125)]","[(0, 1810.1895751953125), (1, 1012.3051147460938)]","[(0, 4599.05078125), (1, 12289.9521484375)]","[(0, 3254.370849609375), (1, 3553.986328125)]","[(0, 1643.6724853515625), (1, 704.6828002929688)]","[(0, 2387.64501953125), (1, 2384.85400390625)]","[(0, 1861.2083740234375), (1, 2434.55029296875)]","[(0, 2135.17138671875), (1, 1752.6671142578125)]","[(0, 2791.827392578125), (1, 1894.5789794921875)]","[(0, 7055.7021484375), (1, 6961.666015625)]","[(0, 761.220458984375), (1, 921.7112426757812)]","[(0, 2000.363525390625), (1, 1773.7769775390625)]","[(0, 581.6748046875), (1, 680.2529296875)]","[(0, 2625.22021484375), (1, 2300.04736328125)]","[(0, 1682.109619140625), (1, 1413.77783203125)]","[(0, 856.1497192382812), (1, 866.176025390625)]"
