,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 2292.775390625), (1, 1752.391357421875)]","[(0, 4244.0869140625), (1, 3623.10791015625)]","[(0, 1862.8118896484375), (1, 1661.803955078125)]","[(0, 3106.610107421875), (1, 2368.87890625)]","[(0, 1216.9873046875), (1, 974.71337890625)]","[(0, 1546.1326904296875), (1, 714.6507568359375)]","[(0, 15513.5234375), (1, 11862.640625)]","[(0, 6315.69140625), (1, 2304.4375)]","[(0, 7785.513671875), (1, 5133.7001953125)]","[(0, 85434.9609375), (1, 60254.03125)]","[(0, 4910.78662109375), (1, 5823.7724609375)]","[(0, 7103.30712890625), (1, 2641.080810546875)]","[(0, 10101.873046875), (1, 10285.9091796875)]","[(0, 1883.5535888671875), (1, 1976.214111328125)]","[(0, 3232.027587890625), (1, 1825.1170654296875)]","[(0, 3100.882568359375), (1, 2901.63623046875)]","[(0, 2961.033935546875), (1, 2681.686767578125)]","[(0, 4136.18798828125), (1, 3170.03125)]","[(0, 1869.2557373046875), (1, 2253.53515625)]","[(0, 1484.4891357421875), (1, 1004.2127685546875)]","[(0, 11422.0263671875), (1, 10467.126953125)]","[(0, 2612.19140625), (1, 2299.16455078125)]","[(0, 2105.98046875), (1, 1761.315673828125)]"
1,"[(0, 3652.461181640625), (1, 3718.689453125)]","[(0, 3208.083740234375), (1, 2668.13720703125)]","[(0, 1895.683349609375), (1, 1672.9888916015625)]","[(0, 1631.372802734375), (1, 1223.4783935546875)]","[(0, 1234.2913818359375), (1, 847.569580078125)]","[(0, 1415.7274169921875), (1, 693.2101440429688)]","[(0, 6046.08203125), (1, 6789.29248046875)]","[(0, 3480.50634765625), (1, 2293.321044921875)]","[(0, 3316.282958984375), (1, 1489.4111328125)]","[(0, 27508.2265625), (1, 23955.423828125)]","[(0, 8139.5712890625), (1, 10116.0634765625)]","[(0, 5185.068359375), (1, 1507.140380859375)]","[(0, 9324.0673828125), (1, 10475.205078125)]","[(0, 1776.32470703125), (1, 2335.26416015625)]","[(0, 4466.10546875), (1, 2502.55615234375)]","[(0, 1899.7635498046875), (1, 2504.952392578125)]","[(0, 2012.2655029296875), (1, 1916.994873046875)]","[(0, 3349.494873046875), (1, 3755.5908203125)]","[(0, 13188.6142578125), (1, 13235.5498046875)]","[(0, 1829.0601806640625), (1, 1449.44482421875)]","[(0, 3241.599853515625), (1, 2921.05078125)]","[(0, 4143.79638671875), (1, 3546.4091796875)]","[(0, 5871.54833984375), (1, 5056.20166015625)]"
2,"[(0, 1897.394287109375), (1, 2147.983154296875)]","[(0, 3200.947998046875), (1, 2563.564697265625)]","[(0, 2116.572265625), (1, 1863.0712890625)]","[(0, 1776.88720703125), (1, 1362.7718505859375)]","[(0, 1090.6558837890625), (1, 831.2348022460938)]","[(0, 1291.2066650390625), (1, 591.3187866210938)]","[(0, 3817.1455078125), (1, 2910.03173828125)]","[(0, 3536.361328125), (1, 2542.84619140625)]","[(0, 9676.4580078125), (1, 3056.207275390625)]","[(0, 63778.2578125), (1, 103310.1875)]","[(0, 5458.60205078125), (1, 4977.5185546875)]","[(0, 5813.8388671875), (1, 3061.052490234375)]","[(0, 7679.392578125), (1, 9216.2470703125)]","[(0, 2836.7900390625), (1, 2177.978515625)]","[(0, 5193.10546875), (1, 3169.75634765625)]","[(0, 4213.3408203125), (1, 3125.498291015625)]","[(0, 4968.099609375), (1, 5378.09130859375)]","[(0, 2349.078369140625), (1, 1878.2064208984375)]","[(0, 2758.221435546875), (1, 2549.791015625)]","[(0, 6201.02880859375), (1, 8718.0732421875)]","[(0, 4946.3154296875), (1, 4578.43896484375)]","[(0, 2350.4677734375), (1, 2081.291015625)]","[(0, 2018.4053955078125), (1, 2510.08056640625)]"
3,"[(0, 3620.306640625), (1, 2830.04443359375)]","[(0, 2375.32080078125), (1, 1895.646240234375)]","[(0, 2107.392822265625), (1, 1836.5113525390625)]","[(0, 2529.333251953125), (1, 1870.8643798828125)]","[(0, 4914.94677734375), (1, 3856.73046875)]","[(0, 5412.12158203125), (1, 2257.79638671875)]","[(0, 2494.755859375), (1, 2888.076904296875)]","[(0, 6478.47509765625), (1, 2895.495361328125)]","[(0, 9041.876953125), (1, 2480.01171875)]","[(0, 40028.08984375), (1, 29469.046875)]","[(0, 9516.78515625), (1, 8440.25390625)]","[(0, 6906.50830078125), (1, 2416.95703125)]","[(0, 6339.8662109375), (1, 7654.138671875)]","[(0, 2902.884521484375), (1, 2485.916259765625)]","[(0, 6859.1826171875), (1, 3790.08154296875)]","[(0, 2238.100341796875), (1, 2584.189697265625)]","[(0, 3416.42724609375), (1, 3762.846923828125)]","[(0, 2895.85302734375), (1, 3511.395263671875)]","[(0, 5168.810546875), (1, 2976.109375)]","[(0, 6998.49072265625), (1, 23395.720703125)]","[(0, 3238.48828125), (1, 2845.3125)]","[(0, 3194.111083984375), (1, 2762.60205078125)]","[(0, 1838.0604248046875), (1, 2623.27685546875)]"
4,"[(0, 2578.61962890625), (1, 1972.2359619140625)]","[(0, 3791.961669921875), (1, 4745.873046875)]","[(0, 1793.253662109375), (1, 2037.7396240234375)]","[(0, 2495.72314453125), (1, 1850.5693359375)]","[(0, 4093.5166015625), (1, 3394.732177734375)]","[(0, 1194.3048095703125), (1, 649.123291015625)]","[(0, 6786.34716796875), (1, 4911.72802734375)]","[(0, 4098.4306640625), (1, 2813.302490234375)]","[(0, 9326.9033203125), (1, 2671.69677734375)]","[(0, 13400.611328125), (1, 9872.2119140625)]","[(0, 4779.27001953125), (1, 5007.69091796875)]","[(0, 7307.18310546875), (1, 2687.3330078125)]","[(0, 4103.71435546875), (1, 4706.69140625)]","[(0, 1494.4892578125), (1, 1794.2578125)]","[(0, 4509.5419921875), (1, 4156.822265625)]","[(0, 4893.76416015625), (1, 3371.31884765625)]","[(0, 4516.337890625), (1, 4443.25830078125)]","[(0, 1951.1259765625), (1, 1682.4248046875)]","[(0, 2440.370849609375), (1, 2264.52001953125)]","[(0, 5558.958984375), (1, 5014.56787109375)]","[(0, 2171.288330078125), (1, 1929.1368408203125)]","[(0, 2622.999267578125), (1, 1872.4619140625)]","[(0, 3440.849365234375), (1, 6045.57470703125)]"
5,"[(0, 2841.951416015625), (1, 2835.830078125)]","[(0, 2944.76416015625), (1, 3771.8505859375)]","[(0, 1801.757080078125), (1, 2074.068603515625)]","[(0, 3191.3984375), (1, 2327.712158203125)]","[(0, 3678.040771484375), (1, 2484.89599609375)]","[(0, 1719.4840087890625), (1, 821.6556396484375)]","[(0, 3334.180908203125), (1, 3513.693603515625)]","[(0, 7207.63671875), (1, 3930.435546875)]","[(0, 8132.8515625), (1, 2216.392578125)]","[(0, 55273.86328125), (1, 32405.072265625)]","[(0, 5782.01806640625), (1, 6036.73095703125)]","[(0, 6752.04833984375), (1, 2609.755859375)]","[(0, 4051.22314453125), (1, 4595.89404296875)]","[(0, 2597.185302734375), (1, 2907.641845703125)]","[(0, 4616.7119140625), (1, 4308.0283203125)]","[(0, 2218.452392578125), (1, 2214.03369140625)]","[(0, 3051.86767578125), (1, 2889.665283203125)]","[(0, 2942.3681640625), (1, 2515.39697265625)]","[(0, 13227.1953125), (1, 12104.4580078125)]","[(0, 4875.03857421875), (1, 11207.921875)]","[(0, 1349.728515625), (1, 1194.4864501953125)]","[(0, 3650.4658203125), (1, 2448.645751953125)]","[(0, 964.446044921875), (1, 959.836181640625)]"
6,"[(0, 1444.960693359375), (1, 1614.2730712890625)]","[(0, 4256.14501953125), (1, 5440.6875)]","[(0, 2273.662841796875), (1, 2588.66162109375)]","[(0, 1512.8299560546875), (1, 1150.8837890625)]","[(0, 716.7109985351562), (1, 887.775390625)]","[(0, 1602.8468017578125), (1, 823.9880981445312)]","[(0, 4924.6591796875), (1, 4845.341796875)]","[(0, 8864.58984375), (1, 2766.79296875)]","[(0, 6806.23828125), (1, 2125.94873046875)]","[(0, 28257.28125), (1, 56974.73828125)]","[(0, 4228.12939453125), (1, 4171.31298828125)]","[(0, 9779.57421875), (1, 5080.70849609375)]","[(0, 5887.82080078125), (1, 5998.28173828125)]","[(0, 5015.47216796875), (1, 6138.84033203125)]","[(0, 7049.4873046875), (1, 5166.34619140625)]","[(0, 8495.9599609375), (1, 8108.92041015625)]","[(0, 4386.009765625), (1, 3833.737548828125)]","[(0, 2860.111083984375), (1, 2963.693603515625)]","[(0, 4623.31201171875), (1, 2841.06640625)]","[(0, 4551.20458984375), (1, 5635.25634765625)]","[(0, 4059.480224609375), (1, 3796.267578125)]","[(0, 2723.9990234375), (1, 1778.484130859375)]","[(0, 2950.695556640625), (1, 2776.775390625)]"
7,"[(0, 3937.70654296875), (1, 3088.3486328125)]","[(0, 3223.009033203125), (1, 4245.05029296875)]","[(0, 2298.925537109375), (1, 2632.038818359375)]","[(0, 3006.771484375), (1, 3843.647705078125)]","[(0, 546.2817993164062), (1, 796.8408813476562)]","[(0, 1997.8021240234375), (1, 971.8573608398438)]","[(0, 2896.96484375), (1, 2958.610595703125)]","[(0, 7212.42919921875), (1, 1790.9771728515625)]","[(0, 8960.7890625), (1, 1660.8319091796875)]","[(0, 24628.462890625), (1, 29196.361328125)]","[(0, 4879.8994140625), (1, 4821.01416015625)]","[(0, 6351.328125), (1, 2107.939697265625)]","[(0, 4822.93212890625), (1, 5078.693359375)]","[(0, 9078.34765625), (1, 9546.0361328125)]","[(0, 5659.27099609375), (1, 4005.995849609375)]","[(0, 4701.7919921875), (1, 6017.28076171875)]","[(0, 3070.619140625), (1, 2701.098876953125)]","[(0, 2336.4951171875), (1, 3183.37646484375)]","[(0, 3562.986328125), (1, 1767.4085693359375)]","[(0, 6708.646484375), (1, 12857.3125)]","[(0, 1734.302734375), (1, 1564.1334228515625)]","[(0, 3074.09423828125), (1, 2053.625)]","[(0, 3837.11376953125), (1, 7130.0)]"
8,"[(0, 2575.22216796875), (1, 3245.281005859375)]","[(0, 4591.5830078125), (1, 4558.1806640625)]","[(0, 3163.20947265625), (1, 2818.70703125)]","[(0, 1514.2733154296875), (1, 1974.8848876953125)]","[(0, 622.63525390625), (1, 814.0009765625)]","[(0, 1972.39111328125), (1, 1032.6142578125)]","[(0, 3267.81884765625), (1, 3019.1298828125)]","[(0, 7283.0693359375), (1, 3530.7001953125)]","[(0, 8248.53515625), (1, 2391.32861328125)]","[(0, 4047.975341796875), (1, 4310.6708984375)]","[(0, 1856.8160400390625), (1, 2802.34375)]","[(0, 5262.609375), (1, 3408.223388671875)]","[(0, 14398.4501953125), (1, 15399.6982421875)]","[(0, 1884.65673828125), (1, 2369.121826171875)]","[(0, 4000.421875), (1, 3083.645751953125)]","[(0, 9554.0234375), (1, 8295.6142578125)]","[(0, 2792.399658203125), (1, 2608.646240234375)]","[(0, 1674.806396484375), (1, 1750.23681640625)]","[(0, 2068.8408203125), (1, 2173.3837890625)]","[(0, 3342.534912109375), (1, 3579.678466796875)]","[(0, 3319.146484375), (1, 3003.49560546875)]","[(0, 2438.984130859375), (1, 2656.056396484375)]","[(0, 1415.2259521484375), (1, 1860.4852294921875)]"
9,"[(0, 4891.2958984375), (1, 4710.4853515625)]","[(0, 3500.4619140625), (1, 3251.489013671875)]","[(0, 4890.666015625), (1, 4337.77294921875)]","[(0, 1636.9686279296875), (1, 2079.912109375)]","[(0, 2728.64404296875), (1, 3463.38427734375)]","[(0, 1884.276611328125), (1, 874.7521362304688)]","[(0, 2924.044189453125), (1, 3280.345703125)]","[(0, 8770.30859375), (1, 2913.964111328125)]","[(0, 3491.1806640625), (1, 2435.698486328125)]","[(0, 14761.6611328125), (1, 17842.25390625)]","[(0, 2176.93505859375), (1, 2757.96240234375)]","[(0, 5039.103515625), (1, 2351.795166015625)]","[(0, 15183.2890625), (1, 16084.919921875)]","[(0, 3255.134521484375), (1, 3620.641357421875)]","[(0, 4772.37841796875), (1, 3509.54736328125)]","[(0, 5770.11962890625), (1, 6128.615234375)]","[(0, 2022.4805908203125), (1, 1941.9342041015625)]","[(0, 2562.760498046875), (1, 2955.87939453125)]","[(0, 2763.65234375), (1, 2163.825927734375)]","[(0, 2657.258544921875), (1, 4241.05224609375)]","[(0, 1838.7747802734375), (1, 1618.4205322265625)]","[(0, 2938.587890625), (1, 3255.05078125)]","[(0, 3572.601806640625), (1, 2958.84619140625)]"
