,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1582.869873046875), (1, 1337.5758056640625)]","[(0, 3906.7646484375), (1, 3408.249267578125)]","[(0, 3152.070556640625), (1, 2532.27294921875)]","[(0, 4026.0380859375), (1, 2808.244140625)]","[(0, 1591.594970703125), (1, 1288.7579345703125)]","[(0, 2077.836181640625), (1, 1228.8048095703125)]","[(0, 24460.4453125), (1, 19412.31640625)]","[(0, 5358.72900390625), (1, 1932.7811279296875)]","[(0, 15190.7333984375), (1, 7400.1396484375)]","[(0, 183970.71875), (1, 123999.5390625)]","[(0, 5573.99267578125), (1, 7607.9189453125)]","[(0, 9122.583984375), (1, 3785.024658203125)]","[(0, 15721.63671875), (1, 12900.6455078125)]","[(0, 2703.088134765625), (1, 2997.1064453125)]","[(0, 5266.35986328125), (1, 2989.937744140625)]","[(0, 3448.046630859375), (1, 3529.653076171875)]","[(0, 3469.36474609375), (1, 2757.02490234375)]","[(0, 4561.6376953125), (1, 3580.29638671875)]","[(0, 1485.212646484375), (1, 2144.7294921875)]","[(0, 1980.8397216796875), (1, 1608.8194580078125)]","[(0, 8481.4130859375), (1, 8950.66015625)]","[(0, 2323.04736328125), (1, 1803.51318359375)]","[(0, 1204.4498291015625), (1, 964.1770629882812)]"
1,"[(0, 3375.095458984375), (1, 3730.53564453125)]","[(0, 3278.68798828125), (1, 2633.8251953125)]","[(0, 3112.867919921875), (1, 2459.435791015625)]","[(0, 2380.951904296875), (1, 1655.76953125)]","[(0, 1126.8680419921875), (1, 880.3509521484375)]","[(0, 1747.4097900390625), (1, 1045.980712890625)]","[(0, 6068.2177734375), (1, 7527.70703125)]","[(0, 4298.36767578125), (1, 3398.479736328125)]","[(0, 6462.7265625), (1, 2669.6337890625)]","[(0, 71325.8125), (1, 54178.9296875)]","[(0, 10965.88671875), (1, 13411.2216796875)]","[(0, 6868.4970703125), (1, 1938.9898681640625)]","[(0, 12346.9169921875), (1, 13873.541015625)]","[(0, 3095.519775390625), (1, 4146.75341796875)]","[(0, 6051.521484375), (1, 3832.4580078125)]","[(0, 1807.4854736328125), (1, 2295.481689453125)]","[(0, 1971.0850830078125), (1, 1659.974365234375)]","[(0, 3136.87255859375), (1, 4082.1328125)]","[(0, 18335.65234375), (1, 23238.83984375)]","[(0, 2354.690185546875), (1, 2210.6875)]","[(0, 2294.801025390625), (1, 2438.538818359375)]","[(0, 3236.083251953125), (1, 2599.2978515625)]","[(0, 4825.80712890625), (1, 3952.9599609375)]"
2,"[(0, 1619.486572265625), (1, 1937.64599609375)]","[(0, 2903.326171875), (1, 2347.352783203125)]","[(0, 3365.03271484375), (1, 2668.656494140625)]","[(0, 2706.586181640625), (1, 1945.3902587890625)]","[(0, 985.7174072265625), (1, 729.2740478515625)]","[(0, 1098.833740234375), (1, 606.7977294921875)]","[(0, 3435.71142578125), (1, 2594.751708984375)]","[(0, 4310.45263671875), (1, 3846.56298828125)]","[(0, 11226.1279296875), (1, 3100.808837890625)]","[(0, 86195.0859375), (1, 106967.59375)]","[(0, 6290.787109375), (1, 6592.072265625)]","[(0, 7134.5029296875), (1, 2170.597900390625)]","[(0, 8962.9853515625), (1, 9261.6845703125)]","[(0, 2366.23046875), (1, 1928.721923828125)]","[(0, 6564.4560546875), (1, 4033.30517578125)]","[(0, 3392.987548828125), (1, 2192.0849609375)]","[(0, 8996.5380859375), (1, 8547.8037109375)]","[(0, 2396.251708984375), (1, 1722.6796875)]","[(0, 2012.9364013671875), (1, 2257.748046875)]","[(0, 5267.53515625), (1, 7775.63037109375)]","[(0, 4152.00048828125), (1, 4510.49267578125)]","[(0, 3278.54736328125), (1, 2785.845703125)]","[(0, 1511.6328125), (1, 1662.609130859375)]"
3,"[(0, 3104.229248046875), (1, 2702.017333984375)]","[(0, 2389.256591796875), (1, 1820.9375)]","[(0, 3337.998779296875), (1, 2618.831298828125)]","[(0, 2697.5361328125), (1, 1954.840576171875)]","[(0, 5335.7451171875), (1, 4151.86962890625)]","[(0, 5005.3466796875), (1, 2283.334716796875)]","[(0, 1992.333984375), (1, 2497.850830078125)]","[(0, 5098.6142578125), (1, 2206.08984375)]","[(0, 11233.3251953125), (1, 2258.412353515625)]","[(0, 78621.6015625), (1, 84403.2265625)]","[(0, 11710.2451171875), (1, 10775.8193359375)]","[(0, 9535.69140625), (1, 2610.7841796875)]","[(0, 7058.5419921875), (1, 7553.7763671875)]","[(0, 2328.2451171875), (1, 2201.62060546875)]","[(0, 7742.07421875), (1, 5128.9287109375)]","[(0, 1680.5350341796875), (1, 2088.978759765625)]","[(0, 5353.60546875), (1, 5389.68994140625)]","[(0, 3053.856201171875), (1, 3185.001220703125)]","[(0, 8517.5888671875), (1, 5932.30712890625)]","[(0, 4468.05712890625), (1, 31534.521484375)]","[(0, 2914.91064453125), (1, 2939.981201171875)]","[(0, 3105.828125), (1, 2541.93212890625)]","[(0, 2318.248291015625), (1, 3109.105712890625)]"
4,"[(0, 1900.7186279296875), (1, 1621.619384765625)]","[(0, 3792.290771484375), (1, 4258.32568359375)]","[(0, 2932.53515625), (1, 3811.88525390625)]","[(0, 2614.76220703125), (1, 1895.551513671875)]","[(0, 3716.409912109375), (1, 2848.485107421875)]","[(0, 1136.0369873046875), (1, 661.5130615234375)]","[(0, 12668.521484375), (1, 10183.67578125)]","[(0, 5700.666015625), (1, 3611.906005859375)]","[(0, 9948.189453125), (1, 3750.325927734375)]","[(0, 25408.6796875), (1, 16277.115234375)]","[(0, 5561.53564453125), (1, 5388.775390625)]","[(0, 9202.484375), (1, 3364.25634765625)]","[(0, 5297.4091796875), (1, 5010.05029296875)]","[(0, 1829.8663330078125), (1, 2407.986572265625)]","[(0, 5238.80419921875), (1, 5429.3310546875)]","[(0, 5910.216796875), (1, 4430.5810546875)]","[(0, 5025.54052734375), (1, 4302.744140625)]","[(0, 2047.6241455078125), (1, 1906.518798828125)]","[(0, 1895.57568359375), (1, 1952.52001953125)]","[(0, 5998.93408203125), (1, 7889.51953125)]","[(0, 1957.9041748046875), (1, 2004.20458984375)]","[(0, 2435.72314453125), (1, 1881.68994140625)]","[(0, 2994.281005859375), (1, 4272.8603515625)]"
5,"[(0, 2473.6787109375), (1, 2690.98779296875)]","[(0, 3026.068115234375), (1, 3716.42041015625)]","[(0, 2554.1083984375), (1, 3393.194580078125)]","[(0, 3716.541015625), (1, 2635.156982421875)]","[(0, 3595.07373046875), (1, 2350.23486328125)]","[(0, 1882.9708251953125), (1, 1020.8442993164062)]","[(0, 5999.0654296875), (1, 6357.4248046875)]","[(0, 7799.1650390625), (1, 4914.6328125)]","[(0, 12449.0009765625), (1, 3473.960205078125)]","[(0, 93619.9375), (1, 79817.375)]","[(0, 7745.6484375), (1, 7948.7587890625)]","[(0, 6924.8037109375), (1, 2612.447998046875)]","[(0, 6046.3759765625), (1, 5941.9951171875)]","[(0, 3203.436767578125), (1, 4128.97607421875)]","[(0, 5150.11279296875), (1, 6028.009765625)]","[(0, 1931.010498046875), (1, 1768.6993408203125)]","[(0, 3006.917724609375), (1, 2513.281982421875)]","[(0, 3067.24755859375), (1, 2681.264892578125)]","[(0, 21546.90234375), (1, 20720.5625)]","[(0, 5403.98291015625), (1, 31014.431640625)]","[(0, 1352.643310546875), (1, 1357.53466796875)]","[(0, 3412.321044921875), (1, 2596.412841796875)]","[(0, 889.9547729492188), (1, 920.2896728515625)]"
6,"[(0, 1169.22119140625), (1, 1396.5240478515625)]","[(0, 4696.521484375), (1, 5074.11376953125)]","[(0, 3646.857421875), (1, 4624.71875)]","[(0, 2232.566162109375), (1, 1548.3577880859375)]","[(0, 1249.2333984375), (1, 1501.0003662109375)]","[(0, 1494.6988525390625), (1, 779.3179931640625)]","[(0, 5471.66357421875), (1, 5336.4169921875)]","[(0, 10359.83203125), (1, 2847.5439453125)]","[(0, 10813.240234375), (1, 3579.517822265625)]","[(0, 77244.2890625), (1, 166918.484375)]","[(0, 4417.1689453125), (1, 4636.041015625)]","[(0, 20044.884765625), (1, 6766.30712890625)]","[(0, 4322.2138671875), (1, 5843.23828125)]","[(0, 5226.1640625), (1, 6416.568359375)]","[(0, 8772.3583984375), (1, 5838.35888671875)]","[(0, 8519.2138671875), (1, 7278.12646484375)]","[(0, 5386.427734375), (1, 5435.9990234375)]","[(0, 3825.337646484375), (1, 3773.88720703125)]","[(0, 4663.783203125), (1, 3390.904296875)]","[(0, 5561.1962890625), (1, 7868.40478515625)]","[(0, 3451.494384765625), (1, 3700.332763671875)]","[(0, 3315.078125), (1, 2313.384033203125)]","[(0, 2493.168212890625), (1, 2093.278564453125)]"
7,"[(0, 3511.64990234375), (1, 3072.130615234375)]","[(0, 3814.51806640625), (1, 4499.49853515625)]","[(0, 3274.244873046875), (1, 4215.0810546875)]","[(0, 3150.65185546875), (1, 4354.84619140625)]","[(0, 822.1133422851562), (1, 1001.0511474609375)]","[(0, 2415.54345703125), (1, 1544.11328125)]","[(0, 3242.811767578125), (1, 3453.51611328125)]","[(0, 11525.1220703125), (1, 1882.812744140625)]","[(0, 12281.2109375), (1, 1735.01318359375)]","[(0, 48193.6171875), (1, 43518.921875)]","[(0, 5993.4443359375), (1, 6302.06982421875)]","[(0, 6428.46923828125), (1, 3002.553466796875)]","[(0, 3983.115966796875), (1, 5802.638671875)]","[(0, 9648.435546875), (1, 10160.5693359375)]","[(0, 6300.693359375), (1, 4494.91796875)]","[(0, 5126.64501953125), (1, 6488.84423828125)]","[(0, 3159.642578125), (1, 3324.01220703125)]","[(0, 2486.932373046875), (1, 3583.285400390625)]","[(0, 5619.703125), (1, 3704.396484375)]","[(0, 7703.96630859375), (1, 27880.330078125)]","[(0, 2434.7568359375), (1, 2249.313720703125)]","[(0, 2874.079345703125), (1, 2050.933837890625)]","[(0, 4551.9208984375), (1, 6405.12939453125)]"
8,"[(0, 1964.5318603515625), (1, 2108.964111328125)]","[(0, 5056.2841796875), (1, 6297.97216796875)]","[(0, 4721.00048828125), (1, 3722.4541015625)]","[(0, 1768.0103759765625), (1, 2464.407470703125)]","[(0, 691.9951171875), (1, 912.141357421875)]","[(0, 2257.852294921875), (1, 1441.5040283203125)]","[(0, 3539.41162109375), (1, 3207.043701171875)]","[(0, 10104.83203125), (1, 5360.39501953125)]","[(0, 8432.8193359375), (1, 3330.67236328125)]","[(0, 5570.607421875), (1, 4999.9267578125)]","[(0, 1900.9361572265625), (1, 2177.67236328125)]","[(0, 7359.06005859375), (1, 2532.365966796875)]","[(0, 14863.314453125), (1, 17458.384765625)]","[(0, 2315.7314453125), (1, 2530.46728515625)]","[(0, 6403.6572265625), (1, 4649.89111328125)]","[(0, 7862.66650390625), (1, 7531.591796875)]","[(0, 3074.674560546875), (1, 3002.854248046875)]","[(0, 1926.386474609375), (1, 1847.055419921875)]","[(0, 1789.392822265625), (1, 2532.713623046875)]","[(0, 3323.799560546875), (1, 4731.70947265625)]","[(0, 2254.9130859375), (1, 2417.8974609375)]","[(0, 1897.327392578125), (1, 2051.520751953125)]","[(0, 1223.4246826171875), (1, 1397.619384765625)]"
9,"[(0, 4582.09912109375), (1, 3845.803466796875)]","[(0, 4376.14111328125), (1, 5041.66064453125)]","[(0, 6584.9091796875), (1, 5240.6181640625)]","[(0, 2034.5084228515625), (1, 2737.75927734375)]","[(0, 3634.47607421875), (1, 4592.77001953125)]","[(0, 1836.116455078125), (1, 1010.1131591796875)]","[(0, 3336.66845703125), (1, 3807.04638671875)]","[(0, 9576.25390625), (1, 3891.03662109375)]","[(0, 6897.6552734375), (1, 3304.03125)]","[(0, 28251.0546875), (1, 29302.638671875)]","[(0, 1775.60986328125), (1, 1928.89306640625)]","[(0, 6474.052734375), (1, 2026.4481201171875)]","[(0, 17180.80078125), (1, 19928.650390625)]","[(0, 3663.628173828125), (1, 3743.6259765625)]","[(0, 7900.92626953125), (1, 6070.017578125)]","[(0, 5513.84228515625), (1, 5676.90380859375)]","[(0, 1852.7935791015625), (1, 1801.372314453125)]","[(0, 2780.632568359375), (1, 2995.114990234375)]","[(0, 3490.920654296875), (1, 3007.497314453125)]","[(0, 2333.65234375), (1, 4913.31591796875)]","[(0, 1485.44775390625), (1, 1414.3463134765625)]","[(0, 2650.2294921875), (1, 2884.3857421875)]","[(0, 2485.04052734375), (1, 2029.8406982421875)]"
