,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 8494.33984375), (1, 7922.66357421875)]","[(0, 3177.877197265625), (1, 2879.387939453125)]","[(0, 9023.8896484375), (1, 8821.4189453125)]","[(0, 5001.82958984375), (1, 5395.75390625)]","[(0, 3349.727783203125), (1, 3311.081298828125)]","[(0, 3214.364990234375), (1, 3531.22216796875)]","[(0, 6307.99853515625), (1, 6171.5068359375)]","[(0, 4439.759765625), (1, 3966.02880859375)]","[(0, 4731.65576171875), (1, 4759.484375)]","[(0, 3738.07470703125), (1, 3131.277099609375)]","[(0, 5132.505859375), (1, 5211.77001953125)]"
11,"[(0, 12061.8212890625), (1, 11980.84765625)]","[(0, 3512.9697265625), (1, 3250.38232421875)]","[(0, 3350.903564453125), (1, 3049.50537109375)]","[(0, 6186.96435546875), (1, 5819.61962890625)]","[(0, 3737.340576171875), (1, 2748.54931640625)]","[(0, 6998.86474609375), (1, 7342.6416015625)]","[(0, 6480.35302734375), (1, 6341.3359375)]","[(0, 3944.6259765625), (1, 2668.068603515625)]","[(0, 2297.075927734375), (1, 2842.56640625)]","[(0, 3259.719970703125), (1, 4771.55517578125)]","[(0, 4194.39404296875), (1, 4203.55615234375)]"
12,"[(0, 6502.7822265625), (1, 6471.3427734375)]","[(0, 3305.358154296875), (1, 3393.463134765625)]","[(0, 8552.2470703125), (1, 9451.87890625)]","[(0, 6046.90673828125), (1, 5902.736328125)]","[(0, 3729.47900390625), (1, 3985.080322265625)]","[(0, 6215.70068359375), (1, 5822.95068359375)]","[(0, 5275.27734375), (1, 4712.06689453125)]","[(0, 5940.15966796875), (1, 4475.10595703125)]","[(0, 2775.77880859375), (1, 3840.85546875)]","[(0, 4707.56640625), (1, 5060.64990234375)]","[(0, 5876.3828125), (1, 6070.22021484375)]"
13,"[(0, 4779.23291015625), (1, 4786.8369140625)]","[(0, 2730.041748046875), (1, 2869.23046875)]","[(0, 5928.1904296875), (1, 6029.50439453125)]","[(0, 9525.1748046875), (1, 9159.5107421875)]","[(0, 3994.8291015625), (1, 4364.32958984375)]","[(0, 5082.875), (1, 4871.919921875)]","[(0, 4708.0693359375), (1, 5026.50390625)]","[(0, 2922.970703125), (1, 4195.52197265625)]","[(0, 4119.642578125), (1, 2872.946044921875)]","[(0, 4362.01171875), (1, 4400.19140625)]","[(0, 2788.224365234375), (1, 2625.7333984375)]"
14,"[(0, 10311.6015625), (1, 10165.91015625)]","[(0, 3172.284423828125), (1, 3355.550048828125)]","[(0, 3735.170654296875), (1, 3637.8017578125)]","[(0, 10643.23046875), (1, 10678.7236328125)]","[(0, 4911.498046875), (1, 3372.30908203125)]","[(0, 6583.5654296875), (1, 6894.748046875)]","[(0, 3718.958984375), (1, 3473.860595703125)]","[(0, 3032.26171875), (1, 3065.872802734375)]","[(0, 3947.2451171875), (1, 3946.654296875)]","[(0, 3206.988525390625), (1, 3634.96142578125)]","[(0, 5988.3994140625), (1, 6413.85205078125)]"
15,"[(0, 8636.3798828125), (1, 8476.763671875)]","[(0, 4087.150390625), (1, 3966.92529296875)]","[(0, 3007.373779296875), (1, 2970.968017578125)]","[(0, 4558.4150390625), (1, 4998.73974609375)]","[(0, 3689.173095703125), (1, 3589.22607421875)]","[(0, 6626.55615234375), (1, 6917.17333984375)]","[(0, 5941.01513671875), (1, 6242.826171875)]","[(0, 3106.373291015625), (1, 3625.641357421875)]","[(0, 4083.7958984375), (1, 3451.415283203125)]","[(0, 3621.232177734375), (1, 4142.1015625)]","[(0, 2402.745849609375), (1, 2325.97802734375)]"
16,"[(0, 9037.7724609375), (1, 9048.44921875)]","[(0, 3951.55419921875), (1, 3902.099365234375)]","[(0, 6827.0869140625), (1, 6938.7724609375)]","[(0, 5974.7373046875), (1, 5554.34814453125)]","[(0, 4250.0771484375), (1, 4252.501953125)]","[(0, 5646.23583984375), (1, 5307.35595703125)]","[(0, 7818.251953125), (1, 7510.98486328125)]","[(0, 3440.47509765625), (1, 4999.7412109375)]","[(0, 2143.839111328125), (1, 2202.822021484375)]","[(0, 4731.9716796875), (1, 3640.62353515625)]","[(0, 4295.306640625), (1, 3994.4482421875)]"
17,"[(0, 9022.07421875), (1, 8770.609375)]","[(0, 4428.82373046875), (1, 4078.1796875)]","[(0, 6591.39306640625), (1, 6756.595703125)]","[(0, 4295.86376953125), (1, 4197.91943359375)]","[(0, 3920.0625), (1, 3970.142333984375)]","[(0, 5714.84033203125), (1, 5354.04443359375)]","[(0, 7249.41259765625), (1, 6914.06103515625)]","[(0, 3672.7236328125), (1, 3290.79248046875)]","[(0, 5247.3544921875), (1, 4637.82275390625)]","[(0, 4119.92138671875), (1, 4379.65234375)]","[(0, 6487.3525390625), (1, 6466.10498046875)]"
18,"[(0, 5482.9775390625), (1, 5657.5439453125)]","[(0, 3159.86865234375), (1, 3730.2900390625)]","[(0, 7336.4892578125), (1, 8100.294921875)]","[(0, 4565.90283203125), (1, 5022.57470703125)]","[(0, 7388.8701171875), (1, 5376.1171875)]","[(0, 5725.74560546875), (1, 6093.83349609375)]","[(0, 7857.3740234375), (1, 9154.8916015625)]","[(0, 6616.099609375), (1, 5850.30859375)]","[(0, 3194.58642578125), (1, 3177.289306640625)]","[(0, 5271.50537109375), (1, 5024.18017578125)]","[(0, 3368.009033203125), (1, 3002.207275390625)]"
19,"[(0, 8597.8466796875), (1, 8355.81640625)]","[(0, 3200.81982421875), (1, 3805.2568359375)]","[(0, 6361.1845703125), (1, 6846.2490234375)]","[(0, 5109.615234375), (1, 5080.24853515625)]","[(0, 4147.607421875), (1, 4367.6025390625)]","[(0, 6081.18896484375), (1, 5723.57275390625)]","[(0, 5837.61279296875), (1, 7003.2109375)]","[(0, 3701.81494140625), (1, 4813.7275390625)]","[(0, 4323.67724609375), (1, 2645.29296875)]","[(0, 2922.7880859375), (1, 2404.82421875)]","[(0, 5809.52734375), (1, 5488.654296875)]"
20,"[(0, 6517.3916015625), (1, 6610.01318359375)]","[(0, 3273.8046875), (1, 3769.98779296875)]","[(0, 7616.68896484375), (1, 7633.99609375)]","[(0, 4875.349609375), (1, 4732.44970703125)]","[(0, 6259.45263671875), (1, 4344.5380859375)]","[(0, 9730.5380859375), (1, 10079.2685546875)]","[(0, 4543.2080078125), (1, 4494.89208984375)]","[(0, 2857.03466796875), (1, 3283.16259765625)]","[(0, 2947.190185546875), (1, 2738.7763671875)]","[(0, 3722.745361328125), (1, 3520.7744140625)]","[(0, 6450.70703125), (1, 6152.8544921875)]"
21,"[(0, 9180.7802734375), (1, 9333.2744140625)]","[(0, 3382.326171875), (1, 3481.4853515625)]","[(0, 2972.0263671875), (1, 2870.40576171875)]","[(0, 6024.400390625), (1, 5776.12060546875)]","[(0, 4015.060302734375), (1, 4061.22265625)]","[(0, 4711.48291015625), (1, 5332.47900390625)]","[(0, 3732.727783203125), (1, 3835.021240234375)]","[(0, 2865.92138671875), (1, 2469.273681640625)]","[(0, 4052.877197265625), (1, 4178.94580078125)]","[(0, 2345.835693359375), (1, 2458.143798828125)]","[(0, 6759.02587890625), (1, 6785.427734375)]"
22,"[(0, 8187.70849609375), (1, 7587.22607421875)]","[(0, 3388.075927734375), (1, 3120.98583984375)]","[(0, 4936.3251953125), (1, 4789.9150390625)]","[(0, 10119.31640625), (1, 10131.14453125)]","[(0, 4728.87646484375), (1, 3553.935302734375)]","[(0, 9577.7060546875), (1, 8487.7646484375)]","[(0, 5966.6796875), (1, 5663.19580078125)]","[(0, 3524.567138671875), (1, 3381.59716796875)]","[(0, 5267.912109375), (1, 4245.44677734375)]","[(0, 3079.24072265625), (1, 3104.78271484375)]","[(0, 2727.0478515625), (1, 2602.55810546875)]"
23,"[(0, 11187.365234375), (1, 11114.7958984375)]","[(0, 6604.6826171875), (1, 7174.60205078125)]","[(0, 2805.020263671875), (1, 2935.7978515625)]","[(0, 6776.58154296875), (1, 7054.76025390625)]","[(0, 2669.215087890625), (1, 2743.96728515625)]","[(0, 9887.8720703125), (1, 9363.765625)]","[(0, 4384.3115234375), (1, 3746.290283203125)]","[(0, 3310.01416015625), (1, 3325.40380859375)]","[(0, 3726.89794921875), (1, 2782.47900390625)]","[(0, 2379.77734375), (1, 3288.618408203125)]","[(0, 5907.33203125), (1, 6175.82861328125)]"
24,"[(0, 8408.7041015625), (1, 8479.658203125)]","[(0, 5614.19140625), (1, 6152.419921875)]","[(0, 8964.1220703125), (1, 10331.98828125)]","[(0, 3047.84814453125), (1, 3088.012939453125)]","[(0, 4440.212890625), (1, 3161.906494140625)]","[(0, 5380.37451171875), (1, 5743.44287109375)]","[(0, 3506.422607421875), (1, 3142.84033203125)]","[(0, 5869.3203125), (1, 4834.6474609375)]","[(0, 5220.9033203125), (1, 4629.04296875)]","[(0, 3915.220458984375), (1, 3807.73583984375)]","[(0, 5258.78125), (1, 5305.38720703125)]"
25,"[(0, 6975.96826171875), (1, 7008.1083984375)]","[(0, 6646.4169921875), (1, 6307.80615234375)]","[(0, 10858.7294921875), (1, 11977.96875)]","[(0, 7206.56494140625), (1, 7220.41943359375)]","[(0, 4666.376953125), (1, 4015.087158203125)]","[(0, 3442.60546875), (1, 3727.95703125)]","[(0, 4257.9033203125), (1, 4504.27685546875)]","[(0, 2631.90087890625), (1, 2224.599609375)]","[(0, 4817.1767578125), (1, 4609.5673828125)]","[(0, 2175.570556640625), (1, 2206.785400390625)]","[(0, 5012.27294921875), (1, 4819.44677734375)]"
26,"[(0, 7853.6806640625), (1, 8234.37109375)]","[(0, 6142.43017578125), (1, 5918.7451171875)]","[(0, 10124.80859375), (1, 8868.34375)]","[(0, 8309.5576171875), (1, 7922.15771484375)]","[(0, 5595.4990234375), (1, 4588.72021484375)]","[(0, 4756.16748046875), (1, 4658.8623046875)]","[(0, 6964.74755859375), (1, 7645.63916015625)]","[(0, 4671.314453125), (1, 4040.88232421875)]","[(0, 3679.009033203125), (1, 4269.6748046875)]","[(0, 3086.755615234375), (1, 3341.830810546875)]","[(0, 5749.82763671875), (1, 5715.14013671875)]"
27,"[(0, 13611.302734375), (1, 13572.376953125)]","[(0, 3842.837646484375), (1, 3718.458984375)]","[(0, 5854.9189453125), (1, 5795.57080078125)]","[(0, 6499.6083984375), (1, 6462.46142578125)]","[(0, 4588.00244140625), (1, 4623.81005859375)]","[(0, 6819.80517578125), (1, 7750.01513671875)]","[(0, 6567.931640625), (1, 7788.447265625)]","[(0, 3709.1650390625), (1, 4389.38671875)]","[(0, 4781.7041015625), (1, 4190.34765625)]","[(0, 5470.927734375), (1, 5203.212890625)]","[(0, 3633.661865234375), (1, 3193.43505859375)]"
28,"[(0, 6209.041015625), (1, 6194.00146484375)]","[(0, 5902.86572265625), (1, 5725.205078125)]","[(0, 4391.01123046875), (1, 4283.7626953125)]","[(0, 4678.974609375), (1, 4654.3056640625)]","[(0, 4574.423828125), (1, 4520.310546875)]","[(0, 7972.48291015625), (1, 7277.80712890625)]","[(0, 9038.0654296875), (1, 9854.9609375)]","[(0, 4131.5205078125), (1, 4914.609375)]","[(0, 4129.95263671875), (1, 4086.799560546875)]","[(0, 4566.0595703125), (1, 4549.43408203125)]","[(0, 5583.1220703125), (1, 5828.6396484375)]"
29,"[(0, 7594.82666015625), (1, 7638.18359375)]","[(0, 5463.357421875), (1, 4693.51318359375)]","[(0, 3271.76953125), (1, 3286.235595703125)]","[(0, 5540.234375), (1, 5502.28076171875)]","[(0, 7292.73046875), (1, 5234.60400390625)]","[(0, 5746.056640625), (1, 5537.9677734375)]","[(0, 7608.927734375), (1, 7906.63232421875)]","[(0, 5586.5361328125), (1, 4480.14453125)]","[(0, 4295.68798828125), (1, 5481.81689453125)]","[(0, 4669.84912109375), (1, 4060.351318359375)]","[(0, 3810.3408203125), (1, 3689.662353515625)]"
30,"[(0, 9160.10546875), (1, 9033.2578125)]","[(0, 3897.7587890625), (1, 3858.50732421875)]","[(0, 11326.5703125), (1, 11265.607421875)]","[(0, 8000.68798828125), (1, 8040.92236328125)]","[(0, 8621.0), (1, 6080.42333984375)]","[(0, 5826.5556640625), (1, 6173.10791015625)]","[(0, 4054.183837890625), (1, 4128.6923828125)]","[(0, 2779.562744140625), (1, 2558.798095703125)]","[(0, 2500.140869140625), (1, 3068.953369140625)]","[(0, 3310.266845703125), (1, 3508.081787109375)]","[(0, 6273.69970703125), (1, 5683.31689453125)]"
31,"[(0, 7798.51806640625), (1, 7893.71875)]","[(0, 6496.29931640625), (1, 7084.45263671875)]","[(0, 4533.9931640625), (1, 4406.3310546875)]","[(0, 3974.6201171875), (1, 4334.33642578125)]","[(0, 5729.52001953125), (1, 6342.00048828125)]","[(0, 7150.35986328125), (1, 6850.6123046875)]","[(0, 4952.134765625), (1, 4860.8603515625)]","[(0, 4694.546875), (1, 4601.349609375)]","[(0, 3488.025634765625), (1, 4601.50341796875)]","[(0, 4937.82666015625), (1, 4591.01806640625)]","[(0, 4045.841064453125), (1, 3775.903076171875)]"
32,"[(0, 6774.8759765625), (1, 6742.71142578125)]","[(0, 6644.54736328125), (1, 6776.6396484375)]","[(0, 4608.0419921875), (1, 5170.10693359375)]","[(0, 5938.65869140625), (1, 5704.51611328125)]","[(0, 5257.01123046875), (1, 5865.02294921875)]","[(0, 8071.10009765625), (1, 8954.8095703125)]","[(0, 6362.45263671875), (1, 5677.17431640625)]","[(0, 2585.8486328125), (1, 3090.791259765625)]","[(0, 4082.829833984375), (1, 2920.585693359375)]","[(0, 3273.261474609375), (1, 3816.28662109375)]","[(0, 5619.96044921875), (1, 5781.45556640625)]"
33,"[(0, 9813.6572265625), (1, 10380.2841796875)]","[(0, 6857.638671875), (1, 6733.74072265625)]","[(0, 8770.6767578125), (1, 8484.2841796875)]","[(0, 6061.5947265625), (1, 6657.7412109375)]","[(0, 9727.1796875), (1, 6826.21484375)]","[(0, 5649.28955078125), (1, 6258.61083984375)]","[(0, 5350.30322265625), (1, 4618.7021484375)]","[(0, 4328.396484375), (1, 3817.163818359375)]","[(0, 3616.693603515625), (1, 2731.558837890625)]","[(0, 4619.7197265625), (1, 3846.324462890625)]","[(0, 3252.521728515625), (1, 2866.715576171875)]"
34,"[(0, 7114.81884765625), (1, 6629.052734375)]","[(0, 8228.349609375), (1, 7735.98486328125)]","[(0, 6774.1845703125), (1, 6694.5986328125)]","[(0, 6372.81884765625), (1, 6606.6357421875)]","[(0, 5194.75), (1, 4083.441162109375)]","[(0, 7604.3427734375), (1, 7285.95947265625)]","[(0, 4616.33349609375), (1, 4236.99755859375)]","[(0, 4093.578857421875), (1, 4579.26416015625)]","[(0, 2526.488525390625), (1, 2736.5244140625)]","[(0, 3752.0107421875), (1, 2969.561767578125)]","[(0, 4418.947265625), (1, 4244.4833984375)]"
35,"[(0, 9092.08984375), (1, 9060.0888671875)]","[(0, 5804.1884765625), (1, 5898.9716796875)]","[(0, 9690.0224609375), (1, 9791.435546875)]","[(0, 5517.361328125), (1, 5550.6787109375)]","[(0, 4136.0107421875), (1, 4039.445068359375)]","[(0, 7869.3203125), (1, 7527.77197265625)]","[(0, 8283.6611328125), (1, 8482.5703125)]","[(0, 6108.6357421875), (1, 5397.6376953125)]","[(0, 5318.28466796875), (1, 5032.2119140625)]","[(0, 5037.6328125), (1, 5471.0322265625)]","[(0, 4223.50732421875), (1, 4140.27294921875)]"
36,"[(0, 10935.0693359375), (1, 10750.9990234375)]","[(0, 5825.9501953125), (1, 5934.9501953125)]","[(0, 4441.0341796875), (1, 4193.8017578125)]","[(0, 6013.4140625), (1, 5874.80810546875)]","[(0, 4915.50927734375), (1, 4797.52685546875)]","[(0, 4090.75341796875), (1, 4507.61181640625)]","[(0, 7370.39599609375), (1, 8562.333984375)]","[(0, 4898.82568359375), (1, 5349.70068359375)]","[(0, 3831.3876953125), (1, 3063.736328125)]","[(0, 2530.3515625), (1, 2911.43359375)]","[(0, 8846.2978515625), (1, 8748.23046875)]"
37,"[(0, 11740.8515625), (1, 11197.67578125)]","[(0, 5976.72021484375), (1, 5545.5146484375)]","[(0, 5722.52490234375), (1, 5683.5615234375)]","[(0, 3991.84326171875), (1, 4258.09814453125)]","[(0, 3432.95361328125), (1, 3231.642333984375)]","[(0, 3494.368408203125), (1, 3892.472900390625)]","[(0, 6011.0517578125), (1, 6521.12109375)]","[(0, 2779.83837890625), (1, 2245.95703125)]","[(0, 3521.70458984375), (1, 3208.506103515625)]","[(0, 4208.9833984375), (1, 3942.89208984375)]","[(0, 3988.71142578125), (1, 3942.557373046875)]"
38,"[(0, 7129.53125), (1, 7150.2783203125)]","[(0, 5649.79638671875), (1, 5335.78076171875)]","[(0, 3139.640869140625), (1, 3278.581787109375)]","[(0, 5890.12890625), (1, 6225.732421875)]","[(0, 5641.47265625), (1, 3986.15234375)]","[(0, 4036.633544921875), (1, 3527.637451171875)]","[(0, 3745.84375), (1, 3806.498046875)]","[(0, 4469.91943359375), (1, 4010.01708984375)]","[(0, 3528.7578125), (1, 3971.589111328125)]","[(0, 2700.66748046875), (1, 2541.62646484375)]","[(0, 6436.73876953125), (1, 6715.29052734375)]"
39,"[(0, 6171.71923828125), (1, 6346.369140625)]","[(0, 3915.09716796875), (1, 3682.220703125)]","[(0, 10386.275390625), (1, 9115.0087890625)]","[(0, 6134.84912109375), (1, 5795.869140625)]","[(0, 5079.541015625), (1, 3446.685546875)]","[(0, 3139.24560546875), (1, 2854.8271484375)]","[(0, 3652.050048828125), (1, 4173.0361328125)]","[(0, 2520.445556640625), (1, 2947.66650390625)]","[(0, 4350.5458984375), (1, 4039.41796875)]","[(0, 3235.31201171875), (1, 3672.3837890625)]","[(0, 6291.705078125), (1, 6409.64501953125)]"
40,"[(0, 7105.0888671875), (1, 7187.73046875)]","[(0, 3143.65869140625), (1, 3005.123291015625)]","[(0, 5486.4140625), (1, 5267.5654296875)]","[(0, 4236.85595703125), (1, 4385.4453125)]","[(0, 3437.3271484375), (1, 3696.900634765625)]","[(0, 4930.4345703125), (1, 5157.65771484375)]","[(0, 4863.689453125), (1, 4425.85986328125)]","[(0, 3445.37744140625), (1, 3155.3515625)]","[(0, 2354.213134765625), (1, 2629.611328125)]","[(0, 2997.00927734375), (1, 3580.600341796875)]","[(0, 6365.8154296875), (1, 6996.2421875)]"
41,"[(0, 8620.91015625), (1, 8928.0166015625)]","[(0, 4423.9267578125), (1, 3984.517822265625)]","[(0, 9562.9482421875), (1, 9516.9482421875)]","[(0, 4709.87451171875), (1, 4771.5048828125)]","[(0, 3561.372802734375), (1, 3763.313720703125)]","[(0, 5871.04443359375), (1, 5843.02099609375)]","[(0, 7010.43505859375), (1, 7803.93408203125)]","[(0, 4816.26708984375), (1, 3882.3408203125)]","[(0, 2801.864013671875), (1, 2788.580810546875)]","[(0, 4024.23388671875), (1, 3904.8798828125)]","[(0, 2863.6728515625), (1, 2643.63720703125)]"
42,"[(0, 9023.5537109375), (1, 9123.17578125)]","[(0, 6868.5693359375), (1, 6969.55126953125)]","[(0, 5182.6953125), (1, 5219.5693359375)]","[(0, 7788.6103515625), (1, 7434.9287109375)]","[(0, 5772.1123046875), (1, 4266.1748046875)]","[(0, 4458.322265625), (1, 3924.510009765625)]","[(0, 7405.44091796875), (1, 6920.8623046875)]","[(0, 4327.69921875), (1, 2891.93408203125)]","[(0, 3076.387451171875), (1, 3279.519775390625)]","[(0, 4230.97314453125), (1, 3348.19482421875)]","[(0, 6439.6181640625), (1, 6327.984375)]"
43,"[(0, 7469.36181640625), (1, 7046.03271484375)]","[(0, 6841.19091796875), (1, 7111.1494140625)]","[(0, 7501.43505859375), (1, 8580.5302734375)]","[(0, 6215.3037109375), (1, 6604.38037109375)]","[(0, 6548.44873046875), (1, 4660.94189453125)]","[(0, 2778.57421875), (1, 3027.2431640625)]","[(0, 5759.3388671875), (1, 5535.2802734375)]","[(0, 4539.517578125), (1, 4087.6689453125)]","[(0, 2995.84619140625), (1, 2476.277587890625)]","[(0, 4259.2880859375), (1, 4645.29052734375)]","[(0, 5330.6845703125), (1, 5070.490234375)]"
44,"[(0, 14767.8017578125), (1, 14733.1533203125)]","[(0, 6827.58154296875), (1, 6633.13818359375)]","[(0, 4729.00732421875), (1, 4601.13916015625)]","[(0, 3342.61767578125), (1, 3425.60498046875)]","[(0, 7476.630859375), (1, 5060.7607421875)]","[(0, 3859.427490234375), (1, 3684.46533203125)]","[(0, 6668.6259765625), (1, 5990.32373046875)]","[(0, 3680.05126953125), (1, 3005.756591796875)]","[(0, 4278.49169921875), (1, 3282.041748046875)]","[(0, 4274.49462890625), (1, 4248.0224609375)]","[(0, 3457.7080078125), (1, 3386.8935546875)]"
45,"[(0, 8783.32421875), (1, 9041.3505859375)]","[(0, 5655.1005859375), (1, 4991.037109375)]","[(0, 10854.763671875), (1, 10937.9267578125)]","[(0, 4742.14990234375), (1, 4578.330078125)]","[(0, 6629.4326171875), (1, 6765.55859375)]","[(0, 4034.11669921875), (1, 3576.692626953125)]","[(0, 3537.47802734375), (1, 3888.299072265625)]","[(0, 4390.01025390625), (1, 4539.8642578125)]","[(0, 4404.65478515625), (1, 3224.235595703125)]","[(0, 3325.708251953125), (1, 3786.5771484375)]","[(0, 7828.5478515625), (1, 7870.37109375)]"
