,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 448.79638671875), (1, 468.1061096191406)]","[(0, 269.8989562988281), (1, 290.6424560546875)]","[(0, 2486.88232421875), (1, 2061.820068359375)]","[(0, 1144.9656982421875), (1, 933.9124145507812)]","[(0, 3024.21044921875), (1, 1339.531494140625)]","[(0, 2511.823974609375), (1, 2743.8193359375)]","[(0, 3792.69580078125), (1, 3925.108642578125)]","[(0, 449.20123291015625), (1, 329.6092529296875)]","[(3, 23.68453025817871), (4, 24.459837072035846), (1, 31.3605712890625), (5, 33.44826049804688), (0, 42.547825404575896), (2, 55.87327693058894)]","[(0, 2012.1505126953125), (1, 2515.976318359375)]","[(3, 19.047938755580358), (0, 24.128550211588543), (4, 24.728875732421876), (5, 33.85802283653846), (2, 41.889673406427555), (1, 63.86904672475961)]","[(0, 1688.24951171875), (1, 1396.871826171875)]","[(4, 165.1695001775568), (5, 167.4257080078125), (1, 207.8995028409091), (3, 209.22216796875), (2, 222.731982421875), (0, 281.2784912109375)]","[(0, 3439.56982421875), (1, 3351.149658203125)]"
1,"[(0, 435.7868347167969), (1, 495.729248046875)]","[(0, 443.4698181152344), (1, 529.1236572265625)]","[(0, 483.80047607421875), (1, 373.634765625)]","[(0, 1851.51025390625), (1, 1476.1591796875)]","[(0, 1701.225341796875), (1, 918.1134643554688)]","[(0, 2353.142333984375), (1, 2194.465087890625)]","[(0, 2973.281005859375), (1, 3310.935791015625)]","[(0, 483.0568542480469), (1, 300.6286926269531)]","[(4, 67.25823974609375), (3, 73.08095703125), (1, 77.10603471235795), (5, 77.89556884765625), (0, 88.40224609375), (2, 89.31891479492188)]","[(0, 1035.1827392578125), (1, 981.4343872070312)]","[(5, 186.6780450994318), (3, 200.67808948863637), (4, 215.49735514322916), (2, 260.17196377840907), (0, 295.09108664772725), (1, 299.5866292317708)]","[(0, 675.0358276367188), (1, 774.2095336914062)]","[(1, 55.516065325055806), (4, 57.323890686035156), (2, 81.19676208496094), (5, 83.00392368861607), (0, 95.81850022536058), (3, 97.6915283203125)]","[(0, 699.4176635742188), (1, 648.5302124023438)]"
2,"[(0, 656.728271484375), (1, 657.958251953125)]","[(0, 399.1430358886719), (1, 428.1052551269531)]","[(0, 1472.212158203125), (1, 1407.4677734375)]","[(0, 1054.689208984375), (1, 1484.0296630859375)]","[(0, 1128.1561279296875), (1, 1075.21630859375)]","[(0, 4710.1083984375), (1, 4807.70361328125)]","[(0, 939.313720703125), (1, 1009.9705200195312)]","[(0, 353.19140625), (1, 276.3238525390625)]","[(1, 40.16220703125), (2, 42.79961722237723), (4, 73.80141038161058), (5, 78.29260762532552), (0, 79.07605919471153), (3, 170.64796031605113)]","[(0, 1376.543212890625), (1, 742.5971069335938)]","[(4, 82.30844552176339), (1, 88.90432739257812), (3, 110.5391376201923), (5, 127.09597778320312), (0, 156.2482355291193), (2, 156.464306640625)]","[(0, 2154.17626953125), (1, 2044.3118896484375)]","[(1, 63.96549294211648), (4, 69.66251442649148), (2, 75.44600830078124), (5, 81.5964599609375), (0, 91.0287353515625), (3, 96.28276977539062)]","[(0, 1272.1251220703125), (1, 1032.9747314453125)]"
3,"[(0, 700.056640625), (1, 851.1239013671875)]","[(0, 313.9386291503906), (1, 335.6220397949219)]","[(0, 6263.74609375), (1, 3366.984375)]","[(0, 1996.1463623046875), (1, 3054.281494140625)]","[(0, 1140.8548583984375), (1, 1206.335693359375)]","[(0, 1299.958740234375), (1, 1412.5050048828125)]","[(0, 2260.060791015625), (1, 2329.656494140625)]","[(0, 1918.00341796875), (1, 1150.10107421875)]","[(4, 94.8415860262784), (1, 103.82025701349431), (3, 110.8845947265625), (0, 118.45587158203125), (5, 120.20640869140625), (2, 128.7913818359375)]","[(0, 759.9039916992188), (1, 730.5559692382812)]","[(2, 129.43641153971353), (0, 137.0556844075521), (1, 175.17424128605768), (5, 182.97772216796875), (4, 187.6761756310096), (3, 191.8803914388021)]","[(0, 1067.645751953125), (1, 583.8889770507812)]","[(1, 177.50173117897728), (4, 177.74210981889203), (5, 204.183349609375), (2, 206.280810546875), (3, 240.203466796875), (0, 243.5286376953125)]","[(0, 2375.879150390625), (1, 2281.31591796875)]"
4,"[(0, 453.3808898925781), (1, 678.6531372070312)]","[(0, 178.21029663085938), (1, 142.2095489501953)]","[(0, 5858.53271484375), (1, 4246.6533203125)]","[(0, 2092.76953125), (1, 3137.405029296875)]","[(0, 3452.337158203125), (1, 1855.4742431640625)]","[(0, 1553.119873046875), (1, 1448.6986083984375)]","[(0, 1478.643798828125), (1, 1484.828857421875)]","[(0, 798.4638671875), (1, 819.6591186523438)]","[(3, 36.15712229410807), (4, 38.75535365513393), (1, 43.21024169921875), (0, 53.2431640625), (5, 73.60512797037761), (2, 83.42579064002403)]","[(0, 2646.00439453125), (1, 2066.41455078125)]","[(1, 68.12331281389508), (2, 69.02979924128606), (5, 82.1509501139323), (4, 83.538330078125), (0, 122.65438842773438), (3, 127.4581298828125)]","[(0, 350.345947265625), (1, 270.2579040527344)]","[(4, 45.70063400268555), (1, 46.71269989013672), (0, 54.83750261579241), (3, 55.75913347516741), (5, 72.44368634905133), (2, 73.37649100167411)]","[(0, 1971.0296630859375), (1, 1964.3089599609375)]"
5,"[(0, 588.9977416992188), (1, 768.9252319335938)]","[(0, 128.77481079101562), (1, 103.63764953613281)]","[(0, 2272.552001953125), (1, 1501.1485595703125)]","[(0, 1939.012939453125), (1, 1778.394287109375)]","[(0, 2766.2060546875), (1, 1576.5191650390625)]","[(0, 2590.29638671875), (1, 2688.7314453125)]","[(0, 1516.683349609375), (1, 1584.7261962890625)]","[(0, 929.5465087890625), (1, 741.0732421875)]","[(2, 55.617218017578125), (1, 58.54726340553977), (5, 61.143182373046876), (4, 61.77056329900568), (0, 68.73690185546874), (3, 69.81342163085938)]","[(0, 1355.8094482421875), (1, 1113.344482421875)]","[(2, 28.537400465745193), (4, 37.06550480769231), (5, 42.259544372558594), (1, 42.411769321986604), (0, 43.486287434895836), (3, 62.06043035333807)]","[(0, 523.396484375), (1, 659.2398071289062)]","[(2, 173.1224920099432), (5, 177.69345925071022), (1, 183.7513427734375), (4, 184.2432861328125), (3, 200.3173828125), (0, 209.3619939630682)]","[(0, 1206.017578125), (1, 1057.7371826171875)]"
6,"[(0, 401.4422912597656), (1, 475.2789306640625)]","[(0, 239.30226135253906), (1, 389.3180236816406)]","[(0, 1499.5697021484375), (1, 1480.1463623046875)]","[(0, 1456.6124267578125), (1, 1373.7078857421875)]","[(0, 1581.1099853515625), (1, 1165.0126953125)]","[(0, 1613.26904296875), (1, 1574.7919921875)]","[(0, 6975.6357421875), (1, 8471.978515625)]","[(0, 525.7575073242188), (1, 529.9295654296875)]","[(1, 109.03157552083333), (4, 112.61240641276042), (2, 112.82142223011364), (5, 116.44551225142045), (3, 143.74214311079547), (0, 146.5230379971591)]","[(0, 869.5446166992188), (1, 697.7348022460938)]","[(4, 56.323351178850444), (3, 68.36283522385817), (1, 81.4165547688802), (5, 82.15999857584636), (0, 113.21586470170455), (2, 140.964599609375)]","[(0, 1035.200439453125), (1, 945.9083251953125)]","[(1, 40.676570638020834), (0, 45.19085693359375), (2, 55.78558819110577), (3, 59.43673095703125), (4, 71.59256744384766), (5, 75.82023402622768)]","[(0, 3079.930908203125), (1, 2897.5810546875)]"
7,"[(0, 431.28521728515625), (1, 542.357421875)]","[(0, 423.3953857421875), (1, 784.2540283203125)]","[(0, 988.8616943359375), (1, 817.7376098632812)]","[(0, 5205.15869140625), (1, 4599.1513671875)]","[(0, 1912.195556640625), (1, 1325.72021484375)]","[(0, 1422.7838134765625), (1, 1447.207275390625)]","[(0, 3969.490966796875), (1, 4443.6142578125)]","[(0, 1184.1221923828125), (1, 894.3206176757812)]","[(2, 54.749491373697914), (1, 56.92131423950195), (4, 64.04169573102679), (5, 69.61752554086539), (0, 84.64794049944196), (3, 93.66019694010417)]","[(0, 489.16571044921875), (1, 555.0694580078125)]","[(1, 146.47798295454547), (4, 175.1343994140625), (2, 191.4821533203125), (0, 199.7623046875), (3, 229.480859375), (5, 232.6934326171875)]","[(0, 837.6040649414062), (1, 773.7833251953125)]","[(1, 43.721121651785715), (4, 43.81671142578125), (2, 50.17890812800481), (5, 50.78812349759615), (0, 60.09593318058894), (3, 60.7502206655649)]","[(0, 2944.272705078125), (1, 2817.1337890625)]"
8,"[(0, 891.6550903320312), (1, 1246.0201416015625)]","[(0, 416.2175598144531), (1, 560.4935913085938)]","[(0, 4047.57373046875), (1, 4277.9814453125)]","[(0, 2561.39453125), (1, 2754.74609375)]","[(0, 3235.49072265625), (1, 1777.4796142578125)]","[(0, 2211.9169921875), (1, 2103.678955078125)]","[(0, 2553.087890625), (1, 2308.7412109375)]","[(0, 315.1094665527344), (1, 297.10784912109375)]","[(5, 23.240478515625), (4, 28.5625), (2, 28.62455037434896), (3, 34.7674072265625), (1, 35.17414855957031), (0, 43.20663655598958)]","[(0, 1490.6168212890625), (1, 1691.1839599609375)]","[(4, 25.3101863861084), (5, 32.35821533203125), (2, 39.145374004657455), (1, 39.87882080078125), (3, 45.66121564592634), (0, 56.24390117938702)]","[(0, 1220.1446533203125), (1, 1147.5986328125)]","[(2, 23.20058390299479), (5, 25.299298967633927), (1, 25.71575164794922), (4, 30.563545735677085), (0, 48.209302629743306), (3, 61.58830848106971)]","[(0, 398.0843505859375), (1, 362.4151306152344)]"
9,"[(0, 644.759765625), (1, 839.9406127929688)]","[(0, 290.25494384765625), (1, 318.8427429199219)]","[(0, 1474.90673828125), (1, 1227.2734375)]","[(0, 4107.6572265625), (1, 4452.216796875)]","[(0, 573.865234375), (1, 373.4132080078125)]","[(0, 1316.3218994140625), (1, 1295.8636474609375)]","[(0, 2161.702392578125), (1, 2264.6259765625)]","[(0, 673.5574340820312), (1, 437.40069580078125)]","[(2, 25.297814505440847), (1, 29.814298502604167), (5, 33.480499267578125), (4, 40.003997802734375), (0, 58.39753605769231), (3, 91.40195719401042)]","[(0, 497.3845520019531), (1, 676.6261596679688)]","[(4, 34.246378580729164), (3, 35.7230655445772), (0, 44.84029769897461), (5, 59.07139205932617), (1, 59.450723087086395), (2, 68.53317057291666)]","[(0, 1070.233154296875), (1, 1216.088134765625)]","[(1, 28.52288818359375), (4, 30.92943866436298), (2, 32.85049907977764), (5, 43.07701619466146), (0, 61.63636779785156), (3, 93.07036243785511)]","[(0, 1227.613525390625), (1, 1117.1612548828125)]"
