,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1464.0765380859375), (1, 1874.5863037109375)]","[(0, 673.6958618164062), (1, 577.5999145507812)]","[(0, 6533.8515625), (1, 6494.775390625)]","[(0, 2297.363037109375), (1, 2235.065185546875)]","[(0, 713.96923828125), (1, 598.5980224609375)]","[(0, 1916.866943359375), (1, 1896.3704833984375)]","[(0, 6558.267578125), (1, 9073.7509765625)]","[(0, 1388.4864501953125), (1, 1139.9625244140625)]","[(0, 2786.527099609375), (1, 2715.5458984375)]","[(0, 1537.5286865234375), (1, 1426.384765625)]","[(0, 2011.6688232421875), (1, 2066.883544921875)]"
11,"[(0, 1392.3995361328125), (1, 1776.2001953125)]","[(0, 558.0206909179688), (1, 488.0404357910156)]","[(0, 1236.96923828125), (1, 1174.322509765625)]","[(0, 2565.461181640625), (1, 2577.88818359375)]","[(0, 1507.4931640625), (1, 894.2297973632812)]","[(0, 5166.69140625), (1, 5323.10498046875)]","[(0, 6209.88818359375), (1, 8116.49462890625)]","[(0, 1335.8809814453125), (1, 1180.6033935546875)]","[(0, 910.7136840820312), (1, 810.9879150390625)]","[(0, 1730.1807861328125), (1, 1532.6871337890625)]","[(0, 1716.28515625), (1, 1767.288818359375)]"
12,"[(0, 2018.37451171875), (1, 2789.55712890625)]","[(0, 668.3230590820312), (1, 812.7451171875)]","[(0, 5004.88330078125), (1, 4966.31884765625)]","[(0, 3411.000244140625), (1, 3371.9521484375)]","[(0, 1728.4228515625), (1, 1443.33349609375)]","[(0, 5637.1484375), (1, 5474.2314453125)]","[(0, 5385.3896484375), (1, 5234.82861328125)]","[(0, 1571.584228515625), (1, 2066.4833984375)]","[(0, 903.7811279296875), (1, 1035.22265625)]","[(0, 2179.7490234375), (1, 1919.63037109375)]","[(0, 1805.152099609375), (1, 1816.7528076171875)]"
13,"[(0, 1761.30810546875), (1, 2407.264404296875)]","[(0, 876.5772705078125), (1, 1175.9884033203125)]","[(0, 2506.905029296875), (1, 2666.05419921875)]","[(0, 6110.45361328125), (1, 6147.64013671875)]","[(0, 1702.670654296875), (1, 1404.409423828125)]","[(0, 3244.701904296875), (1, 3247.838134765625)]","[(0, 4000.105224609375), (1, 3964.947021484375)]","[(0, 778.3787231445312), (1, 712.2251586914062)]","[(0, 1776.501708984375), (1, 1507.8203125)]","[(0, 3088.242919921875), (1, 3591.872802734375)]","[(0, 1136.4124755859375), (1, 1385.4898681640625)]"
14,"[(0, 1777.026123046875), (1, 2377.835205078125)]","[(0, 666.2637329101562), (1, 823.170166015625)]","[(0, 1583.4964599609375), (1, 1542.301513671875)]","[(0, 7759.79931640625), (1, 8322.16796875)]","[(0, 1973.49365234375), (1, 1177.978515625)]","[(0, 4480.91357421875), (1, 4533.4912109375)]","[(0, 3120.503662109375), (1, 3049.188232421875)]","[(0, 1384.0423583984375), (1, 1398.7327880859375)]","[(0, 1529.2086181640625), (1, 965.9423217773438)]","[(0, 1679.61767578125), (1, 2318.177490234375)]","[(0, 2315.77001953125), (1, 2396.826416015625)]"
15,"[(0, 1572.406494140625), (1, 1980.2664794921875)]","[(0, 600.60400390625), (1, 701.4563598632812)]","[(0, 1118.5369873046875), (1, 1041.3941650390625)]","[(0, 2017.8414306640625), (1, 2070.1669921875)]","[(0, 937.8287353515625), (1, 803.1337890625)]","[(0, 6228.8857421875), (1, 6406.13720703125)]","[(0, 4640.353515625), (1, 4886.376953125)]","[(0, 1149.9847412109375), (1, 1686.7054443359375)]","[(0, 1507.8441162109375), (1, 1857.9647216796875)]","[(0, 1161.17919921875), (1, 1100.03369140625)]","[(0, 981.98583984375), (1, 1212.5137939453125)]"
16,"[(0, 1770.60546875), (1, 2311.600830078125)]","[(0, 539.3721313476562), (1, 461.6995544433594)]","[(0, 3309.979248046875), (1, 3223.436279296875)]","[(0, 3061.145751953125), (1, 3073.3759765625)]","[(0, 1323.7430419921875), (1, 1146.4166259765625)]","[(0, 5185.24658203125), (1, 5036.75390625)]","[(0, 6510.328125), (1, 7072.044921875)]","[(0, 1304.3466796875), (1, 1384.3472900390625)]","[(0, 865.6541137695312), (1, 629.8593139648438)]","[(0, 1783.7183837890625), (1, 1601.55419921875)]","[(0, 1513.9066162109375), (1, 1787.1458740234375)]"
17,"[(0, 1368.854248046875), (1, 1811.5150146484375)]","[(0, 730.9281005859375), (1, 670.344970703125)]","[(0, 4061.691650390625), (1, 4001.963623046875)]","[(0, 1503.7857666015625), (1, 1594.5308837890625)]","[(0, 1305.3671875), (1, 1160.3289794921875)]","[(0, 3700.198486328125), (1, 3685.470458984375)]","[(0, 8443.796875), (1, 8938.5986328125)]","[(0, 1731.398193359375), (1, 1299.86328125)]","[(0, 1854.5277099609375), (1, 1996.182373046875)]","[(0, 2465.6357421875), (1, 2497.303955078125)]","[(0, 2365.7724609375), (1, 2454.77392578125)]"
18,"[(0, 1786.3587646484375), (1, 2376.958984375)]","[(0, 933.98681640625), (1, 1274.2117919921875)]","[(0, 3755.880859375), (1, 3361.555908203125)]","[(0, 2265.157470703125), (1, 2080.181884765625)]","[(0, 3298.229248046875), (1, 1883.0875244140625)]","[(0, 5635.98193359375), (1, 5734.01318359375)]","[(0, 5196.55810546875), (1, 5406.56591796875)]","[(0, 2560.3310546875), (1, 2888.353759765625)]","[(0, 1232.9642333984375), (1, 1418.3017578125)]","[(0, 1563.7762451171875), (1, 1282.8223876953125)]","[(0, 899.1100463867188), (1, 1061.0267333984375)]"
19,"[(0, 1543.3653564453125), (1, 2056.388427734375)]","[(0, 1207.010009765625), (1, 1829.2042236328125)]","[(0, 3080.656494140625), (1, 3068.13671875)]","[(0, 2092.577880859375), (1, 2199.45166015625)]","[(0, 844.4407958984375), (1, 712.942138671875)]","[(0, 5032.48583984375), (1, 5031.03173828125)]","[(0, 5231.5947265625), (1, 5524.57470703125)]","[(0, 1514.6943359375), (1, 1509.331787109375)]","[(0, 779.3822631835938), (1, 685.1820068359375)]","[(0, 1505.5106201171875), (1, 1342.536865234375)]","[(0, 2105.57080078125), (1, 2225.7666015625)]"
20,"[(0, 1554.9012451171875), (1, 2137.65087890625)]","[(0, 1048.4268798828125), (1, 1384.4246826171875)]","[(0, 5767.88037109375), (1, 5868.71044921875)]","[(0, 2631.556884765625), (1, 2724.985107421875)]","[(0, 3548.8076171875), (1, 2099.783447265625)]","[(0, 9251.982421875), (1, 9205.486328125)]","[(0, 4684.79248046875), (1, 4661.02197265625)]","[(0, 1438.427978515625), (1, 1343.609619140625)]","[(0, 1165.618408203125), (1, 963.1840209960938)]","[(0, 1670.849853515625), (1, 1609.5721435546875)]","[(0, 2275.4873046875), (1, 2296.57421875)]"
21,"[(0, 1559.6180419921875), (1, 2070.985595703125)]","[(0, 862.0366821289062), (1, 1068.703125)]","[(0, 962.453125), (1, 948.6732177734375)]","[(0, 2416.85791015625), (1, 2630.3173828125)]","[(0, 1212.0958251953125), (1, 1051.5035400390625)]","[(0, 3604.40771484375), (1, 3853.50634765625)]","[(0, 2676.5703125), (1, 2727.267578125)]","[(0, 1234.4136962890625), (1, 1279.494140625)]","[(0, 1645.2156982421875), (1, 1735.8514404296875)]","[(0, 721.2979736328125), (1, 756.9464111328125)]","[(0, 2290.628173828125), (1, 2328.041748046875)]"
22,"[(0, 1625.490234375), (1, 2196.405029296875)]","[(0, 573.7861938476562), (1, 495.54229736328125)]","[(0, 1662.6932373046875), (1, 1963.809814453125)]","[(0, 5248.00537109375), (1, 5642.671875)]","[(0, 2703.18994140625), (1, 1599.356201171875)]","[(0, 9067.384765625), (1, 8651.0693359375)]","[(0, 5497.06201171875), (1, 7303.4072265625)]","[(0, 1115.107421875), (1, 1405.35400390625)]","[(0, 1560.6015625), (1, 1808.9443359375)]","[(0, 1292.412109375), (1, 1626.416748046875)]","[(0, 859.91748046875), (1, 1003.8024291992188)]"
23,"[(0, 1972.5970458984375), (1, 2599.824462890625)]","[(0, 1350.3607177734375), (1, 1471.7508544921875)]","[(0, 828.1051025390625), (1, 887.3839111328125)]","[(0, 3929.127685546875), (1, 4149.02783203125)]","[(0, 1501.999267578125), (1, 1329.4417724609375)]","[(0, 9527.8818359375), (1, 9494.3671875)]","[(0, 2885.798828125), (1, 3660.65234375)]","[(0, 1410.4931640625), (1, 1395.7265625)]","[(0, 1378.21142578125), (1, 1268.1146240234375)]","[(0, 804.810302734375), (1, 916.65673828125)]","[(0, 3112.7490234375), (1, 3119.614013671875)]"
24,"[(0, 1849.4737548828125), (1, 2516.456298828125)]","[(0, 1592.47998046875), (1, 1792.821044921875)]","[(0, 7576.5966796875), (1, 7585.10595703125)]","[(0, 1525.8480224609375), (1, 1496.7784423828125)]","[(0, 2245.000732421875), (1, 1350.5030517578125)]","[(0, 2913.3125), (1, 2948.905029296875)]","[(0, 2065.955322265625), (1, 2035.239013671875)]","[(0, 1498.1109619140625), (1, 1347.5472412109375)]","[(0, 1528.07080078125), (1, 1864.6497802734375)]","[(0, 904.4817504882812), (1, 1669.4515380859375)]","[(0, 1442.8746337890625), (1, 1471.108154296875)]"
25,"[(0, 2057.065185546875), (1, 2773.111572265625)]","[(0, 1538.3572998046875), (1, 1525.188232421875)]","[(0, 5936.376953125), (1, 5786.76171875)]","[(0, 4782.73046875), (1, 4771.04541015625)]","[(0, 2247.330322265625), (1, 1472.0155029296875)]","[(0, 2464.94580078125), (1, 2551.165283203125)]","[(0, 3338.91259765625), (1, 3335.303466796875)]","[(0, 1041.2327880859375), (1, 916.9238891601562)]","[(0, 3204.029541015625), (1, 2734.117919921875)]","[(0, 602.7621459960938), (1, 946.901611328125)]","[(0, 1960.5771484375), (1, 2007.21240234375)]"
26,"[(0, 1932.9295654296875), (1, 2578.827392578125)]","[(0, 1089.636474609375), (1, 1077.315185546875)]","[(0, 5945.13037109375), (1, 6121.103515625)]","[(0, 4976.70654296875), (1, 4761.11376953125)]","[(0, 3171.343505859375), (1, 1963.9267578125)]","[(0, 4353.40087890625), (1, 4237.55908203125)]","[(0, 4265.2431640625), (1, 4354.4931640625)]","[(0, 1884.885009765625), (1, 1842.257080078125)]","[(0, 1283.6282958984375), (1, 843.51318359375)]","[(0, 1280.7296142578125), (1, 945.6715698242188)]","[(0, 2258.1689453125), (1, 2303.77490234375)]"
27,"[(0, 1402.5068359375), (1, 1822.5654296875)]","[(0, 541.6236572265625), (1, 467.7510986328125)]","[(0, 3213.813232421875), (1, 2718.175537109375)]","[(0, 4317.61572265625), (1, 4358.0244140625)]","[(0, 1489.200927734375), (1, 1254.5067138671875)]","[(0, 3668.10302734375), (1, 3753.109619140625)]","[(0, 4167.6865234375), (1, 4413.28271484375)]","[(0, 2213.168212890625), (1, 2790.182373046875)]","[(0, 1429.650634765625), (1, 1818.290283203125)]","[(0, 2493.08154296875), (1, 3016.60595703125)]","[(0, 995.519287109375), (1, 1189.5306396484375)]"
28,"[(0, 1820.69873046875), (1, 2417.226806640625)]","[(0, 1163.48876953125), (1, 1266.725830078125)]","[(0, 1769.7412109375), (1, 1632.4085693359375)]","[(0, 2382.658935546875), (1, 2558.785888671875)]","[(0, 1569.1580810546875), (1, 1291.643310546875)]","[(0, 3867.1904296875), (1, 3755.515625)]","[(0, 7001.2412109375), (1, 9413.7275390625)]","[(0, 948.607177734375), (1, 1340.6171875)]","[(0, 716.0008544921875), (1, 961.2239990234375)]","[(0, 1967.847900390625), (1, 1693.647705078125)]","[(0, 2775.532470703125), (1, 2831.011962890625)]"
29,"[(0, 2016.0380859375), (1, 2713.65087890625)]","[(0, 559.2940673828125), (1, 479.4338684082031)]","[(0, 1381.0784912109375), (1, 1361.6910400390625)]","[(0, 2296.9794921875), (1, 2317.297607421875)]","[(0, 4871.0048828125), (1, 3154.6748046875)]","[(0, 2313.194091796875), (1, 2315.136474609375)]","[(0, 6367.64306640625), (1, 8610.984375)]","[(0, 2011.537353515625), (1, 1558.9324951171875)]","[(0, 4173.71240234375), (1, 3000.11767578125)]","[(0, 2581.978515625), (1, 2372.486328125)]","[(0, 1634.811767578125), (1, 1922.0482177734375)]"
30,"[(0, 1627.4251708984375), (1, 2076.5693359375)]","[(0, 576.76904296875), (1, 507.6826171875)]","[(0, 6780.52490234375), (1, 6529.90283203125)]","[(0, 3864.0419921875), (1, 3914.458984375)]","[(0, 4639.951171875), (1, 2991.11865234375)]","[(0, 2778.11328125), (1, 2830.28857421875)]","[(0, 1891.7083740234375), (1, 1857.1488037109375)]","[(0, 1143.9898681640625), (1, 1146.969482421875)]","[(0, 1232.8531494140625), (1, 995.9423217773438)]","[(0, 1401.7613525390625), (1, 1191.84716796875)]","[(0, 2613.801025390625), (1, 3111.745849609375)]"
31,"[(0, 2476.0498046875), (1, 3279.39794921875)]","[(0, 1709.362548828125), (1, 1974.20703125)]","[(0, 2781.236083984375), (1, 2609.6962890625)]","[(0, 1644.7529296875), (1, 1743.2620849609375)]","[(0, 2195.214599609375), (1, 1966.8714599609375)]","[(0, 5686.3046875), (1, 5553.30517578125)]","[(0, 1705.113037109375), (1, 1742.9686279296875)]","[(0, 1151.8643798828125), (1, 848.9760131835938)]","[(0, 1123.4642333984375), (1, 1167.8599853515625)]","[(0, 2150.245849609375), (1, 3047.574951171875)]","[(0, 1440.1162109375), (1, 1730.893798828125)]"
32,"[(0, 1900.17041015625), (1, 2545.5146484375)]","[(0, 2210.41455078125), (1, 2289.326416015625)]","[(0, 1667.4752197265625), (1, 1905.1793212890625)]","[(0, 4532.8212890625), (1, 4529.07080078125)]","[(0, 2233.854736328125), (1, 2063.8955078125)]","[(0, 6394.662109375), (1, 6325.130859375)]","[(0, 3922.6689453125), (1, 4212.9833984375)]","[(0, 1103.889404296875), (1, 906.1397705078125)]","[(0, 1022.9381103515625), (1, 1403.2821044921875)]","[(0, 1249.5096435546875), (1, 1055.288330078125)]","[(0, 2954.94775390625), (1, 3078.119140625)]"
33,"[(0, 2154.564697265625), (1, 2961.929443359375)]","[(0, 1819.9176025390625), (1, 1832.6466064453125)]","[(0, 5297.83837890625), (1, 5493.3515625)]","[(0, 2526.33544921875), (1, 2507.483642578125)]","[(0, 6356.60595703125), (1, 3949.10888671875)]","[(0, 4597.06005859375), (1, 4854.19921875)]","[(0, 3422.068603515625), (1, 3787.1982421875)]","[(0, 1196.0634765625), (1, 1129.44580078125)]","[(0, 1323.64013671875), (1, 774.5581665039062)]","[(0, 2261.536376953125), (1, 2741.23388671875)]","[(0, 679.9899291992188), (1, 824.1422119140625)]"
34,"[(0, 1180.7752685546875), (1, 1527.5135498046875)]","[(0, 1402.2279052734375), (1, 1418.64404296875)]","[(0, 3184.323974609375), (1, 3133.469970703125)]","[(0, 4751.9599609375), (1, 4721.58544921875)]","[(0, 1863.99365234375), (1, 1302.525634765625)]","[(0, 10139.71875), (1, 9732.1240234375)]","[(0, 3406.124267578125), (1, 3152.479248046875)]","[(0, 2134.3427734375), (1, 3179.68701171875)]","[(0, 818.986328125), (1, 1231.6492919921875)]","[(0, 1384.04638671875), (1, 1041.8580322265625)]","[(0, 1740.2655029296875), (1, 2004.3861083984375)]"
35,"[(0, 2030.5338134765625), (1, 2736.862548828125)]","[(0, 1772.076904296875), (1, 1823.4521484375)]","[(0, 7956.16845703125), (1, 7776.84619140625)]","[(0, 3678.724853515625), (1, 3829.451416015625)]","[(0, 935.4384155273438), (1, 815.1502685546875)]","[(0, 9465.0751953125), (1, 9402.6376953125)]","[(0, 5938.02392578125), (1, 6292.5087890625)]","[(0, 2996.994873046875), (1, 3926.389404296875)]","[(0, 2798.023193359375), (1, 1822.646240234375)]","[(0, 2216.336669921875), (1, 2430.54150390625)]","[(0, 1867.3492431640625), (1, 2229.366455078125)]"
36,"[(0, 1413.8499755859375), (1, 1853.34228515625)]","[(0, 2400.2392578125), (1, 2587.670654296875)]","[(0, 1906.71337890625), (1, 1975.029052734375)]","[(0, 2926.09033203125), (1, 2889.81689453125)]","[(0, 1555.4775390625), (1, 1314.139404296875)]","[(0, 3016.86767578125), (1, 3065.373046875)]","[(0, 5568.1376953125), (1, 6973.52001953125)]","[(0, 1721.7960205078125), (1, 2266.833251953125)]","[(0, 1617.2625732421875), (1, 1544.77001953125)]","[(0, 700.82421875), (1, 531.2142944335938)]","[(0, 2315.478515625), (1, 2357.177490234375)]"
37,"[(0, 1602.76123046875), (1, 2166.34912109375)]","[(0, 2013.741943359375), (1, 2211.320068359375)]","[(0, 3323.527099609375), (1, 3321.55615234375)]","[(0, 1854.9052734375), (1, 1845.28857421875)]","[(0, 1838.3416748046875), (1, 1537.67236328125)]","[(0, 3011.248046875), (1, 3174.97509765625)]","[(0, 5578.48095703125), (1, 6735.01220703125)]","[(0, 981.57666015625), (1, 1094.970458984375)]","[(0, 1204.0977783203125), (1, 1868.4244384765625)]","[(0, 2326.5546875), (1, 2088.98681640625)]","[(0, 1890.451416015625), (1, 2252.93115234375)]"
38,"[(0, 1161.61572265625), (1, 1552.4520263671875)]","[(0, 1323.07470703125), (1, 1420.4356689453125)]","[(0, 1116.529541015625), (1, 1142.2843017578125)]","[(0, 3823.44482421875), (1, 3802.64111328125)]","[(0, 2522.150390625), (1, 1463.5865478515625)]","[(0, 2635.41455078125), (1, 2486.873046875)]","[(0, 2313.511962890625), (1, 2396.998046875)]","[(0, 1835.5352783203125), (1, 2212.655517578125)]","[(0, 1456.5645751953125), (1, 1558.096435546875)]","[(0, 1019.1375732421875), (1, 1238.7855224609375)]","[(0, 3979.292724609375), (1, 4038.913330078125)]"
39,"[(0, 1463.199951171875), (1, 1886.587158203125)]","[(0, 545.5799560546875), (1, 469.20379638671875)]","[(0, 8057.587890625), (1, 8181.16748046875)]","[(0, 3188.043212890625), (1, 3319.111572265625)]","[(0, 2101.863037109375), (1, 1225.6785888671875)]","[(0, 1461.9300537109375), (1, 1427.0140380859375)]","[(0, 2327.41162109375), (1, 2529.5322265625)]","[(0, 1129.489990234375), (1, 870.5133056640625)]","[(0, 1692.2230224609375), (1, 1637.342529296875)]","[(0, 1498.307373046875), (1, 1674.8909912109375)]","[(0, 2343.086669921875), (1, 2431.460693359375)]"
40,"[(0, 2124.99609375), (1, 2941.206787109375)]","[(0, 506.10546875), (1, 427.9672546386719)]","[(0, 2372.08349609375), (1, 2190.82763671875)]","[(0, 1515.1031494140625), (1, 1621.160888671875)]","[(0, 1003.5909423828125), (1, 884.7490844726562)]","[(0, 3850.350341796875), (1, 3953.3935546875)]","[(0, 3985.661865234375), (1, 3931.466552734375)]","[(0, 1357.1173095703125), (1, 1693.305419921875)]","[(0, 873.7283325195312), (1, 878.6742553710938)]","[(0, 1464.89013671875), (1, 1357.9005126953125)]","[(0, 2263.805419921875), (1, 2318.697021484375)]"
41,"[(0, 1608.1514892578125), (1, 2122.193115234375)]","[(0, 777.4891967773438), (1, 709.408203125)]","[(0, 6280.7099609375), (1, 5867.87060546875)]","[(0, 2416.119384765625), (1, 2495.474609375)]","[(0, 1028.3623046875), (1, 918.652099609375)]","[(0, 2617.72119140625), (1, 2650.185302734375)]","[(0, 3295.741943359375), (1, 3458.92822265625)]","[(0, 1458.24560546875), (1, 1132.9892578125)]","[(0, 1795.481689453125), (1, 1493.3446044921875)]","[(0, 1536.87548828125), (1, 1859.98486328125)]","[(0, 734.0562133789062), (1, 853.8046875)]"
42,"[(0, 1298.1802978515625), (1, 1765.808837890625)]","[(0, 1578.06103515625), (1, 1966.577880859375)]","[(0, 2461.800048828125), (1, 2255.925048828125)]","[(0, 3852.245849609375), (1, 3982.667724609375)]","[(0, 3548.506591796875), (1, 2177.834228515625)]","[(0, 2272.942138671875), (1, 2187.452880859375)]","[(0, 3273.82958984375), (1, 3397.766845703125)]","[(0, 1420.43505859375), (1, 1330.705810546875)]","[(0, 1313.89501953125), (1, 1162.5831298828125)]","[(0, 1261.4130859375), (1, 1512.489501953125)]","[(0, 2786.286865234375), (1, 2863.604736328125)]"
43,"[(0, 1493.0218505859375), (1, 1959.3751220703125)]","[(0, 2005.2216796875), (1, 2586.30517578125)]","[(0, 4549.2822265625), (1, 4624.56005859375)]","[(0, 3564.379638671875), (1, 3320.20703125)]","[(0, 3626.6650390625), (1, 2211.338134765625)]","[(0, 2022.3157958984375), (1, 2062.743408203125)]","[(0, 2864.607177734375), (1, 3235.9814453125)]","[(0, 1440.826416015625), (1, 1462.16357421875)]","[(0, 619.6301879882812), (1, 1012.302734375)]","[(0, 1096.826171875), (1, 1862.8055419921875)]","[(0, 2219.548583984375), (1, 2610.983154296875)]"
44,"[(0, 1631.5885009765625), (1, 2118.458251953125)]","[(0, 1698.5870361328125), (1, 1932.528564453125)]","[(0, 1803.7987060546875), (1, 1903.1590576171875)]","[(0, 1075.83837890625), (1, 1125.522216796875)]","[(0, 4552.38525390625), (1, 2870.633056640625)]","[(0, 3521.96630859375), (1, 3422.306884765625)]","[(0, 4546.423828125), (1, 4410.87158203125)]","[(0, 1598.904052734375), (1, 1428.4716796875)]","[(0, 1633.5672607421875), (1, 1452.245361328125)]","[(0, 1739.2484130859375), (1, 2094.797119140625)]","[(0, 1322.578369140625), (1, 1614.3570556640625)]"
