,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 1875.0413818359375), (1, 2274.051025390625)]","[(0, 1427.783935546875), (1, 1864.898681640625)]","[(0, 6562.6220703125), (1, 5302.220703125)]","[(0, 3507.74365234375), (1, 3184.396728515625)]","[(0, 7748.91357421875), (1, 6051.96630859375)]","[(0, 7397.775390625), (1, 8328.6787109375)]","[(0, 12936.4345703125), (1, 15472.2421875)]","[(0, 1864.9520263671875), (1, 1621.5172119140625)]","[(4, 101.65748506433823), (3, 119.20783996582031), (1, 129.9134521484375), (0, 167.92923409598214), (5, 184.10638020833332), (2, 269.9033954326923)]","[(0, 5880.15576171875), (1, 5631.25390625)]","[(4, 75.24420572916667), (3, 93.19198172433036), (0, 96.52225748697917), (5, 116.47239332932692), (1, 120.23411207932692), (2, 127.06296608664773)]","[(0, 4881.55615234375), (1, 3095.52294921875)]","[(4, 430.64058061079544), (1, 519.2055220170455), (3, 531.639306640625), (5, 536.05791015625), (2, 656.011279296875), (0, 664.228564453125)]","[(0, 11988.3681640625), (1, 10776.2509765625)]"
1,"[(0, 2172.69482421875), (1, 2562.2265625)]","[(0, 1944.849365234375), (1, 2582.085693359375)]","[(0, 2031.6834716796875), (1, 2028.387451171875)]","[(0, 5212.55029296875), (1, 4977.2666015625)]","[(0, 6650.98828125), (1, 4097.41845703125)]","[(0, 11015.296875), (1, 9828.13671875)]","[(0, 7188.82080078125), (1, 9149.0615234375)]","[(0, 2654.24853515625), (1, 1235.679931640625)]","[(4, 207.94371448863637), (1, 250.64197887073863), (3, 280.934521484375), (5, 293.3708740234375), (0, 344.6531005859375), (2, 355.3857421875)]","[(0, 3088.207275390625), (1, 2634.9560546875)]","[(4, 437.015625), (3, 550.6201615767045), (1, 577.839599609375), (5, 629.6548739346591), (0, 660.9206321022727), (2, 759.5848721590909)]","[(0, 1750.7509765625), (1, 2653.699462890625)]","[(4, 338.5787353515625), (1, 355.55702427455356), (5, 388.02280970982144), (2, 421.0777994791667), (3, 424.38929036458336), (0, 500.7624323918269)]","[(0, 3090.779541015625), (1, 3840.126708984375)]"
2,"[(0, 2630.38623046875), (1, 3107.9111328125)]","[(0, 1679.046875), (1, 2029.99853515625)]","[(0, 2811.30029296875), (1, 3059.251953125)]","[(0, 5473.3076171875), (1, 5345.62109375)]","[(0, 3444.5234375), (1, 3285.615234375)]","[(0, 13331.244140625), (1, 14134.10546875)]","[(0, 5889.2529296875), (1, 5174.44287109375)]","[(0, 1115.1239013671875), (1, 1419.472900390625)]","[(1, 136.2024169921875), (2, 175.778564453125), (4, 241.23484450120193), (0, 298.4767315204327), (5, 325.6593831380208), (3, 558.5923739346591)]","[(0, 2599.47119140625), (1, 2202.8837890625)]","[(4, 380.25624302455356), (1, 401.1328531901042), (3, 459.96127554086536), (5, 473.5659586588542), (2, 515.580859375), (0, 515.9443359375)]","[(0, 8138.158203125), (1, 8299.7529296875)]","[(1, 164.6461181640625), (4, 198.498046875), (2, 200.66563720703124), (0, 225.11376953125), (5, 243.9120361328125), (3, 278.7531982421875)]","[(0, 4358.6396484375), (1, 5150.9775390625)]"
3,"[(0, 2244.848876953125), (1, 2799.70751953125)]","[(0, 1367.53173828125), (1, 1591.5289306640625)]","[(0, 13774.953125), (1, 15329.5107421875)]","[(0, 9920.26953125), (1, 10024.4833984375)]","[(0, 3389.86962890625), (1, 3278.378662109375)]","[(0, 7554.1943359375), (1, 8110.49853515625)]","[(0, 12883.2236328125), (1, 14520.6943359375)]","[(0, 5408.35546875), (1, 4658.208984375)]","[(1, 265.2567249644886), (4, 290.1926935369318), (2, 352.1610595703125), (0, 357.0609130859375), (5, 397.2998046875), (3, 398.2690673828125)]","[(0, 1593.7698974609375), (1, 1794.68994140625)]","[(1, 429.62826772836536), (2, 470.7970377604167), (0, 478.7718098958333), (4, 497.3888972355769), (3, 641.2830810546875), (5, 643.3811442057291)]","[(0, 3434.250244140625), (1, 1924.3409423828125)]","[(4, 483.0739080255682), (1, 486.8515625), (5, 589.4888671875), (2, 595.420849609375), (3, 631.37880859375), (0, 642.894140625)]","[(0, 9738.6328125), (1, 8647.1025390625)]"
4,"[(0, 2138.851318359375), (1, 2647.89501953125)]","[(0, 1034.8885498046875), (1, 1048.597900390625)]","[(0, 19325.294921875), (1, 16482.294921875)]","[(0, 8089.43310546875), (1, 10185.55078125)]","[(0, 13216.982421875), (1, 7494.79248046875)]","[(0, 7385.185546875), (1, 6624.07958984375)]","[(0, 13125.19921875), (1, 11364.8515625)]","[(0, 3408.39892578125), (1, 2845.903076171875)]","[(3, 126.1673075358073), (4, 128.68348911830358), (0, 149.66031588040866), (1, 159.04410807291666), (5, 269.4075520833333), (2, 328.40865384615387)]","[(0, 6920.51220703125), (1, 6057.1337890625)]","[(1, 203.0594482421875), (2, 219.08467923677884), (4, 224.63976111778845), (5, 269.2668050130208), (0, 328.7204182942708), (3, 474.54567649147725)]","[(0, 741.7630004882812), (1, 984.6557006835938)]","[(1, 137.57090759277344), (4, 146.07125854492188), (0, 218.86565290178572), (3, 221.00422014508928), (2, 255.4271240234375), (5, 259.97384207589283)]","[(0, 7884.3818359375), (1, 6917.78759765625)]"
5,"[(0, 2193.183837890625), (1, 2673.212158203125)]","[(0, 771.6660766601562), (1, 750.7622680664062)]","[(0, 5269.5146484375), (1, 6604.16552734375)]","[(0, 4781.9501953125), (1, 5417.96728515625)]","[(0, 9870.6962890625), (1, 5903.87939453125)]","[(0, 8078.35498046875), (1, 9304.5595703125)]","[(0, 9224.107421875), (1, 10253.8828125)]","[(0, 3271.017578125), (1, 2716.206298828125)]","[(4, 148.7187832919034), (5, 174.8499267578125), (1, 192.1626864346591), (3, 208.9295654296875), (2, 231.1974609375), (0, 286.2085205078125)]","[(0, 2779.736328125), (1, 3733.482421875)]","[(4, 116.4107666015625), (2, 139.32457557091345), (5, 143.92853800455728), (1, 176.1580810546875), (0, 225.21040852864584), (3, 228.7904607599432)]","[(0, 1396.747802734375), (1, 1560.9117431640625)]","[(4, 589.7109781901041), (1, 619.5649820963541), (5, 735.76708984375), (3, 761.7342862215909), (2, 778.2047230113636), (0, 816.5282315340909)]","[(0, 3074.794677734375), (1, 3608.6455078125)]"
6,"[(0, 1944.2218017578125), (1, 2183.154541015625)]","[(0, 1953.6339111328125), (1, 3104.335693359375)]","[(0, 6333.3515625), (1, 5164.154296875)]","[(0, 5298.30859375), (1, 6728.54150390625)]","[(0, 4311.587890625), (1, 3498.34619140625)]","[(0, 7322.34912109375), (1, 6343.17431640625)]","[(0, 17077.560546875), (1, 16993.6796875)]","[(0, 1872.251220703125), (1, 1738.181396484375)]","[(4, 405.6693929036458), (1, 413.021240234375), (5, 488.3102361505682), (2, 497.6759144176136), (3, 520.5784357244319), (0, 535.0333806818181)]","[(0, 3807.376708984375), (1, 3476.19384765625)]","[(4, 189.11092703683036), (1, 252.2673543294271), (3, 256.3693284254808), (5, 329.8509114583333), (0, 357.67165305397725), (2, 419.1630859375)]","[(0, 4067.44384765625), (1, 2707.439208984375)]","[(1, 240.828173828125), (3, 241.520703125), (0, 256.5716552734375), (5, 281.48531668526783), (2, 294.54480919471155), (4, 346.8099060058594)]","[(0, 12283.9755859375), (1, 11286.9541015625)]"
7,"[(0, 2084.28857421875), (1, 2554.4140625)]","[(0, 2816.52783203125), (1, 4666.24365234375)]","[(0, 3267.1953125), (1, 3642.161865234375)]","[(0, 14220.0810546875), (1, 12693.5673828125)]","[(0, 4144.51953125), (1, 3183.786376953125)]","[(0, 4736.17919921875), (1, 5362.603515625)]","[(0, 11884.24609375), (1, 12677.888671875)]","[(0, 4108.24853515625), (1, 4462.8828125)]","[(4, 218.19231305803572), (3, 249.2418212890625), (5, 274.494384765625), (1, 279.19921875), (0, 315.53885323660717), (2, 332.04283854166664)]","[(0, 1712.500244140625), (1, 1988.3138427734375)]","[(1, 283.86210493607956), (2, 350.0525634765625), (4, 366.95234818892044), (0, 443.837548828125), (5, 467.5705078125), (3, 578.352880859375)]","[(0, 3319.97900390625), (1, 3133.275634765625)]","[(4, 110.69178989955357), (1, 113.588134765625), (5, 123.62965745192308), (2, 128.74043156550482), (3, 134.0260009765625), (0, 136.2870812049279)]","[(0, 9902.3193359375), (1, 9139.2509765625)]"
8,"[(0, 3203.98681640625), (1, 3905.3603515625)]","[(0, 2319.76953125), (1, 3486.6787109375)]","[(0, 9685.80078125), (1, 9015.51953125)]","[(0, 6965.0859375), (1, 7249.88916015625)]","[(0, 10703.734375), (1, 6567.25537109375)]","[(0, 7439.20556640625), (1, 6773.1181640625)]","[(0, 10154.7470703125), (1, 8463.919921875)]","[(0, 1722.815185546875), (1, 1650.12841796875)]","[(4, 81.81529998779297), (5, 87.21299641927084), (3, 96.0490966796875), (1, 112.1551284790039), (2, 123.0793212890625), (0, 133.14274088541666)]","[(0, 6003.626953125), (1, 7062.10400390625)]","[(4, 87.79756927490234), (1, 116.62511393229167), (2, 120.52955979567308), (5, 132.44220842633928), (0, 161.5218787560096), (3, 164.64332798549108)]","[(0, 3544.610107421875), (1, 3647.243408203125)]","[(4, 67.77631429036458), (1, 70.06079864501953), (2, 83.41285807291666), (5, 84.17857142857143), (3, 143.66471980168268), (0, 148.40761021205358)]","[(0, 1324.8038330078125), (1, 1617.6265869140625)]"
9,"[(0, 2468.3037109375), (1, 2994.17236328125)]","[(0, 1511.792236328125), (1, 1855.1600341796875)]","[(0, 3773.9736328125), (1, 4996.837890625)]","[(0, 15868.5791015625), (1, 16400.3203125)]","[(0, 2243.70361328125), (1, 1742.5107421875)]","[(0, 5698.6708984375), (1, 5341.044921875)]","[(0, 11765.353515625), (1, 13718.97265625)]","[(0, 3547.356201171875), (1, 2866.291748046875)]","[(4, 90.30030168805804), (5, 92.3639667217548), (1, 94.98523763020833), (2, 99.73155866350446), (0, 190.64362980769232), (3, 199.68107096354166)]","[(0, 1681.199462890625), (1, 2479.794189453125)]","[(4, 130.38288031684027), (3, 135.24652458639707), (0, 150.5894012451172), (1, 167.83246208639707), (5, 243.81422424316406), (2, 256.5875)]","[(0, 4947.603515625), (1, 4261.35595703125)]","[(1, 132.92108154296875), (2, 154.5069298377404), (4, 182.36985426682693), (5, 223.5394287109375), (0, 291.51995849609375), (3, 431.27268288352275)]","[(0, 4376.412109375), (1, 5396.83984375)]"
