,best
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.112
island-adjunct,0.712
island-complex-np,0.576
island-wh,1.0
principle_a_command,0.484
principle_a_locality,0.26
question-formation_or,0.78
question-formation_or_strict,0.046
question-formation_rr,0.764
question-formation_rr_strict,0.022
question-formation_sr,0.744
question-formation_sr_strict,0.02
wanna,1.0
