,epoch_2
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.178
island-adjunct,0.74
island-complex-np,0.162
island-wh,1.0
principle_a_command,0.51
principle_a_locality,0.276
question-formation_or,0.622
question-formation_or_strict,0.104
question-formation_rr,0.584
question-formation_rr_strict,0.094
question-formation_sr,0.652
question-formation_sr_strict,0.144
wanna,0.102
