,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1777.1431884765625), (1, 2240.999755859375)]","[(0, 795.7852783203125), (1, 688.5841064453125)]","[(0, 6514.48291015625), (1, 6507.76416015625)]","[(0, 2478.9677734375), (1, 2367.35009765625)]","[(0, 795.6763916015625), (1, 693.2881469726562)]","[(0, 2271.978759765625), (1, 2250.152587890625)]","[(0, 6117.78271484375), (1, 8262.068359375)]","[(0, 1489.4053955078125), (1, 1222.9644775390625)]","[(0, 3125.57275390625), (1, 2960.83056640625)]","[(0, 1682.2747802734375), (1, 1615.9573974609375)]","[(0, 2165.052978515625), (1, 2172.107421875)]"
11,"[(0, 1602.775634765625), (1, 1990.15869140625)]","[(0, 625.3280029296875), (1, 555.0453491210938)]","[(0, 1412.97314453125), (1, 1363.56494140625)]","[(0, 2729.5224609375), (1, 2724.267822265625)]","[(0, 1656.958984375), (1, 1040.8828125)]","[(0, 5034.43408203125), (1, 5130.3037109375)]","[(0, 5936.76171875), (1, 7584.8603515625)]","[(0, 1443.2508544921875), (1, 1359.234375)]","[(0, 1069.5428466796875), (1, 934.0464477539062)]","[(0, 1861.1824951171875), (1, 1713.174072265625)]","[(0, 1785.44921875), (1, 1778.2288818359375)]"
12,"[(0, 2396.83349609375), (1, 3249.659912109375)]","[(0, 798.7083129882812), (1, 927.4973754882812)]","[(0, 5098.77001953125), (1, 5108.314453125)]","[(0, 3536.428955078125), (1, 3528.44140625)]","[(0, 1790.5716552734375), (1, 1550.3436279296875)]","[(0, 5618.0205078125), (1, 5512.1279296875)]","[(0, 5387.33642578125), (1, 5301.59375)]","[(0, 1794.0704345703125), (1, 2223.07568359375)]","[(0, 1098.29736328125), (1, 1151.748046875)]","[(0, 2566.1279296875), (1, 2107.593994140625)]","[(0, 1965.7509765625), (1, 1919.1524658203125)]"
13,"[(0, 2054.785888671875), (1, 2755.705322265625)]","[(0, 1015.688232421875), (1, 1291.64453125)]","[(0, 2820.167236328125), (1, 2889.517578125)]","[(0, 6034.61279296875), (1, 6048.9599609375)]","[(0, 1753.1578369140625), (1, 1500.801513671875)]","[(0, 3449.128662109375), (1, 3455.2158203125)]","[(0, 4045.362548828125), (1, 3978.3251953125)]","[(0, 955.3153686523438), (1, 873.7570190429688)]","[(0, 1905.1793212890625), (1, 1772.98291015625)]","[(0, 3273.56103515625), (1, 3865.365234375)]","[(0, 1275.6336669921875), (1, 1544.7259521484375)]"
14,"[(0, 2052.142822265625), (1, 2696.4609375)]","[(0, 809.7039184570312), (1, 956.34033203125)]","[(0, 1708.0889892578125), (1, 1729.7247314453125)]","[(0, 7600.8701171875), (1, 8035.8935546875)]","[(0, 2071.80615234375), (1, 1296.295654296875)]","[(0, 4627.48486328125), (1, 4663.97021484375)]","[(0, 3287.009765625), (1, 3261.056640625)]","[(0, 1513.492919921875), (1, 1560.0926513671875)]","[(0, 1694.5032958984375), (1, 1103.19970703125)]","[(0, 1791.481201171875), (1, 2571.456298828125)]","[(0, 2367.484375), (1, 2385.19970703125)]"
15,"[(0, 1853.3131103515625), (1, 2277.625732421875)]","[(0, 757.902099609375), (1, 865.0455322265625)]","[(0, 1236.8087158203125), (1, 1163.8394775390625)]","[(0, 2162.883056640625), (1, 2173.7392578125)]","[(0, 997.8585205078125), (1, 881.9017944335938)]","[(0, 6102.17236328125), (1, 6221.458984375)]","[(0, 4771.359375), (1, 4966.14794921875)]","[(0, 1273.2181396484375), (1, 1788.1500244140625)]","[(0, 1703.4300537109375), (1, 2116.65087890625)]","[(0, 1376.632568359375), (1, 1242.30810546875)]","[(0, 1096.0533447265625), (1, 1335.469482421875)]"
16,"[(0, 2044.28271484375), (1, 2596.4052734375)]","[(0, 636.6746215820312), (1, 555.1380004882812)]","[(0, 3402.04052734375), (1, 3309.84375)]","[(0, 3244.900146484375), (1, 3224.0234375)]","[(0, 1408.62060546875), (1, 1257.6943359375)]","[(0, 5126.01953125), (1, 5018.7490234375)]","[(0, 6202.998046875), (1, 6751.8232421875)]","[(0, 1500.6990966796875), (1, 1588.1136474609375)]","[(0, 1088.285400390625), (1, 752.5367431640625)]","[(0, 1957.6800537109375), (1, 1890.269287109375)]","[(0, 1671.9705810546875), (1, 1946.71435546875)]"
17,"[(0, 1636.4666748046875), (1, 2135.400634765625)]","[(0, 835.10986328125), (1, 778.31005859375)]","[(0, 4104.25048828125), (1, 3990.530029296875)]","[(0, 1653.4239501953125), (1, 1710.681884765625)]","[(0, 1389.361328125), (1, 1267.8087158203125)]","[(0, 3858.713623046875), (1, 3853.8994140625)]","[(0, 7902.169921875), (1, 8382.841796875)]","[(0, 1968.668212890625), (1, 1545.4169921875)]","[(0, 1937.582275390625), (1, 2286.9326171875)]","[(0, 2626.694091796875), (1, 2652.92626953125)]","[(0, 2479.232421875), (1, 2481.22314453125)]"
18,"[(0, 2180.155517578125), (1, 2858.569091796875)]","[(0, 1099.099365234375), (1, 1429.4078369140625)]","[(0, 3813.645263671875), (1, 3437.0810546875)]","[(0, 2429.74560546875), (1, 2245.750244140625)]","[(0, 3401.326904296875), (1, 2024.9384765625)]","[(0, 5702.8681640625), (1, 5751.73681640625)]","[(0, 5441.6162109375), (1, 5485.10107421875)]","[(0, 2721.33349609375), (1, 3294.083251953125)]","[(0, 1327.259033203125), (1, 1538.2596435546875)]","[(0, 1669.8653564453125), (1, 1472.978271484375)]","[(0, 1038.6873779296875), (1, 1200.1888427734375)]"
19,"[(0, 1895.0308837890625), (1, 2495.00439453125)]","[(0, 1372.7996826171875), (1, 1972.8697509765625)]","[(0, 3208.083740234375), (1, 3188.45361328125)]","[(0, 2290.240234375), (1, 2377.030517578125)]","[(0, 922.5532836914062), (1, 807.0422973632812)]","[(0, 5138.5498046875), (1, 5158.33154296875)]","[(0, 5136.599609375), (1, 5251.85498046875)]","[(0, 1864.817626953125), (1, 1679.15966796875)]","[(0, 867.9584350585938), (1, 817.0836181640625)]","[(0, 1627.964599609375), (1, 1475.47998046875)]","[(0, 2238.513427734375), (1, 2309.8447265625)]"
20,"[(0, 1776.6881103515625), (1, 2356.8447265625)]","[(0, 1243.5545654296875), (1, 1584.06591796875)]","[(0, 5740.34912109375), (1, 5858.3203125)]","[(0, 2777.331787109375), (1, 2836.012451171875)]","[(0, 3640.803955078125), (1, 2245.60791015625)]","[(0, 9066.0185546875), (1, 8937.8134765625)]","[(0, 4924.79541015625), (1, 4962.45068359375)]","[(0, 1536.02197265625), (1, 1478.3878173828125)]","[(0, 1306.82763671875), (1, 1160.8282470703125)]","[(0, 1765.7237548828125), (1, 1845.2586669921875)]","[(0, 2442.9228515625), (1, 2405.594970703125)]"
21,"[(0, 1768.5491943359375), (1, 2278.83251953125)]","[(0, 1019.9022216796875), (1, 1240.7569580078125)]","[(0, 1073.0389404296875), (1, 1079.68505859375)]","[(0, 2537.278076171875), (1, 2720.747314453125)]","[(0, 1324.0631103515625), (1, 1181.834716796875)]","[(0, 3630.987548828125), (1, 3819.527099609375)]","[(0, 2870.154296875), (1, 2903.607421875)]","[(0, 1363.0494384765625), (1, 1412.807373046875)]","[(0, 1795.568115234375), (1, 1926.6905517578125)]","[(0, 801.9318237304688), (1, 841.2798461914062)]","[(0, 2391.779052734375), (1, 2369.734375)]"
22,"[(0, 1811.6522216796875), (1, 2389.929931640625)]","[(0, 683.2877197265625), (1, 596.7618408203125)]","[(0, 1778.8802490234375), (1, 2059.91162109375)]","[(0, 5280.0439453125), (1, 5566.63525390625)]","[(0, 2841.0517578125), (1, 1762.545654296875)]","[(0, 8632.8310546875), (1, 8358.2626953125)]","[(0, 5608.41162109375), (1, 7256.716796875)]","[(0, 1267.5706787109375), (1, 1560.39990234375)]","[(0, 1761.387939453125), (1, 2115.855712890625)]","[(0, 1427.8172607421875), (1, 1864.990234375)]","[(0, 962.3324584960938), (1, 1117.3392333984375)]"
23,"[(0, 2248.569580078125), (1, 2885.658203125)]","[(0, 1477.8656005859375), (1, 1581.16796875)]","[(0, 956.1744384765625), (1, 1028.99072265625)]","[(0, 4047.963623046875), (1, 4221.6748046875)]","[(0, 1705.270751953125), (1, 1534.5592041015625)]","[(0, 9267.4892578125), (1, 9362.2568359375)]","[(0, 2932.880615234375), (1, 3630.10791015625)]","[(0, 1545.62548828125), (1, 1557.5958251953125)]","[(0, 1505.647705078125), (1, 1451.960693359375)]","[(0, 953.6095581054688), (1, 1008.6066284179688)]","[(0, 3191.069580078125), (1, 3102.216552734375)]"
24,"[(0, 2128.87841796875), (1, 2843.347412109375)]","[(0, 1702.65771484375), (1, 1878.45458984375)]","[(0, 7338.224609375), (1, 7324.75830078125)]","[(0, 1666.193359375), (1, 1640.9910888671875)]","[(0, 2343.32568359375), (1, 1489.797607421875)]","[(0, 3027.46826171875), (1, 3033.548828125)]","[(0, 2178.99658203125), (1, 2174.7978515625)]","[(0, 1585.0284423828125), (1, 1425.8421630859375)]","[(0, 1774.6273193359375), (1, 2143.218505859375)]","[(0, 986.1912841796875), (1, 1846.1837158203125)]","[(0, 1609.4417724609375), (1, 1589.0408935546875)]"
25,"[(0, 2358.700927734375), (1, 3116.8662109375)]","[(0, 1681.8121337890625), (1, 1660.306884765625)]","[(0, 5883.74560546875), (1, 5716.39404296875)]","[(0, 4855.08349609375), (1, 4821.3408203125)]","[(0, 2382.80322265625), (1, 1627.657958984375)]","[(0, 2566.9638671875), (1, 2640.0078125)]","[(0, 3468.26318359375), (1, 3400.2177734375)]","[(0, 1164.5294189453125), (1, 1061.963134765625)]","[(0, 3482.22265625), (1, 2872.70361328125)]","[(0, 716.322509765625), (1, 1111.389892578125)]","[(0, 2026.1060791015625), (1, 2011.7138671875)]"
26,"[(0, 2191.296875), (1, 2839.63232421875)]","[(0, 1243.435302734375), (1, 1237.337890625)]","[(0, 5865.6943359375), (1, 6061.49658203125)]","[(0, 5136.310546875), (1, 4882.41748046875)]","[(0, 3287.9189453125), (1, 2134.1494140625)]","[(0, 4468.8837890625), (1, 4395.48974609375)]","[(0, 4192.9658203125), (1, 4251.72705078125)]","[(0, 2018.6373291015625), (1, 2117.851318359375)]","[(0, 1467.174072265625), (1, 962.9622192382812)]","[(0, 1448.766357421875), (1, 1104.9791259765625)]","[(0, 2338.724365234375), (1, 2310.51416015625)]"
27,"[(0, 1629.1690673828125), (1, 2059.949951171875)]","[(0, 645.3709106445312), (1, 562.6752319335938)]","[(0, 3358.63330078125), (1, 2869.90234375)]","[(0, 4347.443359375), (1, 4456.341796875)]","[(0, 1575.0869140625), (1, 1373.628662109375)]","[(0, 3648.885498046875), (1, 3679.06494140625)]","[(0, 4212.72607421875), (1, 4462.81884765625)]","[(0, 2485.95166015625), (1, 2993.307373046875)]","[(0, 1593.7166748046875), (1, 2120.400634765625)]","[(0, 2743.09716796875), (1, 3491.972900390625)]","[(0, 1127.0802001953125), (1, 1323.76953125)]"
28,"[(0, 2106.763916015625), (1, 2749.628173828125)]","[(0, 1313.5880126953125), (1, 1423.5567626953125)]","[(0, 1868.7789306640625), (1, 1738.57421875)]","[(0, 2590.82373046875), (1, 2707.014404296875)]","[(0, 1636.1390380859375), (1, 1397.4361572265625)]","[(0, 3876.469482421875), (1, 3805.728515625)]","[(0, 6861.80615234375), (1, 9176.4990234375)]","[(0, 1117.0765380859375), (1, 1487.360107421875)]","[(0, 825.0170288085938), (1, 1161.5469970703125)]","[(0, 2131.303955078125), (1, 1833.73828125)]","[(0, 2881.96044921875), (1, 2859.854736328125)]"
29,"[(0, 2338.570556640625), (1, 3084.91943359375)]","[(0, 653.0979614257812), (1, 567.9082641601562)]","[(0, 1516.021728515625), (1, 1505.1466064453125)]","[(0, 2484.11279296875), (1, 2455.98681640625)]","[(0, 4828.5693359375), (1, 3264.86865234375)]","[(0, 2502.884521484375), (1, 2513.895751953125)]","[(0, 6065.50439453125), (1, 8057.24951171875)]","[(0, 2134.5341796875), (1, 1730.2230224609375)]","[(0, 4502.1298828125), (1, 3205.138916015625)]","[(0, 2837.14208984375), (1, 2517.428466796875)]","[(0, 1789.8460693359375), (1, 2073.4052734375)]"
30,"[(0, 1782.13623046875), (1, 2211.71142578125)]","[(0, 691.5692749023438), (1, 615.6114501953125)]","[(0, 6646.1826171875), (1, 6431.2900390625)]","[(0, 3971.781982421875), (1, 4030.317626953125)]","[(0, 4700.814453125), (1, 3156.9619140625)]","[(0, 2936.60302734375), (1, 2966.93603515625)]","[(0, 2061.076904296875), (1, 2027.987060546875)]","[(0, 1273.0098876953125), (1, 1280.6484375)]","[(0, 1488.2589111328125), (1, 1184.642333984375)]","[(0, 1543.8048095703125), (1, 1312.5499267578125)]","[(0, 2718.711181640625), (1, 3201.011962890625)]"
31,"[(0, 2837.16748046875), (1, 3649.62353515625)]","[(0, 1864.6693115234375), (1, 2101.471435546875)]","[(0, 2969.00927734375), (1, 2808.49609375)]","[(0, 1798.75), (1, 1866.457275390625)]","[(0, 2359.884521484375), (1, 2161.593017578125)]","[(0, 5626.8466796875), (1, 5572.1748046875)]","[(0, 1877.05859375), (1, 1914.143310546875)]","[(0, 1316.0577392578125), (1, 967.7979736328125)]","[(0, 1313.3382568359375), (1, 1376.41650390625)]","[(0, 2238.67333984375), (1, 3336.906982421875)]","[(0, 1559.835205078125), (1, 1842.0015869140625)]"
32,"[(0, 2222.378173828125), (1, 2932.2177734375)]","[(0, 2396.201416015625), (1, 2470.142822265625)]","[(0, 1851.0133056640625), (1, 2106.2978515625)]","[(0, 4654.310546875), (1, 4631.7763671875)]","[(0, 2388.175537109375), (1, 2234.53662109375)]","[(0, 6366.5068359375), (1, 6222.88330078125)]","[(0, 3945.416259765625), (1, 4136.56298828125)]","[(0, 1213.736083984375), (1, 1016.6840209960938)]","[(0, 1124.404296875), (1, 1575.884033203125)]","[(0, 1470.2625732421875), (1, 1181.087158203125)]","[(0, 3032.851806640625), (1, 3060.83349609375)]"
33,"[(0, 2541.791259765625), (1, 3409.705810546875)]","[(0, 1992.8782958984375), (1, 1995.7835693359375)]","[(0, 5195.45849609375), (1, 5367.73046875)]","[(0, 2592.662841796875), (1, 2534.379638671875)]","[(0, 6230.2109375), (1, 4006.519287109375)]","[(0, 4527.75341796875), (1, 4729.23291015625)]","[(0, 3517.626220703125), (1, 3771.009033203125)]","[(0, 1388.0780029296875), (1, 1342.86083984375)]","[(0, 1444.232666015625), (1, 898.6964111328125)]","[(0, 2413.948486328125), (1, 3018.99169921875)]","[(0, 773.112060546875), (1, 921.9349365234375)]"
34,"[(0, 1371.0457763671875), (1, 1750.0430908203125)]","[(0, 1602.0614013671875), (1, 1629.38037109375)]","[(0, 3236.45654296875), (1, 3222.70458984375)]","[(0, 4912.3603515625), (1, 4824.4453125)]","[(0, 2096.045166015625), (1, 1497.2918701171875)]","[(0, 9939.3798828125), (1, 9697.501953125)]","[(0, 3490.9609375), (1, 3274.310546875)]","[(0, 2384.6640625), (1, 3376.232177734375)]","[(0, 967.1341552734375), (1, 1374.9786376953125)]","[(0, 1533.5015869140625), (1, 1281.1724853515625)]","[(0, 1840.3466796875), (1, 2092.00927734375)]"
35,"[(0, 2180.24169921875), (1, 2876.1796875)]","[(0, 1847.918701171875), (1, 1868.7335205078125)]","[(0, 7498.0380859375), (1, 7334.3837890625)]","[(0, 3862.46142578125), (1, 3983.982421875)]","[(0, 1117.514404296875), (1, 990.6102294921875)]","[(0, 9238.7744140625), (1, 9264.087890625)]","[(0, 6159.8232421875), (1, 6469.93603515625)]","[(0, 3014.661865234375), (1, 4049.75927734375)]","[(0, 3151.099609375), (1, 1993.222412109375)]","[(0, 2498.306884765625), (1, 2673.116455078125)]","[(0, 2028.2607421875), (1, 2392.439697265625)]"
36,"[(0, 1578.1444091796875), (1, 2022.8829345703125)]","[(0, 2472.888671875), (1, 2614.931884765625)]","[(0, 2013.509521484375), (1, 2066.774169921875)]","[(0, 3064.618896484375), (1, 3054.106689453125)]","[(0, 1674.2210693359375), (1, 1458.738037109375)]","[(0, 3078.35693359375), (1, 3107.52294921875)]","[(0, 5562.7080078125), (1, 6816.7880859375)]","[(0, 1911.8836669921875), (1, 2435.40478515625)]","[(0, 1760.7396240234375), (1, 1736.041015625)]","[(0, 806.1580810546875), (1, 632.011962890625)]","[(0, 2367.65380859375), (1, 2359.511962890625)]"
37,"[(0, 1883.09375), (1, 2489.585205078125)]","[(0, 2138.697021484375), (1, 2307.76708984375)]","[(0, 3452.386474609375), (1, 3466.206298828125)]","[(0, 1986.3692626953125), (1, 1960.03955078125)]","[(0, 1944.52294921875), (1, 1696.436279296875)]","[(0, 3088.281005859375), (1, 3208.631591796875)]","[(0, 5654.68505859375), (1, 6670.1337890625)]","[(0, 1064.3590087890625), (1, 1221.47900390625)]","[(0, 1375.3248291015625), (1, 2036.645751953125)]","[(0, 2457.950439453125), (1, 2298.575927734375)]","[(0, 2044.7750244140625), (1, 2411.78564453125)]"
38,"[(0, 1368.0972900390625), (1, 1774.984375)]","[(0, 1429.2457275390625), (1, 1509.4051513671875)]","[(0, 1268.931884765625), (1, 1313.0709228515625)]","[(0, 3933.36767578125), (1, 3880.17919921875)]","[(0, 2627.076171875), (1, 1615.01220703125)]","[(0, 2769.745849609375), (1, 2647.987060546875)]","[(0, 2430.7421875), (1, 2487.978515625)]","[(0, 1889.971923828125), (1, 2356.316650390625)]","[(0, 1684.4500732421875), (1, 1679.4407958984375)]","[(0, 1116.8570556640625), (1, 1373.795654296875)]","[(0, 4079.75537109375), (1, 4029.46044921875)]"
39,"[(0, 1692.1995849609375), (1, 2120.40283203125)]","[(0, 644.908935546875), (1, 560.8499755859375)]","[(0, 7825.15869140625), (1, 8064.02197265625)]","[(0, 3251.60986328125), (1, 3372.4541015625)]","[(0, 2212.197509765625), (1, 1365.701171875)]","[(0, 1636.4044189453125), (1, 1613.387451171875)]","[(0, 2433.098388671875), (1, 2581.454345703125)]","[(0, 1299.5943603515625), (1, 1019.6917724609375)]","[(0, 1874.7025146484375), (1, 1793.175048828125)]","[(0, 1743.638671875), (1, 1954.819091796875)]","[(0, 2384.783447265625), (1, 2393.900146484375)]"
40,"[(0, 2448.276611328125), (1, 3314.06982421875)]","[(0, 592.5132446289062), (1, 506.0096740722656)]","[(0, 2491.6875), (1, 2320.240966796875)]","[(0, 1692.573974609375), (1, 1766.4884033203125)]","[(0, 1119.9144287109375), (1, 1007.2642211914062)]","[(0, 3932.407470703125), (1, 3987.88623046875)]","[(0, 4214.99658203125), (1, 4243.09912109375)]","[(0, 1458.1927490234375), (1, 1876.7703857421875)]","[(0, 993.1211547851562), (1, 1029.56982421875)]","[(0, 1704.8365478515625), (1, 1500.6038818359375)]","[(0, 2376.421875), (1, 2363.202880859375)]"
41,"[(0, 1900.939697265625), (1, 2448.86181640625)]","[(0, 907.7203979492188), (1, 834.7086791992188)]","[(0, 6166.953125), (1, 5856.208984375)]","[(0, 2595.920166015625), (1, 2680.05810546875)]","[(0, 1155.6014404296875), (1, 1043.8421630859375)]","[(0, 2725.072021484375), (1, 2745.672607421875)]","[(0, 3402.682861328125), (1, 3529.949462890625)]","[(0, 1593.4249267578125), (1, 1294.3782958984375)]","[(0, 2283.71142578125), (1, 1802.0191650390625)]","[(0, 1750.686767578125), (1, 1987.991455078125)]","[(0, 836.701904296875), (1, 962.6697998046875)]"
42,"[(0, 1436.6964111328125), (1, 1902.579345703125)]","[(0, 1735.328369140625), (1, 2090.619140625)]","[(0, 2680.5810546875), (1, 2466.734130859375)]","[(0, 3958.93212890625), (1, 4071.86083984375)]","[(0, 3567.43017578125), (1, 2291.65380859375)]","[(0, 2366.8828125), (1, 2299.35205078125)]","[(0, 3391.49609375), (1, 3504.276611328125)]","[(0, 1510.1689453125), (1, 1507.9468994140625)]","[(0, 1448.0120849609375), (1, 1327.2147216796875)]","[(0, 1397.204833984375), (1, 1784.021240234375)]","[(0, 2865.516845703125), (1, 2848.183837890625)]"
43,"[(0, 1722.833251953125), (1, 2234.134033203125)]","[(0, 2145.21337890625), (1, 2664.343505859375)]","[(0, 4647.0146484375), (1, 4695.3125)]","[(0, 3739.26220703125), (1, 3457.355224609375)]","[(0, 3763.030029296875), (1, 2388.575439453125)]","[(0, 2121.52734375), (1, 2133.036376953125)]","[(0, 2998.598876953125), (1, 3292.0322265625)]","[(0, 1610.48046875), (1, 1609.332763671875)]","[(0, 708.6840209960938), (1, 1128.4166259765625)]","[(0, 1201.4022216796875), (1, 2020.1732177734375)]","[(0, 2308.872314453125), (1, 2667.1513671875)]"
44,"[(0, 1933.9630126953125), (1, 2468.471923828125)]","[(0, 1893.3580322265625), (1, 2119.733642578125)]","[(0, 1962.9127197265625), (1, 2074.020263671875)]","[(0, 1198.7149658203125), (1, 1250.0252685546875)]","[(0, 4644.103515625), (1, 3029.966552734375)]","[(0, 3718.65380859375), (1, 3666.06787109375)]","[(0, 4610.12548828125), (1, 4531.16162109375)]","[(0, 1750.8687744140625), (1, 1580.167724609375)]","[(0, 1764.7515869140625), (1, 1545.4598388671875)]","[(0, 1826.040771484375), (1, 2210.806884765625)]","[(0, 1467.250244140625), (1, 1765.348388671875)]"
