,best
anaphoric-one-semantics,0.256
anaphoric-one-syntax,0.414
island-adjunct,0.792
island-complex-np,0.426
island-wh,0.964
principle_a_command,0.498
principle_a_locality,0.26
question-formation_or,0.62
question-formation_or_strict,0.03
question-formation_rr,0.664
question-formation_rr_strict,0.016
question-formation_sr,0.726
question-formation_sr_strict,0.018
wanna,0.996
