,epoch_7
anaphoric-one-semantics,0.0
anaphoric-one-syntax,0.354
island-adjunct,0.814
island-complex-np,0.156
island-wh,1.0
principle_a_command,0.482
principle_a_locality,0.312
question-formation_or,0.504
question-formation_or_strict,0.134
question-formation_rr,0.42
question-formation_rr_strict,0.162
question-formation_sr,0.488
question-formation_sr_strict,0.174
wanna,0.48
