,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1089.9285888671875), (1, 1355.9549560546875)]","[(0, 393.622314453125), (1, 371.4281921386719)]","[(0, 18318.10546875), (1, 21937.244140625)]","[(0, 5820.99609375), (1, 5463.0078125)]","[(0, 2686.613037109375), (1, 1770.202880859375)]","[(0, 2075.428955078125), (1, 2316.86669921875)]","[(0, 24670.330078125), (1, 26688.447265625)]","[(0, 4721.51318359375), (1, 2415.9638671875)]","[(0, 2980.041259765625), (1, 3300.771484375)]","[(0, 2816.811279296875), (1, 1925.8262939453125)]","[(0, 10517.015625), (1, 7861.28662109375)]"
11,"[(0, 1027.386474609375), (1, 1237.1744384765625)]","[(0, 378.0417785644531), (1, 385.09619140625)]","[(0, 3016.44775390625), (1, 2254.17236328125)]","[(0, 4180.8037109375), (1, 3525.60595703125)]","[(0, 3938.46875), (1, 2278.81201171875)]","[(0, 11998.0439453125), (1, 13232.0537109375)]","[(0, 16226.8525390625), (1, 20570.513671875)]","[(0, 1817.7120361328125), (1, 1509.26611328125)]","[(0, 2602.192138671875), (1, 1760.2142333984375)]","[(0, 3024.244873046875), (1, 2128.478515625)]","[(0, 13748.32421875), (1, 10092.080078125)]"
12,"[(0, 1756.915283203125), (1, 2153.05810546875)]","[(0, 447.57696533203125), (1, 898.6663818359375)]","[(0, 19733.2890625), (1, 16695.8359375)]","[(0, 9492.3203125), (1, 9128.1181640625)]","[(0, 4997.38134765625), (1, 4044.568115234375)]","[(0, 12441.5830078125), (1, 11456.7294921875)]","[(0, 5521.4775390625), (1, 4992.6982421875)]","[(0, 2114.07568359375), (1, 1964.3192138671875)]","[(0, 1343.46923828125), (1, 1376.3778076171875)]","[(0, 2222.36669921875), (1, 2066.63916015625)]","[(0, 11937.0986328125), (1, 9527.0185546875)]"
13,"[(0, 1763.1231689453125), (1, 2183.324462890625)]","[(0, 775.687255859375), (1, 1822.4437255859375)]","[(0, 5290.07861328125), (1, 5001.83447265625)]","[(0, 30331.166015625), (1, 24917.349609375)]","[(0, 4899.685546875), (1, 3952.839111328125)]","[(0, 4236.55712890625), (1, 4010.6826171875)]","[(0, 16225.970703125), (1, 18351.064453125)]","[(0, 482.23681640625), (1, 394.8993835449219)]","[(0, 2961.1865234375), (1, 3118.10595703125)]","[(0, 6201.53173828125), (1, 6559.630859375)]","[(0, 3063.55224609375), (1, 2938.941162109375)]"
14,"[(0, 1463.6019287109375), (1, 1760.726318359375)]","[(0, 590.2032470703125), (1, 1135.324951171875)]","[(0, 2595.84326171875), (1, 2757.92431640625)]","[(0, 21456.265625), (1, 23974.78125)]","[(0, 5036.8447265625), (1, 2930.596435546875)]","[(0, 5845.26708984375), (1, 6175.1337890625)]","[(0, 7787.79296875), (1, 6615.38623046875)]","[(0, 3622.2509765625), (1, 2107.197998046875)]","[(0, 3485.139404296875), (1, 2203.2578125)]","[(0, 4948.31103515625), (1, 4813.57177734375)]","[(0, 17974.013671875), (1, 13576.3779296875)]"
15,"[(0, 793.7149658203125), (1, 893.7072143554688)]","[(0, 462.044921875), (1, 746.1832275390625)]","[(0, 2239.577880859375), (1, 2160.1435546875)]","[(0, 4533.44775390625), (1, 3543.373046875)]","[(0, 1956.2691650390625), (1, 1384.16845703125)]","[(0, 16912.46875), (1, 17917.572265625)]","[(0, 4639.8271484375), (1, 5260.45654296875)]","[(0, 3361.036376953125), (1, 2603.397216796875)]","[(0, 2967.32666015625), (1, 3844.13525390625)]","[(0, 987.2367553710938), (1, 745.838134765625)]","[(0, 1676.1485595703125), (1, 1436.03466796875)]"
16,"[(0, 1353.528564453125), (1, 1609.484619140625)]","[(0, 476.218994140625), (1, 447.7998352050781)]","[(0, 7071.033203125), (1, 5588.07080078125)]","[(0, 6016.431640625), (1, 6031.931640625)]","[(0, 3574.067138671875), (1, 3026.54736328125)]","[(0, 12564.9482421875), (1, 11805.005859375)]","[(0, 14054.5986328125), (1, 14055.0283203125)]","[(0, 1962.2783203125), (1, 1919.180908203125)]","[(0, 2314.76318359375), (1, 1034.56640625)]","[(0, 2058.3857421875), (1, 1754.2164306640625)]","[(0, 4455.75927734375), (1, 3994.947509765625)]"
17,"[(0, 1041.4681396484375), (1, 1344.75634765625)]","[(0, 430.6877746582031), (1, 435.1300964355469)]","[(0, 9995.0439453125), (1, 12524.404296875)]","[(0, 3026.954345703125), (1, 3177.001220703125)]","[(0, 2982.72119140625), (1, 2492.648681640625)]","[(0, 6088.9013671875), (1, 5779.70263671875)]","[(0, 9025.275390625), (1, 8816.0625)]","[(0, 1857.8460693359375), (1, 1132.805419921875)]","[(0, 3632.563232421875), (1, 3623.2392578125)]","[(0, 5012.39697265625), (1, 5207.4228515625)]","[(0, 13726.4189453125), (1, 12407.576171875)]"
18,"[(0, 1434.3785400390625), (1, 1807.5777587890625)]","[(0, 661.8878784179688), (1, 1366.6978759765625)]","[(0, 9016.6376953125), (1, 9005.234375)]","[(0, 4570.56005859375), (1, 4783.4599609375)]","[(0, 13551.837890625), (1, 7232.45263671875)]","[(0, 11129.125), (1, 11695.591796875)]","[(0, 8732.244140625), (1, 11002.6240234375)]","[(0, 3764.968505859375), (1, 4431.5322265625)]","[(0, 4568.84326171875), (1, 4388.3779296875)]","[(0, 2544.469970703125), (1, 1479.524658203125)]","[(0, 2155.19140625), (1, 1999.269775390625)]"
19,"[(0, 1209.6661376953125), (1, 1529.7069091796875)]","[(0, 1092.324462890625), (1, 2572.0107421875)]","[(0, 5630.56103515625), (1, 6081.298828125)]","[(0, 4930.53759765625), (1, 4182.65380859375)]","[(0, 4345.68994140625), (1, 3230.859619140625)]","[(0, 8805.4072265625), (1, 8331.013671875)]","[(0, 10928.94921875), (1, 15191.8916015625)]","[(0, 2271.632080078125), (1, 2175.171142578125)]","[(0, 1652.0833740234375), (1, 903.3743286132812)]","[(0, 1299.3353271484375), (1, 1138.1044921875)]","[(0, 12759.3740234375), (1, 9525.474609375)]"
20,"[(0, 1947.36328125), (1, 2485.7763671875)]","[(0, 808.3710327148438), (1, 1593.1446533203125)]","[(0, 21673.873046875), (1, 15546.2109375)]","[(0, 6037.4912109375), (1, 6336.67431640625)]","[(0, 10806.548828125), (1, 6582.8310546875)]","[(0, 16763.67578125), (1, 17707.9140625)]","[(0, 13101.951171875), (1, 11191.580078125)]","[(0, 3605.160888671875), (1, 3075.70703125)]","[(0, 2389.389892578125), (1, 2358.4658203125)]","[(0, 2378.341064453125), (1, 2588.665283203125)]","[(0, 13047.3740234375), (1, 9073.630859375)]"
21,"[(0, 1378.2364501953125), (1, 1521.5997314453125)]","[(0, 557.1986083984375), (1, 868.2357788085938)]","[(0, 1823.7877197265625), (1, 1729.8814697265625)]","[(0, 5055.1650390625), (1, 5435.6259765625)]","[(0, 3333.961669921875), (1, 2350.009521484375)]","[(0, 11481.0986328125), (1, 13296.822265625)]","[(0, 6994.654296875), (1, 8038.18505859375)]","[(0, 2664.536376953125), (1, 2103.603759765625)]","[(0, 3638.19384765625), (1, 2997.195068359375)]","[(0, 845.5173950195312), (1, 894.702392578125)]","[(0, 11855.572265625), (1, 10232.76171875)]"
22,"[(0, 1358.810546875), (1, 1856.202392578125)]","[(0, 380.5791931152344), (1, 364.5129089355469)]","[(0, 2957.142333984375), (1, 4672.2236328125)]","[(0, 13987.607421875), (1, 16943.01171875)]","[(0, 6781.1005859375), (1, 3585.72265625)]","[(0, 13738.3505859375), (1, 12185.173828125)]","[(0, 9720.751953125), (1, 14318.8369140625)]","[(0, 2448.159912109375), (1, 2345.4521484375)]","[(0, 2162.59521484375), (1, 2495.128173828125)]","[(0, 2971.33056640625), (1, 2221.748779296875)]","[(0, 1929.0660400390625), (1, 1687.8326416015625)]"
23,"[(0, 1393.1094970703125), (1, 1861.6229248046875)]","[(0, 730.6869506835938), (1, 1024.767822265625)]","[(0, 1738.271728515625), (1, 1764.6102294921875)]","[(0, 8457.98046875), (1, 8875.1044921875)]","[(0, 4050.562744140625), (1, 3780.911865234375)]","[(0, 8797.7783203125), (1, 8144.26123046875)]","[(0, 7326.1142578125), (1, 11045.0771484375)]","[(0, 2804.171142578125), (1, 2754.154052734375)]","[(0, 2586.620849609375), (1, 2394.41162109375)]","[(0, 1356.5958251953125), (1, 1398.61669921875)]","[(0, 23019.697265625), (1, 16571.123046875)]"
24,"[(0, 1376.0162353515625), (1, 1617.39208984375)]","[(0, 1069.4000244140625), (1, 1597.34423828125)]","[(0, 34914.65625), (1, 25689.806640625)]","[(0, 2981.063232421875), (1, 2812.197265625)]","[(0, 7290.3525390625), (1, 3813.637939453125)]","[(0, 5443.25634765625), (1, 6080.91650390625)]","[(0, 5065.25146484375), (1, 4540.98974609375)]","[(0, 3699.25634765625), (1, 3259.035888671875)]","[(0, 3053.311767578125), (1, 2810.647705078125)]","[(0, 1757.6728515625), (1, 1802.8287353515625)]","[(0, 7666.57958984375), (1, 6206.59619140625)]"
25,"[(0, 2050.6904296875), (1, 2653.220947265625)]","[(0, 965.6632690429688), (1, 1387.1749267578125)]","[(0, 27844.30078125), (1, 28270.43359375)]","[(0, 19572.62890625), (1, 16657.79296875)]","[(0, 3019.32275390625), (1, 2009.9544677734375)]","[(0, 6551.23486328125), (1, 7843.3369140625)]","[(0, 3433.90966796875), (1, 3800.879150390625)]","[(0, 1545.4744873046875), (1, 965.9197387695312)]","[(0, 7371.10595703125), (1, 7382.4677734375)]","[(0, 797.6616821289062), (1, 1126.9952392578125)]","[(0, 11717.1494140625), (1, 9301.93359375)]"
26,"[(0, 1548.96923828125), (1, 1714.2918701171875)]","[(0, 696.5723266601562), (1, 796.10791015625)]","[(0, 10683.4306640625), (1, 12826.4375)]","[(0, 16722.943359375), (1, 14540.9404296875)]","[(0, 6107.109375), (1, 3960.3291015625)]","[(0, 12735.0234375), (1, 11185.177734375)]","[(0, 5618.4384765625), (1, 7481.8525390625)]","[(0, 3441.689453125), (1, 2954.73779296875)]","[(0, 1918.288818359375), (1, 1136.9864501953125)]","[(0, 1488.6982421875), (1, 1005.313232421875)]","[(0, 17782.001953125), (1, 14257.2197265625)]"
27,"[(0, 935.7685546875), (1, 1234.299560546875)]","[(0, 401.3785400390625), (1, 379.9529113769531)]","[(0, 4131.83984375), (1, 3746.690673828125)]","[(0, 15118.240234375), (1, 12433.611328125)]","[(0, 3150.56787109375), (1, 2242.75830078125)]","[(0, 10534.5029296875), (1, 11931.0546875)]","[(0, 3522.3828125), (1, 4008.667236328125)]","[(0, 4627.3876953125), (1, 4601.7578125)]","[(0, 2657.263671875), (1, 2884.1162109375)]","[(0, 2803.024169921875), (1, 3457.64208984375)]","[(0, 2735.4013671875), (1, 2527.166748046875)]"
28,"[(0, 1179.943359375), (1, 1453.8970947265625)]","[(0, 889.436767578125), (1, 1096.12451171875)]","[(0, 3375.0087890625), (1, 3605.380859375)]","[(0, 5965.6669921875), (1, 6602.1826171875)]","[(0, 2958.74169921875), (1, 2073.6328125)]","[(0, 9072.6787109375), (1, 7819.16845703125)]","[(0, 9917.384765625), (1, 13615.755859375)]","[(0, 1553.2864990234375), (1, 1470.21826171875)]","[(0, 741.7293701171875), (1, 793.79638671875)]","[(0, 3413.04052734375), (1, 2855.84423828125)]","[(0, 14839.5048828125), (1, 11484.55859375)]"
29,"[(0, 2203.539306640625), (1, 2942.829833984375)]","[(0, 450.11419677734375), (1, 376.4192810058594)]","[(0, 3257.330078125), (1, 3150.994384765625)]","[(0, 4624.44970703125), (1, 4519.0869140625)]","[(0, 11214.615234375), (1, 6962.9873046875)]","[(0, 2803.37548828125), (1, 2668.025146484375)]","[(0, 6447.31201171875), (1, 8714.8896484375)]","[(0, 3079.111328125), (1, 2242.306884765625)]","[(0, 14561.8828125), (1, 7869.4853515625)]","[(0, 6675.9755859375), (1, 3923.54443359375)]","[(0, 4005.346435546875), (1, 3558.367919921875)]"
30,"[(0, 982.2630615234375), (1, 1132.4344482421875)]","[(0, 348.15863037109375), (1, 319.69073486328125)]","[(0, 24644.322265625), (1, 26685.798828125)]","[(0, 8461.8212890625), (1, 9049.001953125)]","[(0, 8192.94921875), (1, 4773.21142578125)]","[(0, 3789.955078125), (1, 3895.740966796875)]","[(0, 2493.281005859375), (1, 2158.682373046875)]","[(0, 2214.06884765625), (1, 2541.95263671875)]","[(0, 3804.117431640625), (1, 2013.7457275390625)]","[(0, 3033.184326171875), (1, 1624.221923828125)]","[(0, 9593.94140625), (1, 9349.8984375)]"
31,"[(0, 1580.4910888671875), (1, 1852.5604248046875)]","[(0, 1134.5748291015625), (1, 1719.1092529296875)]","[(0, 6573.77197265625), (1, 4912.90380859375)]","[(0, 3572.55419921875), (1, 3305.6796875)]","[(0, 4086.667236328125), (1, 3301.9775390625)]","[(0, 9930.42578125), (1, 9310.3037109375)]","[(0, 2140.80712890625), (1, 2550.883056640625)]","[(0, 886.16943359375), (1, 726.7548828125)]","[(0, 1635.2022705078125), (1, 1313.5799560546875)]","[(0, 7244.02880859375), (1, 6916.9365234375)]","[(0, 4373.2958984375), (1, 3654.87939453125)]"
32,"[(0, 1536.8873291015625), (1, 1946.0814208984375)]","[(0, 1734.147216796875), (1, 2635.990234375)]","[(0, 4195.7099609375), (1, 3809.199951171875)]","[(0, 12833.4365234375), (1, 12618.0244140625)]","[(0, 4276.11767578125), (1, 3741.341552734375)]","[(0, 8416.3896484375), (1, 8994.736328125)]","[(0, 6119.73828125), (1, 8578.7705078125)]","[(0, 1742.6004638671875), (1, 1078.7838134765625)]","[(0, 1636.2818603515625), (1, 1709.073974609375)]","[(0, 1842.2088623046875), (1, 1159.0970458984375)]","[(0, 20625.73046875), (1, 14714.7451171875)]"
33,"[(0, 2068.665283203125), (1, 2691.9130859375)]","[(0, 1353.8887939453125), (1, 2022.494140625)]","[(0, 19662.84375), (1, 28017.466796875)]","[(0, 8334.7568359375), (1, 8054.15380859375)]","[(0, 17006.486328125), (1, 10765.701171875)]","[(0, 13595.6572265625), (1, 14681.5380859375)]","[(0, 4410.396484375), (1, 6225.32275390625)]","[(0, 1970.3023681640625), (1, 1461.9969482421875)]","[(0, 1587.4193115234375), (1, 1318.5985107421875)]","[(0, 6045.99560546875), (1, 5693.548828125)]","[(0, 1558.7354736328125), (1, 1456.2672119140625)]"
34,"[(0, 1116.322021484375), (1, 1369.28759765625)]","[(0, 942.47900390625), (1, 1118.788818359375)]","[(0, 7309.671875), (1, 6693.60888671875)]","[(0, 13835.7255859375), (1, 12425.2666015625)]","[(0, 2494.945068359375), (1, 1748.0306396484375)]","[(0, 30274.234375), (1, 27054.234375)]","[(0, 9074.4521484375), (1, 7822.8759765625)]","[(0, 4957.48388671875), (1, 5630.13720703125)]","[(0, 2371.863037109375), (1, 2452.9052734375)]","[(0, 1719.5831298828125), (1, 1354.7275390625)]","[(0, 4465.20263671875), (1, 4017.312744140625)]"
35,"[(0, 1560.8671875), (1, 1844.642822265625)]","[(0, 1631.6561279296875), (1, 2202.02685546875)]","[(0, 27023.341796875), (1, 28494.634765625)]","[(0, 8825.6943359375), (1, 8827.9912109375)]","[(0, 1503.1484375), (1, 1119.7071533203125)]","[(0, 17865.12109375), (1, 16792.703125)]","[(0, 12552.9716796875), (1, 13888.3544921875)]","[(0, 7689.03662109375), (1, 9859.9521484375)]","[(0, 16757.076171875), (1, 7902.22998046875)]","[(0, 2199.89111328125), (1, 2544.984619140625)]","[(0, 3440.61962890625), (1, 3066.407958984375)]"
36,"[(0, 1119.014892578125), (1, 1281.0001220703125)]","[(0, 2563.050048828125), (1, 3632.0263671875)]","[(0, 4468.83251953125), (1, 5406.6123046875)]","[(0, 6595.85107421875), (1, 6430.296875)]","[(0, 3941.380859375), (1, 2817.390380859375)]","[(0, 6322.392578125), (1, 7100.26611328125)]","[(0, 10121.8642578125), (1, 13868.5537109375)]","[(0, 3882.048095703125), (1, 4941.95361328125)]","[(0, 4107.10107421875), (1, 5202.15625)]","[(0, 573.2894897460938), (1, 427.982177734375)]","[(0, 11949.626953125), (1, 9298.0048828125)]"
37,"[(0, 1208.7119140625), (1, 1623.1951904296875)]","[(0, 1948.328369140625), (1, 2730.694091796875)]","[(0, 13148.365234375), (1, 11311.306640625)]","[(0, 3434.846435546875), (1, 3713.476318359375)]","[(0, 3992.669677734375), (1, 2965.048095703125)]","[(0, 7058.00390625), (1, 8128.76513671875)]","[(0, 17014.337890625), (1, 19655.193359375)]","[(0, 1774.325927734375), (1, 1379.271240234375)]","[(0, 2950.899658203125), (1, 4075.325927734375)]","[(0, 3705.223388671875), (1, 3545.84423828125)]","[(0, 3127.406494140625), (1, 2832.671630859375)]"
38,"[(0, 1133.3365478515625), (1, 1392.730224609375)]","[(0, 1228.3172607421875), (1, 1514.354248046875)]","[(0, 2485.9931640625), (1, 2802.215576171875)]","[(0, 7469.931640625), (1, 8259.326171875)]","[(0, 8913.724609375), (1, 5343.3681640625)]","[(0, 7593.33544921875), (1, 6454.52880859375)]","[(0, 6036.20703125), (1, 7077.267578125)]","[(0, 4644.7900390625), (1, 5560.87841796875)]","[(0, 2476.548095703125), (1, 1878.1597900390625)]","[(0, 1692.6539306640625), (1, 1543.5633544921875)]","[(0, 16946.76171875), (1, 13234.2109375)]"
39,"[(0, 1492.4361572265625), (1, 1786.0751953125)]","[(0, 426.9322509765625), (1, 410.1910705566406)]","[(0, 15652.490234375), (1, 18005.943359375)]","[(0, 11342.427734375), (1, 9151.34765625)]","[(0, 5678.111328125), (1, 3373.65380859375)]","[(0, 2190.66162109375), (1, 1895.791015625)]","[(0, 4924.62158203125), (1, 6415.412109375)]","[(0, 1896.2772216796875), (1, 1019.4700317382812)]","[(0, 2819.726318359375), (1, 3558.4697265625)]","[(0, 1736.57666015625), (1, 1966.65185546875)]","[(0, 16017.7197265625), (1, 13260.7685546875)]"
40,"[(0, 2014.1585693359375), (1, 2542.5927734375)]","[(0, 406.7711486816406), (1, 366.4394836425781)]","[(0, 5278.13037109375), (1, 4971.32763671875)]","[(0, 2642.831787109375), (1, 3826.607666015625)]","[(0, 3251.947998046875), (1, 2872.699462890625)]","[(0, 5578.2626953125), (1, 6383.96240234375)]","[(0, 11132.9140625), (1, 10099.9169921875)]","[(0, 2760.593994140625), (1, 4189.36474609375)]","[(0, 3478.22314453125), (1, 3513.190673828125)]","[(0, 2343.906982421875), (1, 1716.8663330078125)]","[(0, 12955.2001953125), (1, 9507.72265625)]"
41,"[(0, 1153.9326171875), (1, 1332.2593994140625)]","[(0, 538.2958374023438), (1, 545.5903930664062)]","[(0, 15975.32421875), (1, 15748.52734375)]","[(0, 4926.984375), (1, 5630.20703125)]","[(0, 2062.35205078125), (1, 1865.991943359375)]","[(0, 4003.9599609375), (1, 4018.040771484375)]","[(0, 4658.271484375), (1, 5139.46630859375)]","[(0, 2219.992919921875), (1, 1660.33544921875)]","[(0, 2873.511962890625), (1, 2617.531494140625)]","[(0, 1467.775146484375), (1, 1902.531982421875)]","[(0, 1414.5654296875), (1, 1304.6522216796875)]"
42,"[(0, 1364.23095703125), (1, 1779.6497802734375)]","[(0, 1145.6734619140625), (1, 1807.4122314453125)]","[(0, 6427.3349609375), (1, 5376.68115234375)]","[(0, 12886.4794921875), (1, 12951.3837890625)]","[(0, 8378.2138671875), (1, 4973.3046875)]","[(0, 4834.4765625), (1, 4605.42333984375)]","[(0, 5628.81591796875), (1, 5511.14501953125)]","[(0, 1734.335693359375), (1, 1508.753173828125)]","[(0, 1083.3082275390625), (1, 1365.32421875)]","[(0, 1598.3582763671875), (1, 1472.8082275390625)]","[(0, 17132.091796875), (1, 13492.9814453125)]"
43,"[(0, 1231.7808837890625), (1, 1538.9912109375)]","[(0, 1802.998046875), (1, 3170.8779296875)]","[(0, 14099.1689453125), (1, 13133.7763671875)]","[(0, 7931.50927734375), (1, 9371.1357421875)]","[(0, 7431.30615234375), (1, 4546.501953125)]","[(0, 6948.1884765625), (1, 7738.6123046875)]","[(0, 8223.8544921875), (1, 8306.0244140625)]","[(0, 2211.43408203125), (1, 2222.58056640625)]","[(0, 1142.0653076171875), (1, 825.3424072265625)]","[(0, 2491.0400390625), (1, 3371.2705078125)]","[(0, 6296.8974609375), (1, 5849.5390625)]"
44,"[(0, 970.5120239257812), (1, 1225.4852294921875)]","[(0, 1378.7215576171875), (1, 2119.068603515625)]","[(0, 3519.663330078125), (1, 3259.393310546875)]","[(0, 3077.250244140625), (1, 3032.49609375)]","[(0, 11343.4990234375), (1, 7419.41650390625)]","[(0, 8522.521484375), (1, 7657.64306640625)]","[(0, 7421.86474609375), (1, 6230.51953125)]","[(0, 3439.45166015625), (1, 2169.65185546875)]","[(0, 2239.81591796875), (1, 2080.69775390625)]","[(0, 2333.978515625), (1, 2156.713134765625)]","[(0, 2714.897216796875), (1, 2259.756591796875)]"
45,"[(0, 2554.95361328125), (1, 3295.83935546875)]","[(0, 570.6812744140625), (1, 721.4747924804688)]","[(0, 18226.447265625), (1, 20307.80078125)]","[(0, 2848.319580078125), (1, 2700.058349609375)]","[(0, 11088.8984375), (1, 10010.9931640625)]","[(0, 6056.400390625), (1, 5349.05322265625)]","[(0, 7814.6884765625), (1, 9285.0849609375)]","[(0, 4228.109375), (1, 5441.3359375)]","[(0, 1013.7300415039062), (1, 1056.8585205078125)]","[(0, 1401.274169921875), (1, 1244.840087890625)]","[(0, 18501.29296875), (1, 14396.9404296875)]"
