,best
anaphoric-one-semantics,0.056
anaphoric-one-syntax,0.166
island-adjunct,0.758
island-complex-np,0.558
island-wh,0.904
principle_a_command,0.484
principle_a_locality,0.248
question-formation_or,0.648
question-formation_or_strict,0.064
question-formation_rr,0.65
question-formation_rr_strict,0.052
question-formation_sr,0.726
question-formation_sr_strict,0.094
wanna,0.76
