,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 1089.8148193359375), (1, 1358.9207763671875)]","[(0, 398.4639587402344), (1, 372.5735778808594)]","[(0, 19275.490234375), (1, 22906.609375)]","[(0, 6215.89013671875), (1, 5783.115234375)]","[(0, 2971.595458984375), (1, 1909.0369873046875)]","[(0, 2117.48486328125), (1, 2359.441162109375)]","[(0, 26116.994140625), (1, 29099.9296875)]","[(0, 4871.46484375), (1, 2444.32470703125)]","[(0, 2986.768798828125), (1, 3293.2255859375)]","[(0, 2909.469970703125), (1, 1967.799072265625)]","[(0, 10963.544921875), (1, 8151.712890625)]"
11,"[(0, 1023.339599609375), (1, 1235.780029296875)]","[(0, 379.4676513671875), (1, 383.6341857910156)]","[(0, 3180.323974609375), (1, 2336.818359375)]","[(0, 4191.375), (1, 3598.8642578125)]","[(0, 4160.5302734375), (1, 2459.29638671875)]","[(0, 12345.3037109375), (1, 13531.0849609375)]","[(0, 17171.103515625), (1, 22150.857421875)]","[(0, 1844.3939208984375), (1, 1522.8779296875)]","[(0, 2717.069091796875), (1, 1797.9053955078125)]","[(0, 3154.876220703125), (1, 2156.6923828125)]","[(0, 14316.40625), (1, 10480.390625)]"
12,"[(0, 1783.0108642578125), (1, 2189.314697265625)]","[(0, 457.7847595214844), (1, 923.8311767578125)]","[(0, 21473.830078125), (1, 17927.416015625)]","[(0, 10020.3544921875), (1, 9758.33203125)]","[(0, 5254.8310546875), (1, 4307.50634765625)]","[(0, 12797.6640625), (1, 11858.3193359375)]","[(0, 5666.10791015625), (1, 5160.560546875)]","[(0, 2155.388916015625), (1, 1977.060546875)]","[(0, 1359.7509765625), (1, 1375.1011962890625)]","[(0, 2231.600830078125), (1, 2063.26171875)]","[(0, 12554.2880859375), (1, 9908.89453125)]"
13,"[(0, 1769.974853515625), (1, 2200.93408203125)]","[(0, 795.8175659179688), (1, 1882.8756103515625)]","[(0, 5661.47314453125), (1, 5285.4443359375)]","[(0, 31747.587890625), (1, 25491.275390625)]","[(0, 5099.06640625), (1, 4148.4306640625)]","[(0, 4149.42724609375), (1, 3946.5224609375)]","[(0, 18129.572265625), (1, 20372.705078125)]","[(0, 497.8052062988281), (1, 399.1129455566406)]","[(0, 3004.88818359375), (1, 3146.712158203125)]","[(0, 6471.29931640625), (1, 6768.32080078125)]","[(0, 3216.953369140625), (1, 3035.707763671875)]"
14,"[(0, 1468.2769775390625), (1, 1769.3741455078125)]","[(0, 596.9810180664062), (1, 1155.5479736328125)]","[(0, 2735.802978515625), (1, 2873.98583984375)]","[(0, 21817.77734375), (1, 24481.916015625)]","[(0, 5392.4306640625), (1, 3208.965087890625)]","[(0, 5759.64111328125), (1, 6040.6240234375)]","[(0, 8053.44677734375), (1, 6828.35009765625)]","[(0, 3704.26220703125), (1, 2155.27783203125)]","[(0, 3543.548828125), (1, 2220.412353515625)]","[(0, 5151.6845703125), (1, 4976.7919921875)]","[(0, 18732.255859375), (1, 14099.720703125)]"
15,"[(0, 777.9212036132812), (1, 880.7174682617188)]","[(0, 461.9658203125), (1, 747.4947509765625)]","[(0, 2453.463134765625), (1, 2285.70166015625)]","[(0, 4902.0693359375), (1, 3888.929443359375)]","[(0, 2069.10009765625), (1, 1443.171142578125)]","[(0, 17959.158203125), (1, 18954.4921875)]","[(0, 4632.6953125), (1, 5230.1279296875)]","[(0, 3359.052978515625), (1, 2625.925048828125)]","[(0, 3077.93994140625), (1, 4005.109619140625)]","[(0, 1041.126953125), (1, 758.2816162109375)]","[(0, 1755.35693359375), (1, 1464.93896484375)]"
16,"[(0, 1329.8443603515625), (1, 1598.205078125)]","[(0, 480.01654052734375), (1, 447.20062255859375)]","[(0, 7337.76953125), (1, 5650.23779296875)]","[(0, 6207.30078125), (1, 6252.04296875)]","[(0, 3736.6884765625), (1, 3154.51513671875)]","[(0, 13170.3896484375), (1, 12463.232421875)]","[(0, 14926.5966796875), (1, 14767.9140625)]","[(0, 2023.7801513671875), (1, 1953.651611328125)]","[(0, 2379.97119140625), (1, 1050.666015625)]","[(0, 2082.85791015625), (1, 1811.6453857421875)]","[(0, 4687.013671875), (1, 4109.240234375)]"
17,"[(0, 1055.46142578125), (1, 1369.091064453125)]","[(0, 433.1456298828125), (1, 436.48724365234375)]","[(0, 10229.4541015625), (1, 12846.625)]","[(0, 3236.5556640625), (1, 3446.840087890625)]","[(0, 3114.47119140625), (1, 2612.77294921875)]","[(0, 6214.85888671875), (1, 5923.5166015625)]","[(0, 9417.83203125), (1, 9150.98046875)]","[(0, 1892.99609375), (1, 1161.552490234375)]","[(0, 3645.727294921875), (1, 3680.01611328125)]","[(0, 5140.6279296875), (1, 5332.15380859375)]","[(0, 14457.767578125), (1, 12976.6923828125)]"
18,"[(0, 1437.6248779296875), (1, 1826.3289794921875)]","[(0, 686.9057006835938), (1, 1424.066650390625)]","[(0, 9440.8798828125), (1, 9576.5)]","[(0, 4832.68798828125), (1, 5055.36279296875)]","[(0, 14202.501953125), (1, 7733.52880859375)]","[(0, 11490.1455078125), (1, 11999.154296875)]","[(0, 9308.544921875), (1, 11773.693359375)]","[(0, 3765.291748046875), (1, 4531.46826171875)]","[(0, 4535.35107421875), (1, 4414.09521484375)]","[(0, 2575.5732421875), (1, 1502.6531982421875)]","[(0, 2287.271728515625), (1, 2065.033447265625)]"
19,"[(0, 1227.271728515625), (1, 1553.9658203125)]","[(0, 1141.443603515625), (1, 2703.50830078125)]","[(0, 5884.72216796875), (1, 6391.82666015625)]","[(0, 5386.08837890625), (1, 4564.25732421875)]","[(0, 4684.546875), (1, 3457.351806640625)]","[(0, 8886.1572265625), (1, 8457.0615234375)]","[(0, 11737.626953125), (1, 16370.599609375)]","[(0, 2331.49462890625), (1, 2197.055419921875)]","[(0, 1677.9046630859375), (1, 899.0170288085938)]","[(0, 1337.1256103515625), (1, 1158.415771484375)]","[(0, 12994.166015625), (1, 9659.1142578125)]"
20,"[(0, 1947.4013671875), (1, 2489.30615234375)]","[(0, 823.8738403320312), (1, 1637.5064697265625)]","[(0, 22974.27734375), (1, 15881.2353515625)]","[(0, 6605.60205078125), (1, 6832.8447265625)]","[(0, 11529.0029296875), (1, 7097.0029296875)]","[(0, 17281.814453125), (1, 18118.390625)]","[(0, 14028.9013671875), (1, 12022.154296875)]","[(0, 3761.182373046875), (1, 3170.23095703125)]","[(0, 2428.795654296875), (1, 2448.642333984375)]","[(0, 2429.02392578125), (1, 2697.065185546875)]","[(0, 13750.16015625), (1, 9456.0166015625)]"
21,"[(0, 1394.3914794921875), (1, 1535.923828125)]","[(0, 568.421142578125), (1, 888.9028930664062)]","[(0, 1932.8677978515625), (1, 1828.95556640625)]","[(0, 5531.818359375), (1, 5839.07177734375)]","[(0, 3544.840087890625), (1, 2476.45849609375)]","[(0, 12033.373046875), (1, 13882.1044921875)]","[(0, 7555.56982421875), (1, 8679.787109375)]","[(0, 2698.5009765625), (1, 2150.059326171875)]","[(0, 3667.193603515625), (1, 3026.37109375)]","[(0, 864.6470947265625), (1, 903.12158203125)]","[(0, 12714.296875), (1, 10878.6826171875)]"
22,"[(0, 1338.7186279296875), (1, 1849.0814208984375)]","[(0, 388.14483642578125), (1, 368.37994384765625)]","[(0, 3146.65234375), (1, 4972.87353515625)]","[(0, 14966.7802734375), (1, 18088.126953125)]","[(0, 7089.947265625), (1, 3839.91064453125)]","[(0, 14112.876953125), (1, 12541.986328125)]","[(0, 10533.98046875), (1, 15392.048828125)]","[(0, 2507.83154296875), (1, 2420.96875)]","[(0, 2220.82421875), (1, 2558.1162109375)]","[(0, 3135.44287109375), (1, 2349.21630859375)]","[(0, 1998.138427734375), (1, 1712.2275390625)]"
23,"[(0, 1399.0948486328125), (1, 1887.981201171875)]","[(0, 757.1749267578125), (1, 1064.4189453125)]","[(0, 1847.6015625), (1, 1849.8133544921875)]","[(0, 8631.572265625), (1, 9126.5166015625)]","[(0, 4323.90771484375), (1, 3984.704345703125)]","[(0, 8799.4306640625), (1, 8181.5263671875)]","[(0, 7855.50146484375), (1, 11885.6513671875)]","[(0, 2852.42138671875), (1, 2810.041748046875)]","[(0, 2613.03466796875), (1, 2421.6982421875)]","[(0, 1398.5419921875), (1, 1382.7225341796875)]","[(0, 24185.642578125), (1, 17349.171875)]"
24,"[(0, 1379.8619384765625), (1, 1629.5528564453125)]","[(0, 1113.0313720703125), (1, 1665.93505859375)]","[(0, 37236.59375), (1, 26754.373046875)]","[(0, 3116.97021484375), (1, 2945.775390625)]","[(0, 7655.7080078125), (1, 4014.578125)]","[(0, 5494.32568359375), (1, 6111.95166015625)]","[(0, 5174.43310546875), (1, 4680.43408203125)]","[(0, 3771.196044921875), (1, 3358.899169921875)]","[(0, 3039.630615234375), (1, 2830.0322265625)]","[(0, 1806.579833984375), (1, 1837.083251953125)]","[(0, 7854.984375), (1, 6290.63671875)]"
25,"[(0, 2072.09375), (1, 2691.934814453125)]","[(0, 988.809326171875), (1, 1429.279052734375)]","[(0, 29355.501953125), (1, 29533.53125)]","[(0, 20116.890625), (1, 17038.40234375)]","[(0, 3100.273681640625), (1, 2094.353759765625)]","[(0, 6571.93505859375), (1, 7855.7705078125)]","[(0, 3545.9931640625), (1, 3891.70458984375)]","[(0, 1528.320068359375), (1, 956.4945068359375)]","[(0, 7051.34326171875), (1, 7216.75732421875)]","[(0, 815.4278564453125), (1, 1142.379638671875)]","[(0, 12384.712890625), (1, 9760.3427734375)]"
26,"[(0, 1578.646484375), (1, 1743.8397216796875)]","[(0, 708.2978515625), (1, 805.5205688476562)]","[(0, 11122.779296875), (1, 13419.5771484375)]","[(0, 18043.744140625), (1, 15648.728515625)]","[(0, 6351.91552734375), (1, 4194.341796875)]","[(0, 13243.2890625), (1, 11614.5615234375)]","[(0, 5757.97119140625), (1, 7864.9462890625)]","[(0, 3476.651123046875), (1, 3014.4375)]","[(0, 1938.78564453125), (1, 1161.7962646484375)]","[(0, 1542.77294921875), (1, 1014.2111206054688)]","[(0, 18421.150390625), (1, 14684.12890625)]"
27,"[(0, 936.677978515625), (1, 1253.9019775390625)]","[(0, 406.2857666015625), (1, 379.891845703125)]","[(0, 4256.44970703125), (1, 3900.61474609375)]","[(0, 15743.7373046875), (1, 13071.1376953125)]","[(0, 3243.20458984375), (1, 2311.392578125)]","[(0, 11153.4775390625), (1, 12613.5849609375)]","[(0, 3601.69677734375), (1, 4164.04736328125)]","[(0, 4674.7734375), (1, 4617.66748046875)]","[(0, 2671.94140625), (1, 2854.0908203125)]","[(0, 2882.5859375), (1, 3495.94140625)]","[(0, 2827.648681640625), (1, 2553.917236328125)]"
28,"[(0, 1171.529296875), (1, 1445.56103515625)]","[(0, 914.7891845703125), (1, 1121.5806884765625)]","[(0, 3467.9091796875), (1, 3675.2109375)]","[(0, 6544.62158203125), (1, 7117.47216796875)]","[(0, 3064.636474609375), (1, 2146.216064453125)]","[(0, 9255.3095703125), (1, 7986.96533203125)]","[(0, 10585.8447265625), (1, 14465.9736328125)]","[(0, 1617.871826171875), (1, 1530.08837890625)]","[(0, 750.03369140625), (1, 810.3853149414062)]","[(0, 3520.888427734375), (1, 2930.427490234375)]","[(0, 15568.4794921875), (1, 11915.4423828125)]"
29,"[(0, 2216.812255859375), (1, 2974.089111328125)]","[(0, 453.75115966796875), (1, 376.2663879394531)]","[(0, 3532.367431640625), (1, 3344.224853515625)]","[(0, 5093.6181640625), (1, 4964.4765625)]","[(0, 11167.974609375), (1, 7037.19482421875)]","[(0, 2745.8154296875), (1, 2626.104248046875)]","[(0, 6875.25390625), (1, 9256.96875)]","[(0, 3072.795654296875), (1, 2248.284423828125)]","[(0, 14555.0234375), (1, 7882.1640625)]","[(0, 6733.97216796875), (1, 3895.5849609375)]","[(0, 4219.8515625), (1, 3675.119873046875)]"
30,"[(0, 967.3573608398438), (1, 1116.5509033203125)]","[(0, 352.6143798828125), (1, 321.17755126953125)]","[(0, 26678.87890625), (1, 28830.30078125)]","[(0, 9191.9931640625), (1, 9900.85546875)]","[(0, 8404.9912109375), (1, 4973.6318359375)]","[(0, 3867.19384765625), (1, 3939.809814453125)]","[(0, 2533.222412109375), (1, 2198.59814453125)]","[(0, 2240.0361328125), (1, 2572.75537109375)]","[(0, 4034.997802734375), (1, 2121.853271484375)]","[(0, 3181.71630859375), (1, 1670.7081298828125)]","[(0, 9861.59765625), (1, 9435.4609375)]"
31,"[(0, 1540.133544921875), (1, 1812.4688720703125)]","[(0, 1159.8499755859375), (1, 1757.4122314453125)]","[(0, 6918.67822265625), (1, 5164.400390625)]","[(0, 3681.820556640625), (1, 3466.0048828125)]","[(0, 4177.16455078125), (1, 3315.10986328125)]","[(0, 10146.3837890625), (1, 9558.552734375)]","[(0, 2145.57958984375), (1, 2544.59619140625)]","[(0, 888.6931762695312), (1, 727.1583251953125)]","[(0, 1655.46630859375), (1, 1316.11669921875)]","[(0, 7339.12060546875), (1, 6970.96728515625)]","[(0, 4521.2333984375), (1, 3686.985595703125)]"
32,"[(0, 1540.9921875), (1, 1958.5802001953125)]","[(0, 1771.16796875), (1, 2698.58056640625)]","[(0, 4610.0068359375), (1, 4076.73681640625)]","[(0, 13716.72265625), (1, 13310.47265625)]","[(0, 4337.59521484375), (1, 3776.965576171875)]","[(0, 8596.2724609375), (1, 9171.5732421875)]","[(0, 6410.90478515625), (1, 9046.12890625)]","[(0, 1789.59423828125), (1, 1069.516845703125)]","[(0, 1669.0184326171875), (1, 1754.064208984375)]","[(0, 1874.789306640625), (1, 1154.718017578125)]","[(0, 21773.107421875), (1, 15487.3447265625)]"
33,"[(0, 2077.854248046875), (1, 2704.800537109375)]","[(0, 1369.689208984375), (1, 2058.29736328125)]","[(0, 20075.189453125), (1, 28740.587890625)]","[(0, 8851.765625), (1, 8590.1103515625)]","[(0, 17541.162109375), (1, 11211.2255859375)]","[(0, 14399.521484375), (1, 15481.806640625)]","[(0, 4641.748046875), (1, 6611.6650390625)]","[(0, 1996.4013671875), (1, 1479.931884765625)]","[(0, 1572.91796875), (1, 1296.539794921875)]","[(0, 6174.939453125), (1, 5831.197265625)]","[(0, 1629.611083984375), (1, 1482.5557861328125)]"
34,"[(0, 1114.6767578125), (1, 1371.8665771484375)]","[(0, 945.2193603515625), (1, 1119.091796875)]","[(0, 7691.66943359375), (1, 7127.30126953125)]","[(0, 14146.9033203125), (1, 12808.029296875)]","[(0, 2594.13818359375), (1, 1821.8980712890625)]","[(0, 32886.890625), (1, 29484.28125)]","[(0, 9353.33203125), (1, 8105.966796875)]","[(0, 5026.72021484375), (1, 5632.4462890625)]","[(0, 2484.91015625), (1, 2466.523681640625)]","[(0, 1764.244140625), (1, 1401.6163330078125)]","[(0, 4686.91552734375), (1, 4121.8037109375)]"
35,"[(0, 1538.0675048828125), (1, 1826.493408203125)]","[(0, 1724.677734375), (1, 2337.3330078125)]","[(0, 28047.54296875), (1, 29510.1640625)]","[(0, 9326.876953125), (1, 9241.4892578125)]","[(0, 1555.073974609375), (1, 1153.553466796875)]","[(0, 18723.896484375), (1, 17712.609375)]","[(0, 13036.205078125), (1, 14382.88671875)]","[(0, 7711.3388671875), (1, 9782.7548828125)]","[(0, 17888.22265625), (1, 8173.10400390625)]","[(0, 2246.121826171875), (1, 2601.239501953125)]","[(0, 3625.133056640625), (1, 3163.68896484375)]"
36,"[(0, 1098.1846923828125), (1, 1266.7899169921875)]","[(0, 2719.489013671875), (1, 3867.625732421875)]","[(0, 4858.1357421875), (1, 5795.2666015625)]","[(0, 7177.92822265625), (1, 7075.1416015625)]","[(0, 4037.67333984375), (1, 2880.84375)]","[(0, 6533.583984375), (1, 7302.599609375)]","[(0, 10481.9599609375), (1, 14397.5849609375)]","[(0, 3928.644287109375), (1, 4980.2294921875)]","[(0, 4118.8291015625), (1, 5327.25927734375)]","[(0, 584.3717041015625), (1, 433.25946044921875)]","[(0, 12685.75), (1, 9776.3564453125)]"
37,"[(0, 1217.87841796875), (1, 1658.3809814453125)]","[(0, 2021.91943359375), (1, 2842.85107421875)]","[(0, 14066.8955078125), (1, 11961.748046875)]","[(0, 3637.97509765625), (1, 3876.62109375)]","[(0, 4322.13134765625), (1, 3139.20068359375)]","[(0, 7394.62255859375), (1, 8511.595703125)]","[(0, 17886.056640625), (1, 20554.31640625)]","[(0, 1778.9114990234375), (1, 1395.804443359375)]","[(0, 2978.84521484375), (1, 4089.01416015625)]","[(0, 3693.63720703125), (1, 3498.2060546875)]","[(0, 3331.409423828125), (1, 2956.279541015625)]"
38,"[(0, 1133.2047119140625), (1, 1385.4674072265625)]","[(0, 1258.5142822265625), (1, 1545.185546875)]","[(0, 2628.836669921875), (1, 2964.459716796875)]","[(0, 8105.99755859375), (1, 8865.671875)]","[(0, 9452.2841796875), (1, 5707.92822265625)]","[(0, 7939.23583984375), (1, 6768.5400390625)]","[(0, 6117.5615234375), (1, 7142.14111328125)]","[(0, 4747.62939453125), (1, 5682.7265625)]","[(0, 2519.46630859375), (1, 1863.024169921875)]","[(0, 1755.0137939453125), (1, 1589.7904052734375)]","[(0, 17613.19140625), (1, 13643.662109375)]"
39,"[(0, 1508.728759765625), (1, 1806.161376953125)]","[(0, 431.5050964355469), (1, 411.9773864746094)]","[(0, 16530.306640625), (1, 18909.609375)]","[(0, 11683.1279296875), (1, 9308.0927734375)]","[(0, 6161.42138671875), (1, 3693.975341796875)]","[(0, 2220.613525390625), (1, 1930.2032470703125)]","[(0, 5127.12939453125), (1, 6864.90185546875)]","[(0, 1933.9095458984375), (1, 1034.17333984375)]","[(0, 2821.87158203125), (1, 3626.6337890625)]","[(0, 1822.1102294921875), (1, 2052.906494140625)]","[(0, 16885.169921875), (1, 13924.7197265625)]"
40,"[(0, 2014.10302734375), (1, 2536.624755859375)]","[(0, 410.720703125), (1, 366.8919982910156)]","[(0, 5458.70654296875), (1, 5155.9169921875)]","[(0, 2823.30224609375), (1, 4180.34130859375)]","[(0, 3446.36328125), (1, 3024.968994140625)]","[(0, 5592.58642578125), (1, 6395.45458984375)]","[(0, 11583.19140625), (1, 10604.55859375)]","[(0, 2780.4111328125), (1, 4282.97412109375)]","[(0, 3556.7802734375), (1, 3681.24462890625)]","[(0, 2426.97314453125), (1, 1764.6531982421875)]","[(0, 13727.611328125), (1, 9977.4345703125)]"
41,"[(0, 1182.2913818359375), (1, 1370.815673828125)]","[(0, 543.2839965820312), (1, 547.336669921875)]","[(0, 16382.421875), (1, 15803.1552734375)]","[(0, 5241.93798828125), (1, 5974.28125)]","[(0, 2134.566650390625), (1, 1919.406005859375)]","[(0, 4019.657958984375), (1, 3994.181640625)]","[(0, 4737.29052734375), (1, 5184.900390625)]","[(0, 2230.7412109375), (1, 1673.208251953125)]","[(0, 2973.204345703125), (1, 2673.826416015625)]","[(0, 1477.300537109375), (1, 1909.177978515625)]","[(0, 1488.295166015625), (1, 1339.929443359375)]"
42,"[(0, 1395.8258056640625), (1, 1837.3924560546875)]","[(0, 1228.0408935546875), (1, 1921.560791015625)]","[(0, 6762.92041015625), (1, 5614.08984375)]","[(0, 13015.32421875), (1, 13075.875)]","[(0, 8660.958984375), (1, 5190.8076171875)]","[(0, 4940.06884765625), (1, 4759.62939453125)]","[(0, 5817.3056640625), (1, 5584.38916015625)]","[(0, 1739.640625), (1, 1524.061279296875)]","[(0, 1114.5238037109375), (1, 1382.7481689453125)]","[(0, 1619.7730712890625), (1, 1504.4908447265625)]","[(0, 18170.40625), (1, 14257.4921875)]"
43,"[(0, 1225.82763671875), (1, 1529.6673583984375)]","[(0, 1926.7098388671875), (1, 3356.942626953125)]","[(0, 15089.1435546875), (1, 13746.619140625)]","[(0, 8126.59521484375), (1, 9612.927734375)]","[(0, 7789.21240234375), (1, 4848.78076171875)]","[(0, 7407.05859375), (1, 8220.7890625)]","[(0, 8566.96484375), (1, 8651.712890625)]","[(0, 2248.653076171875), (1, 2257.083740234375)]","[(0, 1153.618408203125), (1, 824.2742919921875)]","[(0, 2656.312255859375), (1, 3531.8349609375)]","[(0, 6532.076171875), (1, 5952.01708984375)]"
44,"[(0, 986.16162109375), (1, 1248.847900390625)]","[(0, 1454.48095703125), (1, 2226.750732421875)]","[(0, 3765.075927734375), (1, 3410.271728515625)]","[(0, 3275.1943359375), (1, 3288.9443359375)]","[(0, 11857.619140625), (1, 8027.04638671875)]","[(0, 8991.3662109375), (1, 8135.88427734375)]","[(0, 7536.05419921875), (1, 6325.9873046875)]","[(0, 3414.997314453125), (1, 2144.64453125)]","[(0, 2312.47607421875), (1, 2161.971435546875)]","[(0, 2335.848876953125), (1, 2182.531005859375)]","[(0, 2848.17138671875), (1, 2305.978515625)]"
45,"[(0, 2546.079345703125), (1, 3278.119140625)]","[(0, 587.4449462890625), (1, 740.4830322265625)]","[(0, 18922.236328125), (1, 20588.412109375)]","[(0, 2894.343994140625), (1, 2739.364013671875)]","[(0, 11512.3681640625), (1, 10366.2470703125)]","[(0, 6134.04150390625), (1, 5459.46142578125)]","[(0, 8034.50634765625), (1, 9547.3564453125)]","[(0, 4272.54248046875), (1, 5610.28955078125)]","[(0, 1013.8471069335938), (1, 1072.7918701171875)]","[(0, 1473.923828125), (1, 1255.9892578125)]","[(0, 19308.072265625), (1, 14864.8017578125)]"
