,best
anaphoric-one-semantics,0.002
anaphoric-one-syntax,0.126
island-adjunct,0.642
island-complex-np,0.366
island-wh,0.988
principle_a_command,0.5
principle_a_locality,0.26
question-formation_or,0.682
question-formation_or_strict,0.074
question-formation_rr,0.652
question-formation_rr_strict,0.06
question-formation_sr,0.706
question-formation_sr_strict,0.058
wanna,0.374
