,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 506.36376953125), (1, 538.689453125)]","[(0, 424.38360595703125), (1, 553.1454467773438)]","[(0, 3240.484130859375), (1, 3068.894775390625)]","[(0, 1575.5008544921875), (1, 1726.529052734375)]","[(0, 4662.0712890625), (1, 3094.87060546875)]","[(0, 2770.883056640625), (1, 2965.327880859375)]","[(0, 3936.13720703125), (1, 4386.79638671875)]","[(0, 770.0862426757812), (1, 506.7458801269531)]","[(4, 32.0692138671875), (3, 38.295806884765625), (5, 44.13985595703125), (1, 52.18307698567708), (0, 73.41036551339286), (2, 102.5491943359375)]","[(0, 3047.502197265625), (1, 4146.91943359375)]","[(4, 29.40098673502604), (3, 33.27242824009487), (5, 51.68527456430289), (0, 70.22981262207031), (1, 83.94790414663461), (2, 108.36131702769886)]","[(0, 3027.3525390625), (1, 2087.83154296875)]","[(5, 325.9900146484375), (4, 341.19602272727275), (2, 403.275537109375), (1, 411.44167258522725), (3, 445.4603515625), (0, 560.1083984375)]","[(0, 7109.96240234375), (1, 6653.16455078125)]"
1,"[(0, 624.9243774414062), (1, 674.6043090820312)]","[(0, 679.4276123046875), (1, 941.1779174804688)]","[(0, 727.251220703125), (1, 766.5468139648438)]","[(0, 2226.07861328125), (1, 2077.84619140625)]","[(0, 3469.923828125), (1, 1913.7672119140625)]","[(0, 3977.486572265625), (1, 3611.809326171875)]","[(0, 2719.9326171875), (1, 3277.603271484375)]","[(0, 856.9281616210938), (1, 566.0077514648438)]","[(4, 106.82105601917614), (5, 122.07662353515624), (1, 127.61241566051136), (2, 144.1037353515625), (3, 144.24652099609375), (0, 179.57711181640624)]","[(0, 1714.629638671875), (1, 1438.19677734375)]","[(4, 343.4967854817708), (3, 410.55033735795456), (5, 442.4454456676136), (0, 447.37788529829544), (1, 452.14404296875), (2, 490.2125355113636)]","[(0, 1189.8563232421875), (1, 1156.8260498046875)]","[(5, 98.60519845145089), (4, 101.50099182128906), (3, 105.91650390625), (1, 128.29248918805803), (0, 174.0782752403846), (2, 192.71012369791666)]","[(0, 886.4086303710938), (1, 990.9083251953125)]"
2,"[(0, 767.6774291992188), (1, 814.9846801757812)]","[(0, 697.7481689453125), (1, 808.3737182617188)]","[(0, 1407.35107421875), (1, 1445.1971435546875)]","[(0, 1655.968505859375), (1, 1762.9844970703125)]","[(0, 1748.4583740234375), (1, 1695.9678955078125)]","[(0, 4305.412109375), (1, 4524.119140625)]","[(0, 1153.3834228515625), (1, 1057.345947265625)]","[(0, 477.05401611328125), (1, 479.215576171875)]","[(1, 50.53306884765625), (2, 58.05000959123884), (0, 103.91551795372597), (4, 126.86499962439903), (5, 140.88093058268228), (3, 256.63789506392044)]","[(0, 1740.425537109375), (1, 1038.9310302734375)]","[(4, 127.87455531529018), (3, 133.03462101862982), (5, 160.06464640299478), (1, 174.7898152669271), (2, 253.73603515625), (0, 265.1158558238636)]","[(0, 4313.65625), (1, 4589.9853515625)]","[(4, 135.1033047762784), (1, 137.0911199396307), (2, 173.83504638671874), (5, 173.94093017578126), (3, 178.9231689453125), (0, 183.46356201171875)]","[(0, 1728.59423828125), (1, 1932.7147216796875)]"
3,"[(0, 1000.3792114257812), (1, 1073.8604736328125)]","[(0, 681.0640258789062), (1, 770.5310668945312)]","[(0, 11602.7265625), (1, 12401.330078125)]","[(0, 5148.43359375), (1, 5159.72412109375)]","[(0, 1709.64453125), (1, 1654.2432861328125)]","[(0, 2585.9609375), (1, 2622.49755859375)]","[(0, 2624.575439453125), (1, 2972.34375)]","[(0, 3693.971923828125), (1, 1859.5885009765625)]","[(1, 111.86879660866477), (4, 122.52362615411931), (2, 133.88922119140625), (5, 152.299267578125), (0, 166.86405029296876), (3, 183.28948974609375)]","[(0, 914.4464721679688), (1, 788.857421875)]","[(1, 215.35851111778845), (2, 224.9012451171875), (0, 245.9346923828125), (4, 250.16034405048077), (5, 271.29510498046875), (3, 286.4357096354167)]","[(0, 1861.3592529296875), (1, 832.4747924804688)]","[(1, 206.3953524502841), (2, 216.1702392578125), (4, 245.5331365411932), (5, 259.502392578125), (0, 318.8356201171875), (3, 384.869873046875)]","[(0, 4282.1572265625), (1, 3747.615966796875)]"
4,"[(0, 783.1134643554688), (1, 931.9915161132812)]","[(0, 354.4920959472656), (1, 307.6903991699219)]","[(0, 14498.4716796875), (1, 9924.4140625)]","[(0, 4824.98828125), (1, 6784.8779296875)]","[(0, 6105.54296875), (1, 3488.115478515625)]","[(0, 3468.084228515625), (1, 3066.3408203125)]","[(0, 1492.05615234375), (1, 1344.9384765625)]","[(0, 1572.647216796875), (1, 1016.5903930664062)]","[(4, 40.230704171316965), (3, 43.52732849121094), (1, 48.5955322265625), (0, 52.29165414663461), (5, 73.41230773925781), (2, 104.02463003305289)]","[(0, 2754.93408203125), (1, 2743.733154296875)]","[(2, 97.43190354567308), (5, 114.4434102376302), (4, 114.89932955228366), (1, 121.292236328125), (0, 182.5802001953125), (3, 234.92127574573863)]","[(0, 378.4910888671875), (1, 331.8073425292969)]","[(4, 38.385738372802734), (1, 41.82925033569336), (3, 68.04108101981026), (5, 72.06178065708706), (0, 74.97481863839286), (2, 78.96283830915179)]","[(0, 4141.10205078125), (1, 3891.140625)]"
5,"[(0, 807.0958251953125), (1, 915.2224731445312)]","[(0, 207.7303466796875), (1, 184.42041015625)]","[(0, 2449.841552734375), (1, 2958.417236328125)]","[(0, 2385.278076171875), (1, 2425.33056640625)]","[(0, 4650.556640625), (1, 2724.387451171875)]","[(0, 4976.71142578125), (1, 5574.31689453125)]","[(0, 1896.6309814453125), (1, 2136.070556640625)]","[(0, 1119.639892578125), (1, 1245.1251220703125)]","[(4, 72.45510586825284), (2, 74.05621337890625), (1, 74.0711836381392), (5, 75.95728149414063), (3, 125.8225830078125), (0, 127.4243896484375)]","[(0, 1879.0546875), (1, 1787.003662109375)]","[(2, 46.56293194110577), (4, 74.85524808443509), (1, 76.58134242466518), (5, 88.30606079101562), (0, 88.57330322265625), (3, 108.4478426846591)]","[(0, 798.9676513671875), (1, 1021.887939453125)]","[(1, 227.2171630859375), (4, 255.9134724934896), (2, 264.94209428267044), (5, 300.32437411221593), (0, 317.9159490411932), (3, 366.19267134232956)]","[(0, 1298.3011474609375), (1, 1425.87353515625)]"
6,"[(0, 535.2305908203125), (1, 546.6619262695312)]","[(0, 500.6181945800781), (1, 653.1082153320312)]","[(0, 2987.860107421875), (1, 2949.201904296875)]","[(0, 1737.25830078125), (1, 2455.8427734375)]","[(0, 1930.335693359375), (1, 1650.5172119140625)]","[(0, 2842.265625), (1, 2476.59521484375)]","[(0, 6016.62060546875), (1, 6178.28466796875)]","[(0, 1017.8375244140625), (1, 851.9278564453125)]","[(2, 181.12809614701703), (5, 186.483642578125), (1, 203.6604207356771), (4, 203.8714599609375), (0, 234.8339177911932), (3, 236.46098188920453)]","[(0, 1343.129150390625), (1, 882.6026611328125)]","[(4, 65.92374965122768), (3, 78.58045372596153), (5, 105.57774861653645), (1, 105.92801920572917), (0, 153.80251242897728), (2, 178.59830322265626)]","[(0, 1626.7587890625), (1, 1269.94580078125)]","[(1, 51.019388834635414), (3, 51.09825032552083), (0, 77.66087123325893), (5, 77.70780726841518), (2, 82.81363619290866), (4, 88.13993835449219)]","[(0, 5892.55615234375), (1, 5430.89013671875)]"
7,"[(0, 676.6278076171875), (1, 727.2637329101562)]","[(0, 788.4464111328125), (1, 1091.1136474609375)]","[(0, 1150.73291015625), (1, 1379.54296875)]","[(0, 7044.09765625), (1, 6428.97216796875)]","[(0, 1785.4925537109375), (1, 1322.62060546875)]","[(0, 2491.80029296875), (1, 2661.742919921875)]","[(0, 4868.77099609375), (1, 5204.07177734375)]","[(0, 1310.7987060546875), (1, 1637.14501953125)]","[(2, 71.9904296875), (1, 90.4476089477539), (5, 93.89296311598558), (4, 97.81064278738839), (0, 104.91874476841518), (3, 143.56827799479166)]","[(0, 680.1708984375), (1, 675.114013671875)]","[(1, 210.10193980823863), (2, 245.670947265625), (4, 268.6322576349432), (5, 319.5073974609375), (0, 354.2109619140625), (3, 455.98935546875)]","[(0, 902.3502197265625), (1, 1172.0987548828125)]","[(1, 60.32128470284598), (2, 64.84183443509616), (4, 65.11795043945312), (0, 65.23892916165866), (3, 69.20602182241586), (5, 69.53177114633414)]","[(0, 4381.7080078125), (1, 4049.724365234375)]"
8,"[(0, 1091.2369384765625), (1, 1260.5245361328125)]","[(0, 828.086181640625), (1, 1043.5072021484375)]","[(0, 7664.642578125), (1, 8537.9208984375)]","[(0, 3933.270263671875), (1, 5034.62158203125)]","[(0, 5810.81298828125), (1, 3279.02587890625)]","[(0, 2868.352294921875), (1, 2760.802001953125)]","[(0, 1664.2606201171875), (1, 1567.302001953125)]","[(0, 486.6660461425781), (1, 548.7606811523438)]","[(5, 29.3859619140625), (2, 36.163814290364584), (4, 36.56182861328125), (3, 41.12760823567708), (1, 44.590721130371094), (0, 50.96669921875)]","[(0, 2062.1572265625), (1, 2421.34619140625)]","[(4, 35.184410095214844), (1, 48.77017415364583), (5, 48.880889892578125), (2, 52.67894568810096), (3, 67.61844744001117), (0, 81.75493915264423)]","[(0, 2026.9932861328125), (1, 2140.275390625)]","[(2, 27.769146728515626), (1, 36.61748504638672), (4, 39.77480875651042), (5, 41.590257917131694), (0, 62.151476178850444), (3, 93.32082895132211)]","[(0, 537.4691772460938), (1, 637.4164428710938)]"
9,"[(0, 879.4560546875), (1, 946.85009765625)]","[(0, 588.7509155273438), (1, 648.5113525390625)]","[(0, 1436.7626953125), (1, 1658.368408203125)]","[(0, 10157.52734375), (1, 8087.36572265625)]","[(0, 991.6121826171875), (1, 660.3158569335938)]","[(0, 1392.610107421875), (1, 1319.0821533203125)]","[(0, 2405.795654296875), (1, 2751.081298828125)]","[(0, 1069.11865234375), (1, 848.92822265625)]","[(1, 42.29914143880208), (2, 46.695077078683035), (5, 63.34530404897836), (4, 74.90410505022321), (0, 95.45577298677884), (3, 163.85171508789062)]","[(0, 1122.2237548828125), (1, 1099.9754638671875)]","[(4, 44.70317586263021), (3, 48.62158203125), (0, 63.245121002197266), (5, 67.11992645263672), (1, 80.86513384650735), (2, 101.7887451171875)]","[(0, 1995.4638671875), (1, 976.4159545898438)]","[(1, 43.91556658063616), (2, 52.55089393028846), (4, 71.502685546875), (5, 86.32859293619792), (0, 118.07757568359375), (3, 221.58189808238637)]","[(0, 1714.5142822265625), (1, 1901.994140625)]"
