,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 913.1392211914062), (1, 1071.329345703125)]","[(0, 684.49755859375), (1, 937.3718872070312)]","[(0, 6984.27587890625), (1, 6509.880859375)]","[(0, 4443.474609375), (1, 3268.451416015625)]","[(0, 11294.0283203125), (1, 6758.10400390625)]","[(0, 10112.0322265625), (1, 10767.29296875)]","[(0, 12018.9453125), (1, 15129.4609375)]","[(0, 1034.4410400390625), (1, 940.3695678710938)]","[(4, 49.496205049402576), (3, 57.738182067871094), (1, 76.03548990885416), (5, 83.2355712890625), (0, 93.00862339564732), (2, 143.30941068209134)]","[(0, 7475.3544921875), (1, 5941.35498046875)]","[(4, 47.61488444010417), (3, 57.71268572126116), (5, 75.62441312349759), (0, 88.74036661783855), (2, 122.4541903409091), (1, 126.79430213341347)]","[(0, 5077.23583984375), (1, 3051.3701171875)]","[(4, 700.0840731534091), (5, 779.190185546875), (1, 821.0384410511364), (3, 906.7203125), (2, 940.775), (0, 1130.79091796875)]","[(0, 15480.5966796875), (1, 12188.125)]"
1,"[(0, 1049.4302978515625), (1, 1166.57080078125)]","[(0, 1102.651123046875), (1, 1606.931884765625)]","[(0, 1681.7991943359375), (1, 1478.1890869140625)]","[(0, 6436.51806640625), (1, 6003.0546875)]","[(0, 9762.80078125), (1, 5249.4716796875)]","[(0, 11016.400390625), (1, 9955.193359375)]","[(0, 6084.69287109375), (1, 7956.53271484375)]","[(0, 2001.1068115234375), (1, 835.0446166992188)]","[(4, 185.3375799005682), (5, 196.61962890625), (3, 255.444091796875), (1, 265.87759676846593), (2, 285.0271728515625), (0, 377.0674560546875)]","[(0, 3187.833251953125), (1, 2488.953857421875)]","[(4, 501.3381754557292), (3, 631.8625710227273), (5, 637.9933416193181), (1, 737.4080403645834), (2, 760.7715731534091), (0, 761.6137251420455)]","[(0, 1932.4981689453125), (1, 2519.688720703125)]","[(4, 181.73489379882812), (1, 209.69145856584822), (5, 215.181884765625), (3, 222.55830078125), (2, 272.3870442708333), (0, 296.32376802884613)]","[(0, 2847.137939453125), (1, 2600.8076171875)]"
2,"[(0, 1148.9066162109375), (1, 1266.8599853515625)]","[(0, 861.281982421875), (1, 1123.3448486328125)]","[(0, 3071.565185546875), (1, 3185.69384765625)]","[(0, 4159.3994140625), (1, 4593.255859375)]","[(0, 4558.267578125), (1, 3603.270263671875)]","[(0, 11041.4013671875), (1, 12082.4638671875)]","[(0, 5161.515625), (1, 4410.6611328125)]","[(0, 837.2793579101562), (1, 797.3281860351562)]","[(1, 109.4954833984375), (2, 137.0470929827009), (4, 216.41242863581732), (0, 241.2527794471154), (5, 268.3526204427083), (3, 480.05615234375)]","[(0, 2923.798828125), (1, 1806.8314208984375)]","[(4, 259.88759068080356), (1, 318.43267822265625), (5, 336.15203857421875), (3, 351.96837439903845), (2, 429.863427734375), (0, 471.18647904829544)]","[(0, 7157.59912109375), (1, 6437.31591796875)]","[(1, 166.7864990234375), (2, 194.9209228515625), (4, 200.23362038352272), (5, 234.4745361328125), (0, 256.1880859375), (3, 309.536328125)]","[(0, 4017.69580078125), (1, 3430.377685546875)]"
3,"[(0, 1335.4541015625), (1, 1648.832275390625)]","[(0, 647.008056640625), (1, 786.5992431640625)]","[(0, 23413.623046875), (1, 23456.48828125)]","[(0, 9567.7001953125), (1, 10321.5888671875)]","[(0, 4525.21484375), (1, 3746.02587890625)]","[(0, 6845.82470703125), (1, 7906.94140625)]","[(0, 9796.8623046875), (1, 11309.193359375)]","[(0, 6329.84375), (1, 3218.607421875)]","[(4, 261.9061168323864), (1, 273.49855735085225), (5, 292.439013671875), (2, 303.223291015625), (3, 332.8100830078125), (0, 345.7289306640625)]","[(0, 1864.371337890625), (1, 1329.9261474609375)]","[(2, 355.94775390625), (0, 394.9353434244792), (4, 402.6161358173077), (1, 409.52309945913464), (5, 457.8404134114583), (3, 506.4154866536458)]","[(0, 2862.809814453125), (1, 1269.3531494140625)]","[(4, 464.25363991477275), (1, 486.1092418323864), (5, 545.0814453125), (2, 568.416796875), (3, 674.7484375), (0, 714.242724609375)]","[(0, 13680.521484375), (1, 9728.681640625)]"
4,"[(0, 1242.99658203125), (1, 1710.4151611328125)]","[(0, 385.039794921875), (1, 367.2721862792969)]","[(0, 26038.455078125), (1, 23119.978515625)]","[(0, 9221.5126953125), (1, 11896.220703125)]","[(0, 11031.8017578125), (1, 6725.66064453125)]","[(0, 10634.28125), (1, 9154.0361328125)]","[(0, 11197.857421875), (1, 9917.384765625)]","[(0, 2706.986083984375), (1, 2419.260986328125)]","[(4, 90.25768171037946), (3, 101.40733846028645), (1, 113.84491373697917), (0, 123.58544921875), (5, 174.85009765625), (2, 223.09895207331732)]","[(0, 11178.640625), (1, 5442.7578125)]","[(2, 137.04315655048077), (1, 164.89263044084822), (4, 199.83655724158655), (5, 217.01971435546875), (0, 253.69683837890625), (3, 487.6563831676136)]","[(0, 582.1653442382812), (1, 630.9168090820312)]","[(4, 84.9970474243164), (1, 88.7989501953125), (3, 136.1470685686384), (0, 141.23557826450892), (5, 152.72525460379464), (2, 159.52643694196428)]","[(0, 10115.03125), (1, 7867.474609375)]"
5,"[(0, 1497.31103515625), (1, 1923.1126708984375)]","[(0, 249.85977172851562), (1, 245.58346557617188)]","[(0, 6654.5986328125), (1, 6833.00146484375)]","[(0, 5840.34130859375), (1, 5765.482421875)]","[(0, 10970.259765625), (1, 6754.3603515625)]","[(0, 13695.6259765625), (1, 16004.388671875)]","[(0, 6877.4638671875), (1, 7816.02978515625)]","[(0, 2800.326904296875), (1, 1842.595458984375)]","[(4, 136.34389426491478), (5, 136.98192138671874), (1, 154.5226162997159), (2, 155.8994140625), (3, 181.98836669921874), (0, 212.7143310546875)]","[(0, 2045.6048583984375), (1, 2154.217529296875)]","[(2, 94.89588341346153), (4, 110.84200345552884), (5, 123.2447001139323), (1, 142.52273995535714), (0, 182.57194010416666), (3, 239.74052290482953)]","[(0, 1033.207763671875), (1, 1187.14794921875)]","[(4, 478.1822509765625), (1, 510.7661539713542), (5, 554.3473899147727), (2, 597.3199129971591), (3, 665.7995383522727), (0, 726.4368341619319)]","[(0, 2749.549560546875), (1, 2542.180419921875)]"
6,"[(0, 773.21826171875), (1, 833.5027465820312)]","[(0, 1134.6517333984375), (1, 1789.064453125)]","[(0, 4911.5263671875), (1, 4032.055419921875)]","[(0, 3799.88232421875), (1, 4684.8505859375)]","[(0, 4828.123046875), (1, 3804.617919921875)]","[(0, 10720.22265625), (1, 9102.291015625)]","[(0, 14834.609375), (1, 16284.041015625)]","[(0, 1235.834228515625), (1, 1030.979248046875)]","[(1, 256.8643798828125), (2, 259.4058948863636), (4, 268.1162516276042), (5, 269.83711381392044), (0, 380.01686789772725), (3, 395.30881569602275)]","[(0, 2215.453125), (1, 1940.0228271484375)]","[(4, 137.6599382672991), (3, 194.28440504807693), (1, 216.77677408854166), (5, 249.18548583984375), (0, 337.2376819957386), (2, 411.198046875)]","[(0, 2819.513671875), (1, 2244.78466796875)]","[(1, 127.648193359375), (3, 147.23587239583333), (0, 149.17862374441964), (2, 179.70090895432693), (5, 184.7293701171875), (4, 191.60462951660156)]","[(0, 15909.83984375), (1, 11996.1220703125)]"
7,"[(0, 1078.8271484375), (1, 1284.1614990234375)]","[(0, 1763.3905029296875), (1, 3093.580810546875)]","[(0, 3296.43994140625), (1, 3316.083740234375)]","[(0, 21113.87109375), (1, 17633.107421875)]","[(0, 6084.67578125), (1, 4403.9658203125)]","[(0, 4417.6240234375), (1, 5006.17724609375)]","[(0, 13046.8017578125), (1, 15521.01171875)]","[(0, 2136.611572265625), (1, 2006.21435546875)]","[(4, 181.40189034598214), (1, 188.75843811035156), (5, 203.21741661658655), (2, 210.52333984375), (0, 218.08952985491072), (3, 235.82049560546875)]","[(0, 1299.1787109375), (1, 1326.5189208984375)]","[(1, 404.60378196022725), (2, 446.260595703125), (4, 586.4033203125), (5, 665.254931640625), (0, 683.19326171875), (3, 1004.44267578125)]","[(0, 1852.5091552734375), (1, 1896.5712890625)]","[(4, 107.54765101841518), (1, 111.43816266741071), (5, 127.00428185096153), (2, 133.43678635817307), (3, 137.34467961237982), (0, 147.7071814903846)]","[(0, 14350.0048828125), (1, 11768.001953125)]"
8,"[(0, 1643.23828125), (1, 2103.7734375)]","[(0, 1374.5748291015625), (1, 2095.449462890625)]","[(0, 16990.001953125), (1, 17556.32421875)]","[(0, 9560.923828125), (1, 9749.6728515625)]","[(0, 12966.609375), (1, 7819.88427734375)]","[(0, 7026.5859375), (1, 6284.4072265625)]","[(0, 8942.87890625), (1, 7747.16259765625)]","[(0, 951.2333984375), (1, 938.88427734375)]","[(5, 43.940478515625), (4, 48.65605163574219), (3, 58.21312255859375), (2, 59.38740641276042), (1, 64.29373931884766), (0, 80.87523600260417)]","[(0, 4401.09423828125), (1, 5351.25732421875)]","[(4, 63.976356506347656), (5, 88.53536551339286), (2, 94.86498084435097), (1, 96.621728515625), (3, 124.08538818359375), (0, 142.45811110276443)]","[(0, 3167.80712890625), (1, 3338.845703125)]","[(1, 52.55302047729492), (2, 59.24061686197917), (5, 67.23100062779018), (4, 69.63790690104166), (0, 112.42357526506696), (3, 136.08869816706732)]","[(0, 1713.9527587890625), (1, 1493.0797119140625)]"
9,"[(0, 1321.812255859375), (1, 1631.132568359375)]","[(0, 763.3082275390625), (1, 912.9820556640625)]","[(0, 4797.74169921875), (1, 5564.3369140625)]","[(0, 21050.859375), (1, 19736.640625)]","[(0, 3751.485107421875), (1, 2467.616455078125)]","[(0, 3803.729248046875), (1, 3386.62548828125)]","[(0, 11136.0048828125), (1, 12779.271484375)]","[(0, 1748.12744140625), (1, 1596.167236328125)]","[(2, 79.57141985212054), (1, 82.95665690104167), (5, 89.06251878004808), (4, 92.90796770368304), (0, 161.70691856971155), (3, 226.7452596028646)]","[(0, 1987.9136962890625), (1, 2181.28173828125)]","[(3, 71.90146771599265), (4, 75.639404296875), (0, 114.64466857910156), (5, 124.7647933959961), (1, 132.3310546875), (2, 175.96720377604166)]","[(0, 3432.718017578125), (1, 3102.956298828125)]","[(1, 85.38105991908482), (2, 106.33806903545673), (4, 125.64817457932692), (5, 169.34393310546875), (0, 215.2865193684896), (3, 345.3690740411932)]","[(0, 3516.743896484375), (1, 3305.247802734375)]"
