,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_or_strict,question-formation_rr,question-formation_rr_strict,question-formation_sr,question-formation_sr_strict,wanna
0,"[(0, 1063.08740234375), (1, 1308.2230224609375)]","[(0, 1722.2484130859375), (1, 1641.5296630859375)]","[(0, 2260.6005859375), (1, 2563.8359375)]","[(0, 2312.69775390625), (1, 2289.95849609375)]","[(0, 4164.05126953125), (1, 2606.694091796875)]","[(0, 4322.205078125), (1, 4416.39404296875)]","[(0, 6031.02294921875), (1, 6318.2578125)]","[(0, 1518.4091796875), (1, 933.9124145507812)]","[(4, 94.90627154181985), (1, 101.88746744791666), (3, 109.17011260986328), (0, 111.27536446707589), (5, 134.25022786458334), (2, 143.94565993088943)]","[(0, 2802.424072265625), (1, 3052.010498046875)]","[(3, 71.49795968191964), (4, 75.49095052083334), (0, 75.59241739908855), (5, 102.35276442307692), (1, 115.46646822415866), (2, 124.00710227272727)]","[(0, 1913.427001953125), (1, 1949.677734375)]","[(4, 192.7450506036932), (3, 203.22445068359374), (5, 216.529150390625), (1, 217.21994850852272), (0, 234.455419921875), (2, 251.6419189453125)]","[(0, 3564.733154296875), (1, 3734.6826171875)]"
1,"[(0, 1532.310791015625), (1, 2110.816162109375)]","[(0, 2110.371337890625), (1, 2095.7275390625)]","[(0, 1734.8692626953125), (1, 1603.3154296875)]","[(0, 3406.4296875), (1, 3479.4775390625)]","[(0, 3975.124267578125), (1, 2361.885009765625)]","[(0, 4416.34326171875), (1, 4331.90673828125)]","[(0, 5166.9873046875), (1, 5649.35986328125)]","[(0, 1433.0509033203125), (1, 1003.0574340820312)]","[(1, 152.62642045454547), (4, 178.5369207208807), (0, 197.9506591796875), (2, 209.715478515625), (3, 222.8465087890625), (5, 243.7330810546875)]","[(0, 1758.088623046875), (1, 1609.1669921875)]","[(3, 196.4911443536932), (4, 206.86344401041666), (5, 213.85218394886363), (0, 269.26089754971593), (2, 293.154541015625), (1, 333.72381591796875)]","[(0, 1453.8818359375), (1, 1959.1387939453125)]","[(1, 155.72211565290178), (4, 162.19140625), (3, 177.23658854166666), (5, 178.10771833147322), (2, 188.75789388020834), (0, 204.93629807692307)]","[(0, 2014.489990234375), (1, 2207.833740234375)]"
2,"[(0, 1505.695068359375), (1, 1984.4407958984375)]","[(0, 1505.6671142578125), (1, 1504.66796875)]","[(0, 1720.603515625), (1, 1942.4342041015625)]","[(0, 3827.07470703125), (1, 4352.16796875)]","[(0, 2143.91357421875), (1, 1791.774169921875)]","[(0, 7653.8095703125), (1, 7767.3291015625)]","[(0, 2616.015625), (1, 2594.981689453125)]","[(0, 1242.392822265625), (1, 1791.883544921875)]","[(1, 134.46632486979166), (4, 136.28656475360577), (2, 159.67232840401786), (5, 165.57015991210938), (0, 223.8833946814904), (3, 227.4754971590909)]","[(0, 1662.4189453125), (1, 1325.29296875)]","[(4, 178.78888811383928), (1, 193.02197265625), (5, 201.036865234375), (3, 207.23114483173077), (2, 213.7057861328125), (0, 230.83174272017047)]","[(0, 3620.759033203125), (1, 3895.30615234375)]","[(1, 163.53871848366478), (4, 164.03699840198863), (3, 171.1173828125), (0, 172.056494140625), (2, 197.03680419921875), (5, 197.16641845703126)]","[(0, 2238.703369140625), (1, 2555.018310546875)]"
3,"[(0, 1787.0325927734375), (1, 2543.45703125)]","[(0, 1566.7633056640625), (1, 1539.516845703125)]","[(0, 6803.7919921875), (1, 6322.658203125)]","[(0, 4181.73291015625), (1, 4560.3154296875)]","[(0, 2205.920654296875), (1, 1797.872802734375)]","[(0, 4679.82275390625), (1, 4784.60986328125)]","[(0, 5356.9814453125), (1, 5418.5205078125)]","[(0, 2370.43603515625), (1, 2712.44384765625)]","[(4, 129.2753573330966), (1, 143.789306640625), (3, 151.7937255859375), (5, 159.2332763671875), (0, 169.0390625), (2, 177.877587890625)]","[(0, 1140.2904052734375), (1, 1758.847412109375)]","[(2, 226.83719889322916), (1, 228.30301607572116), (0, 238.21101888020834), (5, 272.24395751953125), (3, 276.89719645182294), (4, 277.8561448317308)]","[(0, 2197.3310546875), (1, 1611.091064453125)]","[(1, 277.4004572088068), (4, 280.60400390625), (2, 346.107958984375), (0, 351.1422119140625), (5, 357.005419921875), (3, 357.1388916015625)]","[(0, 3173.9912109375), (1, 3495.011474609375)]"
4,"[(0, 1512.2796630859375), (1, 2111.26708984375)]","[(0, 850.0791015625), (1, 734.378662109375)]","[(0, 4825.853515625), (1, 5125.75048828125)]","[(0, 3175.420166015625), (1, 3406.01708984375)]","[(0, 4520.42724609375), (1, 2615.349609375)]","[(0, 3332.6806640625), (1, 3279.279296875)]","[(0, 4444.92822265625), (1, 4442.7841796875)]","[(0, 2172.575439453125), (1, 1600.3997802734375)]","[(3, 92.54890950520833), (4, 101.84688895089286), (1, 109.569287109375), (0, 111.39081280048077), (5, 177.2280476888021), (2, 192.2568359375)]","[(0, 1826.9228515625), (1, 3117.029541015625)]","[(5, 117.34117635091145), (2, 121.89259690504808), (4, 122.14755483774039), (1, 123.77584402901786), (3, 158.1423672762784), (0, 175.1451619466146)]","[(0, 763.6952514648438), (1, 894.9887084960938)]","[(4, 141.20086669921875), (1, 147.44728088378906), (3, 161.5072021484375), (0, 171.83229282924108), (5, 198.48577008928572), (2, 207.88825334821428)]","[(0, 2653.5791015625), (1, 2961.869873046875)]"
5,"[(0, 1386.0006103515625), (1, 1895.3587646484375)]","[(0, 621.4396362304688), (1, 533.831298828125)]","[(0, 3350.037841796875), (1, 3219.724853515625)]","[(0, 2656.650390625), (1, 2957.369384765625)]","[(0, 5271.7265625), (1, 3148.468017578125)]","[(0, 3440.803466796875), (1, 3456.847412109375)]","[(0, 6064.05810546875), (1, 5954.685546875)]","[(0, 2366.094970703125), (1, 2558.537109375)]","[(1, 105.83225319602273), (2, 119.816357421875), (4, 121.95659845525569), (0, 124.57677001953125), (5, 138.89381103515626), (3, 143.32723388671874)]","[(0, 2241.4775390625), (1, 2851.483154296875)]","[(2, 89.11034217247597), (1, 91.80221993582589), (4, 101.22382061298077), (5, 109.59248860677083), (0, 131.11970011393228), (3, 169.0277765447443)]","[(0, 1044.51025390625), (1, 1267.30712890625)]","[(1, 242.92694091796875), (4, 248.1484578450521), (2, 262.6060236150568), (5, 269.5385076349432), (0, 277.8953302556818), (3, 280.3616388494318)]","[(0, 2986.239013671875), (1, 3385.78271484375)]"
6,"[(0, 1722.8924560546875), (1, 2173.575439453125)]","[(0, 1335.7159423828125), (1, 1515.88720703125)]","[(0, 2125.790771484375), (1, 1993.41162109375)]","[(0, 3290.114501953125), (1, 3316.82080078125)]","[(0, 2513.815185546875), (1, 2203.787353515625)]","[(0, 2519.081787109375), (1, 2507.01025390625)]","[(0, 8358.900390625), (1, 9618.9609375)]","[(0, 1584.754150390625), (1, 1574.7100830078125)]","[(1, 224.09794108072916), (4, 235.32220458984375), (2, 243.5507146661932), (5, 260.6336115056818), (0, 281.50028852982956), (3, 297.3709161931818)]","[(0, 2076.84375), (1, 2138.607177734375)]","[(4, 120.65873500279018), (1, 120.91949462890625), (0, 159.17322887073863), (5, 162.23857625325522), (3, 162.80145733173077), (2, 179.91617431640626)]","[(0, 2485.810791015625), (1, 1862.435302734375)]","[(3, 167.55924479166666), (0, 189.04935128348214), (5, 192.33663504464286), (1, 200.61876627604167), (4, 202.18751525878906), (2, 238.30433067908655)]","[(0, 3459.525390625), (1, 3851.408203125)]"
7,"[(0, 1349.1572265625), (1, 1838.082275390625)]","[(0, 1845.030029296875), (1, 2284.83642578125)]","[(0, 1987.7999267578125), (1, 2261.4208984375)]","[(0, 5496.32763671875), (1, 5683.5390625)]","[(0, 2699.530517578125), (1, 2215.91064453125)]","[(0, 2676.704345703125), (1, 3075.114501953125)]","[(0, 6393.662109375), (1, 7536.77294921875)]","[(0, 2688.640380859375), (1, 2595.53369140625)]","[(4, 163.78107561383928), (2, 164.945263671875), (1, 171.14405822753906), (5, 185.87890625), (0, 192.95816476004464), (3, 224.92708333333334)]","[(0, 1325.315673828125), (1, 1582.9083251953125)]","[(1, 200.82140003551137), (4, 203.1634188565341), (2, 254.6776123046875), (5, 258.40517578125), (3, 263.475732421875), (0, 268.025)]","[(0, 2416.340576171875), (1, 2403.488525390625)]","[(1, 87.67426409040179), (2, 90.56060321514423), (0, 100.83558067908653), (4, 101.85645403180804), (5, 105.41835374098558), (3, 118.3310077373798)]","[(0, 3376.305908203125), (1, 3443.781005859375)]"
8,"[(0, 2207.035888671875), (1, 2974.08349609375)]","[(0, 1330.4945068359375), (1, 1405.228759765625)]","[(0, 4539.98974609375), (1, 5101.7275390625)]","[(0, 4001.154541015625), (1, 4012.472900390625)]","[(0, 4653.95068359375), (1, 2705.335693359375)]","[(0, 3826.84130859375), (1, 3413.251953125)]","[(0, 4002.131591796875), (1, 4144.90673828125)]","[(0, 1311.4677734375), (1, 1202.8548583984375)]","[(3, 69.58951009114584), (5, 71.12749837239583), (4, 72.07423400878906), (0, 84.890478515625), (2, 85.62918294270834), (1, 87.24522399902344)]","[(0, 2881.491943359375), (1, 3806.912109375)]","[(1, 89.6216552734375), (4, 94.66830444335938), (2, 95.33555250901442), (5, 109.13298688616071), (0, 132.31492262620193), (3, 138.1898193359375)]","[(0, 2337.241455078125), (1, 3083.492919921875)]","[(1, 58.88398742675781), (4, 69.02040201822916), (2, 72.84583333333333), (5, 78.78276715959821), (0, 92.16543143136161), (3, 104.42295485276442)]","[(0, 1340.26171875), (1, 1491.9901123046875)]"
9,"[(0, 1763.28466796875), (1, 2493.7734375)]","[(0, 1032.2750244140625), (1, 1040.30029296875)]","[(0, 3183.79248046875), (1, 3008.85693359375)]","[(0, 6756.7060546875), (1, 6407.61572265625)]","[(0, 1637.401123046875), (1, 1365.8653564453125)]","[(0, 2983.99853515625), (1, 2997.41796875)]","[(0, 4841.69287109375), (1, 4704.27685546875)]","[(0, 1864.3873291015625), (1, 1181.870849609375)]","[(2, 80.41031319754464), (1, 80.7497314453125), (4, 93.07899693080357), (5, 94.81695087139423), (0, 135.85120567908655), (3, 190.0273640950521)]","[(0, 1186.4547119140625), (1, 1534.9295654296875)]","[(3, 68.4608513327206), (4, 70.36953396267361), (0, 88.26342010498047), (1, 102.56096335018383), (5, 107.90997314453125), (2, 121.54012044270833)]","[(0, 3582.588134765625), (1, 2985.552978515625)]","[(1, 78.730224609375), (4, 98.84209735576923), (2, 100.56773024338942), (5, 126.9562479654948), (0, 139.90181477864584), (3, 180.81010298295453)]","[(0, 2745.453857421875), (1, 2974.514404296875)]"
