,anaphoric-one-semantics,anaphoric-one-syntax,island-adjunct,island-complex-np,island-wh,principle_a_command,principle_a_locality,question-formation_or,question-formation_rr,question-formation_sr,wanna
10,"[(0, 2518.41650390625), (1, 3061.872802734375)]","[(0, 1375.5111083984375), (1, 1282.8414306640625)]","[(0, 7777.35791015625), (1, 8296.9833984375)]","[(0, 3709.140625), (1, 3585.510498046875)]","[(0, 1527.104248046875), (1, 1420.76904296875)]","[(0, 3196.744140625), (1, 3260.612060546875)]","[(0, 6835.45849609375), (1, 7947.74267578125)]","[(0, 4532.203125), (1, 2354.989013671875)]","[(0, 3744.932861328125), (1, 3904.898681640625)]","[(0, 2555.19384765625), (1, 2681.69970703125)]","[(0, 3761.171630859375), (1, 5212.5556640625)]"
11,"[(0, 2293.294677734375), (1, 2840.41357421875)]","[(0, 1230.37255859375), (1, 1138.680908203125)]","[(0, 2101.88623046875), (1, 2220.394287109375)]","[(0, 3555.193115234375), (1, 3785.490234375)]","[(0, 2835.556884765625), (1, 1733.9024658203125)]","[(0, 6495.60498046875), (1, 6347.20458984375)]","[(0, 5228.951171875), (1, 5522.3095703125)]","[(0, 2497.5458984375), (1, 3112.0693359375)]","[(0, 1947.3382568359375), (1, 2184.136474609375)]","[(0, 2420.619140625), (1, 2770.772216796875)]","[(0, 2554.193603515625), (1, 3280.258056640625)]"
12,"[(0, 2480.710693359375), (1, 3387.258544921875)]","[(0, 1634.9091796875), (1, 1980.554443359375)]","[(0, 6734.49853515625), (1, 6624.869140625)]","[(0, 5007.41357421875), (1, 4669.564453125)]","[(0, 2457.117431640625), (1, 2085.907958984375)]","[(0, 8545.4638671875), (1, 8859.6708984375)]","[(0, 6241.1708984375), (1, 6704.22705078125)]","[(0, 3151.31884765625), (1, 2198.29638671875)]","[(0, 2546.977783203125), (1, 1907.029052734375)]","[(0, 3820.40869140625), (1, 3419.644775390625)]","[(0, 3089.34423828125), (1, 4045.289306640625)]"
13,"[(0, 2172.2109375), (1, 2998.91064453125)]","[(0, 1816.0936279296875), (1, 2321.81591796875)]","[(0, 3914.145263671875), (1, 4342.78125)]","[(0, 8245.3017578125), (1, 8159.654296875)]","[(0, 2704.71142578125), (1, 2446.455078125)]","[(0, 4802.4658203125), (1, 4701.20458984375)]","[(0, 5015.3330078125), (1, 4732.26025390625)]","[(0, 1427.9500732421875), (1, 1696.6553955078125)]","[(0, 3117.258544921875), (1, 3101.47705078125)]","[(0, 5627.39404296875), (1, 6423.3828125)]","[(0, 1977.7347412109375), (1, 2650.752685546875)]"
14,"[(0, 3200.96923828125), (1, 4389.3828125)]","[(0, 1954.2916259765625), (1, 2276.045166015625)]","[(0, 2935.418701171875), (1, 2972.73095703125)]","[(0, 7163.81982421875), (1, 6696.23974609375)]","[(0, 3548.06005859375), (1, 2203.011962890625)]","[(0, 5775.00244140625), (1, 5765.99951171875)]","[(0, 3170.702392578125), (1, 3149.771484375)]","[(0, 3351.50146484375), (1, 2733.036376953125)]","[(0, 3104.62890625), (1, 2358.19482421875)]","[(0, 3030.3798828125), (1, 4731.3486328125)]","[(0, 3673.9951171875), (1, 4840.6357421875)]"
15,"[(0, 2369.35693359375), (1, 3167.124267578125)]","[(0, 1397.2655029296875), (1, 1769.8770751953125)]","[(0, 2218.34130859375), (1, 2463.8681640625)]","[(0, 2816.168212890625), (1, 2938.57958984375)]","[(0, 1363.0474853515625), (1, 1298.8905029296875)]","[(0, 8621.740234375), (1, 7957.0029296875)]","[(0, 4983.59375), (1, 4629.3828125)]","[(0, 2969.571533203125), (1, 2738.400146484375)]","[(0, 4466.08837890625), (1, 4474.62353515625)]","[(0, 2153.041748046875), (1, 1947.6279296875)]","[(0, 2194.30078125), (1, 2988.6865234375)]"
16,"[(0, 3313.8896484375), (1, 4342.54541015625)]","[(0, 1380.83740234375), (1, 1261.1793212890625)]","[(0, 5246.00341796875), (1, 5147.85400390625)]","[(0, 4295.96630859375), (1, 4217.04345703125)]","[(0, 2200.83984375), (1, 1937.581298828125)]","[(0, 8386.671875), (1, 9041.298828125)]","[(0, 5423.359375), (1, 5635.2939453125)]","[(0, 2804.509521484375), (1, 3703.435791015625)]","[(0, 2250.430419921875), (1, 1474.46240234375)]","[(0, 2672.472900390625), (1, 2448.926025390625)]","[(0, 2449.177978515625), (1, 3135.20068359375)]"
17,"[(0, 1868.1080322265625), (1, 2637.082763671875)]","[(0, 2149.85009765625), (1, 2084.977294921875)]","[(0, 5506.138671875), (1, 6003.01416015625)]","[(0, 2329.997802734375), (1, 2526.527099609375)]","[(0, 1997.4879150390625), (1, 1830.279052734375)]","[(0, 6283.96923828125), (1, 6217.72802734375)]","[(0, 7455.96044921875), (1, 7682.77734375)]","[(0, 2697.224609375), (1, 2110.353271484375)]","[(0, 2778.91748046875), (1, 3823.514404296875)]","[(0, 4898.2373046875), (1, 5809.111328125)]","[(0, 3099.33642578125), (1, 3649.091064453125)]"
18,"[(0, 2219.258544921875), (1, 3073.068115234375)]","[(0, 1812.760986328125), (1, 2145.6318359375)]","[(0, 4684.44384765625), (1, 4537.44482421875)]","[(0, 3342.89208984375), (1, 3120.55126953125)]","[(0, 5012.87060546875), (1, 3170.6630859375)]","[(0, 6070.29541015625), (1, 6281.74072265625)]","[(0, 5518.15576171875), (1, 5722.07763671875)]","[(0, 3226.742431640625), (1, 4593.2734375)]","[(0, 3014.322509765625), (1, 3807.311279296875)]","[(0, 2718.289794921875), (1, 3000.2548828125)]","[(0, 1617.062744140625), (1, 2158.548583984375)]"
19,"[(0, 3121.530517578125), (1, 4268.9423828125)]","[(0, 2107.756591796875), (1, 2576.69482421875)]","[(0, 4783.19580078125), (1, 4450.599609375)]","[(0, 3781.7412109375), (1, 3834.937255859375)]","[(0, 1378.6077880859375), (1, 1349.41845703125)]","[(0, 6399.21923828125), (1, 6259.6611328125)]","[(0, 5985.67529296875), (1, 5330.92333984375)]","[(0, 3256.23974609375), (1, 2881.8876953125)]","[(0, 1703.0443115234375), (1, 1802.9456787109375)]","[(0, 2075.990234375), (1, 1911.135498046875)]","[(0, 3578.681884765625), (1, 4696.029296875)]"
20,"[(0, 3245.432373046875), (1, 4020.279052734375)]","[(0, 2067.206787109375), (1, 2704.427734375)]","[(0, 6052.02392578125), (1, 6150.88916015625)]","[(0, 4355.4482421875), (1, 3877.053466796875)]","[(0, 4932.4990234375), (1, 3256.0537109375)]","[(0, 9101.67578125), (1, 9252.7763671875)]","[(0, 4617.52685546875), (1, 4424.69921875)]","[(0, 2451.962646484375), (1, 2525.48388671875)]","[(0, 2688.614990234375), (1, 2434.013916015625)]","[(0, 2880.910888671875), (1, 2690.659423828125)]","[(0, 3607.533935546875), (1, 4706.57470703125)]"
21,"[(0, 2913.387451171875), (1, 3777.747314453125)]","[(0, 1658.6087646484375), (1, 1947.548095703125)]","[(0, 1563.0740966796875), (1, 1792.595458984375)]","[(0, 4106.544921875), (1, 4016.408447265625)]","[(0, 1960.2835693359375), (1, 1910.5732421875)]","[(0, 5005.54248046875), (1, 4914.75927734375)]","[(0, 3847.52783203125), (1, 3948.208984375)]","[(0, 2870.7001953125), (1, 2732.58154296875)]","[(0, 3761.2900390625), (1, 4106.2275390625)]","[(0, 1590.2052001953125), (1, 1896.8326416015625)]","[(0, 3225.53662109375), (1, 4356.341796875)]"
22,"[(0, 3186.969970703125), (1, 4425.015625)]","[(0, 1247.8795166015625), (1, 1159.176025390625)]","[(0, 3380.542724609375), (1, 3579.92431640625)]","[(0, 5541.9462890625), (1, 5831.669921875)]","[(0, 3909.09423828125), (1, 2650.604736328125)]","[(0, 8534.4453125), (1, 8994.6337890625)]","[(0, 5245.64794921875), (1, 5482.14111328125)]","[(0, 3186.529296875), (1, 3036.7998046875)]","[(0, 3305.752197265625), (1, 3394.065185546875)]","[(0, 3232.838134765625), (1, 3421.73583984375)]","[(0, 1671.2156982421875), (1, 2148.526123046875)]"
23,"[(0, 4905.88037109375), (1, 5859.6611328125)]","[(0, 2224.154052734375), (1, 2047.1026611328125)]","[(0, 1552.6148681640625), (1, 1783.53466796875)]","[(0, 6082.76611328125), (1, 5747.5908203125)]","[(0, 2408.201171875), (1, 2386.043701171875)]","[(0, 8654.68359375), (1, 8437.7275390625)]","[(0, 4326.6015625), (1, 4453.4267578125)]","[(0, 3340.28515625), (1, 3301.908203125)]","[(0, 2719.911865234375), (1, 2393.714111328125)]","[(0, 1891.73828125), (1, 1922.6533203125)]","[(0, 3971.63427734375), (1, 5186.03759765625)]"
24,"[(0, 2372.06884765625), (1, 3172.574951171875)]","[(0, 2320.072998046875), (1, 2194.105224609375)]","[(0, 8095.5068359375), (1, 7306.193359375)]","[(0, 2468.803955078125), (1, 2462.241455078125)]","[(0, 3632.28955078125), (1, 2369.439208984375)]","[(0, 4265.96337890625), (1, 4346.701171875)]","[(0, 2956.4599609375), (1, 2837.21484375)]","[(0, 4880.28564453125), (1, 4030.8251953125)]","[(0, 3583.27490234375), (1, 3462.225341796875)]","[(0, 1794.2750244140625), (1, 2969.739990234375)]","[(0, 2429.88916015625), (1, 3129.47998046875)]"
25,"[(0, 3463.8798828125), (1, 4764.2705078125)]","[(0, 2594.771484375), (1, 2486.523193359375)]","[(0, 7517.05419921875), (1, 7426.2548828125)]","[(0, 7009.37841796875), (1, 6812.46630859375)]","[(0, 3607.04541015625), (1, 2442.575927734375)]","[(0, 4213.59375), (1, 4105.69921875)]","[(0, 3189.880126953125), (1, 3222.845947265625)]","[(0, 2629.40185546875), (1, 1978.2884521484375)]","[(0, 6680.2041015625), (1, 4227.40380859375)]","[(0, 1870.8153076171875), (1, 2713.725830078125)]","[(0, 3075.630859375), (1, 3843.70263671875)]"
26,"[(0, 3913.5888671875), (1, 5095.86767578125)]","[(0, 1814.6611328125), (1, 1827.2296142578125)]","[(0, 6949.22216796875), (1, 7189.3828125)]","[(0, 6241.02783203125), (1, 6513.4951171875)]","[(0, 5068.87060546875), (1, 3299.88720703125)]","[(0, 5361.6015625), (1, 5336.33544921875)]","[(0, 3756.3251953125), (1, 3803.747314453125)]","[(0, 3681.4375), (1, 4220.724609375)]","[(0, 2333.3798828125), (1, 2524.29541015625)]","[(0, 2543.420654296875), (1, 2021.675537109375)]","[(0, 3495.6015625), (1, 4219.58544921875)]"
27,"[(0, 2855.125244140625), (1, 3411.6962890625)]","[(0, 1207.5389404296875), (1, 1144.023193359375)]","[(0, 4166.63330078125), (1, 3998.019287109375)]","[(0, 6194.15478515625), (1, 5920.6474609375)]","[(0, 2146.03271484375), (1, 1988.9244384765625)]","[(0, 5754.3369140625), (1, 5920.6474609375)]","[(0, 6044.2431640625), (1, 5689.32568359375)]","[(0, 4072.385009765625), (1, 4229.919921875)]","[(0, 3218.370849609375), (1, 3892.71044921875)]","[(0, 3355.060546875), (1, 4431.31640625)]","[(0, 1408.7926025390625), (1, 1796.850341796875)]"
28,"[(0, 2400.9697265625), (1, 3290.010986328125)]","[(0, 1806.947021484375), (1, 1946.37744140625)]","[(0, 3090.912109375), (1, 2924.8251953125)]","[(0, 4211.03125), (1, 4241.060546875)]","[(0, 2081.1103515625), (1, 1868.83056640625)]","[(0, 5988.8671875), (1, 6368.748046875)]","[(0, 4976.30322265625), (1, 5665.1787109375)]","[(0, 4050.3349609375), (1, 2282.823974609375)]","[(0, 1137.453369140625), (1, 1311.8148193359375)]","[(0, 3735.1171875), (1, 2816.66748046875)]","[(0, 3475.630126953125), (1, 4396.638671875)]"
29,"[(0, 3490.764404296875), (1, 4830.69287109375)]","[(0, 1355.369873046875), (1, 1220.730224609375)]","[(0, 2450.771728515625), (1, 2662.1044921875)]","[(0, 3737.06982421875), (1, 3604.782470703125)]","[(0, 5887.5400390625), (1, 4088.6318359375)]","[(0, 4464.1806640625), (1, 4449.3984375)]","[(0, 4816.703125), (1, 5766.7255859375)]","[(0, 3701.017333984375), (1, 3284.93505859375)]","[(0, 7379.236328125), (1, 4992.33642578125)]","[(0, 5505.67138671875), (1, 4031.0595703125)]","[(0, 2552.5146484375), (1, 3218.312744140625)]"
30,"[(0, 2508.9560546875), (1, 3345.098876953125)]","[(0, 1550.0614013671875), (1, 1415.5458984375)]","[(0, 7610.923828125), (1, 6861.76025390625)]","[(0, 5956.49169921875), (1, 5457.6337890625)]","[(0, 6332.71142578125), (1, 4326.5146484375)]","[(0, 3201.903564453125), (1, 3227.825927734375)]","[(0, 2417.390380859375), (1, 2426.422607421875)]","[(0, 2889.6044921875), (1, 3132.376220703125)]","[(0, 2626.526123046875), (1, 2946.122314453125)]","[(0, 2637.27001953125), (1, 2747.51025390625)]","[(0, 3506.810546875), (1, 4410.50146484375)]"
31,"[(0, 3949.138916015625), (1, 5226.85205078125)]","[(0, 2604.503662109375), (1, 2461.524169921875)]","[(0, 3609.901611328125), (1, 3603.78564453125)]","[(0, 2954.620849609375), (1, 3130.99658203125)]","[(0, 3429.416259765625), (1, 3175.3232421875)]","[(0, 6796.52880859375), (1, 6597.109375)]","[(0, 2585.2421875), (1, 2522.466796875)]","[(0, 1708.0255126953125), (1, 2310.690673828125)]","[(0, 1865.71875), (1, 1596.9915771484375)]","[(0, 3565.40625), (1, 4752.57177734375)]","[(0, 1939.9591064453125), (1, 2533.5146484375)]"
32,"[(0, 2354.984375), (1, 3269.847900390625)]","[(0, 2632.68896484375), (1, 2694.326171875)]","[(0, 3048.5283203125), (1, 3250.20849609375)]","[(0, 5322.724609375), (1, 5233.07666015625)]","[(0, 3105.5615234375), (1, 2909.80419921875)]","[(0, 6934.69091796875), (1, 7138.18505859375)]","[(0, 4602.43798828125), (1, 5106.57568359375)]","[(0, 1837.1859130859375), (1, 2566.232177734375)]","[(0, 2519.595947265625), (1, 2001.0504150390625)]","[(0, 2562.748291015625), (1, 2602.494873046875)]","[(0, 3711.2421875), (1, 4950.2412109375)]"
33,"[(0, 4010.65966796875), (1, 5476.83154296875)]","[(0, 2972.15966796875), (1, 2901.027587890625)]","[(0, 5216.57373046875), (1, 5507.19921875)]","[(0, 3244.921875), (1, 3531.30615234375)]","[(0, 6756.52490234375), (1, 5092.03515625)]","[(0, 7103.72705078125), (1, 6784.056640625)]","[(0, 3915.224365234375), (1, 4372.04443359375)]","[(0, 3581.45068359375), (1, 3186.912353515625)]","[(0, 2583.398681640625), (1, 2066.142578125)]","[(0, 5092.20947265625), (1, 5969.0244140625)]","[(0, 1240.4459228515625), (1, 1674.4486083984375)]"
34,"[(0, 2121.336181640625), (1, 2897.712158203125)]","[(0, 2368.603515625), (1, 2451.679931640625)]","[(0, 4722.751953125), (1, 4793.9912109375)]","[(0, 6240.06396484375), (1, 6368.43798828125)]","[(0, 2840.068115234375), (1, 2302.9150390625)]","[(0, 10725.12109375), (1, 10739.5625)]","[(0, 5411.33203125), (1, 5410.1455078125)]","[(0, 4802.91064453125), (1, 4719.9873046875)]","[(0, 2553.48974609375), (1, 2748.857177734375)]","[(0, 2297.2041015625), (1, 2737.427734375)]","[(0, 3492.569091796875), (1, 4678.40380859375)]"
35,"[(0, 2555.446044921875), (1, 3573.296875)]","[(0, 2736.32470703125), (1, 2872.46240234375)]","[(0, 9331.236328125), (1, 9673.1259765625)]","[(0, 4728.93115234375), (1, 4431.8154296875)]","[(0, 1790.2813720703125), (1, 1884.227294921875)]","[(0, 11865.921875), (1, 11484.361328125)]","[(0, 7615.8173828125), (1, 7306.15185546875)]","[(0, 5259.001953125), (1, 7028.509765625)]","[(0, 4492.890625), (1, 3167.77685546875)]","[(0, 3501.48388671875), (1, 3468.6005859375)]","[(0, 2677.63134765625), (1, 3473.890380859375)]"
36,"[(0, 2214.767822265625), (1, 3006.02880859375)]","[(0, 3321.654296875), (1, 3610.318359375)]","[(0, 3764.80322265625), (1, 3610.056640625)]","[(0, 4841.0830078125), (1, 4540.90380859375)]","[(0, 3036.046875), (1, 3054.5)]","[(0, 4616.08251953125), (1, 4789.1337890625)]","[(0, 6076.46435546875), (1, 7112.220703125)]","[(0, 3916.045654296875), (1, 4804.18359375)]","[(0, 2888.4638671875), (1, 2740.150634765625)]","[(0, 1669.2413330078125), (1, 1724.41455078125)]","[(0, 3582.919677734375), (1, 4945.63623046875)]"
37,"[(0, 2185.858642578125), (1, 2987.905517578125)]","[(0, 3034.231689453125), (1, 3158.178466796875)]","[(0, 4004.078369140625), (1, 3856.042724609375)]","[(0, 2937.16748046875), (1, 2935.77294921875)]","[(0, 2744.3857421875), (1, 2528.541015625)]","[(0, 4420.763671875), (1, 4519.4921875)]","[(0, 5184.8955078125), (1, 5513.9580078125)]","[(0, 2572.333251953125), (1, 2499.052978515625)]","[(0, 2653.908203125), (1, 3554.156005859375)]","[(0, 3823.630859375), (1, 3755.34375)]","[(0, 2393.842041015625), (1, 3118.064453125)]"
38,"[(0, 2371.421875), (1, 2948.85986328125)]","[(0, 2401.933837890625), (1, 2508.77294921875)]","[(0, 1742.0379638671875), (1, 1795.49462890625)]","[(0, 5272.38525390625), (1, 5371.41748046875)]","[(0, 3490.05859375), (1, 2262.63134765625)]","[(0, 3902.549560546875), (1, 3886.99755859375)]","[(0, 3420.24462890625), (1, 3388.748046875)]","[(0, 3239.7734375), (1, 4650.84912109375)]","[(0, 3125.6591796875), (1, 2198.71337890625)]","[(0, 2531.692138671875), (1, 2705.227294921875)]","[(0, 4219.07861328125), (1, 5230.7412109375)]"
39,"[(0, 2397.750244140625), (1, 2888.527099609375)]","[(0, 1202.84619140625), (1, 1117.1292724609375)]","[(0, 8076.39794921875), (1, 8111.48046875)]","[(0, 4317.6484375), (1, 4484.92822265625)]","[(0, 3144.987060546875), (1, 1987.5126953125)]","[(0, 2259.11669921875), (1, 2180.7470703125)]","[(0, 3456.40234375), (1, 3142.322021484375)]","[(0, 2306.2490234375), (1, 2496.765869140625)]","[(0, 4594.03173828125), (1, 4490.58154296875)]","[(0, 2110.819091796875), (1, 2539.58642578125)]","[(0, 3178.449951171875), (1, 3852.9658203125)]"
40,"[(0, 3674.01953125), (1, 5090.55859375)]","[(0, 1229.87744140625), (1, 1046.689208984375)]","[(0, 3004.4755859375), (1, 2974.8876953125)]","[(0, 2326.478271484375), (1, 2523.146240234375)]","[(0, 1854.5260009765625), (1, 1800.446533203125)]","[(0, 4788.25244140625), (1, 4910.00439453125)]","[(0, 5187.7890625), (1, 5388.03564453125)]","[(0, 3150.678955078125), (1, 3395.97216796875)]","[(0, 2464.912841796875), (1, 3338.0498046875)]","[(0, 2762.548095703125), (1, 2726.098876953125)]","[(0, 2988.28759765625), (1, 3942.8017578125)]"
41,"[(0, 2545.912841796875), (1, 3105.457763671875)]","[(0, 2037.6025390625), (1, 2001.7357177734375)]","[(0, 6088.134765625), (1, 5931.9853515625)]","[(0, 4373.896484375), (1, 4016.7685546875)]","[(0, 1773.167236328125), (1, 1712.5679931640625)]","[(0, 4039.645263671875), (1, 3875.9111328125)]","[(0, 5017.0029296875), (1, 4548.6484375)]","[(0, 4039.564453125), (1, 3534.52392578125)]","[(0, 3919.04931640625), (1, 3433.719482421875)]","[(0, 3360.888916015625), (1, 2853.418701171875)]","[(0, 1315.5645751953125), (1, 1685.1177978515625)]"
42,"[(0, 2799.28955078125), (1, 3662.457763671875)]","[(0, 2003.1573486328125), (1, 2198.886474609375)]","[(0, 2977.931884765625), (1, 2879.02392578125)]","[(0, 5698.69287109375), (1, 5262.775390625)]","[(0, 4707.59765625), (1, 3098.1484375)]","[(0, 3793.166015625), (1, 3862.1630859375)]","[(0, 5111.798828125), (1, 5852.57421875)]","[(0, 2675.021484375), (1, 3030.356689453125)]","[(0, 1759.85498046875), (1, 2296.262451171875)]","[(0, 2841.3388671875), (1, 3218.8681640625)]","[(0, 3585.131103515625), (1, 4524.92138671875)]"
43,"[(0, 2183.7978515625), (1, 2978.789794921875)]","[(0, 2492.215087890625), (1, 2873.5283203125)]","[(0, 5390.03466796875), (1, 5506.92138671875)]","[(0, 4284.9267578125), (1, 4500.82470703125)]","[(0, 5829.24560546875), (1, 3758.47900390625)]","[(0, 3246.924560546875), (1, 3425.24560546875)]","[(0, 3949.2294921875), (1, 4570.39892578125)]","[(0, 3509.34326171875), (1, 3968.942138671875)]","[(0, 1452.843017578125), (1, 1390.46484375)]","[(0, 2410.061279296875), (1, 4362.037109375)]","[(0, 2417.189697265625), (1, 3052.2724609375)]"
44,"[(0, 3038.218994140625), (1, 3701.54296875)]","[(0, 2447.16796875), (1, 2554.03173828125)]","[(0, 2868.472412109375), (1, 3257.3486328125)]","[(0, 1894.485107421875), (1, 1973.7711181640625)]","[(0, 6162.03271484375), (1, 3976.409423828125)]","[(0, 4176.64306640625), (1, 4137.34423828125)]","[(0, 5121.56298828125), (1, 5157.0478515625)]","[(0, 4092.107421875), (1, 2813.241943359375)]","[(0, 2624.681884765625), (1, 2058.927734375)]","[(0, 2281.856689453125), (1, 3163.287841796875)]","[(0, 2530.867919921875), (1, 3426.2158203125)]"
45,"[(0, 4171.72705078125), (1, 5711.27734375)]","[(0, 1356.3836669921875), (1, 1384.322998046875)]","[(0, 6856.08251953125), (1, 6904.4404296875)]","[(0, 2712.287353515625), (1, 3010.082275390625)]","[(0, 5473.66748046875), (1, 5406.66357421875)]","[(0, 4769.61669921875), (1, 4763.32080078125)]","[(0, 3657.581787109375), (1, 3614.797119140625)]","[(0, 4416.43994140625), (1, 4484.10693359375)]","[(0, 1490.832275390625), (1, 1935.864501953125)]","[(0, 2416.565185546875), (1, 2121.470703125)]","[(0, 4249.5302734375), (1, 5926.89013671875)]"
